delta,midgamma,lowgamma,theta,highalpha,lowalpha,highbeta,lowbeta,state
177930-813116-375039-1515039-1230702-112295-1821700-571574,86184-148159-35177-100556-170101-52450-92471-69521,7480-29513-8758-32665-30599-5388-6622-16784,3019-15778-7688-20046-18205-3970-29924-37764,5771-15532-9081-31290-14995-6715-20037-16171,4977-25553-4512-14702-24798-4266-14841-8981,2428-5571-1208-8975-6391-1878-10781-5494,1264-3067-1885-2478-1841-719-2754-4850,easy
813116-375039-1515039-1230702-112295-1821700-571574-48026,148159-35177-100556-170101-52450-92471-69521-5101,29513-8758-32665-30599-5388-6622-16784-779,15778-7688-20046-18205-3970-29924-37764-3909,15532-9081-31290-14995-6715-20037-16171-1221,25553-4512-14702-24798-4266-14841-8981-620,5571-1208-8975-6391-1878-10781-5494-805,3067-1885-2478-1841-719-2754-4850-922,easy
375039-1515039-1230702-112295-1821700-571574-48026-6708,35177-100556-170101-52450-92471-69521-5101-9800,8758-32665-30599-5388-6622-16784-779-3258,7688-20046-18205-3970-29924-37764-3909-12854,9081-31290-14995-6715-20037-16171-1221-5576,4512-14702-24798-4266-14841-8981-620-15500,1208-8975-6391-1878-10781-5494-805-9180,1885-2478-1841-719-2754-4850-922-5305,easy
1515039-1230702-112295-1821700-571574-48026-6708-13310,100556-170101-52450-92471-69521-5101-9800-23505,32665-30599-5388-6622-16784-779-3258-9033,20046-18205-3970-29924-37764-3909-12854-9330,31290-14995-6715-20037-16171-1221-5576-3478,14702-24798-4266-14841-8981-620-15500-8632,8975-6391-1878-10781-5494-805-9180-11462,2478-1841-719-2754-4850-922-5305-5539,easy
1230702-112295-1821700-571574-48026-6708-13310-278898,170101-52450-92471-69521-5101-9800-23505-82709,30599-5388-6622-16784-779-3258-9033-10938,18205-3970-29924-37764-3909-12854-9330-1524,14995-6715-20037-16171-1221-5576-3478-4441,24798-4266-14841-8981-620-15500-8632-3077,6391-1878-10781-5494-805-9180-11462-1878,1841-719-2754-4850-922-5305-5539-1979,easy
112295-1821700-571574-48026-6708-13310-278898-2134,52450-92471-69521-5101-9800-23505-82709-5393,5388-6622-16784-779-3258-9033-10938-28410,3970-29924-37764-3909-12854-9330-1524-5616,6715-20037-16171-1221-5576-3478-4441-3735,4266-14841-8981-620-15500-8632-3077-13540,1878-10781-5494-805-9180-11462-1878-10960,719-2754-4850-922-5305-5539-1979-3897,easy
1821700-571574-48026-6708-13310-278898-2134-237930,92471-69521-5101-9800-23505-82709-5393-5739,6622-16784-779-3258-9033-10938-28410-8630,29924-37764-3909-12854-9330-1524-5616-12274,20037-16171-1221-5576-3478-4441-3735-5561,14841-8981-620-15500-8632-3077-13540-3827,10781-5494-805-9180-11462-1878-10960-3798,2754-4850-922-5305-5539-1979-3897-1267,easy
571574-48026-6708-13310-278898-2134-237930-52051,69521-5101-9800-23505-82709-5393-5739-41921,16784-779-3258-9033-10938-28410-8630-16414,37764-3909-12854-9330-1524-5616-12274-17101,16171-1221-5576-3478-4441-3735-5561-8130,8981-620-15500-8632-3077-13540-3827-15619,5494-805-9180-11462-1878-10960-3798-8903,4850-922-5305-5539-1979-3897-1267-8231,easy
48026-6708-13310-278898-2134-237930-52051-772450,5101-9800-23505-82709-5393-5739-41921-13038,779-3258-9033-10938-28410-8630-16414-2294,3909-12854-9330-1524-5616-12274-17101-11926,1221-5576-3478-4441-3735-5561-8130-7374,620-15500-8632-3077-13540-3827-15619-8460,805-9180-11462-1878-10960-3798-8903-4308,922-5305-5539-1979-3897-1267-8231-2403,easy
6708-13310-278898-2134-237930-52051-772450-680274,9800-23505-82709-5393-5739-41921-13038-128633,3258-9033-10938-28410-8630-16414-2294-20940,12854-9330-1524-5616-12274-17101-11926-6098,5576-3478-4441-3735-5561-8130-7374-5962,15500-8632-3077-13540-3827-15619-8460-7232,9180-11462-1878-10960-3798-8903-4308-6309,5305-5539-1979-3897-1267-8231-2403-1464,easy
13310-278898-2134-237930-52051-772450-680274-5534,23505-82709-5393-5739-41921-13038-128633-7205,9033-10938-28410-8630-16414-2294-20940-9202,9330-1524-5616-12274-17101-11926-6098-4566,3478-4441-3735-5561-8130-7374-5962-4569,8632-3077-13540-3827-15619-8460-7232-12617,11462-1878-10960-3798-8903-4308-6309-6023,5539-1979-3897-1267-8231-2403-1464-4294,easy
278898-2134-237930-52051-772450-680274-5534-141972,82709-5393-5739-41921-13038-128633-7205-68357,10938-28410-8630-16414-2294-20940-9202-13916,1524-5616-12274-17101-11926-6098-4566-8791,4441-3735-5561-8130-7374-5962-4569-9792,3077-13540-3827-15619-8460-7232-12617-17266,1878-10960-3798-8903-4308-6309-6023-7165,1979-3897-1267-8231-2403-1464-4294-9065,easy
2134-237930-52051-772450-680274-5534-141972-278329,5393-5739-41921-13038-128633-7205-68357-60228,28410-8630-16414-2294-20940-9202-13916-1446,5616-12274-17101-11926-6098-4566-8791-2902,3735-5561-8130-7374-5962-4569-9792-2269,13540-3827-15619-8460-7232-12617-17266-8770,10960-3798-8903-4308-6309-6023-7165-2721,3897-1267-8231-2403-1464-4294-9065-4004,easy
237930-52051-772450-680274-5534-141972-278329-113379,5739-41921-13038-128633-7205-68357-60228-14211,8630-16414-2294-20940-9202-13916-1446-6864,12274-17101-11926-6098-4566-8791-2902-2128,5561-8130-7374-5962-4569-9792-2269-1240,3827-15619-8460-7232-12617-17266-8770-4565,3798-8903-4308-6309-6023-7165-2721-2793,1267-8231-2403-1464-4294-9065-4004-2378,easy
52051-772450-680274-5534-141972-278329-113379-61903,41921-13038-128633-7205-68357-60228-14211-123541,16414-2294-20940-9202-13916-1446-6864-32272,17101-11926-6098-4566-8791-2902-2128-12068,8130-7374-5962-4569-9792-2269-1240-13434,15619-8460-7232-12617-17266-8770-4565-22420,8903-4308-6309-6023-7165-2721-2793-14399,8231-2403-1464-4294-9065-4004-2378-11025,easy
772450-680274-5534-141972-278329-113379-61903-116657,13038-128633-7205-68357-60228-14211-123541-7276,2294-20940-9202-13916-1446-6864-32272-3662,11926-6098-4566-8791-2902-2128-12068-2554,7374-5962-4569-9792-2269-1240-13434-4254,8460-7232-12617-17266-8770-4565-22420-3382,4308-6309-6023-7165-2721-2793-14399-3843,2403-1464-4294-9065-4004-2378-11025-1801,easy
680274-5534-141972-278329-113379-61903-116657-6923,128633-7205-68357-60228-14211-123541-7276-6806,20940-9202-13916-1446-6864-32272-3662-250,6098-4566-8791-2902-2128-12068-2554-2469,5962-4569-9792-2269-1240-13434-4254-2956,7232-12617-17266-8770-4565-22420-3382-3343,6309-6023-7165-2721-2793-14399-3843-4686,1464-4294-9065-4004-2378-11025-1801-3238,easy
5534-141972-278329-113379-61903-116657-6923-24786,7205-68357-60228-14211-123541-7276-6806-6202,9202-13916-1446-6864-32272-3662-250-4081,4566-8791-2902-2128-12068-2554-2469-4642,4569-9792-2269-1240-13434-4254-2956-6213,12617-17266-8770-4565-22420-3382-3343-6269,6023-7165-2721-2793-14399-3843-4686-6861,4294-9065-4004-2378-11025-1801-3238-6312,easy
141972-278329-113379-61903-116657-6923-24786-77183,68357-60228-14211-123541-7276-6806-6202-69359,13916-1446-6864-32272-3662-250-4081-13884,8791-2902-2128-12068-2554-2469-4642-6528,9792-2269-1240-13434-4254-2956-6213-6256,17266-8770-4565-22420-3382-3343-6269-15268,7165-2721-2793-14399-3843-4686-6861-13717,9065-4004-2378-11025-1801-3238-6312-4252,easy
278329-113379-61903-116657-6923-24786-77183-92230,60228-14211-123541-7276-6806-6202-69359-12651,1446-6864-32272-3662-250-4081-13884-7047,2902-2128-12068-2554-2469-4642-6528-7788,2269-1240-13434-4254-2956-6213-6256-2521,8770-4565-22420-3382-3343-6269-15268-1909,2721-2793-14399-3843-4686-6861-13717-2729,4004-2378-11025-1801-3238-6312-4252-2601,easy
113379-61903-116657-6923-24786-77183-92230-37348,14211-123541-7276-6806-6202-69359-12651-18631,6864-32272-3662-250-4081-13884-7047-10004,2128-12068-2554-2469-4642-6528-7788-868,1240-13434-4254-2956-6213-6256-2521-5176,4565-22420-3382-3343-6269-15268-1909-9876,2793-14399-3843-4686-6861-13717-2729-12083,2378-11025-1801-3238-6312-4252-2601-5525,easy
61903-116657-6923-24786-77183-92230-37348-77400,123541-7276-6806-6202-69359-12651-18631-52293,32272-3662-250-4081-13884-7047-10004-3776,12068-2554-2469-4642-6528-7788-868-5152,13434-4254-2956-6213-6256-2521-5176-1516,22420-3382-3343-6269-15268-1909-9876-6361,14399-3843-4686-6861-13717-2729-12083-2463,11025-1801-3238-6312-4252-2601-5525-1048,easy
116657-6923-24786-77183-92230-37348-77400-404491,7276-6806-6202-69359-12651-18631-52293-21767,3662-250-4081-13884-7047-10004-3776-4599,2554-2469-4642-6528-7788-868-5152-2644,4254-2956-6213-6256-2521-5176-1516-3325,3382-3343-6269-15268-1909-9876-6361-4986,3843-4686-6861-13717-2729-12083-2463-5744,1801-3238-6312-4252-2601-5525-1048-2137,easy
6923-24786-77183-92230-37348-77400-404491-78543,6806-6202-69359-12651-18631-52293-21767-26901,250-4081-13884-7047-10004-3776-4599-8195,2469-4642-6528-7788-868-5152-2644-2036,2956-6213-6256-2521-5176-1516-3325-861,3343-6269-15268-1909-9876-6361-4986-5088,4686-6861-13717-2729-12083-2463-5744-4525,3238-6312-4252-2601-5525-1048-2137-1527,easy
24786-77183-92230-37348-77400-404491-78543-3942,6202-69359-12651-18631-52293-21767-26901-1574,4081-13884-7047-10004-3776-4599-8195-1101,4642-6528-7788-868-5152-2644-2036-1187,6213-6256-2521-5176-1516-3325-861-1535,6269-15268-1909-9876-6361-4986-5088-2510,6861-13717-2729-12083-2463-5744-4525-4057,6312-4252-2601-5525-1048-2137-1527-656,easy
77183-92230-37348-77400-404491-78543-3942-167687,69359-12651-18631-52293-21767-26901-1574-90621,13884-7047-10004-3776-4599-8195-1101-1927,6528-7788-868-5152-2644-2036-1187-9723,6256-2521-5176-1516-3325-861-1535-5578,15268-1909-9876-6361-4986-5088-2510-13763,13717-2729-12083-2463-5744-4525-4057-8240,4252-2601-5525-1048-2137-1527-656-2565,easy
92230-37348-77400-404491-78543-3942-167687-15363,12651-18631-52293-21767-26901-1574-90621-4706,7047-10004-3776-4599-8195-1101-1927-4129,7788-868-5152-2644-2036-1187-9723-9501,2521-5176-1516-3325-861-1535-5578-6677,1909-9876-6361-4986-5088-2510-13763-9740,2729-12083-2463-5744-4525-4057-8240-8245,2601-5525-1048-2137-1527-656-2565-3743,easy
37348-77400-404491-78543-3942-167687-15363-202119,18631-52293-21767-26901-1574-90621-4706-13990,10004-3776-4599-8195-1101-1927-4129-7999,868-5152-2644-2036-1187-9723-9501-5505,5176-1516-3325-861-1535-5578-6677-2748,9876-6361-4986-5088-2510-13763-9740-10735,12083-2463-5744-4525-4057-8240-8245-2714,5525-1048-2137-1527-656-2565-3743-630,easy
77400-404491-78543-3942-167687-15363-202119-264343,52293-21767-26901-1574-90621-4706-13990-45631,3776-4599-8195-1101-1927-4129-7999-790,5152-2644-2036-1187-9723-9501-5505-1373,1516-3325-861-1535-5578-6677-2748-1465,6361-4986-5088-2510-13763-9740-10735-1399,2463-5744-4525-4057-8240-8245-2714-1962,1048-2137-1527-656-2565-3743-630-1519,easy
404491-78543-3942-167687-15363-202119-264343-1976088,21767-26901-1574-90621-4706-13990-45631-73694,4599-8195-1101-1927-4129-7999-790-37138,2644-2036-1187-9723-9501-5505-1373-25989,3325-861-1535-5578-6677-2748-1465-18716,4986-5088-2510-13763-9740-10735-1399-27576,5744-4525-4057-8240-8245-2714-1962-22857,2137-1527-656-2565-3743-630-1519-12269,easy
78543-3942-167687-15363-202119-264343-1976088-63520,26901-1574-90621-4706-13990-45631-73694-26966,8195-1101-1927-4129-7999-790-37138-7312,2036-1187-9723-9501-5505-1373-25989-1502,861-1535-5578-6677-2748-1465-18716-2366,5088-2510-13763-9740-10735-1399-27576-1570,4525-4057-8240-8245-2714-1962-22857-681,1527-656-2565-3743-630-1519-12269-500,easy
3942-167687-15363-202119-264343-1976088-63520-222658,1574-90621-4706-13990-45631-73694-26966-40236,1101-1927-4129-7999-790-37138-7312-3661,1187-9723-9501-5505-1373-25989-1502-17965,1535-5578-6677-2748-1465-18716-2366-18601,2510-13763-9740-10735-1399-27576-1570-17431,4057-8240-8245-2714-1962-22857-681-8183,656-2565-3743-630-1519-12269-500-13162,easy
167687-15363-202119-264343-1976088-63520-222658-97329,90621-4706-13990-45631-73694-26966-40236-208418,1927-4129-7999-790-37138-7312-3661-3517,9723-9501-5505-1373-25989-1502-17965-14134,5578-6677-2748-1465-18716-2366-18601-15769,13763-9740-10735-1399-27576-1570-17431-36353,8240-8245-2714-1962-22857-681-8183-12143,2565-3743-630-1519-12269-500-13162-5963,easy
15363-202119-264343-1976088-63520-222658-97329-56286,4706-13990-45631-73694-26966-40236-208418-16527,4129-7999-790-37138-7312-3661-3517-2248,9501-5505-1373-25989-1502-17965-14134-11047,6677-2748-1465-18716-2366-18601-15769-5431,9740-10735-1399-27576-1570-17431-36353-14680,8245-2714-1962-22857-681-8183-12143-5638,3743-630-1519-12269-500-13162-5963-3405,easy
202119-264343-1976088-63520-222658-97329-56286-410688,13990-45631-73694-26966-40236-208418-16527-101779,7999-790-37138-7312-3661-3517-2248-15982,5505-1373-25989-1502-17965-14134-11047-3549,2748-1465-18716-2366-18601-15769-5431-14140,10735-1399-27576-1570-17431-36353-14680-5059,2714-1962-22857-681-8183-12143-5638-1034,630-1519-12269-500-13162-5963-3405-1165,easy
264343-1976088-63520-222658-97329-56286-410688-71313,45631-73694-26966-40236-208418-16527-101779-34785,790-37138-7312-3661-3517-2248-15982-6060,1373-25989-1502-17965-14134-11047-3549-6291,1465-18716-2366-18601-15769-5431-14140-5066,1399-27576-1570-17431-36353-14680-5059-3779,1962-22857-681-8183-12143-5638-1034-1842,1519-12269-500-13162-5963-3405-1165-814,easy
1976088-63520-222658-97329-56286-410688-71313-7261,73694-26966-40236-208418-16527-101779-34785-42541,37138-7312-3661-3517-2248-15982-6060-21498,25989-1502-17965-14134-11047-3549-6291-6900,18716-2366-18601-15769-5431-14140-5066-4301,27576-1570-17431-36353-14680-5059-3779-27504,22857-681-8183-12143-5638-1034-1842-5090,12269-500-13162-5963-3405-1165-814-4565,easy
63520-222658-97329-56286-410688-71313-7261-143177,26966-40236-208418-16527-101779-34785-42541-2455,7312-3661-3517-2248-15982-6060-21498-936,1502-17965-14134-11047-3549-6291-6900-728,2366-18601-15769-5431-14140-5066-4301-931,1570-17431-36353-14680-5059-3779-27504-1152,681-8183-12143-5638-1034-1842-5090-361,500-13162-5963-3405-1165-814-4565-263,easy
222658-97329-56286-410688-71313-7261-143177-32650,40236-208418-16527-101779-34785-42541-2455-37164,3661-3517-2248-15982-6060-21498-936-6375,17965-14134-11047-3549-6291-6900-728-4442,18601-15769-5431-14140-5066-4301-931-2257,17431-36353-14680-5059-3779-27504-1152-5207,8183-12143-5638-1034-1842-5090-361-2802,13162-5963-3405-1165-814-4565-263-965,easy
97329-56286-410688-71313-7261-143177-32650-176365,208418-16527-101779-34785-42541-2455-37164-12266,3517-2248-15982-6060-21498-936-6375-1639,14134-11047-3549-6291-6900-728-4442-1526,15769-5431-14140-5066-4301-931-2257-1324,36353-14680-5059-3779-27504-1152-5207-647,12143-5638-1034-1842-5090-361-2802-460,5963-3405-1165-814-4565-263-965-601,easy
56286-410688-71313-7261-143177-32650-176365-2230792,16527-101779-34785-42541-2455-37164-12266-60100,2248-15982-6060-21498-936-6375-1639-18490,11047-3549-6291-6900-728-4442-1526-30352,5431-14140-5066-4301-931-2257-1324-48833,14680-5059-3779-27504-1152-5207-647-16474,5638-1034-1842-5090-361-2802-460-18767,3405-1165-814-4565-263-965-601-3340,easy
410688-71313-7261-143177-32650-176365-2230792-70224,101779-34785-42541-2455-37164-12266-60100-26498,15982-6060-21498-936-6375-1639-18490-19564,3549-6291-6900-728-4442-1526-30352-23338,14140-5066-4301-931-2257-1324-48833-13515,5059-3779-27504-1152-5207-647-16474-8944,1034-1842-5090-361-2802-460-18767-2548,1165-814-4565-263-965-601-3340-6911,easy
71313-7261-143177-32650-176365-2230792-70224-970971,34785-42541-2455-37164-12266-60100-26498-31127,6060-21498-936-6375-1639-18490-19564-7374,6291-6900-728-4442-1526-30352-23338-18788,5066-4301-931-2257-1324-48833-13515-14014,3779-27504-1152-5207-647-16474-8944-16802,1842-5090-361-2802-460-18767-2548-7050,814-4565-263-965-601-3340-6911-4450,easy
7261-143177-32650-176365-2230792-70224-970971-124767,42541-2455-37164-12266-60100-26498-31127-71846,21498-936-6375-1639-18490-19564-7374-11010,6900-728-4442-1526-30352-23338-18788-7046,4301-931-2257-1324-48833-13515-14014-3126,27504-1152-5207-647-16474-8944-16802-2188,5090-361-2802-460-18767-2548-7050-2501,4565-263-965-601-3340-6911-4450-1304,easy
143177-32650-176365-2230792-70224-970971-124767-434880,2455-37164-12266-60100-26498-31127-71846-31840,936-6375-1639-18490-19564-7374-11010-18535,728-4442-1526-30352-23338-18788-7046-20046,931-2257-1324-48833-13515-14014-3126-14940,1152-5207-647-16474-8944-16802-2188-8055,361-2802-460-18767-2548-7050-2501-7615,263-965-601-3340-6911-4450-1304-6239,easy
32650-176365-2230792-70224-970971-124767-434880-34576,37164-12266-60100-26498-31127-71846-31840-15451,6375-1639-18490-19564-7374-11010-18535-985,4442-1526-30352-23338-18788-7046-20046-7703,2257-1324-48833-13515-14014-3126-14940-7252,5207-647-16474-8944-16802-2188-8055-3769,2802-460-18767-2548-7050-2501-7615-4066,965-601-3340-6911-4450-1304-6239-1238,easy
176365-2230792-70224-970971-124767-434880-34576-260327,12266-60100-26498-31127-71846-31840-15451-10323,1639-18490-19564-7374-11010-18535-985-3011,1526-30352-23338-18788-7046-20046-7703-2104,1324-48833-13515-14014-3126-14940-7252-1327,647-16474-8944-16802-2188-8055-3769-595,460-18767-2548-7050-2501-7615-4066-706,601-3340-6911-4450-1304-6239-1238-303,easy
2230792-70224-970971-124767-434880-34576-260327-622362,60100-26498-31127-71846-31840-15451-10323-118988,18490-19564-7374-11010-18535-985-3011-2528,30352-23338-18788-7046-20046-7703-2104-12327,48833-13515-14014-3126-14940-7252-1327-24155,16474-8944-16802-2188-8055-3769-595-17212,18767-2548-7050-2501-7615-4066-706-9973,3340-6911-4450-1304-6239-1238-303-6743,easy
70224-970971-124767-434880-34576-260327-622362-1469749,26498-31127-71846-31840-15451-10323-118988-122695,19564-7374-11010-18535-985-3011-2528-26545,23338-18788-7046-20046-7703-2104-12327-8753,13515-14014-3126-14940-7252-1327-24155-5234,8944-16802-2188-8055-3769-595-17212-5684,2548-7050-2501-7615-4066-706-9973-5568,6911-4450-1304-6239-1238-303-6743-1939,easy
970971-124767-434880-34576-260327-622362-1469749-71459,31127-71846-31840-15451-10323-118988-122695-18254,7374-11010-18535-985-3011-2528-26545-3635,18788-7046-20046-7703-2104-12327-8753-4208,14014-3126-14940-7252-1327-24155-5234-4025,16802-2188-8055-3769-595-17212-5684-1811,7050-2501-7615-4066-706-9973-5568-2988,4450-1304-6239-1238-303-6743-1939-3193,easy
124767-434880-34576-260327-622362-1469749-71459-127593,71846-31840-15451-10323-118988-122695-18254-40506,11010-18535-985-3011-2528-26545-3635-1523,7046-20046-7703-2104-12327-8753-4208-3237,3126-14940-7252-1327-24155-5234-4025-2354,2188-8055-3769-595-17212-5684-1811-4617,2501-7615-4066-706-9973-5568-2988-2426,1304-6239-1238-303-6743-1939-3193-1992,easy
434880-34576-260327-622362-1469749-71459-127593-835389,31840-15451-10323-118988-122695-18254-40506-48312,18535-985-3011-2528-26545-3635-1523-22222,20046-7703-2104-12327-8753-4208-3237-2291,14940-7252-1327-24155-5234-4025-2354-2648,8055-3769-595-17212-5684-1811-4617-6624,7615-4066-706-9973-5568-2988-2426-1476,6239-1238-303-6743-1939-3193-1992-2837,easy
34576-260327-622362-1469749-71459-127593-835389-105535,15451-10323-118988-122695-18254-40506-48312-45877,985-3011-2528-26545-3635-1523-22222-2264,7703-2104-12327-8753-4208-3237-2291-12923,7252-1327-24155-5234-4025-2354-2648-9605,3769-595-17212-5684-1811-4617-6624-16229,4066-706-9973-5568-2988-2426-1476-23177,1238-303-6743-1939-3193-1992-2837-5308,easy
260327-622362-1469749-71459-127593-835389-105535-441976,10323-118988-122695-18254-40506-48312-45877-39956,3011-2528-26545-3635-1523-22222-2264-10664,2104-12327-8753-4208-3237-2291-12923-12670,1327-24155-5234-4025-2354-2648-9605-10347,595-17212-5684-1811-4617-6624-16229-10251,706-9973-5568-2988-2426-1476-23177-5387,303-6743-1939-3193-1992-2837-5308-3170,easy
622362-1469749-71459-127593-835389-105535-441976-26904,118988-122695-18254-40506-48312-45877-39956-5835,2528-26545-3635-1523-22222-2264-10664-6977,12327-8753-4208-3237-2291-12923-12670-5405,24155-5234-4025-2354-2648-9605-10347-3185,17212-5684-1811-4617-6624-16229-10251-2540,9973-5568-2988-2426-1476-23177-5387-2431,6743-1939-3193-1992-2837-5308-3170-889,easy
1469749-71459-127593-835389-105535-441976-26904-32897,122695-18254-40506-48312-45877-39956-5835-12546,26545-3635-1523-22222-2264-10664-6977-21967,8753-4208-3237-2291-12923-12670-5405-30498,5234-4025-2354-2648-9605-10347-3185-2812,5684-1811-4617-6624-16229-10251-2540-17142,5568-2988-2426-1476-23177-5387-2431-7076,1939-3193-1992-2837-5308-3170-889-3009,easy
71459-127593-835389-105535-441976-26904-32897-13292,18254-40506-48312-45877-39956-5835-12546-14615,3635-1523-22222-2264-10664-6977-21967-11927,4208-3237-2291-12923-12670-5405-30498-8864,4025-2354-2648-9605-10347-3185-2812-7789,1811-4617-6624-16229-10251-2540-17142-12442,2988-2426-1476-23177-5387-2431-7076-17979,3193-1992-2837-5308-3170-889-3009-6512,easy
127593-835389-105535-441976-26904-32897-13292-499,40506-48312-45877-39956-5835-12546-14615-14018,1523-22222-2264-10664-6977-21967-11927-11557,3237-2291-12923-12670-5405-30498-8864-10419,2354-2648-9605-10347-3185-2812-7789-7934,4617-6624-16229-10251-2540-17142-12442-12323,2426-1476-23177-5387-2431-7076-17979-9545,1992-2837-5308-3170-889-3009-6512-3090,easy
835389-105535-441976-26904-32897-13292-499-356629,48312-45877-39956-5835-12546-14615-14018-163509,22222-2264-10664-6977-21967-11927-11557-14374,2291-12923-12670-5405-30498-8864-10419-12498,2648-9605-10347-3185-2812-7789-7934-13931,6624-16229-10251-2540-17142-12442-12323-15168,1476-23177-5387-2431-7076-17979-9545-14563,2837-5308-3170-889-3009-6512-3090-10805,easy
105535-441976-26904-32897-13292-499-356629-3418,45877-39956-5835-12546-14615-14018-163509-7967,2264-10664-6977-21967-11927-11557-14374-5282,12923-12670-5405-30498-8864-10419-12498-7528,9605-10347-3185-2812-7789-7934-13931-2508,16229-10251-2540-17142-12442-12323-15168-22561,23177-5387-2431-7076-17979-9545-14563-5953,5308-3170-889-3009-6512-3090-10805-3811,easy
441976-26904-32897-13292-499-356629-3418-8051,39956-5835-12546-14615-14018-163509-7967-11647,10664-6977-21967-11927-11557-14374-5282-6773,12670-5405-30498-8864-10419-12498-7528-4410,10347-3185-2812-7789-7934-13931-2508-2038,10251-2540-17142-12442-12323-15168-22561-13865,5387-2431-7076-17979-9545-14563-5953-6447,3170-889-3009-6512-3090-10805-3811-4022,easy
26904-32897-13292-499-356629-3418-8051-9491,5835-12546-14615-14018-163509-7967-11647-9462,6977-21967-11927-11557-14374-5282-6773-4599,5405-30498-8864-10419-12498-7528-4410-4275,3185-2812-7789-7934-13931-2508-2038-5529,2540-17142-12442-12323-15168-22561-13865-20595,2431-7076-17979-9545-14563-5953-6447-4096,889-3009-6512-3090-10805-3811-4022-1416,easy
32897-13292-499-356629-3418-8051-9491-9870,12546-14615-14018-163509-7967-11647-9462-13974,21967-11927-11557-14374-5282-6773-4599-2703,30498-8864-10419-12498-7528-4410-4275-3835,2812-7789-7934-13931-2508-2038-5529-6391,17142-12442-12323-15168-22561-13865-20595-11163,7076-17979-9545-14563-5953-6447-4096-4798,3009-6512-3090-10805-3811-4022-1416-4521,easy
13292-499-356629-3418-8051-9491-9870-2242,14615-14018-163509-7967-11647-9462-13974-15562,11927-11557-14374-5282-6773-4599-2703-6160,8864-10419-12498-7528-4410-4275-3835-5827,7789-7934-13931-2508-2038-5529-6391-5810,12442-12323-15168-22561-13865-20595-11163-10818,17979-9545-14563-5953-6447-4096-4798-6431,6512-3090-10805-3811-4022-1416-4521-8407,easy
499-356629-3418-8051-9491-9870-2242-22328,14018-163509-7967-11647-9462-13974-15562-5641,11557-14374-5282-6773-4599-2703-6160-11787,10419-12498-7528-4410-4275-3835-5827-9032,7934-13931-2508-2038-5529-6391-5810-4131,12323-15168-22561-13865-20595-11163-10818-16959,9545-14563-5953-6447-4096-4798-6431-9723,3090-10805-3811-4022-1416-4521-8407-6569,easy
356629-3418-8051-9491-9870-2242-22328-44248,163509-7967-11647-9462-13974-15562-5641-23188,14374-5282-6773-4599-2703-6160-11787-18191,12498-7528-4410-4275-3835-5827-9032-2756,13931-2508-2038-5529-6391-5810-4131-11601,15168-22561-13865-20595-11163-10818-16959-12406,14563-5953-6447-4096-4798-6431-9723-4239,10805-3811-4022-1416-4521-8407-6569-2509,easy
3418-8051-9491-9870-2242-22328-44248-444632,7967-11647-9462-13974-15562-5641-23188-58814,5282-6773-4599-2703-6160-11787-18191-22033,7528-4410-4275-3835-5827-9032-2756-24424,2508-2038-5529-6391-5810-4131-11601-5557,22561-13865-20595-11163-10818-16959-12406-21137,5953-6447-4096-4798-6431-9723-4239-7043,3811-4022-1416-4521-8407-6569-2509-7095,easy
8051-9491-9870-2242-22328-44248-444632-42211,11647-9462-13974-15562-5641-23188-58814-8022,6773-4599-2703-6160-11787-18191-22033-11058,4410-4275-3835-5827-9032-2756-24424-12494,2038-5529-6391-5810-4131-11601-5557-5500,13865-20595-11163-10818-16959-12406-21137-6393,6447-4096-4798-6431-9723-4239-7043-4958,4022-1416-4521-8407-6569-2509-7095-3925,easy
9491-9870-2242-22328-44248-444632-42211-5582,9462-13974-15562-5641-23188-58814-8022-19190,4599-2703-6160-11787-18191-22033-11058-3566,4275-3835-5827-9032-2756-24424-12494-5417,5529-6391-5810-4131-11601-5557-5500-4033,20595-11163-10818-16959-12406-21137-6393-16727,4096-4798-6431-9723-4239-7043-4958-9511,1416-4521-8407-6569-2509-7095-3925-7415,easy
9870-2242-22328-44248-444632-42211-5582-14902,13974-15562-5641-23188-58814-8022-19190-5436,2703-6160-11787-18191-22033-11058-3566-8625,3835-5827-9032-2756-24424-12494-5417-3384,6391-5810-4131-11601-5557-5500-4033-6682,11163-10818-16959-12406-21137-6393-16727-7580,4798-6431-9723-4239-7043-4958-9511-5259,4521-8407-6569-2509-7095-3925-7415-5789,easy
2242-22328-44248-444632-42211-5582-14902-6189,15562-5641-23188-58814-8022-19190-5436-17600,6160-11787-18191-22033-11058-3566-8625-4586,5827-9032-2756-24424-12494-5417-3384-6760,5810-4131-11601-5557-5500-4033-6682-3168,10818-16959-12406-21137-6393-16727-7580-7643,6431-9723-4239-7043-4958-9511-5259-7142,8407-6569-2509-7095-3925-7415-5789-2625,easy
22328-44248-444632-42211-5582-14902-6189-22330,5641-23188-58814-8022-19190-5436-17600-5205,11787-18191-22033-11058-3566-8625-4586-9841,9032-2756-24424-12494-5417-3384-6760-4590,4131-11601-5557-5500-4033-6682-3168-6427,16959-12406-21137-6393-16727-7580-7643-15361,9723-4239-7043-4958-9511-5259-7142-10198,6569-2509-7095-3925-7415-5789-2625-4543,easy
