delta,midgamma,lowgamma,theta,highalpha,lowalpha,highbeta,lowbeta,state
70325-13625-33835-1218-5335-3631-422327-9705,17953-3286-16083-1446-6029-11545-9233-9916,1574-2790-8025-2332-6852-4113-6874-23118,3115-3422-17654-1877-7452-13180-7033-10330,7186-1056-9199-1808-16364-14837-12154-7047,7663-2948-23662-4140-9732-16671-14165-12892,2265-1463-7743-966-8408-5511-3997-10337,1076-1259-2685-1321-2831-6297-5830-4297,hard
13625-33835-1218-5335-3631-422327-9705-270115,3286-16083-1446-6029-11545-9233-9916-77781,2790-8025-2332-6852-4113-6874-23118-20565,3422-17654-1877-7452-13180-7033-10330-20576,1056-9199-1808-16364-14837-12154-7047-24120,2948-23662-4140-9732-16671-14165-12892-41062,1463-7743-966-8408-5511-3997-10337-47297,1259-2685-1321-2831-6297-5830-4297-2723,hard
33835-1218-5335-3631-422327-9705-270115-1195114,16083-1446-6029-11545-9233-9916-77781-76076,8025-2332-6852-4113-6874-23118-20565-24943,17654-1877-7452-13180-7033-10330-20576-13844,9199-1808-16364-14837-12154-7047-24120-33894,23662-4140-9732-16671-14165-12892-41062-23512,7743-966-8408-5511-3997-10337-47297-26071,2685-1321-2831-6297-5830-4297-2723-13622,hard
1218-5335-3631-422327-9705-270115-1195114-69604,1446-6029-11545-9233-9916-77781-76076-31907,2332-6852-4113-6874-23118-20565-24943-23298,1877-7452-13180-7033-10330-20576-13844-24815,1808-16364-14837-12154-7047-24120-33894-17420,4140-9732-16671-14165-12892-41062-23512-29928,966-8408-5511-3997-10337-47297-26071-11780,1321-2831-6297-5830-4297-2723-13622-8630,hard
5335-3631-422327-9705-270115-1195114-69604-4143,6029-11545-9233-9916-77781-76076-31907-3374,6852-4113-6874-23118-20565-24943-23298-770,7452-13180-7033-10330-20576-13844-24815-8875,16364-14837-12154-7047-24120-33894-17420-2809,9732-16671-14165-12892-41062-23512-29928-8226,8408-5511-3997-10337-47297-26071-11780-2015,2831-6297-5830-4297-2723-13622-8630-1887,hard
3631-422327-9705-270115-1195114-69604-4143-98116,11545-9233-9916-77781-76076-31907-3374-13247,4113-6874-23118-20565-24943-23298-770-9465,13180-7033-10330-20576-13844-24815-8875-3215,14837-12154-7047-24120-33894-17420-2809-4605,16671-14165-12892-41062-23512-29928-8226-3997,5511-3997-10337-47297-26071-11780-2015-1760,6297-5830-4297-2723-13622-8630-1887-2002,easy
422327-9705-270115-1195114-69604-4143-98116-6555,9233-9916-77781-76076-31907-3374-13247-3012,6874-23118-20565-24943-23298-770-9465-2379,7033-10330-20576-13844-24815-8875-3215-3245,12154-7047-24120-33894-17420-2809-4605-2235,14165-12892-41062-23512-29928-8226-3997-9798,3997-10337-47297-26071-11780-2015-1760-1931,5830-4297-2723-13622-8630-1887-2002-1039,easy
9705-270115-1195114-69604-4143-98116-6555-224002,9916-77781-76076-31907-3374-13247-3012-30639,23118-20565-24943-23298-770-9465-2379-5995,10330-20576-13844-24815-8875-3215-3245-4927,7047-24120-33894-17420-2809-4605-2235-5050,12892-41062-23512-29928-8226-3997-9798-4635,10337-47297-26071-11780-2015-1760-1931-5806,4297-2723-13622-8630-1887-2002-1039-1619,easy
270115-1195114-69604-4143-98116-6555-224002-75938,77781-76076-31907-3374-13247-3012-30639-68470,20565-24943-23298-770-9465-2379-5995-23979,20576-13844-24815-8875-3215-3245-4927-8102,24120-33894-17420-2809-4605-2235-5050-8572,41062-23512-29928-8226-3997-9798-4635-7480,47297-26071-11780-2015-1760-1931-5806-6801,2723-13622-8630-1887-2002-1039-1619-2943,easy
1195114-69604-4143-98116-6555-224002-75938-1539460,76076-31907-3374-13247-3012-30639-68470-95977,24943-23298-770-9465-2379-5995-23979-27808,13844-24815-8875-3215-3245-4927-8102-5041,33894-17420-2809-4605-2235-5050-8572-11081,23512-29928-8226-3997-9798-4635-7480-29513,26071-11780-2015-1760-1931-5806-6801-33329,13622-8630-1887-2002-1039-1619-2943-5385,easy
69604-4143-98116-6555-224002-75938-1539460-245433,31907-3374-13247-3012-30639-68470-95977-4917,23298-770-9465-2379-5995-23979-27808-3040,24815-8875-3215-3245-4927-8102-5041-2601,17420-2809-4605-2235-5050-8572-11081-1753,29928-8226-3997-9798-4635-7480-29513-3394,11780-2015-1760-1931-5806-6801-33329-1265,8630-1887-2002-1039-1619-2943-5385-1019,easy
4143-98116-6555-224002-75938-1539460-245433-440213,3374-13247-3012-30639-68470-95977-4917-16899,770-9465-2379-5995-23979-27808-3040-3920,8875-3215-3245-4927-8102-5041-2601-3377,2809-4605-2235-5050-8572-11081-1753-2924,8226-3997-9798-4635-7480-29513-3394-4834,2015-1760-1931-5806-6801-33329-1265-4172,1887-2002-1039-1619-2943-5385-1019-1251,easy
98116-6555-224002-75938-1539460-245433-440213-216680,13247-3012-30639-68470-95977-4917-16899-6820,9465-2379-5995-23979-27808-3040-3920-6397,3215-3245-4927-8102-5041-2601-3377-11083,4605-2235-5050-8572-11081-1753-2924-4258,3997-9798-4635-7480-29513-3394-4834-8050,1760-1931-5806-6801-33329-1265-4172-4054,2002-1039-1619-2943-5385-1019-1251-1750,easy
6555-224002-75938-1539460-245433-440213-216680-12112,3012-30639-68470-95977-4917-16899-6820-3126,2379-5995-23979-27808-3040-3920-6397-8204,3245-4927-8102-5041-2601-3377-11083-8320,2235-5050-8572-11081-1753-2924-4258-1077,9798-4635-7480-29513-3394-4834-8050-3026,1931-5806-6801-33329-1265-4172-4054-1784,1039-1619-2943-5385-1019-1251-1750-1496,easy
224002-75938-1539460-245433-440213-216680-12112-1823,30639-68470-95977-4917-16899-6820-3126-20148,5995-23979-27808-3040-3920-6397-8204-9407,4927-8102-5041-2601-3377-11083-8320-2689,5050-8572-11081-1753-2924-4258-1077-3732,4635-7480-29513-3394-4834-8050-3026-4568,5806-6801-33329-1265-4172-4054-1784-1203,1619-2943-5385-1019-1251-1750-1496-1385,hard
75938-1539460-245433-440213-216680-12112-1823-3275,68470-95977-4917-16899-6820-3126-20148-3345,23979-27808-3040-3920-6397-8204-9407-2066,8102-5041-2601-3377-11083-8320-2689-5461,8572-11081-1753-2924-4258-1077-3732-3285,7480-29513-3394-4834-8050-3026-4568-5460,6801-33329-1265-4172-4054-1784-1203-2043,2943-5385-1019-1251-1750-1496-1385-1330,hard
1539460-245433-440213-216680-12112-1823-3275-4789,95977-4917-16899-6820-3126-20148-3345-6489,27808-3040-3920-6397-8204-9407-2066-6597,5041-2601-3377-11083-8320-2689-5461-3355,11081-1753-2924-4258-1077-3732-3285-2883,29513-3394-4834-8050-3026-4568-5460-3295,33329-1265-4172-4054-1784-1203-2043-1191,5385-1019-1251-1750-1496-1385-1330-548,hard
245433-440213-216680-12112-1823-3275-4789-38652,4917-16899-6820-3126-20148-3345-6489-41281,3040-3920-6397-8204-9407-2066-6597-3296,2601-3377-11083-8320-2689-5461-3355-10588,1753-2924-4258-1077-3732-3285-2883-13482,3394-4834-8050-3026-4568-5460-3295-29094,1265-4172-4054-1784-1203-2043-1191-15740,1019-1251-1750-1496-1385-1330-548-5541,hard
440213-216680-12112-1823-3275-4789-38652-1339,16899-6820-3126-20148-3345-6489-41281-7622,3920-6397-8204-9407-2066-6597-3296-3140,3377-11083-8320-2689-5461-3355-10588-2178,2924-4258-1077-3732-3285-2883-13482-2531,4834-8050-3026-4568-5460-3295-29094-3534,4172-4054-1784-1203-2043-1191-15740-1459,1251-1750-1496-1385-1330-548-5541-2114,easy
216680-12112-1823-3275-4789-38652-1339-44411,6820-3126-20148-3345-6489-41281-7622-24236,6397-8204-9407-2066-6597-3296-3140-26086,11083-8320-2689-5461-3355-10588-2178-12678,4258-1077-3732-3285-2883-13482-2531-11366,8050-3026-4568-5460-3295-29094-3534-18625,4054-1784-1203-2043-1191-15740-1459-8119,1750-1496-1385-1330-548-5541-2114-3692,easy
12112-1823-3275-4789-38652-1339-44411-315127,3126-20148-3345-6489-41281-7622-24236-41351,8204-9407-2066-6597-3296-3140-26086-8028,8320-2689-5461-3355-10588-2178-12678-10880,1077-3732-3285-2883-13482-2531-11366-8274,3026-4568-5460-3295-29094-3534-18625-13732,1784-1203-2043-1191-15740-1459-8119-4545,1496-1385-1330-548-5541-2114-3692-3362,easy
1823-3275-4789-38652-1339-44411-315127-15900,20148-3345-6489-41281-7622-24236-41351-9916,9407-2066-6597-3296-3140-26086-8028-1707,2689-5461-3355-10588-2178-12678-10880-11598,3732-3285-2883-13482-2531-11366-8274-14277,4568-5460-3295-29094-3534-18625-13732-15964,1203-2043-1191-15740-1459-8119-4545-4526,1385-1330-548-5541-2114-3692-3362-3710,easy
3275-4789-38652-1339-44411-315127-15900-12809,3345-6489-41281-7622-24236-41351-9916-16819,2066-6597-3296-3140-26086-8028-1707-2992,5461-3355-10588-2178-12678-10880-11598-21672,3285-2883-13482-2531-11366-8274-14277-12382,5460-3295-29094-3534-18625-13732-15964-5627,2043-1191-15740-1459-8119-4545-4526-5256,1330-548-5541-2114-3692-3362-3710-2636,easy
4789-38652-1339-44411-315127-15900-12809-18261,6489-41281-7622-24236-41351-9916-16819-4964,6597-3296-3140-26086-8028-1707-2992-1152,3355-10588-2178-12678-10880-11598-21672-2813,2883-13482-2531-11366-8274-14277-12382-2403,3295-29094-3534-18625-13732-15964-5627-5155,1191-15740-1459-8119-4545-4526-5256-1767,548-5541-2114-3692-3362-3710-2636-933,easy
38652-1339-44411-315127-15900-12809-18261-7025,41281-7622-24236-41351-9916-16819-4964-4969,3296-3140-26086-8028-1707-2992-1152-4940,10588-2178-12678-10880-11598-21672-2813-3642,13482-2531-11366-8274-14277-12382-2403-15919,29094-3534-18625-13732-15964-5627-5155-11489,15740-1459-8119-4545-4526-5256-1767-6773,5541-2114-3692-3362-3710-2636-933-1964,easy
1339-44411-315127-15900-12809-18261-7025-4542,7622-24236-41351-9916-16819-4964-4969-30907,3140-26086-8028-1707-2992-1152-4940-18618,2178-12678-10880-11598-21672-2813-3642-14340,2531-11366-8274-14277-12382-2403-15919-6689,3534-18625-13732-15964-5627-5155-11489-16390,1459-8119-4545-4526-5256-1767-6773-7631,2114-3692-3362-3710-2636-933-1964-3351,hard
44411-315127-15900-12809-18261-7025-4542-2435,24236-41351-9916-16819-4964-4969-30907-7165,26086-8028-1707-2992-1152-4940-18618-4073,12678-10880-11598-21672-2813-3642-14340-30114,11366-8274-14277-12382-2403-15919-6689-6043,18625-13732-15964-5627-5155-11489-16390-29670,8119-4545-4526-5256-1767-6773-7631-6152,3692-3362-3710-2636-933-1964-3351-1810,hard
315127-15900-12809-18261-7025-4542-2435-13518,41351-9916-16819-4964-4969-30907-7165-20874,8028-1707-2992-1152-4940-18618-4073-5007,10880-11598-21672-2813-3642-14340-30114-11664,8274-14277-12382-2403-15919-6689-6043-19347,13732-15964-5627-5155-11489-16390-29670-22326,4545-4526-5256-1767-6773-7631-6152-10323,3362-3710-2636-933-1964-3351-1810-7936,hard
15900-12809-18261-7025-4542-2435-13518-218818,9916-16819-4964-4969-30907-7165-20874-41879,1707-2992-1152-4940-18618-4073-5007-791,11598-21672-2813-3642-14340-30114-11664-19329,14277-12382-2403-15919-6689-6043-19347-9855,15964-5627-5155-11489-16390-29670-22326-11576,4526-5256-1767-6773-7631-6152-10323-7051,3710-2636-933-1964-3351-1810-7936-2036,easy
12809-18261-7025-4542-2435-13518-218818-5783,16819-4964-4969-30907-7165-20874-41879-5927,2992-1152-4940-18618-4073-5007-791-5223,21672-2813-3642-14340-30114-11664-19329-4028,12382-2403-15919-6689-6043-19347-9855-2300,5627-5155-11489-16390-29670-22326-11576-2961,5256-1767-6773-7631-6152-10323-7051-1643,2636-933-1964-3351-1810-7936-2036-857,easy
18261-7025-4542-2435-13518-218818-5783-8425,4964-4969-30907-7165-20874-41879-5927-4477,1152-4940-18618-4073-5007-791-5223-1602,2813-3642-14340-30114-11664-19329-4028-4949,2403-15919-6689-6043-19347-9855-2300-7300,5155-11489-16390-29670-22326-11576-2961-5470,1767-6773-7631-6152-10323-7051-1643-3589,933-1964-3351-1810-7936-2036-857-998,easy
7025-4542-2435-13518-218818-5783-8425-138757,4969-30907-7165-20874-41879-5927-4477-30181,4940-18618-4073-5007-791-5223-1602-486,3642-14340-30114-11664-19329-4028-4949-3538,15919-6689-6043-19347-9855-2300-7300-7612,11489-16390-29670-22326-11576-2961-5470-2703,6773-7631-6152-10323-7051-1643-3589-2064,1964-3351-1810-7936-2036-857-998-1891,easy
4542-2435-13518-218818-5783-8425-138757-3303,30907-7165-20874-41879-5927-4477-30181-12487,18618-4073-5007-791-5223-1602-486-3682,14340-30114-11664-19329-4028-4949-3538-25233,6689-6043-19347-9855-2300-7300-7612-5039,16390-29670-22326-11576-2961-5470-2703-11244,7631-6152-10323-7051-1643-3589-2064-11355,3351-1810-7936-2036-857-998-1891-5463,hard
2435-13518-218818-5783-8425-138757-3303-70224,7165-20874-41879-5927-4477-30181-12487-50315,4073-5007-791-5223-1602-486-3682-6847,30114-11664-19329-4028-4949-3538-25233-2782,6043-19347-9855-2300-7300-7612-5039-7090,29670-22326-11576-2961-5470-2703-11244-7012,6152-10323-7051-1643-3589-2064-11355-7799,1810-7936-2036-857-998-1891-5463-2169,hard
13518-218818-5783-8425-138757-3303-70224-639889,20874-41879-5927-4477-30181-12487-50315-9511,5007-791-5223-1602-486-3682-6847-8463,11664-19329-4028-4949-3538-25233-2782-16997,19347-9855-2300-7300-7612-5039-7090-21463,22326-11576-2961-5470-2703-11244-7012-17827,10323-7051-1643-3589-2064-11355-7799-14415,7936-2036-857-998-1891-5463-2169-7380,hard
218818-5783-8425-138757-3303-70224-639889-162066,41879-5927-4477-30181-12487-50315-9511-18321,791-5223-1602-486-3682-6847-8463-29316,19329-4028-4949-3538-25233-2782-16997-4695,9855-2300-7300-7612-5039-7090-21463-43564,11576-2961-5470-2703-11244-7012-17827-14549,7051-1643-3589-2064-11355-7799-14415-9464,2036-857-998-1891-5463-2169-7380-7873,hard
5783-8425-138757-3303-70224-639889-162066-109428,5927-4477-30181-12487-50315-9511-18321-49224,5223-1602-486-3682-6847-8463-29316-218,4028-4949-3538-25233-2782-16997-4695-3910,2300-7300-7612-5039-7090-21463-43564-3034,2961-5470-2703-11244-7012-17827-14549-2203,1643-3589-2064-11355-7799-14415-9464-3114,857-998-1891-5463-2169-7380-7873-1359,hard
8425-138757-3303-70224-639889-162066-109428-16143,4477-30181-12487-50315-9511-18321-49224-9772,1602-486-3682-6847-8463-29316-218-14266,4949-3538-25233-2782-16997-4695-3910-3013,7300-7612-5039-7090-21463-43564-3034-11092,5470-2703-11244-7012-17827-14549-2203-10707,3589-2064-11355-7799-14415-9464-3114-4828,998-1891-5463-2169-7380-7873-1359-4281,hard
138757-3303-70224-639889-162066-109428-16143-9415,30181-12487-50315-9511-18321-49224-9772-30605,486-3682-6847-8463-29316-218-14266-12259,3538-25233-2782-16997-4695-3910-3013-6730,7612-5039-7090-21463-43564-3034-11092-4580,2703-11244-7012-17827-14549-2203-10707-23778,2064-11355-7799-14415-9464-3114-4828-7123,1891-5463-2169-7380-7873-1359-4281-4957,hard
3303-70224-639889-162066-109428-16143-9415-211960,12487-50315-9511-18321-49224-9772-30605-102044,3682-6847-8463-29316-218-14266-12259-13275,25233-2782-16997-4695-3910-3013-6730-2848,5039-7090-21463-43564-3034-11092-4580-6280,11244-7012-17827-14549-2203-10707-23778-15062,11355-7799-14415-9464-3114-4828-7123-15716,5463-2169-7380-7873-1359-4281-4957-5311,easy
70224-639889-162066-109428-16143-9415-211960-2473,50315-9511-18321-49224-9772-30605-102044-1246,6847-8463-29316-218-14266-12259-13275-3788,2782-16997-4695-3910-3013-6730-2848-3930,7090-21463-43564-3034-11092-4580-6280-1933,7012-17827-14549-2203-10707-23778-15062-2440,7799-14415-9464-3114-4828-7123-15716-1651,2169-7380-7873-1359-4281-4957-5311-1980,easy
639889-162066-109428-16143-9415-211960-2473-659834,9511-18321-49224-9772-30605-102044-1246-33765,8463-29316-218-14266-12259-13275-3788-6738,16997-4695-3910-3013-6730-2848-3930-21306,21463-43564-3034-11092-4580-6280-1933-6619,17827-14549-2203-10707-23778-15062-2440-7728,14415-9464-3114-4828-7123-15716-1651-5919,7380-7873-1359-4281-4957-5311-1980-4160,easy
162066-109428-16143-9415-211960-2473-659834-4403,18321-49224-9772-30605-102044-1246-33765-60484,29316-218-14266-12259-13275-3788-6738-6085,4695-3910-3013-6730-2848-3930-21306-6213,43564-3034-11092-4580-6280-1933-6619-12600,14549-2203-10707-23778-15062-2440-7728-13418,9464-3114-4828-7123-15716-1651-5919-5714,7873-1359-4281-4957-5311-1980-4160-4757,hard
109428-16143-9415-211960-2473-659834-4403-5902,49224-9772-30605-102044-1246-33765-60484-18973,218-14266-12259-13275-3788-6738-6085-8247,3910-3013-6730-2848-3930-21306-6213-5234,3034-11092-4580-6280-1933-6619-12600-4371,2203-10707-23778-15062-2440-7728-13418-30693,3114-4828-7123-15716-1651-5919-5714-5945,1359-4281-4957-5311-1980-4160-4757-2061,easy
16143-9415-211960-2473-659834-4403-5902-21121,9772-30605-102044-1246-33765-60484-18973-29383,14266-12259-13275-3788-6738-6085-8247-11493,3013-6730-2848-3930-21306-6213-5234-11780,11092-4580-6280-1933-6619-12600-4371-9456,10707-23778-15062-2440-7728-13418-30693-25675,4828-7123-15716-1651-5919-5714-5945-20623,4281-4957-5311-1980-4160-4757-2061-4137,easy
9415-211960-2473-659834-4403-5902-21121-15250,30605-102044-1246-33765-60484-18973-29383-7930,12259-13275-3788-6738-6085-8247-11493-6204,6730-2848-3930-21306-6213-5234-11780-1783,4580-6280-1933-6619-12600-4371-9456-3272,23778-15062-2440-7728-13418-30693-25675-6661,7123-15716-1651-5919-5714-5945-20623-11378,4957-5311-1980-4160-4757-2061-4137-9434,easy
211960-2473-659834-4403-5902-21121-15250-10159,102044-1246-33765-60484-18973-29383-7930-9241,13275-3788-6738-6085-8247-11493-6204-4771,2848-3930-21306-6213-5234-11780-1783-8093,6280-1933-6619-12600-4371-9456-3272-3139,15062-2440-7728-13418-30693-25675-6661-17041,15716-1651-5919-5714-5945-20623-11378-5962,5311-1980-4160-4757-2061-4137-9434-4243,hard
2473-659834-4403-5902-21121-15250-10159-6748,1246-33765-60484-18973-29383-7930-9241-10760,3788-6738-6085-8247-11493-6204-4771-3391,3930-21306-6213-5234-11780-1783-8093-23968,1933-6619-12600-4371-9456-3272-3139-8059,2440-7728-13418-30693-25675-6661-17041-17321,1651-5919-5714-5945-20623-11378-5962-4159,1980-4160-4757-2061-4137-9434-4243-2659,hard
659834-4403-5902-21121-15250-10159-6748-5100,33765-60484-18973-29383-7930-9241-10760-13335,6738-6085-8247-11493-6204-4771-3391-13079,21306-6213-5234-11780-1783-8093-23968-37230,6619-12600-4371-9456-3272-3139-8059-3208,7728-13418-30693-25675-6661-17041-17321-15726,5919-5714-5945-20623-11378-5962-4159-5506,4160-4757-2061-4137-9434-4243-2659-2807,hard
4403-5902-21121-15250-10159-6748-5100-26166,60484-18973-29383-7930-9241-10760-13335-19857,6085-8247-11493-6204-4771-3391-13079-12148,6213-5234-11780-1783-8093-23968-37230-5374,12600-4371-9456-3272-3139-8059-3208-7156,13418-30693-25675-6661-17041-17321-15726-17197,5714-5945-20623-11378-5962-4159-5506-6371,4757-2061-4137-9434-4243-2659-2807-2228,easy
5902-21121-15250-10159-6748-5100-26166-5403,18973-29383-7930-9241-10760-13335-19857-7724,8247-11493-6204-4771-3391-13079-12148-15348,5234-11780-1783-8093-23968-37230-5374-12916,4371-9456-3272-3139-8059-3208-7156-5790,30693-25675-6661-17041-17321-15726-17197-17840,5945-20623-11378-5962-4159-5506-6371-8712,2061-4137-9434-4243-2659-2807-2228-1189,easy
21121-15250-10159-6748-5100-26166-5403-13637,29383-7930-9241-10760-13335-19857-7724-15236,11493-6204-4771-3391-13079-12148-15348-5631,11780-1783-8093-23968-37230-5374-12916-6808,9456-3272-3139-8059-3208-7156-5790-6129,25675-6661-17041-17321-15726-17197-17840-14143,20623-11378-5962-4159-5506-6371-8712-2731,4137-9434-4243-2659-2807-2228-1189-4720,easy
15250-10159-6748-5100-26166-5403-13637-2683,7930-9241-10760-13335-19857-7724-15236-7362,6204-4771-3391-13079-12148-15348-5631-3211,1783-8093-23968-37230-5374-12916-6808-18313,3272-3139-8059-3208-7156-5790-6129-6306,6661-17041-17321-15726-17197-17840-14143-14997,11378-5962-4159-5506-6371-8712-2731-8386,9434-4243-2659-2807-2228-1189-4720-2011,easy
10159-6748-5100-26166-5403-13637-2683-21974,9241-10760-13335-19857-7724-15236-7362-6414,4771-3391-13079-12148-15348-5631-3211-6790,8093-23968-37230-5374-12916-6808-18313-3142,3139-8059-3208-7156-5790-6129-6306-8450,17041-17321-15726-17197-17840-14143-14997-15368,5962-4159-5506-6371-8712-2731-8386-11511,4243-2659-2807-2228-1189-4720-2011-6921,easy
6748-5100-26166-5403-13637-2683-21974-59981,10760-13335-19857-7724-15236-7362-6414-17873,3391-13079-12148-15348-5631-3211-6790-8136,23968-37230-5374-12916-6808-18313-3142-3996,8059-3208-7156-5790-6129-6306-8450-2926,17321-15726-17197-17840-14143-14997-15368-6869,4159-5506-6371-8712-2731-8386-11511-2238,2659-2807-2228-1189-4720-2011-6921-1092,easy
5100-26166-5403-13637-2683-21974-59981-227863,13335-19857-7724-15236-7362-6414-17873-17271,13079-12148-15348-5631-3211-6790-8136-10377,37230-5374-12916-6808-18313-3142-3996-18001,3208-7156-5790-6129-6306-8450-2926-21869,15726-17197-17840-14143-14997-15368-6869-26691,5506-6371-8712-2731-8386-11511-2238-3719,2807-2228-1189-4720-2011-6921-1092-1987,easy
26166-5403-13637-2683-21974-59981-227863-15046,19857-7724-15236-7362-6414-17873-17271-5289,12148-15348-5631-3211-6790-8136-10377-18736,5374-12916-6808-18313-3142-3996-18001-7968,7156-5790-6129-6306-8450-2926-21869-5367,17197-17840-14143-14997-15368-6869-26691-10068,6371-8712-2731-8386-11511-2238-3719-4536,2228-1189-4720-2011-6921-1092-1987-3973,easy
5403-13637-2683-21974-59981-227863-15046-3567,7724-15236-7362-6414-17873-17271-5289-7056,15348-5631-3211-6790-8136-10377-18736-10953,12916-6808-18313-3142-3996-18001-7968-6368,5790-6129-6306-8450-2926-21869-5367-3170,17840-14143-14997-15368-6869-26691-10068-16285,8712-2731-8386-11511-2238-3719-4536-6140,1189-4720-2011-6921-1092-1987-3973-4270,easy
13637-2683-21974-59981-227863-15046-3567-7760,15236-7362-6414-17873-17271-5289-7056-6347,5631-3211-6790-8136-10377-18736-10953-4895,6808-18313-3142-3996-18001-7968-6368-20265,6129-6306-8450-2926-21869-5367-3170-4330,14143-14997-15368-6869-26691-10068-16285-15441,2731-8386-11511-2238-3719-4536-6140-5571,4720-2011-6921-1092-1987-3973-4270-3468,easy
2683-21974-59981-227863-15046-3567-7760-23183,7362-6414-17873-17271-5289-7056-6347-7520,3211-6790-8136-10377-18736-10953-4895-16814,18313-3142-3996-18001-7968-6368-20265-25546,6306-8450-2926-21869-5367-3170-4330-19015,14997-15368-6869-26691-10068-16285-15441-12807,8386-11511-2238-3719-4536-6140-5571-5962,2011-6921-1092-1987-3973-4270-3468-4936,easy
21974-59981-227863-15046-3567-7760-23183-204954,6414-17873-17271-5289-7056-6347-7520-18981,6790-8136-10377-18736-10953-4895-16814-12343,3142-3996-18001-7968-6368-20265-25546-16237,8450-2926-21869-5367-3170-4330-19015-6317,15368-6869-26691-10068-16285-15441-12807-29329,11511-2238-3719-4536-6140-5571-5962-4186,6921-1092-1987-3973-4270-3468-4936-3918,easy
59981-227863-15046-3567-7760-23183-204954-12360,17873-17271-5289-7056-6347-7520-18981-14484,8136-10377-18736-10953-4895-16814-12343-10534,3996-18001-7968-6368-20265-25546-16237-57909,2926-21869-5367-3170-4330-19015-6317-11774,6869-26691-10068-16285-15441-12807-29329-13740,2238-3719-4536-6140-5571-5962-4186-6465,1092-1987-3973-4270-3468-4936-3918-5484,easy
227863-15046-3567-7760-23183-204954-12360-225006,17271-5289-7056-6347-7520-18981-14484-8439,10377-18736-10953-4895-16814-12343-10534-40592,18001-7968-6368-20265-25546-16237-57909-63795,21869-5367-3170-4330-19015-6317-11774-6331,26691-10068-16285-15441-12807-29329-13740-19330,3719-4536-6140-5571-5962-4186-6465-10015,1987-3973-4270-3468-4936-3918-5484-4658,easy
15046-3567-7760-23183-204954-12360-225006-18871,5289-7056-6347-7520-18981-14484-8439-10638,18736-10953-4895-16814-12343-10534-40592-2019,7968-6368-20265-25546-16237-57909-63795-12565,5367-3170-4330-19015-6317-11774-6331-5119,10068-16285-15441-12807-29329-13740-19330-7095,4536-6140-5571-5962-4186-6465-10015-3803,3973-4270-3468-4936-3918-5484-4658-2199,easy
3567-7760-23183-204954-12360-225006-18871-110443,7056-6347-7520-18981-14484-8439-10638-38941,10953-4895-16814-12343-10534-40592-2019-577,6368-20265-25546-16237-57909-63795-12565-3482,3170-4330-19015-6317-11774-6331-5119-4279,16285-15441-12807-29329-13740-19330-7095-7312,6140-5571-5962-4186-6465-10015-3803-1672,4270-3468-4936-3918-5484-4658-2199-846,easy
7760-23183-204954-12360-225006-18871-110443-70010,6347-7520-18981-14484-8439-10638-38941-25736,4895-16814-12343-10534-40592-2019-577-10924,20265-25546-16237-57909-63795-12565-3482-7260,4330-19015-6317-11774-6331-5119-4279-16887,15441-12807-29329-13740-19330-7095-7312-15706,5571-5962-4186-6465-10015-3803-1672-8642,3468-4936-3918-5484-4658-2199-846-5682,easy
23183-204954-12360-225006-18871-110443-70010-18427,7520-18981-14484-8439-10638-38941-25736-7637,16814-12343-10534-40592-2019-577-10924-2556,25546-16237-57909-63795-12565-3482-7260-6297,19015-6317-11774-6331-5119-4279-16887-21098,12807-29329-13740-19330-7095-7312-15706-25286,5962-4186-6465-10015-3803-1672-8642-8870,4936-3918-5484-4658-2199-846-5682-2610,easy
204954-12360-225006-18871-110443-70010-18427-9032,18981-14484-8439-10638-38941-25736-7637-3871,12343-10534-40592-2019-577-10924-2556-2435,16237-57909-63795-12565-3482-7260-6297-14484,6317-11774-6331-5119-4279-16887-21098-13645,29329-13740-19330-7095-7312-15706-25286-7759,4186-6465-10015-3803-1672-8642-8870-3457,3918-5484-4658-2199-846-5682-2610-4266,hard
12360-225006-18871-110443-70010-18427-9032-19074,14484-8439-10638-38941-25736-7637-3871-21448,10534-40592-2019-577-10924-2556-2435-17322,57909-63795-12565-3482-7260-6297-14484-10106,11774-6331-5119-4279-16887-21098-13645-4293,13740-19330-7095-7312-15706-25286-7759-26685,6465-10015-3803-1672-8642-8870-3457-14314,5484-4658-2199-846-5682-2610-4266-2945,hard
225006-18871-110443-70010-18427-9032-19074-71843,8439-10638-38941-25736-7637-3871-21448-26663,40592-2019-577-10924-2556-2435-17322-3714,63795-12565-3482-7260-6297-14484-10106-3189,6331-5119-4279-16887-21098-13645-4293-2999,19330-7095-7312-15706-25286-7759-26685-2690,10015-3803-1672-8642-8870-3457-14314-7243,4658-2199-846-5682-2610-4266-2945-1065,hard
18871-110443-70010-18427-9032-19074-71843-8242,10638-38941-25736-7637-3871-21448-26663-14647,2019-577-10924-2556-2435-17322-3714-11324,12565-3482-7260-6297-14484-10106-3189-83838,5119-4279-16887-21098-13645-4293-2999-16850,7095-7312-15706-25286-7759-26685-2690-14179,3803-1672-8642-8870-3457-14314-7243-7118,2199-846-5682-2610-4266-2945-1065-5637,hard
