delta,midgamma,lowgamma,theta,highalpha,lowalpha,highbeta,lowbeta,state
466661-9118-9093-255672-39427-479699-13123-979999,62325-31192-31789-231198-162755-44006-36298-201171,35866-70565-20086-39497-47114-47373-90718-125521,185032-47090-42441-158876-103471-87757-54153-142495,16133-9003-4910-7725-16343-5516-5336-14776,9577-14457-6328-12020-8820-15269-11106-19031,7167-10935-10849-11612-14588-7004-13995-15461,9258-7510-6655-5508-5152-7368-2317-6111,hard
9118-9093-255672-39427-479699-13123-979999-205889,31192-31789-231198-162755-44006-36298-201171-91026,70565-20086-39497-47114-47373-90718-125521-64821,47090-42441-158876-103471-87757-54153-142495-39219,9003-4910-7725-16343-5516-5336-14776-18238,14457-6328-12020-8820-15269-11106-19031-18447,10935-10849-11612-14588-7004-13995-15461-9049,7510-6655-5508-5152-7368-2317-6111-9875,easy
9093-255672-39427-479699-13123-979999-205889-891062,31789-231198-162755-44006-36298-201171-91026-96891,20086-39497-47114-47373-90718-125521-64821-20900,42441-158876-103471-87757-54153-142495-39219-40253,4910-7725-16343-5516-5336-14776-18238-3671,6328-12020-8820-15269-11106-19031-18447-13152,10849-11612-14588-7004-13995-15461-9049-12781,6655-5508-5152-7368-2317-6111-9875-7703,easy
255672-39427-479699-13123-979999-205889-891062-97634,231198-162755-44006-36298-201171-91026-96891-13178,39497-47114-47373-90718-125521-64821-20900-12907,158876-103471-87757-54153-142495-39219-40253-17240,7725-16343-5516-5336-14776-18238-3671-5428,12020-8820-15269-11106-19031-18447-13152-4396,11612-14588-7004-13995-15461-9049-12781-2063,5508-5152-7368-2317-6111-9875-7703-1363,easy
39427-479699-13123-979999-205889-891062-97634-6354,162755-44006-36298-201171-91026-96891-13178-6432,47114-47373-90718-125521-64821-20900-12907-139500,103471-87757-54153-142495-39219-40253-17240-27346,16343-5516-5336-14776-18238-3671-5428-7576,8820-15269-11106-19031-18447-13152-4396-12527,14588-7004-13995-15461-9049-12781-2063-13843,5152-7368-2317-6111-9875-7703-1363-5618,easy
479699-13123-979999-205889-891062-97634-6354-381634,44006-36298-201171-91026-96891-13178-6432-74354,47373-90718-125521-64821-20900-12907-139500-22847,87757-54153-142495-39219-40253-17240-27346-64737,5516-5336-14776-18238-3671-5428-7576-9156,15269-11106-19031-18447-13152-4396-12527-5439,7004-13995-15461-9049-12781-2063-13843-12704,7368-2317-6111-9875-7703-1363-5618-9730,hard
13123-979999-205889-891062-97634-6354-381634-14351,36298-201171-91026-96891-13178-6432-74354-13787,90718-125521-64821-20900-12907-139500-22847-28925,54153-142495-39219-40253-17240-27346-64737-39223,5336-14776-18238-3671-5428-7576-9156-9236,11106-19031-18447-13152-4396-12527-5439-10525,13995-15461-9049-12781-2063-13843-12704-5291,2317-6111-9875-7703-1363-5618-9730-3810,easy
979999-205889-891062-97634-6354-381634-14351-13004,201171-91026-96891-13178-6432-74354-13787-16964,125521-64821-20900-12907-139500-22847-28925-65393,142495-39219-40253-17240-27346-64737-39223-7938,14776-18238-3671-5428-7576-9156-9236-5728,19031-18447-13152-4396-12527-5439-10525-4660,15461-9049-12781-2063-13843-12704-5291-7036,6111-9875-7703-1363-5618-9730-3810-8660,easy
205889-891062-97634-6354-381634-14351-13004-36040,91026-96891-13178-6432-74354-13787-16964-26678,64821-20900-12907-139500-22847-28925-65393-98132,39219-40253-17240-27346-64737-39223-7938-40996,18238-3671-5428-7576-9156-9236-5728-20221,18447-13152-4396-12527-5439-10525-4660-8576,9049-12781-2063-13843-12704-5291-7036-9801,9875-7703-1363-5618-9730-3810-8660-11093,easy
891062-97634-6354-381634-14351-13004-36040-213555,96891-13178-6432-74354-13787-16964-26678-72395,20900-12907-139500-22847-28925-65393-98132-10638,40253-17240-27346-64737-39223-7938-40996-4855,3671-5428-7576-9156-9236-5728-20221-2956,13152-4396-12527-5439-10525-4660-8576-4103,12781-2063-13843-12704-5291-7036-9801-5231,7703-1363-5618-9730-3810-8660-11093-2281,hard
97634-6354-381634-14351-13004-36040-213555-68094,13178-6432-74354-13787-16964-26678-72395-72886,12907-139500-22847-28925-65393-98132-10638-20814,17240-27346-64737-39223-7938-40996-4855-151982,5428-7576-9156-9236-5728-20221-2956-17175,4396-12527-5439-10525-4660-8576-4103-23047,2063-13843-12704-5291-7036-9801-5231-16781,1363-5618-9730-3810-8660-11093-2281-6289,easy
6354-381634-14351-13004-36040-213555-68094-4005,6432-74354-13787-16964-26678-72395-72886-43697,139500-22847-28925-65393-98132-10638-20814-183242,27346-64737-39223-7938-40996-4855-151982-25087,7576-9156-9236-5728-20221-2956-17175-6986,12527-5439-10525-4660-8576-4103-23047-17157,13843-12704-5291-7036-9801-5231-16781-9558,5618-9730-3810-8660-11093-2281-6289-7280,easy
381634-14351-13004-36040-213555-68094-4005-12454,74354-13787-16964-26678-72395-72886-43697-19759,22847-28925-65393-98132-10638-20814-183242-56424,64737-39223-7938-40996-4855-151982-25087-66597,9156-9236-5728-20221-2956-17175-6986-12291,5439-10525-4660-8576-4103-23047-17157-12352,12704-5291-7036-9801-5231-16781-9558-4860,9730-3810-8660-11093-2281-6289-7280-4651,easy
14351-13004-36040-213555-68094-4005-12454-4859,13787-16964-26678-72395-72886-43697-19759-13722,28925-65393-98132-10638-20814-183242-56424-53138,39223-7938-40996-4855-151982-25087-66597-53278,9236-5728-20221-2956-17175-6986-12291-11780,10525-4660-8576-4103-23047-17157-12352-8168,5291-7036-9801-5231-16781-9558-4860-16470,3810-8660-11093-2281-6289-7280-4651-7077,easy
13004-36040-213555-68094-4005-12454-4859-20833,16964-26678-72395-72886-43697-19759-13722-41060,65393-98132-10638-20814-183242-56424-53138-131450,7938-40996-4855-151982-25087-66597-53278-30147,5728-20221-2956-17175-6986-12291-11780-12409,4660-8576-4103-23047-17157-12352-8168-7458,7036-9801-5231-16781-9558-4860-16470-3679,8660-11093-2281-6289-7280-4651-7077-3887,easy
36040-213555-68094-4005-12454-4859-20833-38099,26678-72395-72886-43697-19759-13722-41060-42703,98132-10638-20814-183242-56424-53138-131450-110554,40996-4855-151982-25087-66597-53278-30147-95382,20221-2956-17175-6986-12291-11780-12409-14880,8576-4103-23047-17157-12352-8168-7458-13017,9801-5231-16781-9558-4860-16470-3679-8981,11093-2281-6289-7280-4651-7077-3887-7122,easy
213555-68094-4005-12454-4859-20833-38099-48570,72395-72886-43697-19759-13722-41060-42703-37939,10638-20814-183242-56424-53138-131450-110554-76975,4855-151982-25087-66597-53278-30147-95382-47032,2956-17175-6986-12291-11780-12409-14880-11890,4103-23047-17157-12352-8168-7458-13017-18351,5231-16781-9558-4860-16470-3679-8981-10620,2281-6289-7280-4651-7077-3887-7122-8751,easy
68094-4005-12454-4859-20833-38099-48570-90163,72886-43697-19759-13722-41060-42703-37939-16312,20814-183242-56424-53138-131450-110554-76975-44061,151982-25087-66597-53278-30147-95382-47032-13093,17175-6986-12291-11780-12409-14880-11890-3959,23047-17157-12352-8168-7458-13017-18351-4627,16781-9558-4860-16470-3679-8981-10620-4532,6289-7280-4651-7077-3887-7122-8751-1947,easy
4005-12454-4859-20833-38099-48570-90163-1586848,43697-19759-13722-41060-42703-37939-16312-39356,183242-56424-53138-131450-110554-76975-44061-138754,25087-66597-53278-30147-95382-47032-13093-34198,6986-12291-11780-12409-14880-11890-3959-3352,17157-12352-8168-7458-13017-18351-4627-10719,9558-4860-16470-3679-8981-10620-4532-3436,7280-4651-7077-3887-7122-8751-1947-3729,easy
12454-4859-20833-38099-48570-90163-1586848-72604,19759-13722-41060-42703-37939-16312-39356-41148,56424-53138-131450-110554-76975-44061-138754-31931,66597-53278-30147-95382-47032-13093-34198-78738,12291-11780-12409-14880-11890-3959-3352-10973,12352-8168-7458-13017-18351-4627-10719-24894,4860-16470-3679-8981-10620-4532-3436-15710,4651-7077-3887-7122-8751-1947-3729-5243,easy
4859-20833-38099-48570-90163-1586848-72604-10762,13722-41060-42703-37939-16312-39356-41148-38498,53138-131450-110554-76975-44061-138754-31931-66945,53278-30147-95382-47032-13093-34198-78738-73469,11780-12409-14880-11890-3959-3352-10973-24336,8168-7458-13017-18351-4627-10719-24894-16690,16470-3679-8981-10620-4532-3436-15710-6044,7077-3887-7122-8751-1947-3729-5243-8481,hard
20833-38099-48570-90163-1586848-72604-10762-5498,41060-42703-37939-16312-39356-41148-38498-19638,131450-110554-76975-44061-138754-31931-66945-47133,30147-95382-47032-13093-34198-78738-73469-104285,12409-14880-11890-3959-3352-10973-24336-21807,7458-13017-18351-4627-10719-24894-16690-13880,3679-8981-10620-4532-3436-15710-6044-7008,3887-7122-8751-1947-3729-5243-8481-3219,hard
38099-48570-90163-1586848-72604-10762-5498-113354,42703-37939-16312-39356-41148-38498-19638-21666,110554-76975-44061-138754-31931-66945-47133-27921,95382-47032-13093-34198-78738-73469-104285-31375,14880-11890-3959-3352-10973-24336-21807-4301,13017-18351-4627-10719-24894-16690-13880-2675,8981-10620-4532-3436-15710-6044-7008-1933,7122-8751-1947-3729-5243-8481-3219-2069,hard
48570-90163-1586848-72604-10762-5498-113354-9459,37939-16312-39356-41148-38498-19638-21666-62944,76975-44061-138754-31931-66945-47133-27921-39715,47032-13093-34198-78738-73469-104285-31375-72684,11890-3959-3352-10973-24336-21807-4301-10529,18351-4627-10719-24894-16690-13880-2675-15465,10620-4532-3436-15710-6044-7008-1933-16172,8751-1947-3729-5243-8481-3219-2069-6057,easy
90163-1586848-72604-10762-5498-113354-9459-41132,16312-39356-41148-38498-19638-21666-62944-30649,44061-138754-31931-66945-47133-27921-39715-18442,13093-34198-78738-73469-104285-31375-72684-21969,3959-3352-10973-24336-21807-4301-10529-7535,4627-10719-24894-16690-13880-2675-15465-18805,4532-3436-15710-6044-7008-1933-16172-14824,1947-3729-5243-8481-3219-2069-6057-6172,easy
1586848-72604-10762-5498-113354-9459-41132-5051,39356-41148-38498-19638-21666-62944-30649-17088,138754-31931-66945-47133-27921-39715-18442-99412,34198-78738-73469-104285-31375-72684-21969-23722,3352-10973-24336-21807-4301-10529-7535-8304,10719-24894-16690-13880-2675-15465-18805-7626,3436-15710-6044-7008-1933-16172-14824-7251,3729-5243-8481-3219-2069-6057-6172-6542,easy
72604-10762-5498-113354-9459-41132-5051-16337,41148-38498-19638-21666-62944-30649-17088-15900,31931-66945-47133-27921-39715-18442-99412-125912,78738-73469-104285-31375-72684-21969-23722-8063,10973-24336-21807-4301-10529-7535-8304-12140,24894-16690-13880-2675-15465-18805-7626-15626,15710-6044-7008-1933-16172-14824-7251-8022,5243-8481-3219-2069-6057-6172-6542-8233,easy
10762-5498-113354-9459-41132-5051-16337-8540,38498-19638-21666-62944-30649-17088-15900-15964,66945-47133-27921-39715-18442-99412-125912-94240,73469-104285-31375-72684-21969-23722-8063-50283,24336-21807-4301-10529-7535-8304-12140-21371,16690-13880-2675-15465-18805-7626-15626-11728,6044-7008-1933-16172-14824-7251-8022-10126,8481-3219-2069-6057-6172-6542-8233-8496,easy
5498-113354-9459-41132-5051-16337-8540-14166,19638-21666-62944-30649-17088-15900-15964-13826,47133-27921-39715-18442-99412-125912-94240-33666,104285-31375-72684-21969-23722-8063-50283-42385,21807-4301-10529-7535-8304-12140-21371-9508,13880-2675-15465-18805-7626-15626-11728-13546,7008-1933-16172-14824-7251-8022-10126-12465,3219-2069-6057-6172-6542-8233-8496-11478,easy
113354-9459-41132-5051-16337-8540-14166-10237,21666-62944-30649-17088-15900-15964-13826-27273,27921-39715-18442-99412-125912-94240-33666-146891,31375-72684-21969-23722-8063-50283-42385-17090,4301-10529-7535-8304-12140-21371-9508-12944,2675-15465-18805-7626-15626-11728-13546-25483,1933-16172-14824-7251-8022-10126-12465-16907,2069-6057-6172-6542-8233-8496-11478-12114,easy
9459-41132-5051-16337-8540-14166-10237-86646,62944-30649-17088-15900-15964-13826-27273-22374,39715-18442-99412-125912-94240-33666-146891-10491,72684-21969-23722-8063-50283-42385-17090-3479,10529-7535-8304-12140-21371-9508-12944-5552,15465-18805-7626-15626-11728-13546-25483-1608,16172-14824-7251-8022-10126-12465-16907-1720,6057-6172-6542-8233-8496-11478-12114-1619,easy
41132-5051-16337-8540-14166-10237-86646-12814,30649-17088-15900-15964-13826-27273-22374-9129,18442-99412-125912-94240-33666-146891-10491-48681,21969-23722-8063-50283-42385-17090-3479-17942,7535-8304-12140-21371-9508-12944-5552-26344,18805-7626-15626-11728-13546-25483-1608-15656,14824-7251-8022-10126-12465-16907-1720-11676,6172-6542-8233-8496-11478-12114-1619-5676,easy
5051-16337-8540-14166-10237-86646-12814-117085,17088-15900-15964-13826-27273-22374-9129-11930,99412-125912-94240-33666-146891-10491-48681-8318,23722-8063-50283-42385-17090-3479-17942-4001,8304-12140-21371-9508-12944-5552-26344-2674,7626-15626-11728-13546-25483-1608-15656-7363,7251-8022-10126-12465-16907-1720-11676-3369,6542-8233-8496-11478-12114-1619-5676-2135,easy
16337-8540-14166-10237-86646-12814-117085-22832,15900-15964-13826-27273-22374-9129-11930-15981,125912-94240-33666-146891-10491-48681-8318-49116,8063-50283-42385-17090-3479-17942-4001-31402,12140-21371-9508-12944-5552-26344-2674-11739,15626-11728-13546-25483-1608-15656-7363-10932,8022-10126-12465-16907-1720-11676-3369-8622,8233-8496-11478-12114-1619-5676-2135-7288,easy
8540-14166-10237-86646-12814-117085-22832-4838,15964-13826-27273-22374-9129-11930-15981-64856,94240-33666-146891-10491-48681-8318-49116-47972,50283-42385-17090-3479-17942-4001-31402-49408,21371-9508-12944-5552-26344-2674-11739-11821,11728-13546-25483-1608-15656-7363-10932-27682,10126-12465-16907-1720-11676-3369-8622-9082,8496-11478-12114-1619-5676-2135-7288-2295,hard
14166-10237-86646-12814-117085-22832-4838-44454,13826-27273-22374-9129-11930-15981-64856-118065,33666-146891-10491-48681-8318-49116-47972-39922,42385-17090-3479-17942-4001-31402-49408-54431,9508-12944-5552-26344-2674-11739-11821-23190,13546-25483-1608-15656-7363-10932-27682-14240,12465-16907-1720-11676-3369-8622-9082-11896,11478-12114-1619-5676-2135-7288-2295-6060,easy
10237-86646-12814-117085-22832-4838-44454-652244,27273-22374-9129-11930-15981-64856-118065-27141,146891-10491-48681-8318-49116-47972-39922-75645,17090-3479-17942-4001-31402-49408-54431-41937,12944-5552-26344-2674-11739-11821-23190-53167,25483-1608-15656-7363-10932-27682-14240-11336,16907-1720-11676-3369-8622-9082-11896-8469,12114-1619-5676-2135-7288-2295-6060-7658,easy
86646-12814-117085-22832-4838-44454-652244-225157,22374-9129-11930-15981-64856-118065-27141-36169,10491-48681-8318-49116-47972-39922-75645-16315,3479-17942-4001-31402-49408-54431-41937-11763,5552-26344-2674-11739-11821-23190-53167-1706,1608-15656-7363-10932-27682-14240-11336-4268,1720-11676-3369-8622-9082-11896-8469-2712,1619-5676-2135-7288-2295-6060-7658-1882,easy
12814-117085-22832-4838-44454-652244-225157-123030,9129-11930-15981-64856-118065-27141-36169-15584,48681-8318-49116-47972-39922-75645-16315-26341,17942-4001-31402-49408-54431-41937-11763-2760,26344-2674-11739-11821-23190-53167-1706-3165,15656-7363-10932-27682-14240-11336-4268-1729,11676-3369-8622-9082-11896-8469-2712-3208,5676-2135-7288-2295-6060-7658-1882-1527,easy
117085-22832-4838-44454-652244-225157-123030-144735,11930-15981-64856-118065-27141-36169-15584-32989,8318-49116-47972-39922-75645-16315-26341-8294,4001-31402-49408-54431-41937-11763-2760-2405,2674-11739-11821-23190-53167-1706-3165-2701,7363-10932-27682-14240-11336-4268-1729-3287,3369-8622-9082-11896-8469-2712-3208-4087,2135-7288-2295-6060-7658-1882-1527-899,hard
22832-4838-44454-652244-225157-123030-144735-3019,15981-64856-118065-27141-36169-15584-32989-28435,49116-47972-39922-75645-16315-26341-8294-95481,31402-49408-54431-41937-11763-2760-2405-59697,11739-11821-23190-53167-1706-3165-2701-13631,10932-27682-14240-11336-4268-1729-3287-13247,8622-9082-11896-8469-2712-3208-4087-13816,7288-2295-6060-7658-1882-1527-899-8426,hard
4838-44454-652244-225157-123030-144735-3019-20740,64856-118065-27141-36169-15584-32989-28435-33999,47972-39922-75645-16315-26341-8294-95481-61099,49408-54431-41937-11763-2760-2405-59697-27257,11821-23190-53167-1706-3165-2701-13631-11314,27682-14240-11336-4268-1729-3287-13247-30341,9082-11896-8469-2712-3208-4087-13816-8733,2295-6060-7658-1882-1527-899-8426-8231,easy
44454-652244-225157-123030-144735-3019-20740-89098,118065-27141-36169-15584-32989-28435-33999-9464,39922-75645-16315-26341-8294-95481-61099-1476,54431-41937-11763-2760-2405-59697-27257-11959,23190-53167-1706-3165-2701-13631-11314-4683,14240-11336-4268-1729-3287-13247-30341-2854,11896-8469-2712-3208-4087-13816-8733-6021,6060-7658-1882-1527-899-8426-8231-1547,easy
652244-225157-123030-144735-3019-20740-89098-45189,27141-36169-15584-32989-28435-33999-9464-107881,75645-16315-26341-8294-95481-61099-1476-13644,41937-11763-2760-2405-59697-27257-11959-78566,53167-1706-3165-2701-13631-11314-4683-12760,11336-4268-1729-3287-13247-30341-2854-23258,8469-2712-3208-4087-13816-8733-6021-29980,7658-1882-1527-899-8426-8231-1547-7055,easy
225157-123030-144735-3019-20740-89098-45189-97599,36169-15584-32989-28435-33999-9464-107881-20607,16315-26341-8294-95481-61099-1476-13644-26504,11763-2760-2405-59697-27257-11959-78566-8983,1706-3165-2701-13631-11314-4683-12760-8170,4268-1729-3287-13247-30341-2854-23258-4755,2712-3208-4087-13816-8733-6021-29980-3648,1882-1527-899-8426-8231-1547-7055-539,easy
123030-144735-3019-20740-89098-45189-97599-681697,15584-32989-28435-33999-9464-107881-20607-53039,26341-8294-95481-61099-1476-13644-26504-66679,2760-2405-59697-27257-11959-78566-8983-32068,3165-2701-13631-11314-4683-12760-8170-6622,1729-3287-13247-30341-2854-23258-4755-24031,3208-4087-13816-8733-6021-29980-3648-12388,1527-899-8426-8231-1547-7055-539-6397,easy
144735-3019-20740-89098-45189-97599-681697-72020,32989-28435-33999-9464-107881-20607-53039-81895,8294-95481-61099-1476-13644-26504-66679-27011,2405-59697-27257-11959-78566-8983-32068-16674,2701-13631-11314-4683-12760-8170-6622-12982,3287-13247-30341-2854-23258-4755-24031-11927,4087-13816-8733-6021-29980-3648-12388-11085,899-8426-8231-1547-7055-539-6397-6441,easy
3019-20740-89098-45189-97599-681697-72020-5200,28435-33999-9464-107881-20607-53039-81895-34607,95481-61099-1476-13644-26504-66679-27011-161151,59697-27257-11959-78566-8983-32068-16674-11768,13631-11314-4683-12760-8170-6622-12982-8778,13247-30341-2854-23258-4755-24031-11927-12308,13816-8733-6021-29980-3648-12388-11085-10677,8426-8231-1547-7055-539-6397-6441-6129,easy
20740-89098-45189-97599-681697-72020-5200-8363,33999-9464-107881-20607-53039-81895-34607-40395,61099-1476-13644-26504-66679-27011-161151-31386,27257-11959-78566-8983-32068-16674-11768-36499,11314-4683-12760-8170-6622-12982-8778-16205,30341-2854-23258-4755-24031-11927-12308-14759,8733-6021-29980-3648-12388-11085-10677-12629,8231-1547-7055-539-6397-6441-6129-9573,easy
89098-45189-97599-681697-72020-5200-8363-18470,9464-107881-20607-53039-81895-34607-40395-45233,1476-13644-26504-66679-27011-161151-31386-52248,11959-78566-8983-32068-16674-11768-36499-20303,4683-12760-8170-6622-12982-8778-16205-14340,2854-23258-4755-24031-11927-12308-14759-19453,6021-29980-3648-12388-11085-10677-12629-15878,1547-7055-539-6397-6441-6129-9573-9338,easy
45189-97599-681697-72020-5200-8363-18470-559924,107881-20607-53039-81895-34607-40395-45233-72105,13644-26504-66679-27011-161151-31386-52248-137604,78566-8983-32068-16674-11768-36499-20303-125876,12760-8170-6622-12982-8778-16205-14340-14003,23258-4755-24031-11927-12308-14759-19453-16172,29980-3648-12388-11085-10677-12629-15878-13455,7055-539-6397-6441-6129-9573-9338-3821,easy
97599-681697-72020-5200-8363-18470-559924-13044,20607-53039-81895-34607-40395-45233-72105-28761,26504-66679-27011-161151-31386-52248-137604-15379,8983-32068-16674-11768-36499-20303-125876-59701,8170-6622-12982-8778-16205-14340-14003-17008,4755-24031-11927-12308-14759-19453-16172-8607,3648-12388-11085-10677-12629-15878-13455-15507,539-6397-6441-6129-9573-9338-3821-7836,easy
681697-72020-5200-8363-18470-559924-13044-554723,53039-81895-34607-40395-45233-72105-28761-29497,66679-27011-161151-31386-52248-137604-15379-103078,32068-16674-11768-36499-20303-125876-59701-28315,6622-12982-8778-16205-14340-14003-17008-3521,24031-11927-12308-14759-19453-16172-8607-25714,12388-11085-10677-12629-15878-13455-15507-6981,6397-6441-6129-9573-9338-3821-7836-7004,hard
72020-5200-8363-18470-559924-13044-554723-9402,81895-34607-40395-45233-72105-28761-29497-44057,27011-161151-31386-52248-137604-15379-103078-284104,16674-11768-36499-20303-125876-59701-28315-43010,12982-8778-16205-14340-14003-17008-3521-20827,11927-12308-14759-19453-16172-8607-25714-11981,11085-10677-12629-15878-13455-15507-6981-12475,6441-6129-9573-9338-3821-7836-7004-18066,hard
5200-8363-18470-559924-13044-554723-9402-86014,34607-40395-45233-72105-28761-29497-44057-42609,161151-31386-52248-137604-15379-103078-284104-14051,11768-36499-20303-125876-59701-28315-43010-29600,8778-16205-14340-14003-17008-3521-20827-1886,12308-14759-19453-16172-8607-25714-11981-4869,10677-12629-15878-13455-15507-6981-12475-7235,6129-9573-9338-3821-7836-7004-18066-2887,easy
8363-18470-559924-13044-554723-9402-86014-1013470,40395-45233-72105-28761-29497-44057-42609-102942,31386-52248-137604-15379-103078-284104-14051-89502,36499-20303-125876-59701-28315-43010-29600-35756,16205-14340-14003-17008-3521-20827-1886-27614,14759-19453-16172-8607-25714-11981-4869-16253,12629-15878-13455-15507-6981-12475-7235-6292,9573-9338-3821-7836-7004-18066-2887-10007,easy
18470-559924-13044-554723-9402-86014-1013470-732675,45233-72105-28761-29497-44057-42609-102942-178726,52248-137604-15379-103078-284104-14051-89502-128653,20303-125876-59701-28315-43010-29600-35756-16984,14340-14003-17008-3521-20827-1886-27614-8328,19453-16172-8607-25714-11981-4869-16253-25566,15878-13455-15507-6981-12475-7235-6292-8128,9338-3821-7836-7004-18066-2887-10007-14669,easy
559924-13044-554723-9402-86014-1013470-732675-32565,72105-28761-29497-44057-42609-102942-178726-34447,137604-15379-103078-284104-14051-89502-128653-12385,125876-59701-28315-43010-29600-35756-16984-3286,14003-17008-3521-20827-1886-27614-8328-3673,16172-8607-25714-11981-4869-16253-25566-3921,13455-15507-6981-12475-7235-6292-8128-4526,3821-7836-7004-18066-2887-10007-14669-1895,easy
13044-554723-9402-86014-1013470-732675-32565-110934,28761-29497-44057-42609-102942-178726-34447-29706,15379-103078-284104-14051-89502-128653-12385-2046,59701-28315-43010-29600-35756-16984-3286-5472,17008-3521-20827-1886-27614-8328-3673-6122,8607-25714-11981-4869-16253-25566-3921-4392,15507-6981-12475-7235-6292-8128-4526-3309,7836-7004-18066-2887-10007-14669-1895-2611,easy
554723-9402-86014-1013470-732675-32565-110934-136218,29497-44057-42609-102942-178726-34447-29706-13641,103078-284104-14051-89502-128653-12385-2046-12177,28315-43010-29600-35756-16984-3286-5472-10965,3521-20827-1886-27614-8328-3673-6122-12145,25714-11981-4869-16253-25566-3921-4392-4236,6981-12475-7235-6292-8128-4526-3309-8018,7004-18066-2887-10007-14669-1895-2611-3582,easy
9402-86014-1013470-732675-32565-110934-136218-102732,44057-42609-102942-178726-34447-29706-13641-60308,284104-14051-89502-128653-12385-2046-12177-14082,43010-29600-35756-16984-3286-5472-10965-5315,20827-1886-27614-8328-3673-6122-12145-6646,11981-4869-16253-25566-3921-4392-4236-4658,12475-7235-6292-8128-4526-3309-8018-3487,18066-2887-10007-14669-1895-2611-3582-5109,easy
86014-1013470-732675-32565-110934-136218-102732-80706,42609-102942-178726-34447-29706-13641-60308-106777,14051-89502-128653-12385-2046-12177-14082-46869,29600-35756-16984-3286-5472-10965-5315-16218,1886-27614-8328-3673-6122-12145-6646-20295,4869-16253-25566-3921-4392-4236-4658-15990,7235-6292-8128-4526-3309-8018-3487-8586,2887-10007-14669-1895-2611-3582-5109-11120,easy
1013470-732675-32565-110934-136218-102732-80706-388608,102942-178726-34447-29706-13641-60308-106777-39550,89502-128653-12385-2046-12177-14082-46869-45650,35756-16984-3286-5472-10965-5315-16218-10406,27614-8328-3673-6122-12145-6646-20295-24814,16253-25566-3921-4392-4236-4658-15990-15262,6292-8128-4526-3309-8018-3487-8586-15318,10007-14669-1895-2611-3582-5109-11120-8152,easy
732675-32565-110934-136218-102732-80706-388608-111803,178726-34447-29706-13641-60308-106777-39550-50048,128653-12385-2046-12177-14082-46869-45650-18062,16984-3286-5472-10965-5315-16218-10406-3849,8328-3673-6122-12145-6646-20295-24814-3705,25566-3921-4392-4236-4658-15990-15262-4556,8128-4526-3309-8018-3487-8586-15318-2618,14669-1895-2611-3582-5109-11120-8152-1616,easy
32565-110934-136218-102732-80706-388608-111803-539606,34447-29706-13641-60308-106777-39550-50048-644433,12385-2046-12177-14082-46869-45650-18062-37554,3286-5472-10965-5315-16218-10406-3849-82213,3673-6122-12145-6646-20295-24814-3705-78689,3921-4392-4236-4658-15990-15262-4556-26869,4526-3309-8018-3487-8586-15318-2618-16805,1895-2611-3582-5109-11120-8152-1616-20042,easy
110934-136218-102732-80706-388608-111803-539606-671589,29706-13641-60308-106777-39550-50048-644433-52554,2046-12177-14082-46869-45650-18062-37554-15096,5472-10965-5315-16218-10406-3849-82213-26157,6122-12145-6646-20295-24814-3705-78689-3871,4392-4236-4658-15990-15262-4556-26869-11356,3309-8018-3487-8586-15318-2618-16805-3887,2611-3582-5109-11120-8152-1616-20042-3723,easy
136218-102732-80706-388608-111803-539606-671589-49672,13641-60308-106777-39550-50048-644433-52554-25143,12177-14082-46869-45650-18062-37554-15096-2672,10965-5315-16218-10406-3849-82213-26157-3060,12145-6646-20295-24814-3705-78689-3871-3599,4236-4658-15990-15262-4556-26869-11356-2002,8018-3487-8586-15318-2618-16805-3887-708,3582-5109-11120-8152-1616-20042-3723-545,easy
102732-80706-388608-111803-539606-671589-49672-83453,60308-106777-39550-50048-644433-52554-25143-41278,14082-46869-45650-18062-37554-15096-2672-25950,5315-16218-10406-3849-82213-26157-3060-6030,6646-20295-24814-3705-78689-3871-3599-13819,4658-15990-15262-4556-26869-11356-2002-7077,3487-8586-15318-2618-16805-3887-708-1823,5109-11120-8152-1616-20042-3723-545-1851,easy
80706-388608-111803-539606-671589-49672-83453-619404,106777-39550-50048-644433-52554-25143-41278-290278,46869-45650-18062-37554-15096-2672-25950-38142,16218-10406-3849-82213-26157-3060-6030-39383,20295-24814-3705-78689-3871-3599-13819-32880,15990-15262-4556-26869-11356-2002-7077-13855,8586-15318-2618-16805-3887-708-1823-8727,11120-8152-1616-20042-3723-545-1851-7788,easy
388608-111803-539606-671589-49672-83453-619404-18868,39550-50048-644433-52554-25143-41278-290278-10838,45650-18062-37554-15096-2672-25950-38142-21401,10406-3849-82213-26157-3060-6030-39383-2157,24814-3705-78689-3871-3599-13819-32880-9236,15262-4556-26869-11356-2002-7077-13855-2510,15318-2618-16805-3887-708-1823-8727-3229,8152-1616-20042-3723-545-1851-7788-2754,easy
111803-539606-671589-49672-83453-619404-18868-9047,50048-644433-52554-25143-41278-290278-10838-60842,18062-37554-15096-2672-25950-38142-21401-22452,3849-82213-26157-3060-6030-39383-2157-15463,3705-78689-3871-3599-13819-32880-9236-11693,4556-26869-11356-2002-7077-13855-2510-13075,2618-16805-3887-708-1823-8727-3229-6269,1616-20042-3723-545-1851-7788-2754-6407,easy
