delta,midgamma,lowgamma,theta,highalpha,lowalpha,highbeta,lowbeta,state
706314-123329-204126-2167125-11883-221493-104597-58310,32318-53855-70595-78582-10474-105687-67409-70769,4674-5441-10024-9311-6501-14829-8662-23350,7499-10933-11491-20738-3867-18949-3364-13604,14673-9541-25390-24813-1636-36202-4997-12494,4666-2584-9674-11185-3716-13020-6152-2418,1925-1222-1938-4391-733-3694-4429-2247,1220-541-2732-3975-212-3242-2576-928,easy
123329-204126-2167125-11883-221493-104597-58310-66018,53855-70595-78582-10474-105687-67409-70769-30903,5441-10024-9311-6501-14829-8662-23350-5958,10933-11491-20738-3867-18949-3364-13604-3639,9541-25390-24813-1636-36202-4997-12494-1435,2584-9674-11185-3716-13020-6152-2418-1162,1222-1938-4391-733-3694-4429-2247-656,541-2732-3975-212-3242-2576-928-566,easy
204126-2167125-11883-221493-104597-58310-66018-369336,70595-78582-10474-105687-67409-70769-30903-156418,10024-9311-6501-14829-8662-23350-5958-99857,11491-20738-3867-18949-3364-13604-3639-9886,25390-24813-1636-36202-4997-12494-1435-8246,9674-11185-3716-13020-6152-2418-1162-5249,1938-4391-733-3694-4429-2247-656-3547,2732-3975-212-3242-2576-928-566-2351,easy
2167125-11883-221493-104597-58310-66018-369336-55495,78582-10474-105687-67409-70769-30903-156418-19330,9311-6501-14829-8662-23350-5958-99857-7058,20738-3867-18949-3364-13604-3639-9886-6245,24813-1636-36202-4997-12494-1435-8246-3824,11185-3716-13020-6152-2418-1162-5249-2898,4391-733-3694-4429-2247-656-3547-798,3975-212-3242-2576-928-566-2351-875,easy
11883-221493-104597-58310-66018-369336-55495-83147,10474-105687-67409-70769-30903-156418-19330-119777,6501-14829-8662-23350-5958-99857-7058-5143,3867-18949-3364-13604-3639-9886-6245-6426,1636-36202-4997-12494-1435-8246-3824-3308,3716-13020-6152-2418-1162-5249-2898-5628,733-3694-4429-2247-656-3547-798-1039,212-3242-2576-928-566-2351-875-457,easy
221493-104597-58310-66018-369336-55495-83147-233124,105687-67409-70769-30903-156418-19330-119777-136519,14829-8662-23350-5958-99857-7058-5143-10200,18949-3364-13604-3639-9886-6245-6426-26632,36202-4997-12494-1435-8246-3824-3308-7792,13020-6152-2418-1162-5249-2898-5628-9125,3694-4429-2247-656-3547-798-1039-2369,3242-2576-928-566-2351-875-457-1464,easy
104597-58310-66018-369336-55495-83147-233124-244611,67409-70769-30903-156418-19330-119777-136519-80344,8662-23350-5958-99857-7058-5143-10200-16855,3364-13604-3639-9886-6245-6426-26632-5958,4997-12494-1435-8246-3824-3308-7792-8949,6152-2418-1162-5249-2898-5628-9125-4123,4429-2247-656-3547-798-1039-2369-3858,2576-928-566-2351-875-457-1464-2024,easy
58310-66018-369336-55495-83147-233124-244611-7960,70769-30903-156418-19330-119777-136519-80344-7688,23350-5958-99857-7058-5143-10200-16855-1417,13604-3639-9886-6245-6426-26632-5958-829,12494-1435-8246-3824-3308-7792-8949-1559,2418-1162-5249-2898-5628-9125-4123-1537,2247-656-3547-798-1039-2369-3858-1452,928-566-2351-875-457-1464-2024-492,easy
66018-369336-55495-83147-233124-244611-7960-246543,30903-156418-19330-119777-136519-80344-7688-33715,5958-99857-7058-5143-10200-16855-1417-2756,3639-9886-6245-6426-26632-5958-829-1754,1435-8246-3824-3308-7792-8949-1559-2574,1162-5249-2898-5628-9125-4123-1537-747,656-3547-798-1039-2369-3858-1452-446,566-2351-875-457-1464-2024-492-270,easy
369336-55495-83147-233124-244611-7960-246543-48735,156418-19330-119777-136519-80344-7688-33715-22728,99857-7058-5143-10200-16855-1417-2756-7275,9886-6245-6426-26632-5958-829-1754-8303,8246-3824-3308-7792-8949-1559-2574-2511,5249-2898-5628-9125-4123-1537-747-2705,3547-798-1039-2369-3858-1452-446-2393,2351-875-457-1464-2024-492-270-761,easy
55495-83147-233124-244611-7960-246543-48735-116437,19330-119777-136519-80344-7688-33715-22728-133056,7058-5143-10200-16855-1417-2756-7275-55134,6245-6426-26632-5958-829-1754-8303-15218,3824-3308-7792-8949-1559-2574-2511-19447,2898-5628-9125-4123-1537-747-2705-7524,798-1039-2369-3858-1452-446-2393-5184,875-457-1464-2024-492-270-761-1990,easy
83147-233124-244611-7960-246543-48735-116437-7071,119777-136519-80344-7688-33715-22728-133056-10267,5143-10200-16855-1417-2756-7275-55134-3060,6426-26632-5958-829-1754-8303-15218-5715,3308-7792-8949-1559-2574-2511-19447-4265,5628-9125-4123-1537-747-2705-7524-3199,1039-2369-3858-1452-446-2393-5184-1444,457-1464-2024-492-270-761-1990-682,easy
233124-244611-7960-246543-48735-116437-7071-85924,136519-80344-7688-33715-22728-133056-10267-89215,10200-16855-1417-2756-7275-55134-3060-15733,26632-5958-829-1754-8303-15218-5715-16900,7792-8949-1559-2574-2511-19447-4265-37309,9125-4123-1537-747-2705-7524-3199-15555,2369-3858-1452-446-2393-5184-1444-4283,1464-2024-492-270-761-1990-682-6150,easy
244611-7960-246543-48735-116437-7071-85924-51062,80344-7688-33715-22728-133056-10267-89215-19081,16855-1417-2756-7275-55134-3060-15733-28535,5958-829-1754-8303-15218-5715-16900-4920,8949-1559-2574-2511-19447-4265-37309-11669,4123-1537-747-2705-7524-3199-15555-10373,3858-1452-446-2393-5184-1444-4283-9889,2024-492-270-761-1990-682-6150-1563,easy
7960-246543-48735-116437-7071-85924-51062-442872,7688-33715-22728-133056-10267-89215-19081-33406,1417-2756-7275-55134-3060-15733-28535-5962,829-1754-8303-15218-5715-16900-4920-6810,1559-2574-2511-19447-4265-37309-11669-10535,1537-747-2705-7524-3199-15555-10373-4514,1452-446-2393-5184-1444-4283-9889-2411,492-270-761-1990-682-6150-1563-2278,easy
246543-48735-116437-7071-85924-51062-442872-2511479,33715-22728-133056-10267-89215-19081-33406-123577,2756-7275-55134-3060-15733-28535-5962-89746,1754-8303-15218-5715-16900-4920-6810-14018,2574-2511-19447-4265-37309-11669-10535-20811,747-2705-7524-3199-15555-10373-4514-48969,446-2393-5184-1444-4283-9889-2411-54676,270-761-1990-682-6150-1563-2278-23117,easy
48735-116437-7071-85924-51062-442872-2511479-60897,22728-133056-10267-89215-19081-33406-123577-20984,7275-55134-3060-15733-28535-5962-89746-13382,8303-15218-5715-16900-4920-6810-14018-15973,2511-19447-4265-37309-11669-10535-20811-4572,2705-7524-3199-15555-10373-4514-48969-4372,2393-5184-1444-4283-9889-2411-54676-1184,761-1990-682-6150-1563-2278-23117-1365,easy
116437-7071-85924-51062-442872-2511479-60897-781083,133056-10267-89215-19081-33406-123577-20984-47352,55134-3060-15733-28535-5962-89746-13382-23570,15218-5715-16900-4920-6810-14018-15973-12954,19447-4265-37309-11669-10535-20811-4572-20466,7524-3199-15555-10373-4514-48969-4372-8301,5184-1444-4283-9889-2411-54676-1184-3316,1990-682-6150-1563-2278-23117-1365-8378,easy
7071-85924-51062-442872-2511479-60897-781083-85980,10267-89215-19081-33406-123577-20984-47352-114377,3060-15733-28535-5962-89746-13382-23570-49026,5715-16900-4920-6810-14018-15973-12954-16173,4265-37309-11669-10535-20811-4572-20466-8495,3199-15555-10373-4514-48969-4372-8301-17025,1444-4283-9889-2411-54676-1184-3316-4635,682-6150-1563-2278-23117-1365-8378-3232,easy
85924-51062-442872-2511479-60897-781083-85980-679784,89215-19081-33406-123577-20984-47352-114377-101197,15733-28535-5962-89746-13382-23570-49026-12027,16900-4920-6810-14018-15973-12954-16173-24347,37309-11669-10535-20811-4572-20466-8495-11365,15555-10373-4514-48969-4372-8301-17025-3712,4283-9889-2411-54676-1184-3316-4635-1411,6150-1563-2278-23117-1365-8378-3232-537,easy
51062-442872-2511479-60897-781083-85980-679784-259093,19081-33406-123577-20984-47352-114377-101197-29792,28535-5962-89746-13382-23570-49026-12027-25139,4920-6810-14018-15973-12954-16173-24347-4090,11669-10535-20811-4572-20466-8495-11365-7135,10373-4514-48969-4372-8301-17025-3712-2616,9889-2411-54676-1184-3316-4635-1411-11055,1563-2278-23117-1365-8378-3232-537-7373,easy
442872-2511479-60897-781083-85980-679784-259093-665627,33406-123577-20984-47352-114377-101197-29792-175449,5962-89746-13382-23570-49026-12027-25139-16897,6810-14018-15973-12954-16173-24347-4090-8627,10535-20811-4572-20466-8495-11365-7135-7906,4514-48969-4372-8301-17025-3712-2616-16891,2411-54676-1184-3316-4635-1411-11055-12011,2278-23117-1365-8378-3232-537-7373-13115,easy
2511479-60897-781083-85980-679784-259093-665627-125339,123577-20984-47352-114377-101197-29792-175449-233861,89746-13382-23570-49026-12027-25139-16897-295418,14018-15973-12954-16173-24347-4090-8627-87297,20811-4572-20466-8495-11365-7135-7906-7021,48969-4372-8301-17025-3712-2616-16891-57194,54676-1184-3316-4635-1411-11055-12011-27550,23117-1365-8378-3232-537-7373-13115-20374,easy
60897-781083-85980-679784-259093-665627-125339-223967,20984-47352-114377-101197-29792-175449-233861-3746,13382-23570-49026-12027-25139-16897-295418-662,15973-12954-16173-24347-4090-8627-87297-1861,4572-20466-8495-11365-7135-7906-7021-3990,4372-8301-17025-3712-2616-16891-57194-3625,1184-3316-4635-1411-11055-12011-27550-1248,1365-8378-3232-537-7373-13115-20374-1898,easy
781083-85980-679784-259093-665627-125339-223967-19479,47352-114377-101197-29792-175449-233861-3746-4130,23570-49026-12027-25139-16897-295418-662-8130,12954-16173-24347-4090-8627-87297-1861-1925,20466-8495-11365-7135-7906-7021-3990-3009,8301-17025-3712-2616-16891-57194-3625-1052,3316-4635-1411-11055-12011-27550-1248-472,8378-3232-537-7373-13115-20374-1898-417,easy
85980-679784-259093-665627-125339-223967-19479-313232,114377-101197-29792-175449-233861-3746-4130-94704,49026-12027-25139-16897-295418-662-8130-10776,16173-24347-4090-8627-87297-1861-1925-45428,8495-11365-7135-7906-7021-3990-3009-27709,17025-3712-2616-16891-57194-3625-1052-17888,4635-1411-11055-12011-27550-1248-472-9712,3232-537-7373-13115-20374-1898-417-4906,easy
679784-259093-665627-125339-223967-19479-313232-747004,101197-29792-175449-233861-3746-4130-94704-56261,12027-25139-16897-295418-662-8130-10776-4986,24347-4090-8627-87297-1861-1925-45428-7200,11365-7135-7906-7021-3990-3009-27709-18915,3712-2616-16891-57194-3625-1052-17888-17322,1411-11055-12011-27550-1248-472-9712-6388,537-7373-13115-20374-1898-417-4906-5275,easy
259093-665627-125339-223967-19479-313232-747004-92938,29792-175449-233861-3746-4130-94704-56261-19550,25139-16897-295418-662-8130-10776-4986-1493,4090-8627-87297-1861-1925-45428-7200-4787,7135-7906-7021-3990-3009-27709-18915-12568,2616-16891-57194-3625-1052-17888-17322-15331,11055-12011-27550-1248-472-9712-6388-3468,7373-13115-20374-1898-417-4906-5275-1417,easy
665627-125339-223967-19479-313232-747004-92938-903204,175449-233861-3746-4130-94704-56261-19550-219466,16897-295418-662-8130-10776-4986-1493-64086,8627-87297-1861-1925-45428-7200-4787-20458,7906-7021-3990-3009-27709-18915-12568-18592,16891-57194-3625-1052-17888-17322-15331-9840,12011-27550-1248-472-9712-6388-3468-8101,13115-20374-1898-417-4906-5275-1417-3821,easy
125339-223967-19479-313232-747004-92938-903204-446044,233861-3746-4130-94704-56261-19550-219466-67694,295418-662-8130-10776-4986-1493-64086-29612,87297-1861-1925-45428-7200-4787-20458-31058,7021-3990-3009-27709-18915-12568-18592-55056,57194-3625-1052-17888-17322-15331-9840-12611,27550-1248-472-9712-6388-3468-8101-4221,20374-1898-417-4906-5275-1417-3821-7433,easy
223967-19479-313232-747004-92938-903204-446044-94236,3746-4130-94704-56261-19550-219466-67694-285354,662-8130-10776-4986-1493-64086-29612-49835,1861-1925-45428-7200-4787-20458-31058-16172,3990-3009-27709-18915-12568-18592-55056-9864,3625-1052-17888-17322-15331-9840-12611-6638,1248-472-9712-6388-3468-8101-4221-3002,1898-417-4906-5275-1417-3821-7433-2394,easy
19479-313232-747004-92938-903204-446044-94236-235154,4130-94704-56261-19550-219466-67694-285354-52196,8130-10776-4986-1493-64086-29612-49835-38180,1925-45428-7200-4787-20458-31058-16172-7323,3009-27709-18915-12568-18592-55056-9864-34708,1052-17888-17322-15331-9840-12611-6638-26949,472-9712-6388-3468-8101-4221-3002-21820,417-4906-5275-1417-3821-7433-2394-20985,easy
313232-747004-92938-903204-446044-94236-235154-947318,94704-56261-19550-219466-67694-285354-52196-39390,10776-4986-1493-64086-29612-49835-38180-12736,45428-7200-4787-20458-31058-16172-7323-7448,27709-18915-12568-18592-55056-9864-34708-3409,17888-17322-15331-9840-12611-6638-26949-6300,9712-6388-3468-8101-4221-3002-21820-14093,4906-5275-1417-3821-7433-2394-20985-3805,easy
747004-92938-903204-446044-94236-235154-947318-572900,56261-19550-219466-67694-285354-52196-39390-60790,4986-1493-64086-29612-49835-38180-12736-3279,7200-4787-20458-31058-16172-7323-7448-3464,18915-12568-18592-55056-9864-34708-3409-1697,17322-15331-9840-12611-6638-26949-6300-1934,6388-3468-8101-4221-3002-21820-14093-1313,5275-1417-3821-7433-2394-20985-3805-803,easy
92938-903204-446044-94236-235154-947318-572900-343809,19550-219466-67694-285354-52196-39390-60790-44319,1493-64086-29612-49835-38180-12736-3279-19209,4787-20458-31058-16172-7323-7448-3464-15123,12568-18592-55056-9864-34708-3409-1697-8145,15331-9840-12611-6638-26949-6300-1934-11969,3468-8101-4221-3002-21820-14093-1313-14332,1417-3821-7433-2394-20985-3805-803-6456,easy
903204-446044-94236-235154-947318-572900-343809-343809,219466-67694-285354-52196-39390-60790-44319-44319,64086-29612-49835-38180-12736-3279-19209-19209,20458-31058-16172-7323-7448-3464-15123-15123,18592-55056-9864-34708-3409-1697-8145-8145,9840-12611-6638-26949-6300-1934-11969-11969,8101-4221-3002-21820-14093-1313-14332-14332,3821-7433-2394-20985-3805-803-6456-6456,easy
446044-94236-235154-947318-572900-343809-343809-375766,67694-285354-52196-39390-60790-44319-44319-46741,29612-49835-38180-12736-3279-19209-19209-843,31058-16172-7323-7448-3464-15123-15123-4965,55056-9864-34708-3409-1697-8145-8145-3134,12611-6638-26949-6300-1934-11969-11969-4445,4221-3002-21820-14093-1313-14332-14332-840,7433-2394-20985-3805-803-6456-6456-4693,easy
94236-235154-947318-572900-343809-343809-375766-375766,285354-52196-39390-60790-44319-44319-46741-46741,49835-38180-12736-3279-19209-19209-843-843,16172-7323-7448-3464-15123-15123-4965-4965,9864-34708-3409-1697-8145-8145-3134-3134,6638-26949-6300-1934-11969-11969-4445-4445,3002-21820-14093-1313-14332-14332-840-840,2394-20985-3805-803-6456-6456-4693-4693,easy
235154-947318-572900-343809-343809-375766-375766-260656,52196-39390-60790-44319-44319-46741-46741-110597,38180-12736-3279-19209-19209-843-843-2869,7323-7448-3464-15123-15123-4965-4965-34994,34708-3409-1697-8145-8145-3134-3134-22492,26949-6300-1934-11969-11969-4445-4445-14043,21820-14093-1313-14332-14332-840-840-9424,20985-3805-803-6456-6456-4693-4693-9539,easy
947318-572900-343809-343809-375766-375766-260656-246171,39390-60790-44319-44319-46741-46741-110597-34885,12736-3279-19209-19209-843-843-2869-6751,7448-3464-15123-15123-4965-4965-34994-3973,3409-1697-8145-8145-3134-3134-22492-3374,6300-1934-11969-11969-4445-4445-14043-3699,14093-1313-14332-14332-840-840-9424-5656,3805-803-6456-6456-4693-4693-9539-2480,easy
572900-343809-343809-375766-375766-260656-246171-424530,60790-44319-44319-46741-46741-110597-34885-91937,3279-19209-19209-843-843-2869-6751-16227,3464-15123-15123-4965-4965-34994-3973-36299,1697-8145-8145-3134-3134-22492-3374-7489,1934-11969-11969-4445-4445-14043-3699-13063,1313-14332-14332-840-840-9424-5656-16673,803-6456-6456-4693-4693-9539-2480-10196,hard
343809-343809-375766-375766-260656-246171-424530-410355,44319-44319-46741-46741-110597-34885-91937-490876,19209-19209-843-843-2869-6751-16227-62999,15123-15123-4965-4965-34994-3973-36299-34550,8145-8145-3134-3134-22492-3374-7489-16822,11969-11969-4445-4445-14043-3699-13063-30439,14332-14332-840-840-9424-5656-16673-16472,6456-6456-4693-4693-9539-2480-10196-10860,easy
343809-375766-375766-260656-246171-424530-410355-2206342,44319-46741-46741-110597-34885-91937-490876-293805,19209-843-843-2869-6751-16227-62999-138134,15123-4965-4965-34994-3973-36299-34550-133081,8145-3134-3134-22492-3374-7489-16822-136116,11969-4445-4445-14043-3699-13063-30439-60282,14332-840-840-9424-5656-16673-16472-92698,6456-4693-4693-9539-2480-10196-10860-73063,easy
375766-375766-260656-246171-424530-410355-2206342-720780,46741-46741-110597-34885-91937-490876-293805-93204,843-843-2869-6751-16227-62999-138134-1854,4965-4965-34994-3973-36299-34550-133081-4747,3134-3134-22492-3374-7489-16822-136116-4449,4445-4445-14043-3699-13063-30439-60282-4145,840-840-9424-5656-16673-16472-92698-4252,4693-4693-9539-2480-10196-10860-73063-6323,easy
375766-260656-246171-424530-410355-2206342-720780-1316274,46741-110597-34885-91937-490876-293805-93204-32763,843-2869-6751-16227-62999-138134-1854-20783,4965-34994-3973-36299-34550-133081-4747-8108,3134-22492-3374-7489-16822-136116-4449-27308,4445-14043-3699-13063-30439-60282-4145-27915,840-9424-5656-16673-16472-92698-4252-16720,4693-9539-2480-10196-10860-73063-6323-9182,easy
260656-246171-424530-410355-2206342-720780-1316274-1488581,110597-34885-91937-490876-293805-93204-32763-291456,2869-6751-16227-62999-138134-1854-20783-76506,34994-3973-36299-34550-133081-4747-8108-48903,22492-3374-7489-16822-136116-4449-27308-60137,14043-3699-13063-30439-60282-4145-27915-52032,9424-5656-16673-16472-92698-4252-16720-41970,9539-2480-10196-10860-73063-6323-9182-12674,easy
246171-424530-410355-2206342-720780-1316274-1488581-797161,34885-91937-490876-293805-93204-32763-291456-128380,6751-16227-62999-138134-1854-20783-76506-2373,3973-36299-34550-133081-4747-8108-48903-21821,3374-7489-16822-136116-4449-27308-60137-17579,3699-13063-30439-60282-4145-27915-52032-9743,5656-16673-16472-92698-4252-16720-41970-8434,2480-10196-10860-73063-6323-9182-12674-9381,easy
424530-410355-2206342-720780-1316274-1488581-797161-372072,91937-490876-293805-93204-32763-291456-128380-34393,16227-62999-138134-1854-20783-76506-2373-17846,36299-34550-133081-4747-8108-48903-21821-63880,7489-16822-136116-4449-27308-60137-17579-23368,13063-30439-60282-4145-27915-52032-9743-12640,16673-16472-92698-4252-16720-41970-8434-15859,10196-10860-73063-6323-9182-12674-9381-10388,easy
410355-2206342-720780-1316274-1488581-797161-372072-972490,490876-293805-93204-32763-291456-128380-34393-79408,62999-138134-1854-20783-76506-2373-17846-38797,34550-133081-4747-8108-48903-21821-63880-15811,16822-136116-4449-27308-60137-17579-23368-16319,30439-60282-4145-27915-52032-9743-12640-10242,16472-92698-4252-16720-41970-8434-15859-4571,10860-73063-6323-9182-12674-9381-10388-1250,easy
2206342-720780-1316274-1488581-797161-372072-972490-128677,293805-93204-32763-291456-128380-34393-79408-16165,138134-1854-20783-76506-2373-17846-38797-6375,133081-4747-8108-48903-21821-63880-15811-1378,136116-4449-27308-60137-17579-23368-16319-796,60282-4145-27915-52032-9743-12640-10242-1802,92698-4252-16720-41970-8434-15859-4571-679,73063-6323-9182-12674-9381-10388-1250-361,easy
720780-1316274-1488581-797161-372072-972490-128677-133355,93204-32763-291456-128380-34393-79408-16165-43802,1854-20783-76506-2373-17846-38797-6375-23866,4747-8108-48903-21821-63880-15811-1378-8281,4449-27308-60137-17579-23368-16319-796-7657,4145-27915-52032-9743-12640-10242-1802-2530,4252-16720-41970-8434-15859-4571-679-1996,6323-9182-12674-9381-10388-1250-361-1162,easy
1316274-1488581-797161-372072-972490-128677-133355-870166,32763-291456-128380-34393-79408-16165-43802-223435,20783-76506-2373-17846-38797-6375-23866-16048,8108-48903-21821-63880-15811-1378-8281-5883,27308-60137-17579-23368-16319-796-7657-15305,27915-52032-9743-12640-10242-1802-2530-7482,16720-41970-8434-15859-4571-679-1996-7299,9182-12674-9381-10388-1250-361-1162-2399,easy
1488581-797161-372072-972490-128677-133355-870166-226855,291456-128380-34393-79408-16165-43802-223435-32123,76506-2373-17846-38797-6375-23866-16048-1518,48903-21821-63880-15811-1378-8281-5883-5215,60137-17579-23368-16319-796-7657-15305-4644,52032-9743-12640-10242-1802-2530-7482-2202,41970-8434-15859-4571-679-1996-7299-5187,12674-9381-10388-1250-361-1162-2399-569,easy
797161-372072-972490-128677-133355-870166-226855-476314,128380-34393-79408-16165-43802-223435-32123-266126,2373-17846-38797-6375-23866-16048-1518-48537,21821-63880-15811-1378-8281-5883-5215-6791,17579-23368-16319-796-7657-15305-4644-9134,9743-12640-10242-1802-2530-7482-2202-12862,8434-15859-4571-679-1996-7299-5187-3878,9381-10388-1250-361-1162-2399-569-3554,easy
372072-972490-128677-133355-870166-226855-476314-986910,34393-79408-16165-43802-223435-32123-266126-162977,17846-38797-6375-23866-16048-1518-48537-6106,63880-15811-1378-8281-5883-5215-6791-13091,23368-16319-796-7657-15305-4644-9134-22941,12640-10242-1802-2530-7482-2202-12862-7714,15859-4571-679-1996-7299-5187-3878-2197,10388-1250-361-1162-2399-569-3554-843,easy
972490-128677-133355-870166-226855-476314-986910-582598,79408-16165-43802-223435-32123-266126-162977-148955,38797-6375-23866-16048-1518-48537-6106-46110,15811-1378-8281-5883-5215-6791-13091-8680,16319-796-7657-15305-4644-9134-22941-16741,10242-1802-2530-7482-2202-12862-7714-2204,4571-679-1996-7299-5187-3878-2197-6167,1250-361-1162-2399-569-3554-843-2844,easy
128677-133355-870166-226855-476314-986910-582598-100663,16165-43802-223435-32123-266126-162977-148955-17427,6375-23866-16048-1518-48537-6106-46110-38266,1378-8281-5883-5215-6791-13091-8680-12195,796-7657-15305-4644-9134-22941-16741-5591,1802-2530-7482-2202-12862-7714-2204-7251,679-1996-7299-5187-3878-2197-6167-1898,361-1162-2399-569-3554-843-2844-4273,hard
133355-870166-226855-476314-986910-582598-100663-1289058,43802-223435-32123-266126-162977-148955-17427-20834,23866-16048-1518-48537-6106-46110-38266-4971,8281-5883-5215-6791-13091-8680-12195-4407,7657-15305-4644-9134-22941-16741-5591-4974,2530-7482-2202-12862-7714-2204-7251-18578,1996-7299-5187-3878-2197-6167-1898-9606,1162-2399-569-3554-843-2844-4273-7263,easy
870166-226855-476314-986910-582598-100663-1289058-42051,223435-32123-266126-162977-148955-17427-20834-9408,16048-1518-48537-6106-46110-38266-4971-3496,5883-5215-6791-13091-8680-12195-4407-1195,15305-4644-9134-22941-16741-5591-4974-1392,7482-2202-12862-7714-2204-7251-18578-2030,7299-5187-3878-2197-6167-1898-9606-1383,2399-569-3554-843-2844-4273-7263-1002,easy
226855-476314-986910-582598-100663-1289058-42051-130241,32123-266126-162977-148955-17427-20834-9408-53818,1518-48537-6106-46110-38266-4971-3496-3564,5215-6791-13091-8680-12195-4407-1195-6547,4644-9134-22941-16741-5591-4974-1392-5640,2202-12862-7714-2204-7251-18578-2030-2983,5187-3878-2197-6167-1898-9606-1383-2576,569-3554-843-2844-4273-7263-1002-1354,easy
476314-986910-582598-100663-1289058-42051-130241-731655,266126-162977-148955-17427-20834-9408-53818-82587,48537-6106-46110-38266-4971-3496-3564-3349,6791-13091-8680-12195-4407-1195-6547-10143,9134-22941-16741-5591-4974-1392-5640-9910,12862-7714-2204-7251-18578-2030-2983-4537,3878-2197-6167-1898-9606-1383-2576-1654,3554-843-2844-4273-7263-1002-1354-1221,easy
986910-582598-100663-1289058-42051-130241-731655-479751,162977-148955-17427-20834-9408-53818-82587-39534,6106-46110-38266-4971-3496-3564-3349-1854,13091-8680-12195-4407-1195-6547-10143-3274,22941-16741-5591-4974-1392-5640-9910-6561,7714-2204-7251-18578-2030-2983-4537-3833,2197-6167-1898-9606-1383-2576-1654-1193,843-2844-4273-7263-1002-1354-1221-500,easy
582598-100663-1289058-42051-130241-731655-479751-241181,148955-17427-20834-9408-53818-82587-39534-34629,46110-38266-4971-3496-3564-3349-1854-1358,8680-12195-4407-1195-6547-10143-3274-7511,16741-5591-4974-1392-5640-9910-6561-3708,2204-7251-18578-2030-2983-4537-3833-5572,6167-1898-9606-1383-2576-1654-1193-1429,2844-4273-7263-1002-1354-1221-500-906,easy
100663-1289058-42051-130241-731655-479751-241181-151227,17427-20834-9408-53818-82587-39534-34629-186966,38266-4971-3496-3564-3349-1854-1358-31434,12195-4407-1195-6547-10143-3274-7511-27320,5591-4974-1392-5640-9910-6561-3708-9474,7251-18578-2030-2983-4537-3833-5572-13110,1898-9606-1383-2576-1654-1193-1429-8240,4273-7263-1002-1354-1221-500-906-3912,easy
1289058-42051-130241-731655-479751-241181-151227-1328649,20834-9408-53818-82587-39534-34629-186966-189961,4971-3496-3564-3349-1854-1358-31434-32792,4407-1195-6547-10143-3274-7511-27320-51641,4974-1392-5640-9910-6561-3708-9474-36845,18578-2030-2983-4537-3833-5572-13110-11353,9606-1383-2576-1654-1193-1429-8240-8863,7263-1002-1354-1221-500-906-3912-3585,easy
42051-130241-731655-479751-241181-151227-1328649-171610,9408-53818-82587-39534-34629-186966-189961-79711,3496-3564-3349-1854-1358-31434-32792-8147,1195-6547-10143-3274-7511-27320-51641-8354,1392-5640-9910-6561-3708-9474-36845-7688,2030-2983-4537-3833-5572-13110-11353-2248,1383-2576-1654-1193-1429-8240-8863-2190,1002-1354-1221-500-906-3912-3585-1371,easy
130241-731655-479751-241181-151227-1328649-171610-341553,53818-82587-39534-34629-186966-189961-79711-39393,3564-3349-1854-1358-31434-32792-8147-16239,6547-10143-3274-7511-27320-51641-8354-6094,5640-9910-6561-3708-9474-36845-7688-17086,2983-4537-3833-5572-13110-11353-2248-1998,2576-1654-1193-1429-8240-8863-2190-1607,1354-1221-500-906-3912-3585-1371-604,easy
731655-479751-241181-151227-1328649-171610-341553-157730,82587-39534-34629-186966-189961-79711-39393-172041,3349-1854-1358-31434-32792-8147-16239-22171,10143-3274-7511-27320-51641-8354-6094-42691,9910-6561-3708-9474-36845-7688-17086-11295,4537-3833-5572-13110-11353-2248-1998-7238,1654-1193-1429-8240-8863-2190-1607-8451,1221-500-906-3912-3585-1371-604-10611,easy
479751-241181-151227-1328649-171610-341553-157730-250792,39534-34629-186966-189961-79711-39393-172041-81819,1854-1358-31434-32792-8147-16239-22171-5930,3274-7511-27320-51641-8354-6094-42691-39713,6561-3708-9474-36845-7688-17086-11295-16626,3833-5572-13110-11353-2248-1998-7238-15194,1193-1429-8240-8863-2190-1607-8451-12744,500-906-3912-3585-1371-604-10611-3712,hard
241181-151227-1328649-171610-341553-157730-250792-99828,34629-186966-189961-79711-39393-172041-81819-44036,1358-31434-32792-8147-16239-22171-5930-9025,7511-27320-51641-8354-6094-42691-39713-3358,3708-9474-36845-7688-17086-11295-16626-4692,5572-13110-11353-2248-1998-7238-15194-2841,1429-8240-8863-2190-1607-8451-12744-1578,906-3912-3585-1371-604-10611-3712-1641,easy
151227-1328649-171610-341553-157730-250792-99828-56226,186966-189961-79711-39393-172041-81819-44036-124369,31434-32792-8147-16239-22171-5930-9025-41183,27320-51641-8354-6094-42691-39713-3358-26334,9474-36845-7688-17086-11295-16626-4692-8485,13110-11353-2248-1998-7238-15194-2841-19548,8240-8863-2190-1607-8451-12744-1578-3812,3912-3585-1371-604-10611-3712-1641-5662,easy
1328649-171610-341553-157730-250792-99828-56226-1125070,189961-79711-39393-172041-81819-44036-124369-57073,32792-8147-16239-22171-5930-9025-41183-6645,51641-8354-6094-42691-39713-3358-26334-53881,36845-7688-17086-11295-16626-4692-8485-6070,11353-2248-1998-7238-15194-2841-19548-4313,8863-2190-1607-8451-12744-1578-3812-3016,3585-1371-604-10611-3712-1641-5662-5393,easy
