delta,midgamma,lowgamma,theta,highalpha,lowalpha,highbeta,lowbeta,state
62906-321464-685752-123391-97212-97212-295352-350792,5732-105076-141130-83833-44106-44106-100003-22605,1587-5122-16607-3139-117955-117955-55850-18552,7016-42259-26065-686-29303-29303-7586-11049,4639-41820-28812-2387-38771-38771-7909-8854,3895-10103-13927-4264-18439-18439-16372-6762,2399-7025-8003-1646-14359-14359-7771-2895,2280-10446-3974-1124-9100-9100-10388-966,easy
321464-685752-123391-97212-97212-295352-350792-475151,105076-141130-83833-44106-44106-100003-22605-132875,5122-16607-3139-117955-117955-55850-18552-59001,42259-26065-686-29303-29303-7586-11049-8406,41820-28812-2387-38771-38771-7909-8854-65647,10103-13927-4264-18439-18439-16372-6762-21738,7025-8003-1646-14359-14359-7771-2895-11612,10446-3974-1124-9100-9100-10388-966-11510,easy
685752-123391-97212-97212-295352-350792-475151-76653,141130-83833-44106-44106-100003-22605-132875-80077,16607-3139-117955-117955-55850-18552-59001-7692,26065-686-29303-29303-7586-11049-8406-22811,28812-2387-38771-38771-7909-8854-65647-19181,13927-4264-18439-18439-16372-6762-21738-12956,8003-1646-14359-14359-7771-2895-11612-12367,3974-1124-9100-9100-10388-966-11510-4220,easy
123391-97212-97212-295352-350792-475151-76653-330160,83833-44106-44106-100003-22605-132875-80077-67811,3139-117955-117955-55850-18552-59001-7692-17442,686-29303-29303-7586-11049-8406-22811-7608,2387-38771-38771-7909-8854-65647-19181-14111,4264-18439-18439-16372-6762-21738-12956-9682,1646-14359-14359-7771-2895-11612-12367-10796,1124-9100-9100-10388-966-11510-4220-3951,easy
97212-97212-295352-350792-475151-76653-330160-118472,44106-44106-100003-22605-132875-80077-67811-66365,117955-117955-55850-18552-59001-7692-17442-7240,29303-29303-7586-11049-8406-22811-7608-27642,38771-38771-7909-8854-65647-19181-14111-13199,18439-18439-16372-6762-21738-12956-9682-14162,14359-14359-7771-2895-11612-12367-10796-2810,9100-9100-10388-966-11510-4220-3951-5148,easy
97212-295352-350792-475151-76653-330160-118472-46269,44106-100003-22605-132875-80077-67811-66365-17618,117955-55850-18552-59001-7692-17442-7240-10383,29303-7586-11049-8406-22811-7608-27642-2857,38771-7909-8854-65647-19181-14111-13199-3729,18439-16372-6762-21738-12956-9682-14162-4584,14359-7771-2895-11612-12367-10796-2810-711,9100-10388-966-11510-4220-3951-5148-804,hard
295352-350792-475151-76653-330160-118472-46269-387255,100003-22605-132875-80077-67811-66365-17618-227837,55850-18552-59001-7692-17442-7240-10383-149743,7586-11049-8406-22811-7608-27642-2857-34639,7909-8854-65647-19181-14111-13199-3729-49521,16372-6762-21738-12956-9682-14162-4584-24019,7771-2895-11612-12367-10796-2810-711-4685,10388-966-11510-4220-3951-5148-804-2316,easy
350792-475151-76653-330160-118472-46269-387255-74860,22605-132875-80077-67811-66365-17618-227837-88207,18552-59001-7692-17442-7240-10383-149743-30249,11049-8406-22811-7608-27642-2857-34639-30941,8854-65647-19181-14111-13199-3729-49521-17778,6762-21738-12956-9682-14162-4584-24019-20039,2895-11612-12367-10796-2810-711-4685-2583,966-11510-4220-3951-5148-804-2316-4695,easy
475151-76653-330160-118472-46269-387255-74860-47581,132875-80077-67811-66365-17618-227837-88207-70415,59001-7692-17442-7240-10383-149743-30249-10048,8406-22811-7608-27642-2857-34639-30941-7740,65647-19181-14111-13199-3729-49521-17778-23006,21738-12956-9682-14162-4584-24019-20039-33536,11612-12367-10796-2810-711-4685-2583-8134,11510-4220-3951-5148-804-2316-4695-3755,easy
76653-330160-118472-46269-387255-74860-47581-485635,80077-67811-66365-17618-227837-88207-70415-81241,7692-17442-7240-10383-149743-30249-10048-39150,22811-7608-27642-2857-34639-30941-7740-29810,19181-14111-13199-3729-49521-17778-23006-17818,12956-9682-14162-4584-24019-20039-33536-20746,12367-10796-2810-711-4685-2583-8134-6805,4220-3951-5148-804-2316-4695-3755-7957,easy
330160-118472-46269-387255-74860-47581-485635-625766,67811-66365-17618-227837-88207-70415-81241-326691,17442-7240-10383-149743-30249-10048-39150-43378,7608-27642-2857-34639-30941-7740-29810-70922,14111-13199-3729-49521-17778-23006-17818-25448,9682-14162-4584-24019-20039-33536-20746-19041,10796-2810-711-4685-2583-8134-6805-9464,3951-5148-804-2316-4695-3755-7957-9788,easy
118472-46269-387255-74860-47581-485635-625766-149210,66365-17618-227837-88207-70415-81241-326691-29589,7240-10383-149743-30249-10048-39150-43378-31231,27642-2857-34639-30941-7740-29810-70922-4720,13199-3729-49521-17778-23006-17818-25448-8534,14162-4584-24019-20039-33536-20746-19041-4481,2810-711-4685-2583-8134-6805-9464-5725,5148-804-2316-4695-3755-7957-9788-2243,easy
46269-387255-74860-47581-485635-625766-149210-515917,17618-227837-88207-70415-81241-326691-29589-288184,10383-149743-30249-10048-39150-43378-31231-31332,2857-34639-30941-7740-29810-70922-4720-37725,3729-49521-17778-23006-17818-25448-8534-27331,4584-24019-20039-33536-20746-19041-4481-16370,711-4685-2583-8134-6805-9464-5725-16472,804-2316-4695-3755-7957-9788-2243-7066,easy
387255-74860-47581-485635-625766-149210-515917-417906,227837-88207-70415-81241-326691-29589-288184-62452,149743-30249-10048-39150-43378-31231-31332-43174,34639-30941-7740-29810-70922-4720-37725-15467,49521-17778-23006-17818-25448-8534-27331-45845,24019-20039-33536-20746-19041-4481-16370-18468,4685-2583-8134-6805-9464-5725-16472-9551,2316-4695-3755-7957-9788-2243-7066-3342,easy
74860-47581-485635-625766-149210-515917-417906-216712,88207-70415-81241-326691-29589-288184-62452-47609,30249-10048-39150-43378-31231-31332-43174-4963,30941-7740-29810-70922-4720-37725-15467-26272,17778-23006-17818-25448-8534-27331-45845-6273,20039-33536-20746-19041-4481-16370-18468-4526,2583-8134-6805-9464-5725-16472-9551-1782,4695-3755-7957-9788-2243-7066-3342-1917,easy
47581-485635-625766-149210-515917-417906-216712-1242163,70415-81241-326691-29589-288184-62452-47609-111744,10048-39150-43378-31231-31332-43174-4963-21576,7740-29810-70922-4720-37725-15467-26272-41605,23006-17818-25448-8534-27331-45845-6273-17009,33536-20746-19041-4481-16370-18468-4526-25756,8134-6805-9464-5725-16472-9551-1782-11413,3755-7957-9788-2243-7066-3342-1917-3087,easy
485635-625766-149210-515917-417906-216712-1242163-1129743,81241-326691-29589-288184-62452-47609-111744-31989,39150-43378-31231-31332-43174-4963-21576-27250,29810-70922-4720-37725-15467-26272-41605-20855,17818-25448-8534-27331-45845-6273-17009-9273,20746-19041-4481-16370-18468-4526-25756-23386,6805-9464-5725-16472-9551-1782-11413-4416,7957-9788-2243-7066-3342-1917-3087-5448,easy
625766-149210-515917-417906-216712-1242163-1129743-108464,326691-29589-288184-62452-47609-111744-31989-6488,43378-31231-31332-43174-4963-21576-27250-2457,70922-4720-37725-15467-26272-41605-20855-1332,25448-8534-27331-45845-6273-17009-9273-1112,19041-4481-16370-18468-4526-25756-23386-931,9464-5725-16472-9551-1782-11413-4416-541,9788-2243-7066-3342-1917-3087-5448-207,easy
149210-515917-417906-216712-1242163-1129743-108464-303975,29589-288184-62452-47609-111744-31989-6488-118915,31231-31332-43174-4963-21576-27250-2457-10206,4720-37725-15467-26272-41605-20855-1332-26069,8534-27331-45845-6273-17009-9273-1112-35548,4481-16370-18468-4526-25756-23386-931-15830,5725-16472-9551-1782-11413-4416-541-6986,2243-7066-3342-1917-3087-5448-207-2219,easy
515917-417906-216712-1242163-1129743-108464-303975-2186114,288184-62452-47609-111744-31989-6488-118915-80330,31332-43174-4963-21576-27250-2457-10206-113516,37725-15467-26272-41605-20855-1332-26069-24718,27331-45845-6273-17009-9273-1112-35548-30525,16370-18468-4526-25756-23386-931-15830-33511,16472-9551-1782-11413-4416-541-6986-9003,7066-3342-1917-3087-5448-207-2219-6498,easy
417906-216712-1242163-1129743-108464-303975-2186114-1128330,62452-47609-111744-31989-6488-118915-80330-122572,43174-4963-21576-27250-2457-10206-113516-18576,15467-26272-41605-20855-1332-26069-24718-50517,45845-6273-17009-9273-1112-35548-30525-35457,18468-4526-25756-23386-931-15830-33511-11397,9551-1782-11413-4416-541-6986-9003-6736,3342-1917-3087-5448-207-2219-6498-6182,easy
216712-1242163-1129743-108464-303975-2186114-1128330-1387780,47609-111744-31989-6488-118915-80330-122572-13581,4963-21576-27250-2457-10206-113516-18576-32656,26272-41605-20855-1332-26069-24718-50517-15959,6273-17009-9273-1112-35548-30525-35457-8870,4526-25756-23386-931-15830-33511-11397-5243,1782-11413-4416-541-6986-9003-6736-2088,1917-3087-5448-207-2219-6498-6182-961,easy
1242163-1129743-108464-303975-2186114-1128330-1387780-136278,111744-31989-6488-118915-80330-122572-13581-12424,21576-27250-2457-10206-113516-18576-32656-11116,41605-20855-1332-26069-24718-50517-15959-21816,17009-9273-1112-35548-30525-35457-8870-6752,25756-23386-931-15830-33511-11397-5243-4204,11413-4416-541-6986-9003-6736-2088-1434,3087-5448-207-2219-6498-6182-961-636,easy
1129743-108464-303975-2186114-1128330-1387780-136278-166901,31989-6488-118915-80330-122572-13581-12424-63783,27250-2457-10206-113516-18576-32656-11116-4514,20855-1332-26069-24718-50517-15959-21816-2950,9273-1112-35548-30525-35457-8870-6752-3566,23386-931-15830-33511-11397-5243-4204-4967,4416-541-6986-9003-6736-2088-1434-2473,5448-207-2219-6498-6182-961-636-1259,easy
108464-303975-2186114-1128330-1387780-136278-166901-458856,6488-118915-80330-122572-13581-12424-63783-178788,2457-10206-113516-18576-32656-11116-4514-120046,1332-26069-24718-50517-15959-21816-2950-64975,1112-35548-30525-35457-8870-6752-3566-12272,931-15830-33511-11397-5243-4204-4967-12303,541-6986-9003-6736-2088-1434-2473-16986,207-2219-6498-6182-961-636-1259-4417,easy
303975-2186114-1128330-1387780-136278-166901-458856-130291,118915-80330-122572-13581-12424-63783-178788-53701,10206-113516-18576-32656-11116-4514-120046-11052,26069-24718-50517-15959-21816-2950-64975-24535,35548-30525-35457-8870-6752-3566-12272-16609,15830-33511-11397-5243-4204-4967-12303-18353,6986-9003-6736-2088-1434-2473-16986-11922,2219-6498-6182-961-636-1259-4417-3111,easy
2186114-1128330-1387780-136278-166901-458856-130291-2067745,80330-122572-13581-12424-63783-178788-53701-368788,113516-18576-32656-11116-4514-120046-11052-82549,24718-50517-15959-21816-2950-64975-24535-31838,30525-35457-8870-6752-3566-12272-16609-50323,33511-11397-5243-4204-4967-12303-18353-18333,9003-6736-2088-1434-2473-16986-11922-5763,6498-6182-961-636-1259-4417-3111-13572,easy
1128330-1387780-136278-166901-458856-130291-2067745-346158,122572-13581-12424-63783-178788-53701-368788-105702,18576-32656-11116-4514-120046-11052-82549-16768,50517-15959-21816-2950-64975-24535-31838-34734,35457-8870-6752-3566-12272-16609-50323-8002,11397-5243-4204-4967-12303-18353-18333-8412,6736-2088-1434-2473-16986-11922-5763-5466,6182-961-636-1259-4417-3111-13572-3243,easy
1387780-136278-166901-458856-130291-2067745-346158-137726,13581-12424-63783-178788-53701-368788-105702-18728,32656-11116-4514-120046-11052-82549-16768-8827,15959-21816-2950-64975-24535-31838-34734-1446,8870-6752-3566-12272-16609-50323-8002-5746,5243-4204-4967-12303-18353-18333-8412-4102,2088-1434-2473-16986-11922-5763-5466-1353,961-636-1259-4417-3111-13572-3243-887,easy
136278-166901-458856-130291-2067745-346158-137726-240185,12424-63783-178788-53701-368788-105702-18728-146848,11116-4514-120046-11052-82549-16768-8827-4244,21816-2950-64975-24535-31838-34734-1446-40746,6752-3566-12272-16609-50323-8002-5746-25266,4204-4967-12303-18353-18333-8412-4102-13480,1434-2473-16986-11922-5763-5466-1353-3617,636-1259-4417-3111-13572-3243-887-1982,easy
166901-458856-130291-2067745-346158-137726-240185-25481,63783-178788-53701-368788-105702-18728-146848-56595,4514-120046-11052-82549-16768-8827-4244-6796,2950-64975-24535-31838-34734-1446-40746-23600,3566-12272-16609-50323-8002-5746-25266-17378,4967-12303-18353-18333-8412-4102-13480-16468,2473-16986-11922-5763-5466-1353-3617-3083,1259-4417-3111-13572-3243-887-1982-2362,easy
458856-130291-2067745-346158-137726-240185-25481-84270,178788-53701-368788-105702-18728-146848-56595-179701,120046-11052-82549-16768-8827-4244-6796-765,64975-24535-31838-34734-1446-40746-23600-23333,12272-16609-50323-8002-5746-25266-17378-17585,12303-18353-18333-8412-4102-13480-16468-12317,16986-11922-5763-5466-1353-3617-3083-2431,4417-3111-13572-3243-887-1982-2362-1886,easy
130291-2067745-346158-137726-240185-25481-84270-53643,53701-368788-105702-18728-146848-56595-179701-48223,11052-82549-16768-8827-4244-6796-765-13059,24535-31838-34734-1446-40746-23600-23333-9785,16609-50323-8002-5746-25266-17378-17585-15084,18353-18333-8412-4102-13480-16468-12317-9593,11922-5763-5466-1353-3617-3083-2431-3202,3111-13572-3243-887-1982-2362-1886-2310,easy
2067745-346158-137726-240185-25481-84270-53643-6941,368788-105702-18728-146848-56595-179701-48223-9479,82549-16768-8827-4244-6796-765-13059-4513,31838-34734-1446-40746-23600-23333-9785-5061,50323-8002-5746-25266-17378-17585-15084-993,18333-8412-4102-13480-16468-12317-9593-5226,5763-5466-1353-3617-3083-2431-3202-1153,13572-3243-887-1982-2362-1886-2310-783,easy
346158-137726-240185-25481-84270-53643-6941-148761,105702-18728-146848-56595-179701-48223-9479-98294,16768-8827-4244-6796-765-13059-4513-70479,34734-1446-40746-23600-23333-9785-5061-17902,8002-5746-25266-17378-17585-15084-993-3809,8412-4102-13480-16468-12317-9593-5226-12696,5466-1353-3617-3083-2431-3202-1153-5338,3243-887-1982-2362-1886-2310-783-2962,easy
137726-240185-25481-84270-53643-6941-148761-291670,18728-146848-56595-179701-48223-9479-98294-24806,8827-4244-6796-765-13059-4513-70479-17953,1446-40746-23600-23333-9785-5061-17902-6899,5746-25266-17378-17585-15084-993-3809-5891,4102-13480-16468-12317-9593-5226-12696-4542,1353-3617-3083-2431-3202-1153-5338-1385,887-1982-2362-1886-2310-783-2962-1432,easy
240185-25481-84270-53643-6941-148761-291670-27761,146848-56595-179701-48223-9479-98294-24806-14360,4244-6796-765-13059-4513-70479-17953-7603,40746-23600-23333-9785-5061-17902-6899-673,25266-17378-17585-15084-993-3809-5891-1481,13480-16468-12317-9593-5226-12696-4542-897,3617-3083-2431-3202-1153-5338-1385-307,1982-2362-1886-2310-783-2962-1432-308,easy
25481-84270-53643-6941-148761-291670-27761-73914,56595-179701-48223-9479-98294-24806-14360-29329,6796-765-13059-4513-70479-17953-7603-5839,23600-23333-9785-5061-17902-6899-673-12615,17378-17585-15084-993-3809-5891-1481-5625,16468-12317-9593-5226-12696-4542-897-2912,3083-2431-3202-1153-5338-1385-307-1146,2362-1886-2310-783-2962-1432-308-2588,easy
84270-53643-6941-148761-291670-27761-73914-18399,179701-48223-9479-98294-24806-14360-29329-12825,765-13059-4513-70479-17953-7603-5839-12033,23333-9785-5061-17902-6899-673-12615-4898,17585-15084-993-3809-5891-1481-5625-5544,12317-9593-5226-12696-4542-897-2912-2116,2431-3202-1153-5338-1385-307-1146-2678,1886-2310-783-2962-1432-308-2588-728,easy
53643-6941-148761-291670-27761-73914-18399-51496,48223-9479-98294-24806-14360-29329-12825-78524,13059-4513-70479-17953-7603-5839-12033-26561,9785-5061-17902-6899-673-12615-4898-25230,15084-993-3809-5891-1481-5625-5544-17128,9593-5226-12696-4542-897-2912-2116-11754,3202-1153-5338-1385-307-1146-2678-1782,2310-783-2962-1432-308-2588-728-2292,easy
6941-148761-291670-27761-73914-18399-51496-93011,9479-98294-24806-14360-29329-12825-78524-8961,4513-70479-17953-7603-5839-12033-26561-8930,5061-17902-6899-673-12615-4898-25230-2502,993-3809-5891-1481-5625-5544-17128-3537,5226-12696-4542-897-2912-2116-11754-3338,1153-5338-1385-307-1146-2678-1782-856,783-2962-1432-308-2588-728-2292-1187,hard
148761-291670-27761-73914-18399-51496-93011-148575,98294-24806-14360-29329-12825-78524-8961-118550,70479-17953-7603-5839-12033-26561-8930-27796,17902-6899-673-12615-4898-25230-2502-11490,3809-5891-1481-5625-5544-17128-3537-8005,12696-4542-897-2912-2116-11754-3338-9815,5338-1385-307-1146-2678-1782-856-6520,2962-1432-308-2588-728-2292-1187-9578,easy
291670-27761-73914-18399-51496-93011-148575-101839,24806-14360-29329-12825-78524-8961-118550-66837,17953-7603-5839-12033-26561-8930-27796-1367,6899-673-12615-4898-25230-2502-11490-35128,5891-1481-5625-5544-17128-3537-8005-9974,4542-897-2912-2116-11754-3338-9815-13006,1385-307-1146-2678-1782-856-6520-5921,1432-308-2588-728-2292-1187-9578-1651,easy
27761-73914-18399-51496-93011-148575-101839-148961,14360-29329-12825-78524-8961-118550-66837-135112,7603-5839-12033-26561-8930-27796-1367-25632,673-12615-4898-25230-2502-11490-35128-40670,1481-5625-5544-17128-3537-8005-9974-38732,897-2912-2116-11754-3338-9815-13006-33105,307-1146-2678-1782-856-6520-5921-6636,308-2588-728-2292-1187-9578-1651-4369,easy
73914-18399-51496-93011-148575-101839-148961-1364040,29329-12825-78524-8961-118550-66837-135112-97653,5839-12033-26561-8930-27796-1367-25632-14703,12615-4898-25230-2502-11490-35128-40670-8263,5625-5544-17128-3537-8005-9974-38732-25367,2912-2116-11754-3338-9815-13006-33105-11248,1146-2678-1782-856-6520-5921-6636-5700,2588-728-2292-1187-9578-1651-4369-3331,easy
18399-51496-93011-148575-101839-148961-1364040-288035,12825-78524-8961-118550-66837-135112-97653-138397,12033-26561-8930-27796-1367-25632-14703-10303,4898-25230-2502-11490-35128-40670-8263-10249,5544-17128-3537-8005-9974-38732-25367-20673,2116-11754-3338-9815-13006-33105-11248-16466,2678-1782-856-6520-5921-6636-5700-5921,728-2292-1187-9578-1651-4369-3331-6095,easy
51496-93011-148575-101839-148961-1364040-288035-72786,78524-8961-118550-66837-135112-97653-138397-29831,26561-8930-27796-1367-25632-14703-10303-3800,25230-2502-11490-35128-40670-8263-10249-11084,17128-3537-8005-9974-38732-25367-20673-8266,11754-3338-9815-13006-33105-11248-16466-6761,1782-856-6520-5921-6636-5700-5921-2291,2292-1187-9578-1651-4369-3331-6095-1008,easy
93011-148575-101839-148961-1364040-288035-72786-356018,8961-118550-66837-135112-97653-138397-29831-30682,8930-27796-1367-25632-14703-10303-3800-4017,2502-11490-35128-40670-8263-10249-11084-2030,3537-8005-9974-38732-25367-20673-8266-2197,3338-9815-13006-33105-11248-16466-6761-3739,856-6520-5921-6636-5700-5921-2291-1470,1187-9578-1651-4369-3331-6095-1008-712,easy
148575-101839-148961-1364040-288035-72786-356018-83492,118550-66837-135112-97653-138397-29831-30682-24400,27796-1367-25632-14703-10303-3800-4017-3582,11490-35128-40670-8263-10249-11084-2030-13415,8005-9974-38732-25367-20673-8266-2197-11891,9815-13006-33105-11248-16466-6761-3739-10236,6520-5921-6636-5700-5921-2291-1470-7563,9578-1651-4369-3331-6095-1008-712-4627,easy
101839-148961-1364040-288035-72786-356018-83492-63626,66837-135112-97653-138397-29831-30682-24400-21692,1367-25632-14703-10303-3800-4017-3582-15090,35128-40670-8263-10249-11084-2030-13415-14232,9974-38732-25367-20673-8266-2197-11891-8776,13006-33105-11248-16466-6761-3739-10236-9133,5921-6636-5700-5921-2291-1470-7563-4360,1651-4369-3331-6095-1008-712-4627-3012,easy
148961-1364040-288035-72786-356018-83492-63626-79911,135112-97653-138397-29831-30682-24400-21692-12894,25632-14703-10303-3800-4017-3582-15090-4980,40670-8263-10249-11084-2030-13415-14232-7428,38732-25367-20673-8266-2197-11891-8776-4395,33105-11248-16466-6761-3739-10236-9133-1692,6636-5700-5921-2291-1470-7563-4360-746,4369-3331-6095-1008-712-4627-3012-1973,easy
1364040-288035-72786-356018-83492-63626-79911-87299,97653-138397-29831-30682-24400-21692-12894-97907,14703-10303-3800-4017-3582-15090-4980-24614,8263-10249-11084-2030-13415-14232-7428-13581,25367-20673-8266-2197-11891-8776-4395-13041,11248-16466-6761-3739-10236-9133-1692-7235,5700-5921-2291-1470-7563-4360-746-2940,3331-6095-1008-712-4627-3012-1973-2723,easy
288035-72786-356018-83492-63626-79911-87299-171851,138397-29831-30682-24400-21692-12894-97907-65817,10303-3800-4017-3582-15090-4980-24614-19840,10249-11084-2030-13415-14232-7428-13581-10626,20673-8266-2197-11891-8776-4395-13041-12703,16466-6761-3739-10236-9133-1692-7235-14114,5921-2291-1470-7563-4360-746-2940-6215,6095-1008-712-4627-3012-1973-2723-3285,hard
72786-356018-83492-63626-79911-87299-171851-20939,29831-30682-24400-21692-12894-97907-65817-19298,3800-4017-3582-15090-4980-24614-19840-4457,11084-2030-13415-14232-7428-13581-10626-5420,8266-2197-11891-8776-4395-13041-12703-2452,6761-3739-10236-9133-1692-7235-14114-4843,2291-1470-7563-4360-746-2940-6215-1689,1008-712-4627-3012-1973-2723-3285-759,easy
356018-83492-63626-79911-87299-171851-20939-194848,30682-24400-21692-12894-97907-65817-19298-61673,4017-3582-15090-4980-24614-19840-4457-25846,2030-13415-14232-7428-13581-10626-5420-58210,2197-11891-8776-4395-13041-12703-2452-38277,3739-10236-9133-1692-7235-14114-4843-28428,1470-7563-4360-746-2940-6215-1689-6930,712-4627-3012-1973-2723-3285-759-2434,easy
83492-63626-79911-87299-171851-20939-194848-198720,24400-21692-12894-97907-65817-19298-61673-50284,3582-15090-4980-24614-19840-4457-25846-12386,13415-14232-7428-13581-10626-5420-58210-16246,11891-8776-4395-13041-12703-2452-38277-2323,10236-9133-1692-7235-14114-4843-28428-3555,7563-4360-746-2940-6215-1689-6930-1357,4627-3012-1973-2723-3285-759-2434-962,easy
63626-79911-87299-171851-20939-194848-198720-40754,21692-12894-97907-65817-19298-61673-50284-59170,15090-4980-24614-19840-4457-25846-12386-69598,14232-7428-13581-10626-5420-58210-16246-8202,8776-4395-13041-12703-2452-38277-2323-17993,9133-1692-7235-14114-4843-28428-3555-12284,4360-746-2940-6215-1689-6930-1357-10342,3012-1973-2723-3285-759-2434-962-4137,easy
79911-87299-171851-20939-194848-198720-40754-50064,12894-97907-65817-19298-61673-50284-59170-149124,4980-24614-19840-4457-25846-12386-69598-45098,7428-13581-10626-5420-58210-16246-8202-73452,4395-13041-12703-2452-38277-2323-17993-12835,1692-7235-14114-4843-28428-3555-12284-6897,746-2940-6215-1689-6930-1357-10342-5734,1973-2723-3285-759-2434-962-4137-6287,easy
87299-171851-20939-194848-198720-40754-50064-325609,97907-65817-19298-61673-50284-59170-149124-63414,24614-19840-4457-25846-12386-69598-45098-32674,13581-10626-5420-58210-16246-8202-73452-13557,13041-12703-2452-38277-2323-17993-12835-9956,7235-14114-4843-28428-3555-12284-6897-12000,2940-6215-1689-6930-1357-10342-5734-4188,2723-3285-759-2434-962-4137-6287-4272,easy
171851-20939-194848-198720-40754-50064-325609-21680,65817-19298-61673-50284-59170-149124-63414-19812,19840-4457-25846-12386-69598-45098-32674-9882,10626-5420-58210-16246-8202-73452-13557-1162,12703-2452-38277-2323-17993-12835-9956-3478,14114-4843-28428-3555-12284-6897-12000-3307,6215-1689-6930-1357-10342-5734-4188-801,3285-759-2434-962-4137-6287-4272-1038,easy
20939-194848-198720-40754-50064-325609-21680-27826,19298-61673-50284-59170-149124-63414-19812-62918,4457-25846-12386-69598-45098-32674-9882-76147,5420-58210-16246-8202-73452-13557-1162-16675,2452-38277-2323-17993-12835-9956-3478-28493,4843-28428-3555-12284-6897-12000-3307-11914,1689-6930-1357-10342-5734-4188-801-9104,759-2434-962-4137-6287-4272-1038-4961,easy
194848-198720-40754-50064-325609-21680-27826-38159,61673-50284-59170-149124-63414-19812-62918-39247,25846-12386-69598-45098-32674-9882-76147-43323,58210-16246-8202-73452-13557-1162-16675-32860,38277-2323-17993-12835-9956-3478-28493-11297,28428-3555-12284-6897-12000-3307-11914-10248,6930-1357-10342-5734-4188-801-9104-5082,2434-962-4137-6287-4272-1038-4961-3927,hard
198720-40754-50064-325609-21680-27826-38159-153672,50284-59170-149124-63414-19812-62918-39247-70776,12386-69598-45098-32674-9882-76147-43323-44993,16246-8202-73452-13557-1162-16675-32860-6288,2323-17993-12835-9956-3478-28493-11297-3830,3555-12284-6897-12000-3307-11914-10248-11640,1357-10342-5734-4188-801-9104-5082-3439,962-4137-6287-4272-1038-4961-3927-2720,easy
40754-50064-325609-21680-27826-38159-153672-435106,59170-149124-63414-19812-62918-39247-70776-36810,69598-45098-32674-9882-76147-43323-44993-10162,8202-73452-13557-1162-16675-32860-6288-12483,17993-12835-9956-3478-28493-11297-3830-6440,12284-6897-12000-3307-11914-10248-11640-17717,10342-5734-4188-801-9104-5082-3439-9067,4137-6287-4272-1038-4961-3927-2720-5734,easy
50064-325609-21680-27826-38159-153672-435106-765147,149124-63414-19812-62918-39247-70776-36810-27710,45098-32674-9882-76147-43323-44993-10162-4511,73452-13557-1162-16675-32860-6288-12483-4625,12835-9956-3478-28493-11297-3830-6440-8334,6897-12000-3307-11914-10248-11640-17717-9127,5734-4188-801-9104-5082-3439-9067-5011,6287-4272-1038-4961-3927-2720-5734-1912,easy
325609-21680-27826-38159-153672-435106-765147-740924,63414-19812-62918-39247-70776-36810-27710-89905,32674-9882-76147-43323-44993-10162-4511-44294,13557-1162-16675-32860-6288-12483-4625-9723,9956-3478-28493-11297-3830-6440-8334-31507,12000-3307-11914-10248-11640-17717-9127-22218,4188-801-9104-5082-3439-9067-5011-33936,4272-1038-4961-3927-2720-5734-1912-19925,easy
21680-27826-38159-153672-435106-765147-740924-609476,19812-62918-39247-70776-36810-27710-89905-40703,9882-76147-43323-44993-10162-4511-44294-19196,1162-16675-32860-6288-12483-4625-9723-24543,3478-28493-11297-3830-6440-8334-31507-42752,3307-11914-10248-11640-17717-9127-22218-54504,801-9104-5082-3439-9067-5011-33936-18249,1038-4961-3927-2720-5734-1912-19925-14679,easy
27826-38159-153672-435106-765147-740924-609476-239766,62918-39247-70776-36810-27710-89905-40703-50826,76147-43323-44993-10162-4511-44294-19196-53273,16675-32860-6288-12483-4625-9723-24543-31205,28493-11297-3830-6440-8334-31507-42752-7562,11914-10248-11640-17717-9127-22218-54504-19823,9104-5082-3439-9067-5011-33936-18249-15189,4961-3927-2720-5734-1912-19925-14679-2603,easy
38159-153672-435106-765147-740924-609476-239766-1386613,39247-70776-36810-27710-89905-40703-50826-116935,43323-44993-10162-4511-44294-19196-53273-25706,32860-6288-12483-4625-9723-24543-31205-28649,11297-3830-6440-8334-31507-42752-7562-13883,10248-11640-17717-9127-22218-54504-19823-22773,5082-3439-9067-5011-33936-18249-15189-10764,3927-2720-5734-1912-19925-14679-2603-10943,easy
153672-435106-765147-740924-609476-239766-1386613-543476,70776-36810-27710-89905-40703-50826-116935-92855,44993-10162-4511-44294-19196-53273-25706-44737,6288-12483-4625-9723-24543-31205-28649-20781,3830-6440-8334-31507-42752-7562-13883-40664,11640-17717-9127-22218-54504-19823-22773-14890,3439-9067-5011-33936-18249-15189-10764-11007,2720-5734-1912-19925-14679-2603-10943-10608,easy
435106-765147-740924-609476-239766-1386613-543476-842015,36810-27710-89905-40703-50826-116935-92855-186308,10162-4511-44294-19196-53273-25706-44737-27413,12483-4625-9723-24543-31205-28649-20781-36955,6440-8334-31507-42752-7562-13883-40664-13794,17717-9127-22218-54504-19823-22773-14890-26364,9067-5011-33936-18249-15189-10764-11007-11836,5734-1912-19925-14679-2603-10943-10608-9805,easy
765147-740924-609476-239766-1386613-543476-842015-331053,27710-89905-40703-50826-116935-92855-186308-141321,4511-44294-19196-53273-25706-44737-27413-8312,4625-9723-24543-31205-28649-20781-36955-31251,8334-31507-42752-7562-13883-40664-13794-13870,9127-22218-54504-19823-22773-14890-26364-10079,5011-33936-18249-15189-10764-11007-11836-12756,1912-19925-14679-2603-10943-10608-9805-2539,easy
