delta,midgamma,lowgamma,theta,highalpha,lowalpha,highbeta,lowbeta,state
528457-30391-61111-550645-437703-1589918-4726-50564,91076-10700-12051-183600-103078-537089-19967-3820,34820-3587-20910-74710-11543-33996-10494-3982,10438-9622-4951-26080-5404-40592-1914-3563,14509-11905-11247-19418-7762-37426-2932-7075,15996-14808-12948-13666-4831-29200-2477-25501,4592-11322-10903-5658-2697-19494-2050-7461,10616-4907-5264-6685-2223-6882-1700-3768,hard
30391-61111-550645-437703-1589918-4726-50564-3755,10700-12051-183600-103078-537089-19967-3820-11216,3587-20910-74710-11543-33996-10494-3982-3761,9622-4951-26080-5404-40592-1914-3563-20604,11905-11247-19418-7762-37426-2932-7075-10079,14808-12948-13666-4831-29200-2477-25501-17774,11322-10903-5658-2697-19494-2050-7461-18081,4907-5264-6685-2223-6882-1700-3768-5582,hard
61111-550645-437703-1589918-4726-50564-3755-648458,12051-183600-103078-537089-19967-3820-11216-163505,20910-74710-11543-33996-10494-3982-3761-14508,4951-26080-5404-40592-1914-3563-20604-18005,11247-19418-7762-37426-2932-7075-10079-52474,12948-13666-4831-29200-2477-25501-17774-22813,10903-5658-2697-19494-2050-7461-18081-22728,5264-6685-2223-6882-1700-3768-5582-6894,easy
550645-437703-1589918-4726-50564-3755-648458-209841,183600-103078-537089-19967-3820-11216-163505-6302,74710-11543-33996-10494-3982-3761-14508-9739,26080-5404-40592-1914-3563-20604-18005-2409,19418-7762-37426-2932-7075-10079-52474-14874,13666-4831-29200-2477-25501-17774-22813-7249,5658-2697-19494-2050-7461-18081-22728-2967,6685-2223-6882-1700-3768-5582-6894-1474,easy
437703-1589918-4726-50564-3755-648458-209841-595121,103078-537089-19967-3820-11216-163505-6302-82445,11543-33996-10494-3982-3761-14508-9739-19476,5404-40592-1914-3563-20604-18005-2409-40466,7762-37426-2932-7075-10079-52474-14874-9565,4831-29200-2477-25501-17774-22813-7249-30048,2697-19494-2050-7461-18081-22728-2967-19580,2223-6882-1700-3768-5582-6894-1474-15856,hard
1589918-4726-50564-3755-648458-209841-595121-214189,537089-19967-3820-11216-163505-6302-82445-42230,33996-10494-3982-3761-14508-9739-19476-28573,40592-1914-3563-20604-18005-2409-40466-11893,37426-2932-7075-10079-52474-14874-9565-6352,29200-2477-25501-17774-22813-7249-30048-5733,19494-2050-7461-18081-22728-2967-19580-5147,6882-1700-3768-5582-6894-1474-15856-3871,hard
4726-50564-3755-648458-209841-595121-214189-806072,19967-3820-11216-163505-6302-82445-42230-241025,10494-3982-3761-14508-9739-19476-28573-107718,1914-3563-20604-18005-2409-40466-11893-35159,2932-7075-10079-52474-14874-9565-6352-14324,2477-25501-17774-22813-7249-30048-5733-24833,2050-7461-18081-22728-2967-19580-5147-5062,1700-3768-5582-6894-1474-15856-3871-15404,easy
50564-3755-648458-209841-595121-214189-806072-158260,3820-11216-163505-6302-82445-42230-241025-97071,3982-3761-14508-9739-19476-28573-107718-11535,3563-20604-18005-2409-40466-11893-35159-4310,7075-10079-52474-14874-9565-6352-14324-10248,25501-17774-22813-7249-30048-5733-24833-7607,7461-18081-22728-2967-19580-5147-5062-6282,3768-5582-6894-1474-15856-3871-15404-2805,hard
3755-648458-209841-595121-214189-806072-158260-238554,11216-163505-6302-82445-42230-241025-97071-19576,3761-14508-9739-19476-28573-107718-11535-931,20604-18005-2409-40466-11893-35159-4310-3464,10079-52474-14874-9565-6352-14324-10248-1687,17774-22813-7249-30048-5733-24833-7607-1045,18081-22728-2967-19580-5147-5062-6282-1106,5582-6894-1474-15856-3871-15404-2805-1387,hard
648458-209841-595121-214189-806072-158260-238554-61917,163505-6302-82445-42230-241025-97071-19576-85828,14508-9739-19476-28573-107718-11535-931-39138,18005-2409-40466-11893-35159-4310-3464-2416,52474-14874-9565-6352-14324-10248-1687-4450,22813-7249-30048-5733-24833-7607-1045-5046,22728-2967-19580-5147-5062-6282-1106-3072,6894-1474-15856-3871-15404-2805-1387-1023,easy
209841-595121-214189-806072-158260-238554-61917-146611,6302-82445-42230-241025-97071-19576-85828-48632,9739-19476-28573-107718-11535-931-39138-3792,2409-40466-11893-35159-4310-3464-2416-6757,14874-9565-6352-14324-10248-1687-4450-2694,7249-30048-5733-24833-7607-1045-5046-7061,2967-19580-5147-5062-6282-1106-3072-4920,1474-15856-3871-15404-2805-1387-1023-3898,easy
595121-214189-806072-158260-238554-61917-146611-843832,82445-42230-241025-97071-19576-85828-48632-76450,19476-28573-107718-11535-931-39138-3792-49707,40466-11893-35159-4310-3464-2416-6757-14263,9565-6352-14324-10248-1687-4450-2694-12955,30048-5733-24833-7607-1045-5046-7061-20147,19580-5147-5062-6282-1106-3072-4920-12448,15856-3871-15404-2805-1387-1023-3898-4488,easy
214189-806072-158260-238554-61917-146611-843832-30765,42230-241025-97071-19576-85828-48632-76450-20552,28573-107718-11535-931-39138-3792-49707-7232,11893-35159-4310-3464-2416-6757-14263-4969,6352-14324-10248-1687-4450-2694-12955-6126,5733-24833-7607-1045-5046-7061-20147-4201,5147-5062-6282-1106-3072-4920-12448-4326,3871-15404-2805-1387-1023-3898-4488-2306,easy
806072-158260-238554-61917-146611-843832-30765-55170,241025-97071-19576-85828-48632-76450-20552-13385,107718-11535-931-39138-3792-49707-7232-3233,35159-4310-3464-2416-6757-14263-4969-1456,14324-10248-1687-4450-2694-12955-6126-1900,24833-7607-1045-5046-7061-20147-4201-508,5062-6282-1106-3072-4920-12448-4326-990,15404-2805-1387-1023-3898-4488-2306-491,easy
158260-238554-61917-146611-843832-30765-55170-170178,97071-19576-85828-48632-76450-20552-13385-61192,11535-931-39138-3792-49707-7232-3233-2357,4310-3464-2416-6757-14263-4969-1456-2390,10248-1687-4450-2694-12955-6126-1900-3078,7607-1045-5046-7061-20147-4201-508-5937,6282-1106-3072-4920-12448-4326-990-2305,2805-1387-1023-3898-4488-2306-491-1876,easy
238554-61917-146611-843832-30765-55170-170178-177079,19576-85828-48632-76450-20552-13385-61192-19365,931-39138-3792-49707-7232-3233-2357-3427,3464-2416-6757-14263-4969-1456-2390-865,1687-4450-2694-12955-6126-1900-3078-3213,1045-5046-7061-20147-4201-508-5937-2488,1106-3072-4920-12448-4326-990-2305-1985,1387-1023-3898-4488-2306-491-1876-1976,easy
61917-146611-843832-30765-55170-170178-177079-159163,85828-48632-76450-20552-13385-61192-19365-15076,39138-3792-49707-7232-3233-2357-3427-8259,2416-6757-14263-4969-1456-2390-865-2725,4450-2694-12955-6126-1900-3078-3213-1632,5046-7061-20147-4201-508-5937-2488-2036,3072-4920-12448-4326-990-2305-1985-5251,1023-3898-4488-2306-491-1876-1976-2011,hard
146611-843832-30765-55170-170178-177079-159163-248578,48632-76450-20552-13385-61192-19365-15076-26340,3792-49707-7232-3233-2357-3427-8259-10576,6757-14263-4969-1456-2390-865-2725-2991,2694-12955-6126-1900-3078-3213-1632-4873,7061-20147-4201-508-5937-2488-2036-3719,4920-12448-4326-990-2305-1985-5251-1862,3898-4488-2306-491-1876-1976-2011-2515,hard
843832-30765-55170-170178-177079-159163-248578-57693,76450-20552-13385-61192-19365-15076-26340-13787,49707-7232-3233-2357-3427-8259-10576-4059,14263-4969-1456-2390-865-2725-2991-1938,12955-6126-1900-3078-3213-1632-4873-3106,20147-4201-508-5937-2488-2036-3719-4790,12448-4326-990-2305-1985-5251-1862-2203,4488-2306-491-1876-1976-2011-2515-2037,easy
30765-55170-170178-177079-159163-248578-57693-11856,20552-13385-61192-19365-15076-26340-13787-21885,7232-3233-2357-3427-8259-10576-4059-2369,4969-1456-2390-865-2725-2991-1938-2664,6126-1900-3078-3213-1632-4873-3106-7089,4201-508-5937-2488-2036-3719-4790-4438,4326-990-2305-1985-5251-1862-2203-1269,2306-491-1876-1976-2011-2515-2037-2099,easy
55170-170178-177079-159163-248578-57693-11856-126832,13385-61192-19365-15076-26340-13787-21885-94291,3233-2357-3427-8259-10576-4059-2369-4320,1456-2390-865-2725-2991-1938-2664-5999,1900-3078-3213-1632-4873-3106-7089-12062,508-5937-2488-2036-3719-4790-4438-4508,990-2305-1985-5251-1862-2203-1269-1990,491-1876-1976-2011-2515-2037-2099-1020,hard
170178-177079-159163-248578-57693-11856-126832-1370193,61192-19365-15076-26340-13787-21885-94291-32011,2357-3427-8259-10576-4059-2369-4320-10906,2390-865-2725-2991-1938-2664-5999-5527,3078-3213-1632-4873-3106-7089-12062-8278,5937-2488-2036-3719-4790-4438-4508-4228,2305-1985-5251-1862-2203-1269-1990-4687,1876-1976-2011-2515-2037-2099-1020-3260,hard
177079-159163-248578-57693-11856-126832-1370193-967761,19365-15076-26340-13787-21885-94291-32011-176355,3427-8259-10576-4059-2369-4320-10906-38128,865-2725-2991-1938-2664-5999-5527-11132,3213-1632-4873-3106-7089-12062-8278-15063,2488-2036-3719-4790-4438-4508-4228-19202,1985-5251-1862-2203-1269-1990-4687-6584,1976-2011-2515-2037-2099-1020-3260-5196,hard
159163-248578-57693-11856-126832-1370193-967761-36672,15076-26340-13787-21885-94291-32011-176355-92484,8259-10576-4059-2369-4320-10906-38128-3071,2725-2991-1938-2664-5999-5527-11132-1958,1632-4873-3106-7089-12062-8278-15063-9132,2036-3719-4790-4438-4508-4228-19202-3766,5251-1862-2203-1269-1990-4687-6584-1609,2011-2515-2037-2099-1020-3260-5196-1327,easy
248578-57693-11856-126832-1370193-967761-36672-59219,26340-13787-21885-94291-32011-176355-92484-18898,10576-4059-2369-4320-10906-38128-3071-1584,2991-1938-2664-5999-5527-11132-1958-1895,4873-3106-7089-12062-8278-15063-9132-2354,3719-4790-4438-4508-4228-19202-3766-2001,1862-2203-1269-1990-4687-6584-1609-1750,2515-2037-2099-1020-3260-5196-1327-1422,easy
57693-11856-126832-1370193-967761-36672-59219-1146236,13787-21885-94291-32011-176355-92484-18898-356129,4059-2369-4320-10906-38128-3071-1584-15938,1938-2664-5999-5527-11132-1958-1895-13586,3106-7089-12062-8278-15063-9132-2354-19991,4790-4438-4508-4228-19202-3766-2001-13099,2203-1269-1990-4687-6584-1609-1750-6993,2037-2099-1020-3260-5196-1327-1422-5001,easy
11856-126832-1370193-967761-36672-59219-1146236-24644,21885-94291-32011-176355-92484-18898-356129-17410,2369-4320-10906-38128-3071-1584-15938-2492,2664-5999-5527-11132-1958-1895-13586-6695,7089-12062-8278-15063-9132-2354-19991-3705,4438-4508-4228-19202-3766-2001-13099-1785,1269-1990-4687-6584-1609-1750-6993-1494,2099-1020-3260-5196-1327-1422-5001-332,easy
126832-1370193-967761-36672-59219-1146236-24644-24644,94291-32011-176355-92484-18898-356129-17410-17410,4320-10906-38128-3071-1584-15938-2492-2492,5999-5527-11132-1958-1895-13586-6695-6695,12062-8278-15063-9132-2354-19991-3705-3705,4508-4228-19202-3766-2001-13099-1785-1785,1990-4687-6584-1609-1750-6993-1494-1494,1020-3260-5196-1327-1422-5001-332-332,easy
1370193-967761-36672-59219-1146236-24644-24644-85480,32011-176355-92484-18898-356129-17410-17410-25219,10906-38128-3071-1584-15938-2492-2492-6385,5527-11132-1958-1895-13586-6695-6695-6268,8278-15063-9132-2354-19991-3705-3705-3813,4228-19202-3766-2001-13099-1785-1785-2031,4687-6584-1609-1750-6993-1494-1494-1350,3260-5196-1327-1422-5001-332-332-637,easy
967761-36672-59219-1146236-24644-24644-85480-220091,176355-92484-18898-356129-17410-17410-25219-47282,38128-3071-1584-15938-2492-2492-6385-1868,11132-1958-1895-13586-6695-6695-6268-2263,15063-9132-2354-19991-3705-3705-3813-1984,19202-3766-2001-13099-1785-1785-2031-1846,6584-1609-1750-6993-1494-1494-1350-767,5196-1327-1422-5001-332-332-637-615,easy
36672-59219-1146236-24644-24644-85480-220091-333043,92484-18898-356129-17410-17410-25219-47282-100966,3071-1584-15938-2492-2492-6385-1868-8381,1958-1895-13586-6695-6695-6268-2263-4809,9132-2354-19991-3705-3705-3813-1984-3432,3766-2001-13099-1785-1785-2031-1846-2361,1609-1750-6993-1494-1494-1350-767-967,1327-1422-5001-332-332-637-615-544,easy
59219-1146236-24644-24644-85480-220091-333043-288304,18898-356129-17410-17410-25219-47282-100966-13734,1584-15938-2492-2492-6385-1868-8381-4265,1895-13586-6695-6695-6268-2263-4809-3604,2354-19991-3705-3705-3813-1984-3432-1658,2001-13099-1785-1785-2031-1846-2361-1492,1750-6993-1494-1494-1350-767-967-1570,1422-5001-332-332-637-615-544-891,easy
1146236-24644-24644-85480-220091-333043-288304-287137,356129-17410-17410-25219-47282-100966-13734-10124,15938-2492-2492-6385-1868-8381-4265-6639,13586-6695-6695-6268-2263-4809-3604-1138,19991-3705-3705-3813-1984-3432-1658-1216,13099-1785-1785-2031-1846-2361-1492-2049,6993-1494-1494-1350-767-967-1570-1855,5001-332-332-637-615-544-891-662,easy
24644-24644-85480-220091-333043-288304-287137-67120,17410-17410-25219-47282-100966-13734-10124-1296,2492-2492-6385-1868-8381-4265-6639-812,6695-6695-6268-2263-4809-3604-1138-1087,3705-3705-3813-1984-3432-1658-1216-648,1785-1785-2031-1846-2361-1492-2049-443,1494-1494-1350-767-967-1570-1855-262,332-332-637-615-544-891-662-198,hard
24644-85480-220091-333043-288304-287137-67120-69292,17410-25219-47282-100966-13734-10124-1296-4638,2492-6385-1868-8381-4265-6639-812-3319,6695-6268-2263-4809-3604-1138-1087-1153,3705-3813-1984-3432-1658-1216-648-2274,1785-2031-1846-2361-1492-2049-443-2893,1494-1350-767-967-1570-1855-262-2134,332-637-615-544-891-662-198-576,hard
85480-220091-333043-288304-287137-67120-69292-223315,25219-47282-100966-13734-10124-1296-4638-44065,6385-1868-8381-4265-6639-812-3319-8145,6268-2263-4809-3604-1138-1087-1153-6668,3813-1984-3432-1658-1216-648-2274-2231,2031-1846-2361-1492-2049-443-2893-3753,1350-767-967-1570-1855-262-2134-1561,637-615-544-891-662-198-576-1240,hard
220091-333043-288304-287137-67120-69292-223315-326736,47282-100966-13734-10124-1296-4638-44065-69900,1868-8381-4265-6639-812-3319-8145-1510,2263-4809-3604-1138-1087-1153-6668-1669,1984-3432-1658-1216-648-2274-2231-2643,1846-2361-1492-2049-443-2893-3753-2058,767-967-1570-1855-262-2134-1561-2157,615-544-891-662-198-576-1240-1796,hard
333043-288304-287137-67120-69292-223315-326736-1773569,100966-13734-10124-1296-4638-44065-69900-97765,8381-4265-6639-812-3319-8145-1510-29393,4809-3604-1138-1087-1153-6668-1669-11856,3432-1658-1216-648-2274-2231-2643-9674,2361-1492-2049-443-2893-3753-2058-11205,967-1570-1855-262-2134-1561-2157-1961,544-891-662-198-576-1240-1796-1387,hard
288304-287137-67120-69292-223315-326736-1773569-179583,13734-10124-1296-4638-44065-69900-97765-38748,4265-6639-812-3319-8145-1510-29393-4011,3604-1138-1087-1153-6668-1669-11856-944,1658-1216-648-2274-2231-2643-9674-5595,1492-2049-443-2893-3753-2058-11205-1486,1570-1855-262-2134-1561-2157-1961-746,891-662-198-576-1240-1796-1387-756,hard
287137-67120-69292-223315-326736-1773569-179583-1270211,10124-1296-4638-44065-69900-97765-38748-131854,6639-812-3319-8145-1510-29393-4011-23898,1138-1087-1153-6668-1669-11856-944-13533,1216-648-2274-2231-2643-9674-5595-36930,2049-443-2893-3753-2058-11205-1486-6809,1855-262-2134-1561-2157-1961-746-2728,662-198-576-1240-1796-1387-756-3033,easy
67120-69292-223315-326736-1773569-179583-1270211-120300,1296-4638-44065-69900-97765-38748-131854-9385,812-3319-8145-1510-29393-4011-23898-6827,1087-1153-6668-1669-11856-944-13533-14385,648-2274-2231-2643-9674-5595-36930-41648,443-2893-3753-2058-11205-1486-6809-7229,262-2134-1561-2157-1961-746-2728-5459,198-576-1240-1796-1387-756-3033-4370,easy
69292-223315-326736-1773569-179583-1270211-120300-540277,4638-44065-69900-97765-38748-131854-9385-43708,3319-8145-1510-29393-4011-23898-6827-23345,1153-6668-1669-11856-944-13533-14385-24315,2274-2231-2643-9674-5595-36930-41648-3454,2893-3753-2058-11205-1486-6809-7229-20765,2134-1561-2157-1961-746-2728-5459-8943,576-1240-1796-1387-756-3033-4370-12972,easy
223315-326736-1773569-179583-1270211-120300-540277-1249059,44065-69900-97765-38748-131854-9385-43708-128871,8145-1510-29393-4011-23898-6827-23345-43340,6668-1669-11856-944-13533-14385-24315-19844,2231-2643-9674-5595-36930-41648-3454-6147,3753-2058-11205-1486-6809-7229-20765-15577,1561-2157-1961-746-2728-5459-8943-5479,1240-1796-1387-756-3033-4370-12972-6006,easy
326736-1773569-179583-1270211-120300-540277-1249059-273440,69900-97765-38748-131854-9385-43708-128871-114057,1510-29393-4011-23898-6827-23345-43340-6656,1669-11856-944-13533-14385-24315-19844-12753,2643-9674-5595-36930-41648-3454-6147-3965,2058-11205-1486-6809-7229-20765-15577-3760,2157-1961-746-2728-5459-8943-5479-3960,1796-1387-756-3033-4370-12972-6006-1171,easy
1773569-179583-1270211-120300-540277-1249059-273440-284182,97765-38748-131854-9385-43708-128871-114057-97822,29393-4011-23898-6827-23345-43340-6656-27477,11856-944-13533-14385-24315-19844-12753-28749,9674-5595-36930-41648-3454-6147-3965-45217,11205-1486-6809-7229-20765-15577-3760-6124,1961-746-2728-5459-8943-5479-3960-16469,1387-756-3033-4370-12972-6006-1171-12845,hard
179583-1270211-120300-540277-1249059-273440-284182-2244488,38748-131854-9385-43708-128871-114057-97822-144677,4011-23898-6827-23345-43340-6656-27477-26748,944-13533-14385-24315-19844-12753-28749-12421,5595-36930-41648-3454-6147-3965-45217-13254,1486-6809-7229-20765-15577-3760-6124-21180,746-2728-5459-8943-5479-3960-16469-25872,756-3033-4370-12972-6006-1171-12845-4931,hard
1270211-120300-540277-1249059-273440-284182-2244488-7195,131854-9385-43708-128871-114057-97822-144677-11979,23898-6827-23345-43340-6656-27477-26748-12853,13533-14385-24315-19844-12753-28749-12421-2672,36930-41648-3454-6147-3965-45217-13254-3304,6809-7229-20765-15577-3760-6124-21180-4228,2728-5459-8943-5479-3960-16469-25872-4055,3033-4370-12972-6006-1171-12845-4931-753,hard
120300-540277-1249059-273440-284182-2244488-7195-355430,9385-43708-128871-114057-97822-144677-11979-25488,6827-23345-43340-6656-27477-26748-12853-6576,14385-24315-19844-12753-28749-12421-2672-5950,41648-3454-6147-3965-45217-13254-3304-20950,7229-20765-15577-3760-6124-21180-4228-14602,5459-8943-5479-3960-16469-25872-4055-16527,4370-12972-6006-1171-12845-4931-753-7007,easy
540277-1249059-273440-284182-2244488-7195-355430-166406,43708-128871-114057-97822-144677-11979-25488-29972,23345-43340-6656-27477-26748-12853-6576-4117,24315-19844-12753-28749-12421-2672-5950-1809,3454-6147-3965-45217-13254-3304-20950-2805,20765-15577-3760-6124-21180-4228-14602-10009,8943-5479-3960-16469-25872-4055-16527-2600,12972-6006-1171-12845-4931-753-7007-1452,hard
1249059-273440-284182-2244488-7195-355430-166406-6447,128871-114057-97822-144677-11979-25488-29972-1730,43340-6656-27477-26748-12853-6576-4117-1631,19844-12753-28749-12421-2672-5950-1809-14166,6147-3965-45217-13254-3304-20950-2805-6882,15577-3760-6124-21180-4228-14602-10009-7152,5479-3960-16469-25872-4055-16527-2600-8851,6006-1171-12845-4931-753-7007-1452-13853,hard
273440-284182-2244488-7195-355430-166406-6447-11812,114057-97822-144677-11979-25488-29972-1730-1167,6656-27477-26748-12853-6576-4117-1631-1038,12753-28749-12421-2672-5950-1809-14166-469,3965-45217-13254-3304-20950-2805-6882-740,3760-6124-21180-4228-14602-10009-7152-589,3960-16469-25872-4055-16527-2600-8851-621,1171-12845-4931-753-7007-1452-13853-341,hard
284182-2244488-7195-355430-166406-6447-11812-38279,97822-144677-11979-25488-29972-1730-1167-14982,27477-26748-12853-6576-4117-1631-1038-11192,28749-12421-2672-5950-1809-14166-469-3673,45217-13254-3304-20950-2805-6882-740-1368,6124-21180-4228-14602-10009-7152-589-2338,16469-25872-4055-16527-2600-8851-621-2293,12845-4931-753-7007-1452-13853-341-3573,easy
2244488-7195-355430-166406-6447-11812-38279-9328,144677-11979-25488-29972-1730-1167-14982-28273,26748-12853-6576-4117-1631-1038-11192-6912,12421-2672-5950-1809-14166-469-3673-4191,13254-3304-20950-2805-6882-740-1368-2555,21180-4228-14602-10009-7152-589-2338-1821,25872-4055-16527-2600-8851-621-2293-1910,4931-753-7007-1452-13853-341-3573-2465,easy
7195-355430-166406-6447-11812-38279-9328-63008,11979-25488-29972-1730-1167-14982-28273-17486,12853-6576-4117-1631-1038-11192-6912-4786,2672-5950-1809-14166-469-3673-4191-4049,3304-20950-2805-6882-740-1368-2555-3876,4228-14602-10009-7152-589-2338-1821-2733,4055-16527-2600-8851-621-2293-1910-3857,753-7007-1452-13853-341-3573-2465-2271,easy
355430-166406-6447-11812-38279-9328-63008-3663,25488-29972-1730-1167-14982-28273-17486-5401,6576-4117-1631-1038-11192-6912-4786-2085,5950-1809-14166-469-3673-4191-4049-1453,20950-2805-6882-740-1368-2555-3876-2602,14602-10009-7152-589-2338-1821-2733-1783,16527-2600-8851-621-2293-1910-3857-2302,7007-1452-13853-341-3573-2465-2271-2031,easy
166406-6447-11812-38279-9328-63008-3663-209845,29972-1730-1167-14982-28273-17486-5401-5012,4117-1631-1038-11192-6912-4786-2085-4572,1809-14166-469-3673-4191-4049-1453-1120,2805-6882-740-1368-2555-3876-2602-2657,10009-7152-589-2338-1821-2733-1783-2051,2600-8851-621-2293-1910-3857-2302-1701,1452-13853-341-3573-2465-2271-2031-1824,hard
6447-11812-38279-9328-63008-3663-209845-17298,1730-1167-14982-28273-17486-5401-5012-24297,1631-1038-11192-6912-4786-2085-4572-1602,14166-469-3673-4191-4049-1453-1120-633,6882-740-1368-2555-3876-2602-2657-2371,7152-589-2338-1821-2733-1783-2051-6930,8851-621-2293-1910-3857-2302-1701-2714,13853-341-3573-2465-2271-2031-1824-2303,hard
11812-38279-9328-63008-3663-209845-17298-129962,1167-14982-28273-17486-5401-5012-24297-49782,1038-11192-6912-4786-2085-4572-1602-15676,469-3673-4191-4049-1453-1120-633-4101,740-1368-2555-3876-2602-2657-2371-14450,589-2338-1821-2733-1783-2051-6930-3857,621-2293-1910-3857-2302-1701-2714-3588,341-3573-2465-2271-2031-1824-2303-1751,easy
38279-9328-63008-3663-209845-17298-129962-311627,14982-28273-17486-5401-5012-24297-49782-41872,11192-6912-4786-2085-4572-1602-15676-4302,3673-4191-4049-1453-1120-633-4101-21963,1368-2555-3876-2602-2657-2371-14450-27392,2338-1821-2733-1783-2051-6930-3857-23883,2293-1910-3857-2302-1701-2714-3588-14031,3573-2465-2271-2031-1824-2303-1751-13669,easy
9328-63008-3663-209845-17298-129962-311627-43133,28273-17486-5401-5012-24297-49782-41872-20944,6912-4786-2085-4572-1602-15676-4302-644,4191-4049-1453-1120-633-4101-21963-971,2555-3876-2602-2657-2371-14450-27392-5099,1821-2733-1783-2051-6930-3857-23883-2826,1910-3857-2302-1701-2714-3588-14031-1922,2465-2271-2031-1824-2303-1751-13669-1862,easy
63008-3663-209845-17298-129962-311627-43133-6167,17486-5401-5012-24297-49782-41872-20944-12316,4786-2085-4572-1602-15676-4302-644-1030,4049-1453-1120-633-4101-21963-971-6792,3876-2602-2657-2371-14450-27392-5099-17672,2733-1783-2051-6930-3857-23883-2826-14833,3857-2302-1701-2714-3588-14031-1922-8659,2271-2031-1824-2303-1751-13669-1862-6820,easy
3663-209845-17298-129962-311627-43133-6167-27259,5401-5012-24297-49782-41872-20944-12316-53198,2085-4572-1602-15676-4302-644-1030-9103,1453-1120-633-4101-21963-971-6792-1766,2602-2657-2371-14450-27392-5099-17672-2235,1783-2051-6930-3857-23883-2826-14833-3624,2302-1701-2714-3588-14031-1922-8659-1147,2031-1824-2303-1751-13669-1862-6820-1240,hard
209845-17298-129962-311627-43133-6167-27259-610968,5012-24297-49782-41872-20944-12316-53198-104075,4572-1602-15676-4302-644-1030-9103-5407,1120-633-4101-21963-971-6792-1766-2946,2657-2371-14450-27392-5099-17672-2235-2006,2051-6930-3857-23883-2826-14833-3624-5386,1701-2714-3588-14031-1922-8659-1147-1852,1824-2303-1751-13669-1862-6820-1240-881,hard
17298-129962-311627-43133-6167-27259-610968-2181343,24297-49782-41872-20944-12316-53198-104075-44332,1602-15676-4302-644-1030-9103-5407-14160,633-4101-21963-971-6792-1766-2946-17138,2371-14450-27392-5099-17672-2235-2006-8401,6930-3857-23883-2826-14833-3624-5386-10862,2714-3588-14031-1922-8659-1147-1852-11837,2303-1751-13669-1862-6820-1240-881-10133,easy
129962-311627-43133-6167-27259-610968-2181343-46449,49782-41872-20944-12316-53198-104075-44332-1956,15676-4302-644-1030-9103-5407-14160-2686,4101-21963-971-6792-1766-2946-17138-2730,14450-27392-5099-17672-2235-2006-8401-7378,3857-23883-2826-14833-3624-5386-10862-6014,3588-14031-1922-8659-1147-1852-11837-1973,1751-13669-1862-6820-1240-881-10133-981,easy
311627-43133-6167-27259-610968-2181343-46449-9134,41872-20944-12316-53198-104075-44332-1956-6197,4302-644-1030-9103-5407-14160-2686-2730,21963-971-6792-1766-2946-17138-2730-1530,27392-5099-17672-2235-2006-8401-7378-2170,23883-2826-14833-3624-5386-10862-6014-2747,14031-1922-8659-1147-1852-11837-1973-3063,13669-1862-6820-1240-881-10133-981-2142,easy
43133-6167-27259-610968-2181343-46449-9134-74015,20944-12316-53198-104075-44332-1956-6197-6223,644-1030-9103-5407-14160-2686-2730-1565,971-6792-1766-2946-17138-2730-1530-1405,5099-17672-2235-2006-8401-7378-2170-3380,2826-14833-3624-5386-10862-6014-2747-1928,1922-8659-1147-1852-11837-1973-3063-2281,1862-6820-1240-881-10133-981-2142-1508,easy
6167-27259-610968-2181343-46449-9134-74015-5292,12316-53198-104075-44332-1956-6197-6223-8574,1030-9103-5407-14160-2686-2730-1565-896,6792-1766-2946-17138-2730-1530-1405-3647,17672-2235-2006-8401-7378-2170-3380-10558,14833-3624-5386-10862-6014-2747-1928-10702,8659-1147-1852-11837-1973-3063-2281-15526,6820-1240-881-10133-981-2142-1508-6584,easy
27259-610968-2181343-46449-9134-74015-5292-1043915,53198-104075-44332-1956-6197-6223-8574-92224,9103-5407-14160-2686-2730-1565-896-13861,1766-2946-17138-2730-1530-1405-3647-31836,2235-2006-8401-7378-2170-3380-10558-12885,3624-5386-10862-6014-2747-1928-10702-4458,1147-1852-11837-1973-3063-2281-15526-9579,1240-881-10133-981-2142-1508-6584-7063,easy
610968-2181343-46449-9134-74015-5292-1043915-967011,104075-44332-1956-6197-6223-8574-92224-121656,5407-14160-2686-2730-1565-896-13861-27338,2946-17138-2730-1530-1405-3647-31836-11938,2006-8401-7378-2170-3380-10558-12885-22185,5386-10862-6014-2747-1928-10702-4458-15842,1852-11837-1973-3063-2281-15526-9579-24869,881-10133-981-2142-1508-6584-7063-12372,hard
2181343-46449-9134-74015-5292-1043915-967011-594534,44332-1956-6197-6223-8574-92224-121656-934746,14160-2686-2730-1565-896-13861-27338-31404,17138-2730-1530-1405-3647-31836-11938-31230,8401-7378-2170-3380-10558-12885-22185-20363,10862-6014-2747-1928-10702-4458-15842-61830,11837-1973-3063-2281-15526-9579-24869-84269,10133-981-2142-1508-6584-7063-12372-66593,hard
46449-9134-74015-5292-1043915-967011-594534-1716204,1956-6197-6223-8574-92224-121656-934746-46678,2686-2730-1565-896-13861-27338-31404-18873,2730-1530-1405-3647-31836-11938-31230-13017,7378-2170-3380-10558-12885-22185-20363-4519,6014-2747-1928-10702-4458-15842-61830-3688,1973-3063-2281-15526-9579-24869-84269-9126,981-2142-1508-6584-7063-12372-66593-7498,hard
