delta,midgamma,lowgamma,theta,highalpha,lowalpha,highbeta,lowbeta,state
88577-5265-2684-68394-3777-4213-223305-92236,19656-10196-15141-34233-7279-4897-27368-9320,8009-5119-5449-1955-1093-13489-3999-2248,1761-4228-5006-4671-3248-6127-4763-6692,1488-3037-3294-3708-2317-2484-1586-3130,729-4017-2929-1004-2921-3036-1942-733,355-1357-1685-336-3782-1771-635-780,517-1836-1615-287-1038-836-189-866,easy
5265-2684-68394-3777-4213-223305-92236-664628,10196-15141-34233-7279-4897-27368-9320-242264,5119-5449-1955-1093-13489-3999-2248-15186,4228-5006-4671-3248-6127-4763-6692-26542,3037-3294-3708-2317-2484-1586-3130-21159,4017-2929-1004-2921-3036-1942-733-7141,1357-1685-336-3782-1771-635-780-12267,1836-1615-287-1038-836-189-866-3601,easy
2684-68394-3777-4213-223305-92236-664628-4712,15141-34233-7279-4897-27368-9320-242264-12090,5449-1955-1093-13489-3999-2248-15186-2981,5006-4671-3248-6127-4763-6692-26542-4052,3294-3708-2317-2484-1586-3130-21159-3799,2929-1004-2921-3036-1942-733-7141-4769,1685-336-3782-1771-635-780-12267-5912,1615-287-1038-836-189-866-3601-3946,easy
68394-3777-4213-223305-92236-664628-4712-7571,34233-7279-4897-27368-9320-242264-12090-6838,1955-1093-13489-3999-2248-15186-2981-10222,4671-3248-6127-4763-6692-26542-4052-5833,3708-2317-2484-1586-3130-21159-3799-1943,1004-2921-3036-1942-733-7141-4769-4240,336-3782-1771-635-780-12267-5912-7462,287-1038-836-189-866-3601-3946-5864,easy
3777-4213-223305-92236-664628-4712-7571-96401,7279-4897-27368-9320-242264-12090-6838-8006,1093-13489-3999-2248-15186-2981-10222-7377,3248-6127-4763-6692-26542-4052-5833-2125,2317-2484-1586-3130-21159-3799-1943-998,2921-3036-1942-733-7141-4769-4240-2834,3782-1771-635-780-12267-5912-7462-322,1038-836-189-866-3601-3946-5864-295,easy
4213-223305-92236-664628-4712-7571-96401-3307,4897-27368-9320-242264-12090-6838-8006-6157,13489-3999-2248-15186-2981-10222-7377-4354,6127-4763-6692-26542-4052-5833-2125-11383,2484-1586-3130-21159-3799-1943-998-2311,3036-1942-733-7141-4769-4240-2834-5507,1771-635-780-12267-5912-7462-322-965,836-189-866-3601-3946-5864-295-1603,easy
223305-92236-664628-4712-7571-96401-3307-2573,27368-9320-242264-12090-6838-8006-6157-8325,3999-2248-15186-2981-10222-7377-4354-2559,4763-6692-26542-4052-5833-2125-11383-3352,1586-3130-21159-3799-1943-998-2311-1841,1942-733-7141-4769-4240-2834-5507-3719,635-780-12267-5912-7462-322-965-1598,189-866-3601-3946-5864-295-1603-1474,easy
92236-664628-4712-7571-96401-3307-2573-211844,9320-242264-12090-6838-8006-6157-8325-17923,2248-15186-2981-10222-7377-4354-2559-3439,6692-26542-4052-5833-2125-11383-3352-1124,3130-21159-3799-1943-998-2311-1841-1602,733-7141-4769-4240-2834-5507-3719-1379,780-12267-5912-7462-322-965-1598-459,866-3601-3946-5864-295-1603-1474-507,easy
664628-4712-7571-96401-3307-2573-211844-20148,242264-12090-6838-8006-6157-8325-17923-58631,15186-2981-10222-7377-4354-2559-3439-7258,26542-4052-5833-2125-11383-3352-1124-1758,21159-3799-1943-998-2311-1841-1602-1702,7141-4769-4240-2834-5507-3719-1379-3929,12267-5912-7462-322-965-1598-459-3139,3601-3946-5864-295-1603-1474-507-4371,easy
4712-7571-96401-3307-2573-211844-20148-43244,12090-6838-8006-6157-8325-17923-58631-29781,2981-10222-7377-4354-2559-3439-7258-4745,4052-5833-2125-11383-3352-1124-1758-4360,3799-1943-998-2311-1841-1602-1702-2852,4769-4240-2834-5507-3719-1379-3929-2145,5912-7462-322-965-1598-459-3139-571,3946-5864-295-1603-1474-507-4371-550,easy
7571-96401-3307-2573-211844-20148-43244-151232,6838-8006-6157-8325-17923-58631-29781-30236,10222-7377-4354-2559-3439-7258-4745-14070,5833-2125-11383-3352-1124-1758-4360-10294,1943-998-2311-1841-1602-1702-2852-8724,4240-2834-5507-3719-1379-3929-2145-4701,7462-322-965-1598-459-3139-571-4160,5864-295-1603-1474-507-4371-550-3431,easy
96401-3307-2573-211844-20148-43244-151232-205150,8006-6157-8325-17923-58631-29781-30236-60801,7377-4354-2559-3439-7258-4745-14070-8476,2125-11383-3352-1124-1758-4360-10294-3456,998-2311-1841-1602-1702-2852-8724-3640,2834-5507-3719-1379-3929-2145-4701-2264,322-965-1598-459-3139-571-4160-994,295-1603-1474-507-4371-550-3431-2203,easy
3307-2573-211844-20148-43244-151232-205150-124888,6157-8325-17923-58631-29781-30236-60801-25373,4354-2559-3439-7258-4745-14070-8476-4475,11383-3352-1124-1758-4360-10294-3456-2102,2311-1841-1602-1702-2852-8724-3640-1430,5507-3719-1379-3929-2145-4701-2264-3200,965-1598-459-3139-571-4160-994-1176,1603-1474-507-4371-550-3431-2203-2852,easy
2573-211844-20148-43244-151232-205150-124888-52473,8325-17923-58631-29781-30236-60801-25373-11199,2559-3439-7258-4745-14070-8476-4475-14363,3352-1124-1758-4360-10294-3456-2102-26181,1841-1602-1702-2852-8724-3640-1430-2567,3719-1379-3929-2145-4701-2264-3200-3963,1598-459-3139-571-4160-994-1176-4954,1474-507-4371-550-3431-2203-2852-1997,easy
211844-20148-43244-151232-205150-124888-52473-48214,17923-58631-29781-30236-60801-25373-11199-14278,3439-7258-4745-14070-8476-4475-14363-12512,1124-1758-4360-10294-3456-2102-26181-59156,1602-1702-2852-8724-3640-1430-2567-9978,1379-3929-2145-4701-2264-3200-3963-5196,459-3139-571-4160-994-1176-4954-1752,507-4371-550-3431-2203-2852-1997-1821,easy
20148-43244-151232-205150-124888-52473-48214-85047,58631-29781-30236-60801-25373-11199-14278-81578,7258-4745-14070-8476-4475-14363-12512-14389,1758-4360-10294-3456-2102-26181-59156-70889,1702-2852-8724-3640-1430-2567-9978-3349,3929-2145-4701-2264-3200-3963-5196-2894,3139-571-4160-994-1176-4954-1752-2027,4371-550-3431-2203-2852-1997-1821-2071,easy
43244-151232-205150-124888-52473-48214-85047-55862,29781-30236-60801-25373-11199-14278-81578-16457,4745-14070-8476-4475-14363-12512-14389-7301,4360-10294-3456-2102-26181-59156-70889-24544,2852-8724-3640-1430-2567-9978-3349-4706,2145-4701-2264-3200-3963-5196-2894-2865,571-4160-994-1176-4954-1752-2027-3214,550-3431-2203-2852-1997-1821-2071-1349,easy
151232-205150-124888-52473-48214-85047-55862-106547,30236-60801-25373-11199-14278-81578-16457-40786,14070-8476-4475-14363-12512-14389-7301-10886,10294-3456-2102-26181-59156-70889-24544-101303,8724-3640-1430-2567-9978-3349-4706-4291,4701-2264-3200-3963-5196-2894-2865-5442,4160-994-1176-4954-1752-2027-3214-1610,3431-2203-2852-1997-1821-2071-1349-1455,easy
205150-124888-52473-48214-85047-55862-106547-1264139,60801-25373-11199-14278-81578-16457-40786-88872,8476-4475-14363-12512-14389-7301-10886-12826,3456-2102-26181-59156-70889-24544-101303-20582,3640-1430-2567-9978-3349-4706-4291-7726,2264-3200-3963-5196-2894-2865-5442-7448,994-1176-4954-1752-2027-3214-1610-6293,2203-2852-1997-1821-2071-1349-1455-1562,easy
124888-52473-48214-85047-55862-106547-1264139-9842,25373-11199-14278-81578-16457-40786-88872-2389,4475-14363-12512-14389-7301-10886-12826-7036,2102-26181-59156-70889-24544-101303-20582-3150,1430-2567-9978-3349-4706-4291-7726-1731,3200-3963-5196-2894-2865-5442-7448-3192,1176-4954-1752-2027-3214-1610-6293-3614,2852-1997-1821-2071-1349-1455-1562-761,hard
52473-48214-85047-55862-106547-1264139-9842-127378,11199-14278-81578-16457-40786-88872-2389-22765,14363-12512-14389-7301-10886-12826-7036-2368,26181-59156-70889-24544-101303-20582-3150-4494,2567-9978-3349-4706-4291-7726-1731-4001,3963-5196-2894-2865-5442-7448-3192-4995,4954-1752-2027-3214-1610-6293-3614-660,1997-1821-2071-1349-1455-1562-761-525,hard
48214-85047-55862-106547-1264139-9842-127378-280999,14278-81578-16457-40786-88872-2389-22765-83802,12512-14389-7301-10886-12826-7036-2368-14651,59156-70889-24544-101303-20582-3150-4494-8696,9978-3349-4706-4291-7726-1731-4001-8513,5196-2894-2865-5442-7448-3192-4995-2229,1752-2027-3214-1610-6293-3614-660-698,1821-2071-1349-1455-1562-761-525-636,easy
85047-55862-106547-1264139-9842-127378-280999-69063,81578-16457-40786-88872-2389-22765-83802-11689,14389-7301-10886-12826-7036-2368-14651-3465,70889-24544-101303-20582-3150-4494-8696-10354,3349-4706-4291-7726-1731-4001-8513-2730,2894-2865-5442-7448-3192-4995-2229-9855,2027-3214-1610-6293-3614-660-698-1783,2071-1349-1455-1562-761-525-636-1730,easy
55862-106547-1264139-9842-127378-280999-69063-4210,16457-40786-88872-2389-22765-83802-11689-1316,7301-10886-12826-7036-2368-14651-3465-2554,24544-101303-20582-3150-4494-8696-10354-6006,4706-4291-7726-1731-4001-8513-2730-3843,2865-5442-7448-3192-4995-2229-9855-1930,3214-1610-6293-3614-660-698-1783-2596,1349-1455-1562-761-525-636-1730-2983,easy
106547-1264139-9842-127378-280999-69063-4210-24338,40786-88872-2389-22765-83802-11689-1316-24264,10886-12826-7036-2368-14651-3465-2554-4312,101303-20582-3150-4494-8696-10354-6006-976,4291-7726-1731-4001-8513-2730-3843-1646,5442-7448-3192-4995-2229-9855-1930-1448,1610-6293-3614-660-698-1783-2596-1002,1455-1562-761-525-636-1730-2983-640,easy
1264139-9842-127378-280999-69063-4210-24338-3065,88872-2389-22765-83802-11689-1316-24264-4823,12826-7036-2368-14651-3465-2554-4312-1269,20582-3150-4494-8696-10354-6006-976-5839,7726-1731-4001-8513-2730-3843-1646-1604,7448-3192-4995-2229-9855-1930-1448-3168,6293-3614-660-698-1783-2596-1002-2758,1562-761-525-636-1730-2983-640-801,easy
9842-127378-280999-69063-4210-24338-3065-16756,2389-22765-83802-11689-1316-24264-4823-8589,7036-2368-14651-3465-2554-4312-1269-5659,3150-4494-8696-10354-6006-976-5839-1179,1731-4001-8513-2730-3843-1646-1604-1703,3192-4995-2229-9855-1930-1448-3168-2566,3614-660-698-1783-2596-1002-2758-3144,761-525-636-1730-2983-640-801-1272,easy
127378-280999-69063-4210-24338-3065-16756-86364,22765-83802-11689-1316-24264-4823-8589-41961,2368-14651-3465-2554-4312-1269-5659-10851,4494-8696-10354-6006-976-5839-1179-6553,4001-8513-2730-3843-1646-1604-1703-2394,4995-2229-9855-1930-1448-3168-2566-1857,660-698-1783-2596-1002-2758-3144-282,525-636-1730-2983-640-801-1272-311,easy
280999-69063-4210-24338-3065-16756-86364-72668,83802-11689-1316-24264-4823-8589-41961-3433,14651-3465-2554-4312-1269-5659-10851-1299,8696-10354-6006-976-5839-1179-6553-2582,8513-2730-3843-1646-1604-1703-2394-959,2229-9855-1930-1448-3168-2566-1857-572,698-1783-2596-1002-2758-3144-282-504,636-1730-2983-640-801-1272-311-278,easy
69063-4210-24338-3065-16756-86364-72668-149638,11689-1316-24264-4823-8589-41961-3433-56583,3465-2554-4312-1269-5659-10851-1299-9563,10354-6006-976-5839-1179-6553-2582-1620,2730-3843-1646-1604-1703-2394-959-1842,9855-1930-1448-3168-2566-1857-572-933,1783-2596-1002-2758-3144-282-504-694,1730-2983-640-801-1272-311-278-173,easy
4210-24338-3065-16756-86364-72668-149638-2596,1316-24264-4823-8589-41961-3433-56583-532,2554-4312-1269-5659-10851-1299-9563-505,6006-976-5839-1179-6553-2582-1620-595,3843-1646-1604-1703-2394-959-1842-1746,1930-1448-3168-2566-1857-572-933-1234,2596-1002-2758-3144-282-504-694-362,2983-640-801-1272-311-278-173-318,easy
24338-3065-16756-86364-72668-149638-2596-2246,24264-4823-8589-41961-3433-56583-532-1812,4312-1269-5659-10851-1299-9563-505-1806,976-5839-1179-6553-2582-1620-595-2568,1646-1604-1703-2394-959-1842-1746-1668,1448-3168-2566-1857-572-933-1234-8126,1002-2758-3144-282-504-694-362-2937,640-801-1272-311-278-173-318-1065,easy
3065-16756-86364-72668-149638-2596-2246-16979,4823-8589-41961-3433-56583-532-1812-3534,1269-5659-10851-1299-9563-505-1806-1115,5839-1179-6553-2582-1620-595-2568-3318,1604-1703-2394-959-1842-1746-1668-2690,3168-2566-1857-572-933-1234-8126-5485,2758-3144-282-504-694-362-2937-2083,801-1272-311-278-173-318-1065-1276,easy
16756-86364-72668-149638-2596-2246-16979-246806,8589-41961-3433-56583-532-1812-3534-26391,5659-10851-1299-9563-505-1806-1115-3911,1179-6553-2582-1620-595-2568-3318-4880,1703-2394-959-1842-1746-1668-2690-3378,2566-1857-572-933-1234-8126-5485-2452,3144-282-504-694-362-2937-2083-636,1272-311-278-173-318-1065-1276-404,easy
86364-72668-149638-2596-2246-16979-246806-2167,41961-3433-56583-532-1812-3534-26391-4676,10851-1299-9563-505-1806-1115-3911-1426,6553-2582-1620-595-2568-3318-4880-2804,2394-959-1842-1746-1668-2690-3378-1596,1857-572-933-1234-8126-5485-2452-3391,282-504-694-362-2937-2083-636-2383,311-278-173-318-1065-1276-404-936,easy
72668-149638-2596-2246-16979-246806-2167-14120,3433-56583-532-1812-3534-26391-4676-21707,1299-9563-505-1806-1115-3911-1426-8496,2582-1620-595-2568-3318-4880-2804-2570,959-1842-1746-1668-2690-3378-1596-6944,572-933-1234-8126-5485-2452-3391-5226,504-694-362-2937-2083-636-2383-4191,278-173-318-1065-1276-404-936-1651,easy
149638-2596-2246-16979-246806-2167-14120-201841,56583-532-1812-3534-26391-4676-21707-38064,9563-505-1806-1115-3911-1426-8496-5142,1620-595-2568-3318-4880-2804-2570-1505,1842-1746-1668-2690-3378-1596-6944-3076,933-1234-8126-5485-2452-3391-5226-1790,694-362-2937-2083-636-2383-4191-492,173-318-1065-1276-404-936-1651-162,easy
2596-2246-16979-246806-2167-14120-201841-9964,532-1812-3534-26391-4676-21707-38064-5838,505-1806-1115-3911-1426-8496-5142-7705,595-2568-3318-4880-2804-2570-1505-2296,1746-1668-2690-3378-1596-6944-3076-2328,1234-8126-5485-2452-3391-5226-1790-5084,362-2937-2083-636-2383-4191-492-2466,318-1065-1276-404-936-1651-162-1558,hard
2246-16979-246806-2167-14120-201841-9964-172792,1812-3534-26391-4676-21707-38064-5838-62384,1806-1115-3911-1426-8496-5142-7705-2518,2568-3318-4880-2804-2570-1505-2296-21114,1668-2690-3378-1596-6944-3076-2328-12495,8126-5485-2452-3391-5226-1790-5084-4122,2937-2083-636-2383-4191-492-2466-4584,1065-1276-404-936-1651-162-1558-1932,easy
16979-246806-2167-14120-201841-9964-172792-125903,3534-26391-4676-21707-38064-5838-62384-44142,1115-3911-1426-8496-5142-7705-2518-16105,3318-4880-2804-2570-1505-2296-21114-7616,2690-3378-1596-6944-3076-2328-12495-4578,5485-2452-3391-5226-1790-5084-4122-3070,2083-636-2383-4191-492-2466-4584-679,1276-404-936-1651-162-1558-1932-549,easy
246806-2167-14120-201841-9964-172792-125903-6402,26391-4676-21707-38064-5838-62384-44142-16436,3911-1426-8496-5142-7705-2518-16105-2761,4880-2804-2570-1505-2296-21114-7616-4338,3378-1596-6944-3076-2328-12495-4578-994,2452-3391-5226-1790-5084-4122-3070-2075,636-2383-4191-492-2466-4584-679-2355,404-936-1651-162-1558-1932-549-2066,easy
2167-14120-201841-9964-172792-125903-6402-2463,4676-21707-38064-5838-62384-44142-16436-2264,1426-8496-5142-7705-2518-16105-2761-7263,2804-2570-1505-2296-21114-7616-4338-7388,1596-6944-3076-2328-12495-4578-994-4135,3391-5226-1790-5084-4122-3070-2075-5752,2383-4191-492-2466-4584-679-2355-4410,936-1651-162-1558-1932-549-2066-2126,easy
14120-201841-9964-172792-125903-6402-2463-24770,21707-38064-5838-62384-44142-16436-2264-75064,8496-5142-7705-2518-16105-2761-7263-12022,2570-1505-2296-21114-7616-4338-7388-3928,6944-3076-2328-12495-4578-994-4135-4774,5226-1790-5084-4122-3070-2075-5752-6107,4191-492-2466-4584-679-2355-4410-680,1651-162-1558-1932-549-2066-2126-1414,easy
201841-9964-172792-125903-6402-2463-24770-3182,38064-5838-62384-44142-16436-2264-75064-4670,5142-7705-2518-16105-2761-7263-12022-408,1505-2296-21114-7616-4338-7388-3928-127,3076-2328-12495-4578-994-4135-4774-1041,1790-5084-4122-3070-2075-5752-6107-798,492-2466-4584-679-2355-4410-680-533,162-1558-1932-549-2066-2126-1414-216,easy
9964-172792-125903-6402-2463-24770-3182-38587,5838-62384-44142-16436-2264-75064-4670-35112,7705-2518-16105-2761-7263-12022-408-15487,2296-21114-7616-4338-7388-3928-127-10700,2328-12495-4578-994-4135-4774-1041-5870,5084-4122-3070-2075-5752-6107-798-7997,2466-4584-679-2355-4410-680-533-2701,1558-1932-549-2066-2126-1414-216-1395,easy
172792-125903-6402-2463-24770-3182-38587-28298,62384-44142-16436-2264-75064-4670-35112-4980,2518-16105-2761-7263-12022-408-15487-13374,21114-7616-4338-7388-3928-127-10700-1919,12495-4578-994-4135-4774-1041-5870-2365,4122-3070-2075-5752-6107-798-7997-2400,4584-679-2355-4410-680-533-2701-3935,1932-549-2066-2126-1414-216-1395-678,easy
125903-6402-2463-24770-3182-38587-28298-282730,44142-16436-2264-75064-4670-35112-4980-100585,16105-2761-7263-12022-408-15487-13374-16302,7616-4338-7388-3928-127-10700-1919-8526,4578-994-4135-4774-1041-5870-2365-6299,3070-2075-5752-6107-798-7997-2400-5152,679-2355-4410-680-533-2701-3935-1727,549-2066-2126-1414-216-1395-678-1798,easy
6402-2463-24770-3182-38587-28298-282730-12032,16436-2264-75064-4670-35112-4980-100585-6120,2761-7263-12022-408-15487-13374-16302-657,4338-7388-3928-127-10700-1919-8526-1160,994-4135-4774-1041-5870-2365-6299-826,2075-5752-6107-798-7997-2400-5152-2157,2355-4410-680-533-2701-3935-1727-514,2066-2126-1414-216-1395-678-1798-427,easy
2463-24770-3182-38587-28298-282730-12032-2773,2264-75064-4670-35112-4980-100585-6120-14162,7263-12022-408-15487-13374-16302-657-5398,7388-3928-127-10700-1919-8526-1160-4503,4135-4774-1041-5870-2365-6299-826-3272,5752-6107-798-7997-2400-5152-2157-7915,4410-680-533-2701-3935-1727-514-2268,2126-1414-216-1395-678-1798-427-1764,easy
24770-3182-38587-28298-282730-12032-2773-126536,75064-4670-35112-4980-100585-6120-14162-56407,12022-408-15487-13374-16302-657-5398-6250,3928-127-10700-1919-8526-1160-4503-5282,4774-1041-5870-2365-6299-826-3272-5307,6107-798-7997-2400-5152-2157-7915-1907,680-533-2701-3935-1727-514-2268-611,1414-216-1395-678-1798-427-1764-335,easy
3182-38587-28298-282730-12032-2773-126536-23691,4670-35112-4980-100585-6120-14162-56407-12313,408-15487-13374-16302-657-5398-6250-17783,127-10700-1919-8526-1160-4503-5282-3284,1041-5870-2365-6299-826-3272-5307-3541,798-7997-2400-5152-2157-7915-1907-3526,533-2701-3935-1727-514-2268-611-3986,216-1395-678-1798-427-1764-335-1596,easy
38587-28298-282730-12032-2773-126536-23691-867387,35112-4980-100585-6120-14162-56407-12313-71223,15487-13374-16302-657-5398-6250-17783-12978,10700-1919-8526-1160-4503-5282-3284-14600,5870-2365-6299-826-3272-5307-3541-11862,7997-2400-5152-2157-7915-1907-3526-3410,2701-3935-1727-514-2268-611-3986-2174,1395-678-1798-427-1764-335-1596-3267,easy
28298-282730-12032-2773-126536-23691-867387-333262,4980-100585-6120-14162-56407-12313-71223-40740,13374-16302-657-5398-6250-17783-12978-7020,1919-8526-1160-4503-5282-3284-14600-9136,2365-6299-826-3272-5307-3541-11862-6168,2400-5152-2157-7915-1907-3526-3410-4054,3935-1727-514-2268-611-3986-2174-1818,678-1798-427-1764-335-1596-3267-1356,easy
282730-12032-2773-126536-23691-867387-333262-8286,100585-6120-14162-56407-12313-71223-40740-8770,16302-657-5398-6250-17783-12978-7020-14416,8526-1160-4503-5282-3284-14600-9136-3494,6299-826-3272-5307-3541-11862-6168-1495,5152-2157-7915-1907-3526-3410-4054-3482,1727-514-2268-611-3986-2174-1818-2809,1798-427-1764-335-1596-3267-1356-1606,easy
12032-2773-126536-23691-867387-333262-8286-50747,6120-14162-56407-12313-71223-40740-8770-43833,657-5398-6250-17783-12978-7020-14416-8563,1160-4503-5282-3284-14600-9136-3494-2437,826-3272-5307-3541-11862-6168-1495-641,2157-7915-1907-3526-3410-4054-3482-1031,514-2268-611-3986-2174-1818-2809-1351,427-1764-335-1596-3267-1356-1606-1953,hard
2773-126536-23691-867387-333262-8286-50747-1922967,14162-56407-12313-71223-40740-8770-43833-193760,5398-6250-17783-12978-7020-14416-8563-46072,4503-5282-3284-14600-9136-3494-2437-58769,3272-5307-3541-11862-6168-1495-641-9234,7915-1907-3526-3410-4054-3482-1031-8870,2268-611-3986-2174-1818-2809-1351-8417,1764-335-1596-3267-1356-1606-1953-2548,easy
126536-23691-867387-333262-8286-50747-1922967-11516,56407-12313-71223-40740-8770-43833-193760-7162,6250-17783-12978-7020-14416-8563-46072-17636,5282-3284-14600-9136-3494-2437-58769-21323,5307-3541-11862-6168-1495-641-9234-2040,1907-3526-3410-4054-3482-1031-8870-4979,611-3986-2174-1818-2809-1351-8417-1478,335-1596-3267-1356-1606-1953-2548-1029,easy
23691-867387-333262-8286-50747-1922967-11516-884175,12313-71223-40740-8770-43833-193760-7162-328200,17783-12978-7020-14416-8563-46072-17636-29209,3284-14600-9136-3494-2437-58769-21323-9713,3541-11862-6168-1495-641-9234-2040-10767,3526-3410-4054-3482-1031-8870-4979-2596,3986-2174-1818-2809-1351-8417-1478-1589,1596-3267-1356-1606-1953-2548-1029-4390,easy
867387-333262-8286-50747-1922967-11516-884175-108684,71223-40740-8770-43833-193760-7162-328200-20960,12978-7020-14416-8563-46072-17636-29209-5920,14600-9136-3494-2437-58769-21323-9713-6340,11862-6168-1495-641-9234-2040-10767-3695,3410-4054-3482-1031-8870-4979-2596-1396,2174-1818-2809-1351-8417-1478-1589-339,3267-1356-1606-1953-2548-1029-4390-651,easy
333262-8286-50747-1922967-11516-884175-108684-1523945,40740-8770-43833-193760-7162-328200-20960-92103,7020-14416-8563-46072-17636-29209-5920-13237,9136-3494-2437-58769-21323-9713-6340-11689,6168-1495-641-9234-2040-10767-3695-4670,4054-3482-1031-8870-4979-2596-1396-8687,1818-2809-1351-8417-1478-1589-339-3466,1356-1606-1953-2548-1029-4390-651-2375,easy
8286-50747-1922967-11516-884175-108684-1523945-11839,8770-43833-193760-7162-328200-20960-92103-13758,14416-8563-46072-17636-29209-5920-13237-2868,3494-2437-58769-21323-9713-6340-11689-7187,1495-641-9234-2040-10767-3695-4670-3432,3482-1031-8870-4979-2596-1396-8687-2999,2809-1351-8417-1478-1589-339-3466-2548,1606-1953-2548-1029-4390-651-2375-5047,easy
50747-1922967-11516-884175-108684-1523945-11839-19455,43833-193760-7162-328200-20960-92103-13758-25198,8563-46072-17636-29209-5920-13237-2868-2227,2437-58769-21323-9713-6340-11689-7187-4758,641-9234-2040-10767-3695-4670-3432-5127,1031-8870-4979-2596-1396-8687-2999-3806,1351-8417-1478-1589-339-3466-2548-4713,1953-2548-1029-4390-651-2375-5047-2326,hard
1922967-11516-884175-108684-1523945-11839-19455-43119,193760-7162-328200-20960-92103-13758-25198-36624,46072-17636-29209-5920-13237-2868-2227-13179,58769-21323-9713-6340-11689-7187-4758-1216,9234-2040-10767-3695-4670-3432-5127-3503,8870-4979-2596-1396-8687-2999-3806-2061,8417-1478-1589-339-3466-2548-4713-568,2548-1029-4390-651-2375-5047-2326-520,easy
11516-884175-108684-1523945-11839-19455-43119-123753,7162-328200-20960-92103-13758-25198-36624-35301,17636-29209-5920-13237-2868-2227-13179-22759,21323-9713-6340-11689-7187-4758-1216-27200,2040-10767-3695-4670-3432-5127-3503-7227,4979-2596-1396-8687-2999-3806-2061-8264,1478-1589-339-3466-2548-4713-568-3899,1029-4390-651-2375-5047-2326-520-1876,hard
884175-108684-1523945-11839-19455-43119-123753-91354,328200-20960-92103-13758-25198-36624-35301-8932,29209-5920-13237-2868-2227-13179-22759-1708,9713-6340-11689-7187-4758-1216-27200-1142,10767-3695-4670-3432-5127-3503-7227-1733,2596-1396-8687-2999-3806-2061-8264-761,1589-339-3466-2548-4713-568-3899-970,4390-651-2375-5047-2326-520-1876-475,easy
108684-1523945-11839-19455-43119-123753-91354-4041,20960-92103-13758-25198-36624-35301-8932-7278,5920-13237-2868-2227-13179-22759-1708-5759,6340-11689-7187-4758-1216-27200-1142-2740,3695-4670-3432-5127-3503-7227-1733-8778,1396-8687-2999-3806-2061-8264-761-10047,339-3466-2548-4713-568-3899-970-6321,651-2375-5047-2326-520-1876-475-1665,easy
1523945-11839-19455-43119-123753-91354-4041-25217,92103-13758-25198-36624-35301-8932-7278-15511,13237-2868-2227-13179-22759-1708-5759-11645,11689-7187-4758-1216-27200-1142-2740-7094,4670-3432-5127-3503-7227-1733-8778-5112,8687-2999-3806-2061-8264-761-10047-10861,3466-2548-4713-568-3899-970-6321-7574,2375-5047-2326-520-1876-475-1665-2515,easy
11839-19455-43119-123753-91354-4041-25217-36726,13758-25198-36624-35301-8932-7278-15511-18433,2868-2227-13179-22759-1708-5759-11645-10212,7187-4758-1216-27200-1142-2740-7094-1208,3432-5127-3503-7227-1733-8778-5112-1708,2999-3806-2061-8264-761-10047-10861-1349,2548-4713-568-3899-970-6321-7574-713,5047-2326-520-1876-475-1665-2515-736,easy
19455-43119-123753-91354-4041-25217-36726-3475,25198-36624-35301-8932-7278-15511-18433-5678,2227-13179-22759-1708-5759-11645-10212-4722,4758-1216-27200-1142-2740-7094-1208-10566,5127-3503-7227-1733-8778-5112-1708-12736,3806-2061-8264-761-10047-10861-1349-4688,4713-568-3899-970-6321-7574-713-1797,2326-520-1876-475-1665-2515-736-2167,easy
43119-123753-91354-4041-25217-36726-3475-86053,36624-35301-8932-7278-15511-18433-5678-22616,13179-22759-1708-5759-11645-10212-4722-14688,1216-27200-1142-2740-7094-1208-10566-3247,3503-7227-1733-8778-5112-1708-12736-3844,2061-8264-761-10047-10861-1349-4688-4529,568-3899-970-6321-7574-713-1797-6609,520-1876-475-1665-2515-736-2167-2153,easy
123753-91354-4041-25217-36726-3475-86053-3195,35301-8932-7278-15511-18433-5678-22616-10602,22759-1708-5759-11645-10212-4722-14688-8387,27200-1142-2740-7094-1208-10566-3247-7028,7227-1733-8778-5112-1708-12736-3844-2920,8264-761-10047-10861-1349-4688-4529-2651,3899-970-6321-7574-713-1797-6609-4135,1876-475-1665-2515-736-2167-2153-3544,easy
91354-4041-25217-36726-3475-86053-3195-37578,8932-7278-15511-18433-5678-22616-10602-18692,1708-5759-11645-10212-4722-14688-8387-4806,1142-2740-7094-1208-10566-3247-7028-1856,1733-8778-5112-1708-12736-3844-2920-2172,761-10047-10861-1349-4688-4529-2651-1435,970-6321-7574-713-1797-6609-4135-1008,475-1665-2515-736-2167-2153-3544-924,easy
4041-25217-36726-3475-86053-3195-37578-1047067,7278-15511-18433-5678-22616-10602-18692-299909,5759-11645-10212-4722-14688-8387-4806-24827,2740-7094-1208-10566-3247-7028-1856-4087,8778-5112-1708-12736-3844-2920-2172-5545,10047-10861-1349-4688-4529-2651-1435-7950,6321-7574-713-1797-6609-4135-1008-4266,1665-2515-736-2167-2153-3544-924-2029,hard
25217-36726-3475-86053-3195-37578-1047067-1546324,15511-18433-5678-22616-10602-18692-299909-101394,11645-10212-4722-14688-8387-4806-24827-26234,7094-1208-10566-3247-7028-1856-4087-17554,5112-1708-12736-3844-2920-2172-5545-44728,10861-1349-4688-4529-2651-1435-7950-18974,7574-713-1797-6609-4135-1008-4266-20003,2515-736-2167-2153-3544-924-2029-4555,hard
