delta,midgamma,lowgamma,theta,highalpha,lowalpha,highbeta,lowbeta,state
355102-334177-295075-62782-58326-2705826-1978426-967509,25987-50704-24493-7919-40442-603788-225919-102079,11750-8747-6475-208-6619-121559-60017-41702,8435-31712-18856-3783-1530-30633-49718-19659,9011-3714-6753-782-1784-11060-13401-21262,2615-9733-10809-2056-2720-15478-16599-12527,2715-10498-8158-746-2814-12114-11840-10782,2701-8750-11319-468-3066-8326-4124-10106,easy
334177-295075-62782-58326-2705826-1978426-967509-78826,50704-24493-7919-40442-603788-225919-102079-28881,8747-6475-208-6619-121559-60017-41702-1234,31712-18856-3783-1530-30633-49718-19659-3936,3714-6753-782-1784-11060-13401-21262-1138,9733-10809-2056-2720-15478-16599-12527-4105,10498-8158-746-2814-12114-11840-10782-4722,8750-11319-468-3066-8326-4124-10106-2660,easy
295075-62782-58326-2705826-1978426-967509-78826-371734,24493-7919-40442-603788-225919-102079-28881-124580,6475-208-6619-121559-60017-41702-1234-18646,18856-3783-1530-30633-49718-19659-3936-1583,6753-782-1784-11060-13401-21262-1138-4823,10809-2056-2720-15478-16599-12527-4105-4701,8158-746-2814-12114-11840-10782-4722-4099,11319-468-3066-8326-4124-10106-2660-3523,easy
62782-58326-2705826-1978426-967509-78826-371734-114096,7919-40442-603788-225919-102079-28881-124580-13804,208-6619-121559-60017-41702-1234-18646-4955,3783-1530-30633-49718-19659-3936-1583-1485,782-1784-11060-13401-21262-1138-4823-2411,2056-2720-15478-16599-12527-4105-4701-803,746-2814-12114-11840-10782-4722-4099-472,468-3066-8326-4124-10106-2660-3523-451,easy
58326-2705826-1978426-967509-78826-371734-114096-618895,40442-603788-225919-102079-28881-124580-13804-49011,6619-121559-60017-41702-1234-18646-4955-41871,1530-30633-49718-19659-3936-1583-1485-38234,1784-11060-13401-21262-1138-4823-2411-7993,2720-15478-16599-12527-4105-4701-803-10425,2814-12114-11840-10782-4722-4099-472-3154,3066-8326-4124-10106-2660-3523-451-2978,easy
2705826-1978426-967509-78826-371734-114096-618895-1472664,603788-225919-102079-28881-124580-13804-49011-21978,121559-60017-41702-1234-18646-4955-41871-7853,30633-49718-19659-3936-1583-1485-38234-2852,11060-13401-21262-1138-4823-2411-7993-9329,15478-16599-12527-4105-4701-803-10425-11320,12114-11840-10782-4722-4099-472-3154-3010,8326-4124-10106-2660-3523-451-2978-1890,easy
1978426-967509-78826-371734-114096-618895-1472664-301987,225919-102079-28881-124580-13804-49011-21978-22773,60017-41702-1234-18646-4955-41871-7853-825,49718-19659-3936-1583-1485-38234-2852-1617,13401-21262-1138-4823-2411-7993-9329-504,16599-12527-4105-4701-803-10425-11320-1641,11840-10782-4722-4099-472-3154-3010-861,4124-10106-2660-3523-451-2978-1890-419,easy
967509-78826-371734-114096-618895-1472664-301987-38179,102079-28881-124580-13804-49011-21978-22773-10882,41702-1234-18646-4955-41871-7853-825-3300,19659-3936-1583-1485-38234-2852-1617-3091,21262-1138-4823-2411-7993-9329-504-2707,12527-4105-4701-803-10425-11320-1641-5122,10782-4722-4099-472-3154-3010-861-1012,10106-2660-3523-451-2978-1890-419-2448,easy
78826-371734-114096-618895-1472664-301987-38179-10997,28881-124580-13804-49011-21978-22773-10882-10012,1234-18646-4955-41871-7853-825-3300-18033,3936-1583-1485-38234-2852-1617-3091-24165,1138-4823-2411-7993-9329-504-2707-6611,4105-4701-803-10425-11320-1641-5122-7951,4722-4099-472-3154-3010-861-1012-9497,2660-3523-451-2978-1890-419-2448-6079,easy
371734-114096-618895-1472664-301987-38179-10997-16947,124580-13804-49011-21978-22773-10882-10012-18897,18646-4955-41871-7853-825-3300-18033-10464,1583-1485-38234-2852-1617-3091-24165-9839,4823-2411-7993-9329-504-2707-6611-17681,4701-803-10425-11320-1641-5122-7951-12504,4099-472-3154-3010-861-1012-9497-11143,3523-451-2978-1890-419-2448-6079-4117,easy
114096-618895-1472664-301987-38179-10997-16947-455107,13804-49011-21978-22773-10882-10012-18897-39383,4955-41871-7853-825-3300-18033-10464-30076,1485-38234-2852-1617-3091-24165-9839-2646,2411-7993-9329-504-2707-6611-17681-2571,803-10425-11320-1641-5122-7951-12504-2924,472-3154-3010-861-1012-9497-11143-1889,451-2978-1890-419-2448-6079-4117-1305,easy
618895-1472664-301987-38179-10997-16947-455107-1481331,49011-21978-22773-10882-10012-18897-39383-129154,41871-7853-825-3300-18033-10464-30076-21298,38234-2852-1617-3091-24165-9839-2646-8709,7993-9329-504-2707-6611-17681-2571-4713,10425-11320-1641-5122-7951-12504-2924-9360,3154-3010-861-1012-9497-11143-1889-5052,2978-1890-419-2448-6079-4117-1305-2824,easy
1472664-301987-38179-10997-16947-455107-1481331-502030,21978-22773-10882-10012-18897-39383-129154-126158,7853-825-3300-18033-10464-30076-21298-13298,2852-1617-3091-24165-9839-2646-8709-5371,9329-504-2707-6611-17681-2571-4713-4173,11320-1641-5122-7951-12504-2924-9360-3729,3010-861-1012-9497-11143-1889-5052-9406,1890-419-2448-6079-4117-1305-2824-1405,easy
301987-38179-10997-16947-455107-1481331-502030-2196818,22773-10882-10012-18897-39383-129154-126158-209392,825-3300-18033-10464-30076-21298-13298-6180,1617-3091-24165-9839-2646-8709-5371-18388,504-2707-6611-17681-2571-4713-4173-27877,1641-5122-7951-12504-2924-9360-3729-30028,861-1012-9497-11143-1889-5052-9406-10107,419-2448-6079-4117-1305-2824-1405-6794,easy
38179-10997-16947-455107-1481331-502030-2196818-506559,10882-10012-18897-39383-129154-126158-209392-25532,3300-18033-10464-30076-21298-13298-6180-12028,3091-24165-9839-2646-8709-5371-18388-37653,2707-6611-17681-2571-4713-4173-27877-5606,5122-7951-12504-2924-9360-3729-30028-3623,1012-9497-11143-1889-5052-9406-10107-5810,2448-6079-4117-1305-2824-1405-6794-924,easy
10997-16947-455107-1481331-502030-2196818-506559-898998,10012-18897-39383-129154-126158-209392-25532-87188,18033-10464-30076-21298-13298-6180-12028-25837,24165-9839-2646-8709-5371-18388-37653-18257,6611-17681-2571-4713-4173-27877-5606-5346,7951-12504-2924-9360-3729-30028-3623-2793,9497-11143-1889-5052-9406-10107-5810-2353,6079-4117-1305-2824-1405-6794-924-1741,easy
16947-455107-1481331-502030-2196818-506559-898998-591750,18897-39383-129154-126158-209392-25532-87188-145523,10464-30076-21298-13298-6180-12028-25837-52351,9839-2646-8709-5371-18388-37653-18257-18144,17681-2571-4713-4173-27877-5606-5346-11359,12504-2924-9360-3729-30028-3623-2793-2348,11143-1889-5052-9406-10107-5810-2353-1320,4117-1305-2824-1405-6794-924-1741-1889,easy
455107-1481331-502030-2196818-506559-898998-591750-200300,39383-129154-126158-209392-25532-87188-145523-118769,30076-21298-13298-6180-12028-25837-52351-9994,2646-8709-5371-18388-37653-18257-18144-2954,2571-4713-4173-27877-5606-5346-11359-3361,2924-9360-3729-30028-3623-2793-2348-6105,1889-5052-9406-10107-5810-2353-1320-1577,1305-2824-1405-6794-924-1741-1889-1594,easy
1481331-502030-2196818-506559-898998-591750-200300-154163,129154-126158-209392-25532-87188-145523-118769-30293,21298-13298-6180-12028-25837-52351-9994-3912,8709-5371-18388-37653-18257-18144-2954-764,4713-4173-27877-5606-5346-11359-3361-1861,9360-3729-30028-3623-2793-2348-6105-1288,5052-9406-10107-5810-2353-1320-1577-1220,2824-1405-6794-924-1741-1889-1594-473,easy
502030-2196818-506559-898998-591750-200300-154163-365660,126158-209392-25532-87188-145523-118769-30293-47856,13298-6180-12028-25837-52351-9994-3912-24435,5371-18388-37653-18257-18144-2954-764-7531,4173-27877-5606-5346-11359-3361-1861-2094,3729-30028-3623-2793-2348-6105-1288-3528,9406-10107-5810-2353-1320-1577-1220-5114,1405-6794-924-1741-1889-1594-473-1337,easy
2196818-506559-898998-591750-200300-154163-365660-952894,209392-25532-87188-145523-118769-30293-47856-188734,6180-12028-25837-52351-9994-3912-24435-101382,18388-37653-18257-18144-2954-764-7531-41240,27877-5606-5346-11359-3361-1861-2094-20388,30028-3623-2793-2348-6105-1288-3528-14550,10107-5810-2353-1320-1577-1220-5114-6810,6794-924-1741-1889-1594-473-1337-5519,hard
506559-898998-591750-200300-154163-365660-952894-1354468,25532-87188-145523-118769-30293-47856-188734-258374,12028-25837-52351-9994-3912-24435-101382-172926,37653-18257-18144-2954-764-7531-41240-48826,5606-5346-11359-3361-1861-2094-20388-24190,3623-2793-2348-6105-1288-3528-14550-33186,5810-2353-1320-1577-1220-5114-6810-11471,924-1741-1889-1594-473-1337-5519-6102,easy
898998-591750-200300-154163-365660-952894-1354468-754549,87188-145523-118769-30293-47856-188734-258374-151861,25837-52351-9994-3912-24435-101382-172926-107139,18257-18144-2954-764-7531-41240-48826-18041,5346-11359-3361-1861-2094-20388-24190-7235,2793-2348-6105-1288-3528-14550-33186-12884,2353-1320-1577-1220-5114-6810-11471-5607,1741-1889-1594-473-1337-5519-6102-3328,easy
591750-200300-154163-365660-952894-1354468-754549-2361818,145523-118769-30293-47856-188734-258374-151861-351220,52351-9994-3912-24435-101382-172926-107139-28716,18144-2954-764-7531-41240-48826-18041-24482,11359-3361-1861-2094-20388-24190-7235-9536,2348-6105-1288-3528-14550-33186-12884-8381,1320-1577-1220-5114-6810-11471-5607-3526,1889-1594-473-1337-5519-6102-3328-1110,easy
200300-154163-365660-952894-1354468-754549-2361818-1151672,118769-30293-47856-188734-258374-151861-351220-26440,9994-3912-24435-101382-172926-107139-28716-44259,2954-764-7531-41240-48826-18041-24482-8917,3361-1861-2094-20388-24190-7235-9536-12620,6105-1288-3528-14550-33186-12884-8381-4307,1577-1220-5114-6810-11471-5607-3526-5471,1594-473-1337-5519-6102-3328-1110-3278,easy
154163-365660-952894-1354468-754549-2361818-1151672-1473272,30293-47856-188734-258374-151861-351220-26440-216304,3912-24435-101382-172926-107139-28716-44259-1495,764-7531-41240-48826-18041-24482-8917-14670,1861-2094-20388-24190-7235-9536-12620-1779,1288-3528-14550-33186-12884-8381-4307-6708,1220-5114-6810-11471-5607-3526-5471-3436,473-1337-5519-6102-3328-1110-3278-1568,easy
365660-952894-1354468-754549-2361818-1151672-1473272-195351,47856-188734-258374-151861-351220-26440-216304-10699,24435-101382-172926-107139-28716-44259-1495-5969,7531-41240-48826-18041-24482-8917-14670-3214,2094-20388-24190-7235-9536-12620-1779-3348,3528-14550-33186-12884-8381-4307-6708-1141,5114-6810-11471-5607-3526-5471-3436-610,1337-5519-6102-3328-1110-3278-1568-403,easy
952894-1354468-754549-2361818-1151672-1473272-195351-677078,188734-258374-151861-351220-26440-216304-10699-639650,101382-172926-107139-28716-44259-1495-5969-14509,41240-48826-18041-24482-8917-14670-3214-15423,20388-24190-7235-9536-12620-1779-3348-19989,14550-33186-12884-8381-4307-6708-1141-17416,6810-11471-5607-3526-5471-3436-610-7008,5519-6102-3328-1110-3278-1568-403-5246,easy
1354468-754549-2361818-1151672-1473272-195351-677078-1379889,258374-151861-351220-26440-216304-10699-639650-92331,172926-107139-28716-44259-1495-5969-14509-7528,48826-18041-24482-8917-14670-3214-15423-11744,24190-7235-9536-12620-1779-3348-19989-9989,33186-12884-8381-4307-6708-1141-17416-11138,11471-5607-3526-5471-3436-610-7008-9067,6102-3328-1110-3278-1568-403-5246-3841,easy
754549-2361818-1151672-1473272-195351-677078-1379889-1434482,151861-351220-26440-216304-10699-639650-92331-301876,107139-28716-44259-1495-5969-14509-7528-11663,18041-24482-8917-14670-3214-15423-11744-54207,7235-9536-12620-1779-3348-19989-9989-9986,12884-8381-4307-6708-1141-17416-11138-17094,5607-3526-5471-3436-610-7008-9067-6110,3328-1110-3278-1568-403-5246-3841-13678,easy
2361818-1151672-1473272-195351-677078-1379889-1434482-1347172,351220-26440-216304-10699-639650-92331-301876-108165,28716-44259-1495-5969-14509-7528-11663-16637,24482-8917-14670-3214-15423-11744-54207-2903,9536-12620-1779-3348-19989-9989-9986-2131,8381-4307-6708-1141-17416-11138-17094-3871,3526-5471-3436-610-7008-9067-6110-6976,1110-3278-1568-403-5246-3841-13678-1502,easy
1151672-1473272-195351-677078-1379889-1434482-1347172-1907816,26440-216304-10699-639650-92331-301876-108165-1152803,44259-1495-5969-14509-7528-11663-16637-14513,8917-14670-3214-15423-11744-54207-2903-84768,12620-1779-3348-19989-9989-9986-2131-27421,4307-6708-1141-17416-11138-17094-3871-45561,5471-3436-610-7008-9067-6110-6976-14712,3278-1568-403-5246-3841-13678-1502-8709,easy
1473272-195351-677078-1379889-1434482-1347172-1907816-1543914,216304-10699-639650-92331-301876-108165-1152803-286884,1495-5969-14509-7528-11663-16637-14513-32358,14670-3214-15423-11744-54207-2903-84768-17686,1779-3348-19989-9989-9986-2131-27421-6684,6708-1141-17416-11138-17094-3871-45561-5125,3436-610-7008-9067-6110-6976-14712-2980,1568-403-5246-3841-13678-1502-8709-2399,easy
195351-677078-1379889-1434482-1347172-1907816-1543914-91302,10699-639650-92331-301876-108165-1152803-286884-43759,5969-14509-7528-11663-16637-14513-32358-5780,3214-15423-11744-54207-2903-84768-17686-1269,3348-19989-9989-9986-2131-27421-6684-1772,1141-17416-11138-17094-3871-45561-5125-2116,610-7008-9067-6110-6976-14712-2980-592,403-5246-3841-13678-1502-8709-2399-361,hard
677078-1379889-1434482-1347172-1907816-1543914-91302-158202,639650-92331-301876-108165-1152803-286884-43759-122347,14509-7528-11663-16637-14513-32358-5780-9224,15423-11744-54207-2903-84768-17686-1269-5467,19989-9989-9986-2131-27421-6684-1772-3245,17416-11138-17094-3871-45561-5125-2116-3181,7008-9067-6110-6976-14712-2980-592-1875,5246-3841-13678-1502-8709-2399-361-1087,hard
1379889-1434482-1347172-1907816-1543914-91302-158202-513626,92331-301876-108165-1152803-286884-43759-122347-160448,7528-11663-16637-14513-32358-5780-9224-18378,11744-54207-2903-84768-17686-1269-5467-17871,9989-9986-2131-27421-6684-1772-3245-1668,11138-17094-3871-45561-5125-2116-3181-2252,9067-6110-6976-14712-2980-592-1875-7079,3841-13678-1502-8709-2399-361-1087-2009,easy
1434482-1347172-1907816-1543914-91302-158202-513626-101466,301876-108165-1152803-286884-43759-122347-160448-14203,11663-16637-14513-32358-5780-9224-18378-8561,54207-2903-84768-17686-1269-5467-17871-4796,9986-2131-27421-6684-1772-3245-1668-1569,17094-3871-45561-5125-2116-3181-2252-827,6110-6976-14712-2980-592-1875-7079-599,13678-1502-8709-2399-361-1087-2009-354,easy
1347172-1907816-1543914-91302-158202-513626-101466-81178,108165-1152803-286884-43759-122347-160448-14203-33594,16637-14513-32358-5780-9224-18378-8561-2969,2903-84768-17686-1269-5467-17871-4796-548,2131-27421-6684-1772-3245-1668-1569-849,3871-45561-5125-2116-3181-2252-827-1113,6976-14712-2980-592-1875-7079-599-1092,1502-8709-2399-361-1087-2009-354-901,easy
1907816-1543914-91302-158202-513626-101466-81178-575609,1152803-286884-43759-122347-160448-14203-33594-49047,14513-32358-5780-9224-18378-8561-2969-8763,84768-17686-1269-5467-17871-4796-548-28347,27421-6684-1772-3245-1668-1569-849-9788,45561-5125-2116-3181-2252-827-1113-5901,14712-2980-592-1875-7079-599-1092-2442,8709-2399-361-1087-2009-354-901-1360,easy
1543914-91302-158202-513626-101466-81178-575609-818176,286884-43759-122347-160448-14203-33594-49047-55805,32358-5780-9224-18378-8561-2969-8763-22632,17686-1269-5467-17871-4796-548-28347-7848,6684-1772-3245-1668-1569-849-9788-5443,5125-2116-3181-2252-827-1113-5901-4040,2980-592-1875-7079-599-1092-2442-1341,2399-361-1087-2009-354-901-1360-1578,easy
91302-158202-513626-101466-81178-575609-818176-93806,43759-122347-160448-14203-33594-49047-55805-4212,5780-9224-18378-8561-2969-8763-22632-13965,1269-5467-17871-4796-548-28347-7848-3960,1772-3245-1668-1569-849-9788-5443-6386,2116-3181-2252-827-1113-5901-4040-5822,592-1875-7079-599-1092-2442-1341-6784,361-1087-2009-354-901-1360-1578-1505,easy
158202-513626-101466-81178-575609-818176-93806-1099636,122347-160448-14203-33594-49047-55805-4212-37234,9224-18378-8561-2969-8763-22632-13965-34743,5467-17871-4796-548-28347-7848-3960-9412,3245-1668-1569-849-9788-5443-6386-6162,3181-2252-827-1113-5901-4040-5822-1989,1875-7079-599-1092-2442-1341-6784-2206,1087-2009-354-901-1360-1578-1505-1104,easy
513626-101466-81178-575609-818176-93806-1099636-124987,160448-14203-33594-49047-55805-4212-37234-132772,18378-8561-2969-8763-22632-13965-34743-6312,17871-4796-548-28347-7848-3960-9412-4825,1668-1569-849-9788-5443-6386-6162-2252,2252-827-1113-5901-4040-5822-1989-4737,7079-599-1092-2442-1341-6784-2206-1885,2009-354-901-1360-1578-1505-1104-1290,easy
101466-81178-575609-818176-93806-1099636-124987-437499,14203-33594-49047-55805-4212-37234-132772-146419,8561-2969-8763-22632-13965-34743-6312-14361,4796-548-28347-7848-3960-9412-4825-21374,1569-849-9788-5443-6386-6162-2252-7154,827-1113-5901-4040-5822-1989-4737-2679,599-1092-2442-1341-6784-2206-1885-2753,354-901-1360-1578-1505-1104-1290-1386,easy
81178-575609-818176-93806-1099636-124987-437499-1437364,33594-49047-55805-4212-37234-132772-146419-279423,2969-8763-22632-13965-34743-6312-14361-19087,548-28347-7848-3960-9412-4825-21374-4036,849-9788-5443-6386-6162-2252-7154-5335,1113-5901-4040-5822-1989-4737-2679-4953,1092-2442-1341-6784-2206-1885-2753-4104,901-1360-1578-1505-1104-1290-1386-3334,easy
575609-818176-93806-1099636-124987-437499-1437364-502867,49047-55805-4212-37234-132772-146419-279423-43354,8763-22632-13965-34743-6312-14361-19087-50613,28347-7848-3960-9412-4825-21374-4036-7322,9788-5443-6386-6162-2252-7154-5335-4775,5901-4040-5822-1989-4737-2679-4953-9917,2442-1341-6784-2206-1885-2753-4104-6746,1360-1578-1505-1104-1290-1386-3334-2171,easy
818176-93806-1099636-124987-437499-1437364-502867-15604,55805-4212-37234-132772-146419-279423-43354-34646,22632-13965-34743-6312-14361-19087-50613-3494,7848-3960-9412-4825-21374-4036-7322-3261,5443-6386-6162-2252-7154-5335-4775-1384,4040-5822-1989-4737-2679-4953-9917-1766,1341-6784-2206-1885-2753-4104-6746-891,1578-1505-1104-1290-1386-3334-2171-655,easy
93806-1099636-124987-437499-1437364-502867-15604-33767,4212-37234-132772-146419-279423-43354-34646-27706,13965-34743-6312-14361-19087-50613-3494-5755,3960-9412-4825-21374-4036-7322-3261-7214,6386-6162-2252-7154-5335-4775-1384-2067,5822-1989-4737-2679-4953-9917-1766-491,6784-2206-1885-2753-4104-6746-891-947,1505-1104-1290-1386-3334-2171-655-372,easy
1099636-124987-437499-1437364-502867-15604-33767-1026034,37234-132772-146419-279423-43354-34646-27706-50641,34743-6312-14361-19087-50613-3494-5755-9555,9412-4825-21374-4036-7322-3261-7214-13961,6162-2252-7154-5335-4775-1384-2067-5360,1989-4737-2679-4953-9917-1766-491-4959,2206-1885-2753-4104-6746-891-947-4196,1104-1290-1386-3334-2171-655-372-1129,easy
124987-437499-1437364-502867-15604-33767-1026034-332634,132772-146419-279423-43354-34646-27706-50641-32947,6312-14361-19087-50613-3494-5755-9555-9289,4825-21374-4036-7322-3261-7214-13961-7175,2252-7154-5335-4775-1384-2067-5360-4746,4737-2679-4953-9917-1766-491-4959-6641,1885-2753-4104-6746-891-947-4196-2362,1290-1386-3334-2171-655-372-1129-1050,easy
437499-1437364-502867-15604-33767-1026034-332634-2073402,146419-279423-43354-34646-27706-50641-32947-166104,14361-19087-50613-3494-5755-9555-9289-145913,21374-4036-7322-3261-7214-13961-7175-26870,7154-5335-4775-1384-2067-5360-4746-20769,2679-4953-9917-1766-491-4959-6641-26487,2753-4104-6746-891-947-4196-2362-17782,1386-3334-2171-655-372-1129-1050-14423,easy
1437364-502867-15604-33767-1026034-332634-2073402-893769,279423-43354-34646-27706-50641-32947-166104-17628,19087-50613-3494-5755-9555-9289-145913-31679,4036-7322-3261-7214-13961-7175-26870-2347,5335-4775-1384-2067-5360-4746-20769-5065,4953-9917-1766-491-4959-6641-26487-2391,4104-6746-891-947-4196-2362-17782-4022,3334-2171-655-372-1129-1050-14423-1834,easy
502867-15604-33767-1026034-332634-2073402-893769-1089777,43354-34646-27706-50641-32947-166104-17628-173069,50613-3494-5755-9555-9289-145913-31679-46038,7322-3261-7214-13961-7175-26870-2347-23873,4775-1384-2067-5360-4746-20769-5065-14550,9917-1766-491-4959-6641-26487-2391-9196,6746-891-947-4196-2362-17782-4022-5957,2171-655-372-1129-1050-14423-1834-1319,easy
15604-33767-1026034-332634-2073402-893769-1089777-819738,34646-27706-50641-32947-166104-17628-173069-17755,3494-5755-9555-9289-145913-31679-46038-17964,3261-7214-13961-7175-26870-2347-23873-35848,1384-2067-5360-4746-20769-5065-14550-9332,1766-491-4959-6641-26487-2391-9196-7262,891-947-4196-2362-17782-4022-5957-4152,655-372-1129-1050-14423-1834-1319-1045,easy
33767-1026034-332634-2073402-893769-1089777-819738-339008,27706-50641-32947-166104-17628-173069-17755-177946,5755-9555-9289-145913-31679-46038-17964-28532,7214-13961-7175-26870-2347-23873-35848-7994,2067-5360-4746-20769-5065-14550-9332-15559,491-4959-6641-26487-2391-9196-7262-9444,947-4196-2362-17782-4022-5957-4152-2722,372-1129-1050-14423-1834-1319-1045-6040,easy
1026034-332634-2073402-893769-1089777-819738-339008-411055,50641-32947-166104-17628-173069-17755-177946-205537,9555-9289-145913-31679-46038-17964-28532-18078,13961-7175-26870-2347-23873-35848-7994-43050,5360-4746-20769-5065-14550-9332-15559-22604,4959-6641-26487-2391-9196-7262-9444-7308,4196-2362-17782-4022-5957-4152-2722-6110,1129-1050-14423-1834-1319-1045-6040-4971,easy
332634-2073402-893769-1089777-819738-339008-411055-106476,32947-166104-17628-173069-17755-177946-205537-76529,9289-145913-31679-46038-17964-28532-18078-4169,7175-26870-2347-23873-35848-7994-43050-4693,4746-20769-5065-14550-9332-15559-22604-1653,6641-26487-2391-9196-7262-9444-7308-2403,2362-17782-4022-5957-4152-2722-6110-853,1050-14423-1834-1319-1045-6040-4971-780,easy
2073402-893769-1089777-819738-339008-411055-106476-194672,166104-17628-173069-17755-177946-205537-76529-39159,145913-31679-46038-17964-28532-18078-4169-18664,26870-2347-23873-35848-7994-43050-4693-52889,20769-5065-14550-9332-15559-22604-1653-5215,26487-2391-9196-7262-9444-7308-2403-7565,17782-4022-5957-4152-2722-6110-853-3073,14423-1834-1319-1045-6040-4971-780-11923,easy
893769-1089777-819738-339008-411055-106476-194672-377989,17628-173069-17755-177946-205537-76529-39159-65329,31679-46038-17964-28532-18078-4169-18664-19970,2347-23873-35848-7994-43050-4693-52889-15496,5065-14550-9332-15559-22604-1653-5215-8284,2391-9196-7262-9444-7308-2403-7565-4257,4022-5957-4152-2722-6110-853-3073-3098,1834-1319-1045-6040-4971-780-11923-1983,easy
1089777-819738-339008-411055-106476-194672-377989-78941,173069-17755-177946-205537-76529-39159-65329-25068,46038-17964-28532-18078-4169-18664-19970-2421,23873-35848-7994-43050-4693-52889-15496-2216,14550-9332-15559-22604-1653-5215-8284-2857,9196-7262-9444-7308-2403-7565-4257-1405,5957-4152-2722-6110-853-3073-3098-1025,1319-1045-6040-4971-780-11923-1983-691,easy
819738-339008-411055-106476-194672-377989-78941-2205786,17755-177946-205537-76529-39159-65329-25068-825979,17964-28532-18078-4169-18664-19970-2421-145430,35848-7994-43050-4693-52889-15496-2216-190649,9332-15559-22604-1653-5215-8284-2857-30193,7262-9444-7308-2403-7565-4257-1405-20646,4152-2722-6110-853-3073-3098-1025-16824,1045-6040-4971-780-11923-1983-691-7933,easy
339008-411055-106476-194672-377989-78941-2205786-379356,177946-205537-76529-39159-65329-25068-825979-136668,28532-18078-4169-18664-19970-2421-145430-26959,7994-43050-4693-52889-15496-2216-190649-8366,15559-22604-1653-5215-8284-2857-30193-6209,9444-7308-2403-7565-4257-1405-20646-7995,2722-6110-853-3073-3098-1025-16824-3565,6040-4971-780-11923-1983-691-7933-2982,easy
411055-106476-194672-377989-78941-2205786-379356-1188774,205537-76529-39159-65329-25068-825979-136668-231816,18078-4169-18664-19970-2421-145430-26959-23637,43050-4693-52889-15496-2216-190649-8366-1455,22604-1653-5215-8284-2857-30193-6209-39924,7308-2403-7565-4257-1405-20646-7995-65524,6110-853-3073-3098-1025-16824-3565-11600,4971-780-11923-1983-691-7933-2982-8761,easy
106476-194672-377989-78941-2205786-379356-1188774-74714,76529-39159-65329-25068-825979-136668-231816-13530,4169-18664-19970-2421-145430-26959-23637-8320,4693-52889-15496-2216-190649-8366-1455-6153,1653-5215-8284-2857-30193-6209-39924-1227,2403-7565-4257-1405-20646-7995-65524-1250,853-3073-3098-1025-16824-3565-11600-2364,780-11923-1983-691-7933-2982-8761-585,easy
194672-377989-78941-2205786-379356-1188774-74714-262492,39159-65329-25068-825979-136668-231816-13530-80654,18664-19970-2421-145430-26959-23637-8320-14268,52889-15496-2216-190649-8366-1455-6153-1886,5215-8284-2857-30193-6209-39924-1227-4896,7565-4257-1405-20646-7995-65524-1250-5074,3073-3098-1025-16824-3565-11600-2364-8129,11923-1983-691-7933-2982-8761-585-1328,easy
377989-78941-2205786-379356-1188774-74714-262492-935482,65329-25068-825979-136668-231816-13530-80654-197010,19970-2421-145430-26959-23637-8320-14268-28407,15496-2216-190649-8366-1455-6153-1886-23533,8284-2857-30193-6209-39924-1227-4896-3864,4257-1405-20646-7995-65524-1250-5074-13214,3098-1025-16824-3565-11600-2364-8129-6879,1983-691-7933-2982-8761-585-1328-1928,easy
78941-2205786-379356-1188774-74714-262492-935482-3023194,25068-825979-136668-231816-13530-80654-197010-528952,2421-145430-26959-23637-8320-14268-28407-71640,2216-190649-8366-1455-6153-1886-23533-70508,2857-30193-6209-39924-1227-4896-3864-21808,1405-20646-7995-65524-1250-5074-13214-18796,1025-16824-3565-11600-2364-8129-6879-15902,691-7933-2982-8761-585-1328-1928-7101,easy
2205786-379356-1188774-74714-262492-935482-3023194-1435221,825979-136668-231816-13530-80654-197010-528952-182557,145430-26959-23637-8320-14268-28407-71640-149825,190649-8366-1455-6153-1886-23533-70508-71158,30193-6209-39924-1227-4896-3864-21808-8962,20646-7995-65524-1250-5074-13214-18796-38101,16824-3565-11600-2364-8129-6879-15902-19537,7933-2982-8761-585-1328-1928-7101-31697,easy
379356-1188774-74714-262492-935482-3023194-1435221-1098098,136668-231816-13530-80654-197010-528952-182557-227495,26959-23637-8320-14268-28407-71640-149825-4883,8366-1455-6153-1886-23533-70508-71158-52631,6209-39924-1227-4896-3864-21808-8962-4963,7995-65524-1250-5074-13214-18796-38101-8692,3565-11600-2364-8129-6879-15902-19537-7109,2982-8761-585-1328-1928-7101-31697-4681,easy
1188774-74714-262492-935482-3023194-1435221-1098098-576267,231816-13530-80654-197010-528952-182557-227495-110123,23637-8320-14268-28407-71640-149825-4883-12443,1455-6153-1886-23533-70508-71158-52631-2191,39924-1227-4896-3864-21808-8962-4963-12012,65524-1250-5074-13214-18796-38101-8692-5793,11600-2364-8129-6879-15902-19537-7109-3501,8761-585-1328-1928-7101-31697-4681-1658,easy
74714-262492-935482-3023194-1435221-1098098-576267-141302,13530-80654-197010-528952-182557-227495-110123-6278,8320-14268-28407-71640-149825-4883-12443-14615,6153-1886-23533-70508-71158-52631-2191-2063,1227-4896-3864-21808-8962-4963-12012-1594,1250-5074-13214-18796-38101-8692-5793-1809,2364-8129-6879-15902-19537-7109-3501-887,585-1328-1928-7101-31697-4681-1658-1013,easy
