delta,midgamma,lowgamma,theta,highalpha,lowalpha,highbeta,lowbeta,state
68323-850639-17062-623-106500-99008-106878-113308,38964-82298-7364-38628-35215-89153-22919-17466,13842-23917-14497-10393-11565-8721-7265-4113,52706-69306-16826-2433-16418-2354-2904-3535,9131-28869-7563-16938-6257-8610-5473-1336,6218-21353-9321-9001-10701-3939-3851-2885,4165-7148-5281-2943-3608-2472-1222-1141,2433-5087-3017-2407-3579-2482-284-759,easy
850639-17062-623-106500-99008-106878-113308-126697,82298-7364-38628-35215-89153-22919-17466-50562,23917-14497-10393-11565-8721-7265-4113-9290,69306-16826-2433-16418-2354-2904-3535-28133,28869-7563-16938-6257-8610-5473-1336-14134,21353-9321-9001-10701-3939-3851-2885-24330,7148-5281-2943-3608-2472-1222-1141-6347,5087-3017-2407-3579-2482-284-759-1653,easy
17062-623-106500-99008-106878-113308-126697-389645,7364-38628-35215-89153-22919-17466-50562-84210,14497-10393-11565-8721-7265-4113-9290-9766,16826-2433-16418-2354-2904-3535-28133-27218,7563-16938-6257-8610-5473-1336-14134-14917,9321-9001-10701-3939-3851-2885-24330-26743,5281-2943-3608-2472-1222-1141-6347-7424,3017-2407-3579-2482-284-759-1653-3711,easy
623-106500-99008-106878-113308-126697-389645-1891049,38628-35215-89153-22919-17466-50562-84210-178476,10393-11565-8721-7265-4113-9290-9766-32639,2433-16418-2354-2904-3535-28133-27218-54637,16938-6257-8610-5473-1336-14134-14917-22892,9001-10701-3939-3851-2885-24330-26743-29082,2943-3608-2472-1222-1141-6347-7424-12325,2407-3579-2482-284-759-1653-3711-4814,easy
106500-99008-106878-113308-126697-389645-1891049-106197,35215-89153-22919-17466-50562-84210-178476-41472,11565-8721-7265-4113-9290-9766-32639-14123,16418-2354-2904-3535-28133-27218-54637-7739,6257-8610-5473-1336-14134-14917-22892-16119,10701-3939-3851-2885-24330-26743-29082-9405,3608-2472-1222-1141-6347-7424-12325-4377,3579-2482-284-759-1653-3711-4814-2757,hard
99008-106878-113308-126697-389645-1891049-106197-415444,89153-22919-17466-50562-84210-178476-41472-124157,8721-7265-4113-9290-9766-32639-14123-24016,2354-2904-3535-28133-27218-54637-7739-24194,8610-5473-1336-14134-14917-22892-16119-31082,3939-3851-2885-24330-26743-29082-9405-21355,2472-1222-1141-6347-7424-12325-4377-5523,2482-284-759-1653-3711-4814-2757-5325,hard
106878-113308-126697-389645-1891049-106197-415444-139846,22919-17466-50562-84210-178476-41472-124157-73790,7265-4113-9290-9766-32639-14123-24016-30019,2904-3535-28133-27218-54637-7739-24194-75290,5473-1336-14134-14917-22892-16119-31082-6899,3851-2885-24330-26743-29082-9405-21355-29915,1222-1141-6347-7424-12325-4377-5523-4162,284-759-1653-3711-4814-2757-5325-8836,hard
113308-126697-389645-1891049-106197-415444-139846-661214,17466-50562-84210-178476-41472-124157-73790-514683,4113-9290-9766-32639-14123-24016-30019-13484,3535-28133-27218-54637-7739-24194-75290-121967,1336-14134-14917-22892-16119-31082-6899-33663,2885-24330-26743-29082-9405-21355-29915-33376,1141-6347-7424-12325-4377-5523-4162-7985,759-1653-3711-4814-2757-5325-8836-4487,easy
126697-389645-1891049-106197-415444-139846-661214-538277,50562-84210-178476-41472-124157-73790-514683-41188,9290-9766-32639-14123-24016-30019-13484-23387,28133-27218-54637-7739-24194-75290-121967-25132,14134-14917-22892-16119-31082-6899-33663-3842,24330-26743-29082-9405-21355-29915-33376-8670,6347-7424-12325-4377-5523-4162-7985-6038,1653-3711-4814-2757-5325-8836-4487-4179,easy
389645-1891049-106197-415444-139846-661214-538277-1447857,84210-178476-41472-124157-73790-514683-41188-106543,9766-32639-14123-24016-30019-13484-23387-9423,27218-54637-7739-24194-75290-121967-25132-5272,14917-22892-16119-31082-6899-33663-3842-30691,26743-29082-9405-21355-29915-33376-8670-21532,7424-12325-4377-5523-4162-7985-6038-13206,3711-4814-2757-5325-8836-4487-4179-10308,easy
1891049-106197-415444-139846-661214-538277-1447857-817364,178476-41472-124157-73790-514683-41188-106543-318014,32639-14123-24016-30019-13484-23387-9423-29971,54637-7739-24194-75290-121967-25132-5272-34881,22892-16119-31082-6899-33663-3842-30691-30042,29082-9405-21355-29915-33376-8670-21532-14424,12325-4377-5523-4162-7985-6038-13206-42278,4814-2757-5325-8836-4487-4179-10308-7213,easy
106197-415444-139846-661214-538277-1447857-817364-845340,41472-124157-73790-514683-41188-106543-318014-144113,14123-24016-30019-13484-23387-9423-29971-10912,7739-24194-75290-121967-25132-5272-34881-10835,16119-31082-6899-33663-3842-30691-30042-6319,9405-21355-29915-33376-8670-21532-14424-15261,4377-5523-4162-7985-6038-13206-42278-28730,2757-5325-8836-4487-4179-10308-7213-4426,easy
415444-139846-661214-538277-1447857-817364-845340-146669,124157-73790-514683-41188-106543-318014-144113-114464,24016-30019-13484-23387-9423-29971-10912-26554,24194-75290-121967-25132-5272-34881-10835-6035,31082-6899-33663-3842-30691-30042-6319-6981,21355-29915-33376-8670-21532-14424-15261-9380,5523-4162-7985-6038-13206-42278-28730-13973,5325-8836-4487-4179-10308-7213-4426-13471,easy
139846-661214-538277-1447857-817364-845340-146669-44606,73790-514683-41188-106543-318014-144113-114464-11810,30019-13484-23387-9423-29971-10912-26554-499,75290-121967-25132-5272-34881-10835-6035-3241,6899-33663-3842-30691-30042-6319-6981-790,29915-33376-8670-21532-14424-15261-9380-2727,4162-7985-6038-13206-42278-28730-13973-2406,8836-4487-4179-10308-7213-4426-13471-694,easy
661214-538277-1447857-817364-845340-146669-44606-2241318,514683-41188-106543-318014-144113-114464-11810-282521,13484-23387-9423-29971-10912-26554-499-28931,121967-25132-5272-34881-10835-6035-3241-58227,33663-3842-30691-30042-6319-6981-790-75506,33376-8670-21532-14424-15261-9380-2727-28256,7985-6038-13206-42278-28730-13973-2406-31124,4487-4179-10308-7213-4426-13471-694-16408,easy
538277-1447857-817364-845340-146669-44606-2241318-876728,41188-106543-318014-144113-114464-11810-282521-259142,23387-9423-29971-10912-26554-499-28931-67789,25132-5272-34881-10835-6035-3241-58227-10767,3842-30691-30042-6319-6981-790-75506-36235,8670-21532-14424-15261-9380-2727-28256-93479,6038-13206-42278-28730-13973-2406-31124-27358,4179-10308-7213-4426-13471-694-16408-13234,easy
1447857-817364-845340-146669-44606-2241318-876728-24017,106543-318014-144113-114464-11810-282521-259142-193470,9423-29971-10912-26554-499-28931-67789-65948,5272-34881-10835-6035-3241-58227-10767-39507,30691-30042-6319-6981-790-75506-36235-9055,21532-14424-15261-9380-2727-28256-93479-17789,13206-42278-28730-13973-2406-31124-27358-24950,10308-7213-4426-13471-694-16408-13234-8833,easy
817364-845340-146669-44606-2241318-876728-24017-117696,318014-144113-114464-11810-282521-259142-193470-8424,29971-10912-26554-499-28931-67789-65948-2584,34881-10835-6035-3241-58227-10767-39507-6053,30042-6319-6981-790-75506-36235-9055-3043,14424-15261-9380-2727-28256-93479-17789-3712,42278-28730-13973-2406-31124-27358-24950-3726,7213-4426-13471-694-16408-13234-8833-2996,easy
845340-146669-44606-2241318-876728-24017-117696-219239,144113-114464-11810-282521-259142-193470-8424-24957,10912-26554-499-28931-67789-65948-2584-41087,10835-6035-3241-58227-10767-39507-6053-14024,6319-6981-790-75506-36235-9055-3043-45105,15261-9380-2727-28256-93479-17789-3712-23212,28730-13973-2406-31124-27358-24950-3726-18250,4426-13471-694-16408-13234-8833-2996-9980,easy
146669-44606-2241318-876728-24017-117696-219239-92711,114464-11810-282521-259142-193470-8424-24957-59721,26554-499-28931-67789-65948-2584-41087-3611,6035-3241-58227-10767-39507-6053-14024-6373,6981-790-75506-36235-9055-3043-45105-7887,9380-2727-28256-93479-17789-3712-23212-7859,13973-2406-31124-27358-24950-3726-18250-5733,13471-694-16408-13234-8833-2996-9980-1128,easy
44606-2241318-876728-24017-117696-219239-92711-722027,11810-282521-259142-193470-8424-24957-59721-602240,499-28931-67789-65948-2584-41087-3611-23346,3241-58227-10767-39507-6053-14024-6373-28015,790-75506-36235-9055-3043-45105-7887-54767,2727-28256-93479-17789-3712-23212-7859-25343,2406-31124-27358-24950-3726-18250-5733-25085,694-16408-13234-8833-2996-9980-1128-6488,easy
2241318-876728-24017-117696-219239-92711-722027-1574103,282521-259142-193470-8424-24957-59721-602240-117527,28931-67789-65948-2584-41087-3611-23346-27534,58227-10767-39507-6053-14024-6373-28015-82673,75506-36235-9055-3043-45105-7887-54767-63217,28256-93479-17789-3712-23212-7859-25343-35238,31124-27358-24950-3726-18250-5733-25085-34938,16408-13234-8833-2996-9980-1128-6488-13910,easy
876728-24017-117696-219239-92711-722027-1574103-22555,259142-193470-8424-24957-59721-602240-117527-38979,67789-65948-2584-41087-3611-23346-27534-6430,10767-39507-6053-14024-6373-28015-82673-10649,36235-9055-3043-45105-7887-54767-63217-4221,93479-17789-3712-23212-7859-25343-35238-6796,27358-24950-3726-18250-5733-25085-34938-2845,13234-8833-2996-9980-1128-6488-13910-1875,easy
24017-117696-219239-92711-722027-1574103-22555-29178,193470-8424-24957-59721-602240-117527-38979-34346,65948-2584-41087-3611-23346-27534-6430-3405,39507-6053-14024-6373-28015-82673-10649-6107,9055-3043-45105-7887-54767-63217-4221-4881,17789-3712-23212-7859-25343-35238-6796-3565,24950-3726-18250-5733-25085-34938-2845-7063,8833-2996-9980-1128-6488-13910-1875-3125,easy
117696-219239-92711-722027-1574103-22555-29178-552607,8424-24957-59721-602240-117527-38979-34346-139054,2584-41087-3611-23346-27534-6430-3405-106289,6053-14024-6373-28015-82673-10649-6107-102170,3043-45105-7887-54767-63217-4221-4881-26398,3712-23212-7859-25343-35238-6796-3565-28590,3726-18250-5733-25085-34938-2845-7063-9891,2996-9980-1128-6488-13910-1875-3125-13204,easy
219239-92711-722027-1574103-22555-29178-552607-625555,24957-59721-602240-117527-38979-34346-139054-127722,41087-3611-23346-27534-6430-3405-106289-38570,14024-6373-28015-82673-10649-6107-102170-38382,45105-7887-54767-63217-4221-4881-26398-28438,23212-7859-25343-35238-6796-3565-28590-18122,18250-5733-25085-34938-2845-7063-9891-13737,9980-1128-6488-13910-1875-3125-13204-7157,easy
92711-722027-1574103-22555-29178-552607-625555-66117,59721-602240-117527-38979-34346-139054-127722-38345,3611-23346-27534-6430-3405-106289-38570-3081,6373-28015-82673-10649-6107-102170-38382-9109,7887-54767-63217-4221-4881-26398-28438-8350,7859-25343-35238-6796-3565-28590-18122-5997,5733-25085-34938-2845-7063-9891-13737-2063,1128-6488-13910-1875-3125-13204-7157-1683,easy
722027-1574103-22555-29178-552607-625555-66117-73321,602240-117527-38979-34346-139054-127722-38345-37417,23346-27534-6430-3405-106289-38570-3081-35581,28015-82673-10649-6107-102170-38382-9109-24484,54767-63217-4221-4881-26398-28438-8350-30439,25343-35238-6796-3565-28590-18122-5997-23191,25085-34938-2845-7063-9891-13737-2063-15984,6488-13910-1875-3125-13204-7157-1683-3427,easy
1574103-22555-29178-552607-625555-66117-73321-53713,117527-38979-34346-139054-127722-38345-37417-46256,27534-6430-3405-106289-38570-3081-35581-21469,82673-10649-6107-102170-38382-9109-24484-7704,63217-4221-4881-26398-28438-8350-30439-3307,35238-6796-3565-28590-18122-5997-23191-5638,34938-2845-7063-9891-13737-2063-15984-4657,13910-1875-3125-13204-7157-1683-3427-2047,easy
22555-29178-552607-625555-66117-73321-53713-39926,38979-34346-139054-127722-38345-37417-46256-15351,6430-3405-106289-38570-3081-35581-21469-8646,10649-6107-102170-38382-9109-24484-7704-7601,4221-4881-26398-28438-8350-30439-3307-6521,6796-3565-28590-18122-5997-23191-5638-5524,2845-7063-9891-13737-2063-15984-4657-2320,1875-3125-13204-7157-1683-3427-2047-2022,easy
29178-552607-625555-66117-73321-53713-39926-82750,34346-139054-127722-38345-37417-46256-15351-14095,3405-106289-38570-3081-35581-21469-8646-11554,6107-102170-38382-9109-24484-7704-7601-3503,4881-26398-28438-8350-30439-3307-6521-4015,3565-28590-18122-5997-23191-5638-5524-6477,7063-9891-13737-2063-15984-4657-2320-1455,3125-13204-7157-1683-3427-2047-2022-967,easy
552607-625555-66117-73321-53713-39926-82750-702190,139054-127722-38345-37417-46256-15351-14095-61451,106289-38570-3081-35581-21469-8646-11554-27738,102170-38382-9109-24484-7704-7601-3503-18639,26398-28438-8350-30439-3307-6521-4015-47549,28590-18122-5997-23191-5638-5524-6477-38795,9891-13737-2063-15984-4657-2320-1455-24253,13204-7157-1683-3427-2047-2022-967-12675,easy
625555-66117-73321-53713-39926-82750-702190-1890532,127722-38345-37417-46256-15351-14095-61451-281817,38570-3081-35581-21469-8646-11554-27738-55131,38382-9109-24484-7704-7601-3503-18639-24007,28438-8350-30439-3307-6521-4015-47549-28070,18122-5997-23191-5638-5524-6477-38795-20631,13737-2063-15984-4657-2320-1455-24253-22597,7157-1683-3427-2047-2022-967-12675-20894,hard
66117-73321-53713-39926-82750-702190-1890532-390841,38345-37417-46256-15351-14095-61451-281817-20822,3081-35581-21469-8646-11554-27738-55131-16000,9109-24484-7704-7601-3503-18639-24007-23617,8350-30439-3307-6521-4015-47549-28070-10328,5997-23191-5638-5524-6477-38795-20631-6561,2063-15984-4657-2320-1455-24253-22597-4056,1683-3427-2047-2022-967-12675-20894-3365,hard
73321-53713-39926-82750-702190-1890532-390841-715667,37417-46256-15351-14095-61451-281817-20822-191026,35581-21469-8646-11554-27738-55131-16000-17313,24484-7704-7601-3503-18639-24007-23617-72901,30439-3307-6521-4015-47549-28070-10328-32834,23191-5638-5524-6477-38795-20631-6561-15089,15984-4657-2320-1455-24253-22597-4056-14663,3427-2047-2022-967-12675-20894-3365-10252,hard
53713-39926-82750-702190-1890532-390841-715667-1447496,46256-15351-14095-61451-281817-20822-191026-348467,21469-8646-11554-27738-55131-16000-17313-52910,7704-7601-3503-18639-24007-23617-72901-12406,3307-6521-4015-47549-28070-10328-32834-37032,5638-5524-6477-38795-20631-6561-15089-51462,4657-2320-1455-24253-22597-4056-14663-18601,2047-2022-967-12675-20894-3365-10252-11255,easy
39926-82750-702190-1890532-390841-715667-1447496-1962930,15351-14095-61451-281817-20822-191026-348467-236479,8646-11554-27738-55131-16000-17313-52910-50233,7601-3503-18639-24007-23617-72901-12406-85951,6521-4015-47549-28070-10328-32834-37032-48875,5524-6477-38795-20631-6561-15089-51462-55950,2320-1455-24253-22597-4056-14663-18601-7954,2022-967-12675-20894-3365-10252-11255-10369,easy
82750-702190-1890532-390841-715667-1447496-1962930-358835,14095-61451-281817-20822-191026-348467-236479-270991,11554-27738-55131-16000-17313-52910-50233-14537,3503-18639-24007-23617-72901-12406-85951-15411,4015-47549-28070-10328-32834-37032-48875-24113,6477-38795-20631-6561-15089-51462-55950-16673,1455-24253-22597-4056-14663-18601-7954-12834,967-12675-20894-3365-10252-11255-10369-5768,easy
702190-1890532-390841-715667-1447496-1962930-358835-1913264,61451-281817-20822-191026-348467-236479-270991-398641,27738-55131-16000-17313-52910-50233-14537-139022,18639-24007-23617-72901-12406-85951-15411-77993,47549-28070-10328-32834-37032-48875-24113-35522,38795-20631-6561-15089-51462-55950-16673-24504,24253-22597-4056-14663-18601-7954-12834-21592,12675-20894-3365-10252-11255-10369-5768-17302,easy
1890532-390841-715667-1447496-1962930-358835-1913264-194545,281817-20822-191026-348467-236479-270991-398641-51705,55131-16000-17313-52910-50233-14537-139022-22974,24007-23617-72901-12406-85951-15411-77993-31663,28070-10328-32834-37032-48875-24113-35522-15437,20631-6561-15089-51462-55950-16673-24504-5835,22597-4056-14663-18601-7954-12834-21592-6534,20894-3365-10252-11255-10369-5768-17302-2911,easy
390841-715667-1447496-1962930-358835-1913264-194545-683688,20822-191026-348467-236479-270991-398641-51705-128473,16000-17313-52910-50233-14537-139022-22974-27663,23617-72901-12406-85951-15411-77993-31663-28852,10328-32834-37032-48875-24113-35522-15437-41038,6561-15089-51462-55950-16673-24504-5835-15001,4056-14663-18601-7954-12834-21592-6534-11033,3365-10252-11255-10369-5768-17302-2911-7058,easy
715667-1447496-1962930-358835-1913264-194545-683688-68496,191026-348467-236479-270991-398641-51705-128473-19269,17313-52910-50233-14537-139022-22974-27663-2612,72901-12406-85951-15411-77993-31663-28852-7638,32834-37032-48875-24113-35522-15437-41038-8767,15089-51462-55950-16673-24504-5835-15001-2527,14663-18601-7954-12834-21592-6534-11033-2432,10252-11255-10369-5768-17302-2911-7058-1016,easy
1447496-1962930-358835-1913264-194545-683688-68496-322067,348467-236479-270991-398641-51705-128473-19269-50773,52910-50233-14537-139022-22974-27663-2612-16716,12406-85951-15411-77993-31663-28852-7638-22986,37032-48875-24113-35522-15437-41038-8767-50754,51462-55950-16673-24504-5835-15001-2527-53209,18601-7954-12834-21592-6534-11033-2432-9804,11255-10369-5768-17302-2911-7058-1016-6765,easy
1962930-358835-1913264-194545-683688-68496-322067-220873,236479-270991-398641-51705-128473-19269-50773-128809,50233-14537-139022-22974-27663-2612-16716-15002,85951-15411-77993-31663-28852-7638-22986-62523,48875-24113-35522-15437-41038-8767-50754-33242,55950-16673-24504-5835-15001-2527-53209-26956,7954-12834-21592-6534-11033-2432-9804-12026,10369-5768-17302-2911-7058-1016-6765-12154,easy
358835-1913264-194545-683688-68496-322067-220873-420648,270991-398641-51705-128473-19269-50773-128809-51525,14537-139022-22974-27663-2612-16716-15002-20296,15411-77993-31663-28852-7638-22986-62523-18310,24113-35522-15437-41038-8767-50754-33242-9696,16673-24504-5835-15001-2527-53209-26956-14866,12834-21592-6534-11033-2432-9804-12026-8151,5768-17302-2911-7058-1016-6765-12154-3395,easy
1913264-194545-683688-68496-322067-220873-420648-239192,398641-51705-128473-19269-50773-128809-51525-20908,139022-22974-27663-2612-16716-15002-20296-12211,77993-31663-28852-7638-22986-62523-18310-5657,35522-15437-41038-8767-50754-33242-9696-6306,24504-5835-15001-2527-53209-26956-14866-5978,21592-6534-11033-2432-9804-12026-8151-4720,17302-2911-7058-1016-6765-12154-3395-2817,easy
194545-683688-68496-322067-220873-420648-239192-239192,51705-128473-19269-50773-128809-51525-20908-20908,22974-27663-2612-16716-15002-20296-12211-12211,31663-28852-7638-22986-62523-18310-5657-5657,15437-41038-8767-50754-33242-9696-6306-6306,5835-15001-2527-53209-26956-14866-5978-5978,6534-11033-2432-9804-12026-8151-4720-4720,2911-7058-1016-6765-12154-3395-2817-2817,easy
683688-68496-322067-220873-420648-239192-239192-136749,128473-19269-50773-128809-51525-20908-20908-34297,27663-2612-16716-15002-20296-12211-12211-2591,28852-7638-22986-62523-18310-5657-5657-5776,41038-8767-50754-33242-9696-6306-6306-8992,15001-2527-53209-26956-14866-5978-5978-3082,11033-2432-9804-12026-8151-4720-4720-3528,7058-1016-6765-12154-3395-2817-2817-2191,hard
68496-322067-220873-420648-239192-239192-136749-690592,19269-50773-128809-51525-20908-20908-34297-128202,2612-16716-15002-20296-12211-12211-2591-21436,7638-22986-62523-18310-5657-5657-5776-16103,8767-50754-33242-9696-6306-6306-8992-12978,2527-53209-26956-14866-5978-5978-3082-15599,2432-9804-12026-8151-4720-4720-3528-15097,1016-6765-12154-3395-2817-2817-2191-8520,hard
322067-220873-420648-239192-239192-136749-690592-17954,50773-128809-51525-20908-20908-34297-128202-18653,16716-15002-20296-12211-12211-2591-21436-5142,22986-62523-18310-5657-5657-5776-16103-2856,50754-33242-9696-6306-6306-8992-12978-2569,53209-26956-14866-5978-5978-3082-15599-3087,9804-12026-8151-4720-4720-3528-15097-2656,6765-12154-3395-2817-2817-2191-8520-1439,easy
220873-420648-239192-239192-136749-690592-17954-500993,128809-51525-20908-20908-34297-128202-18653-180538,15002-20296-12211-12211-2591-21436-5142-16370,62523-18310-5657-5657-5776-16103-2856-52331,33242-9696-6306-6306-8992-12978-2569-60026,26956-14866-5978-5978-3082-15599-3087-23917,12026-8151-4720-4720-3528-15097-2656-15754,12154-3395-2817-2817-2191-8520-1439-7044,easy
420648-239192-239192-136749-690592-17954-500993-75114,51525-20908-20908-34297-128202-18653-180538-39624,20296-12211-12211-2591-21436-5142-16370-6444,18310-5657-5657-5776-16103-2856-52331-8195,9696-6306-6306-8992-12978-2569-60026-5206,14866-5978-5978-3082-15599-3087-23917-5184,8151-4720-4720-3528-15097-2656-15754-3257,3395-2817-2817-2191-8520-1439-7044-1253,easy
239192-239192-136749-690592-17954-500993-75114-883785,20908-20908-34297-128202-18653-180538-39624-140446,12211-12211-2591-21436-5142-16370-6444-37292,5657-5657-5776-16103-2856-52331-8195-38929,6306-6306-8992-12978-2569-60026-5206-46723,5978-5978-3082-15599-3087-23917-5184-20662,4720-4720-3528-15097-2656-15754-3257-13942,2817-2817-2191-8520-1439-7044-1253-6560,easy
239192-136749-690592-17954-500993-75114-883785-721836,20908-34297-128202-18653-180538-39624-140446-180914,12211-2591-21436-5142-16370-6444-37292-21574,5657-5776-16103-2856-52331-8195-38929-39945,6306-8992-12978-2569-60026-5206-46723-38729,5978-3082-15599-3087-23917-5184-20662-18783,4720-3528-15097-2656-15754-3257-13942-10758,2817-2191-8520-1439-7044-1253-6560-6629,easy
136749-690592-17954-500993-75114-883785-721836-64230,34297-128202-18653-180538-39624-140446-180914-30550,2591-21436-5142-16370-6444-37292-21574-12370,5776-16103-2856-52331-8195-38929-39945-1685,8992-12978-2569-60026-5206-46723-38729-14756,3082-15599-3087-23917-5184-20662-18783-9007,3528-15097-2656-15754-3257-13942-10758-2922,2191-8520-1439-7044-1253-6560-6629-2909,easy
690592-17954-500993-75114-883785-721836-64230-185402,128202-18653-180538-39624-140446-180914-30550-30476,21436-5142-16370-6444-37292-21574-12370-25911,16103-2856-52331-8195-38929-39945-1685-16874,12978-2569-60026-5206-46723-38729-14756-11130,15599-3087-23917-5184-20662-18783-9007-3761,15097-2656-15754-3257-13942-10758-2922-5265,8520-1439-7044-1253-6560-6629-2909-1022,easy
17954-500993-75114-883785-721836-64230-185402-756478,18653-180538-39624-140446-180914-30550-30476-365050,5142-16370-6444-37292-21574-12370-25911-31539,2856-52331-8195-38929-39945-1685-16874-23434,2569-60026-5206-46723-38729-14756-11130-35444,3087-23917-5184-20662-18783-9007-3761-37330,2656-15754-3257-13942-10758-2922-5265-8829,1439-7044-1253-6560-6629-2909-1022-9892,easy
500993-75114-883785-721836-64230-185402-756478-663464,180538-39624-140446-180914-30550-30476-365050-106968,16370-6444-37292-21574-12370-25911-31539-19772,52331-8195-38929-39945-1685-16874-23434-27835,60026-5206-46723-38729-14756-11130-35444-19472,23917-5184-20662-18783-9007-3761-37330-21352,15754-3257-13942-10758-2922-5265-8829-23453,7044-1253-6560-6629-2909-1022-9892-9165,easy
75114-883785-721836-64230-185402-756478-663464-793345,39624-140446-180914-30550-30476-365050-106968-168151,6444-37292-21574-12370-25911-31539-19772-49863,8195-38929-39945-1685-16874-23434-27835-26100,5206-46723-38729-14756-11130-35444-19472-23862,5184-20662-18783-9007-3761-37330-21352-46543,3257-13942-10758-2922-5265-8829-23453-13778,1253-6560-6629-2909-1022-9892-9165-3672,easy
883785-721836-64230-185402-756478-663464-793345-905447,140446-180914-30550-30476-365050-106968-168151-97812,37292-21574-12370-25911-31539-19772-49863-17879,38929-39945-1685-16874-23434-27835-26100-22759,46723-38729-14756-11130-35444-19472-23862-24858,20662-18783-9007-3761-37330-21352-46543-26401,13942-10758-2922-5265-8829-23453-13778-11378,6560-6629-2909-1022-9892-9165-3672-4363,easy
721836-64230-185402-756478-663464-793345-905447-382693,180914-30550-30476-365050-106968-168151-97812-167176,21574-12370-25911-31539-19772-49863-17879-93756,39945-1685-16874-23434-27835-26100-22759-101085,38729-14756-11130-35444-19472-23862-24858-24523,18783-9007-3761-37330-21352-46543-26401-39543,10758-2922-5265-8829-23453-13778-11378-12617,6629-2909-1022-9892-9165-3672-4363-4572,easy
64230-185402-756478-663464-793345-905447-382693-963661,30550-30476-365050-106968-168151-97812-167176-139247,12370-25911-31539-19772-49863-17879-93756-64121,1685-16874-23434-27835-26100-22759-101085-29425,14756-11130-35444-19472-23862-24858-24523-41841,9007-3761-37330-21352-46543-26401-39543-21820,2922-5265-8829-23453-13778-11378-12617-8210,2909-1022-9892-9165-3672-4363-4572-7822,easy
185402-756478-663464-793345-905447-382693-963661-83339,30476-365050-106968-168151-97812-167176-139247-21855,25911-31539-19772-49863-17879-93756-64121-6500,16874-23434-27835-26100-22759-101085-29425-11922,11130-35444-19472-23862-24858-24523-41841-8776,3761-37330-21352-46543-26401-39543-21820-4423,5265-8829-23453-13778-11378-12617-8210-4708,1022-9892-9165-3672-4363-4572-7822-1055,easy
756478-663464-793345-905447-382693-963661-83339-724824,365050-106968-168151-97812-167176-139247-21855-331999,31539-19772-49863-17879-93756-64121-6500-62068,23434-27835-26100-22759-101085-29425-11922-42207,35444-19472-23862-24858-24523-41841-8776-55961,37330-21352-46543-26401-39543-21820-4423-31831,8829-23453-13778-11378-12617-8210-4708-11411,9892-9165-3672-4363-4572-7822-1055-13948,easy
663464-793345-905447-382693-963661-83339-724824-239234,106968-168151-97812-167176-139247-21855-331999-250614,19772-49863-17879-93756-64121-6500-62068-5799,27835-26100-22759-101085-29425-11922-42207-15159,19472-23862-24858-24523-41841-8776-55961-19004,21352-46543-26401-39543-21820-4423-31831-13027,23453-13778-11378-12617-8210-4708-11411-1916,9165-3672-4363-4572-7822-1055-13948-2919,hard
793345-905447-382693-963661-83339-724824-239234-145096,168151-97812-167176-139247-21855-331999-250614-43074,49863-17879-93756-64121-6500-62068-5799-6972,26100-22759-101085-29425-11922-42207-15159-22928,23862-24858-24523-41841-8776-55961-19004-5795,46543-26401-39543-21820-4423-31831-13027-5064,13778-11378-12617-8210-4708-11411-1916-1912,3672-4363-4572-7822-1055-13948-2919-1453,hard
905447-382693-963661-83339-724824-239234-145096-141514,97812-167176-139247-21855-331999-250614-43074-88958,17879-93756-64121-6500-62068-5799-6972-14782,22759-101085-29425-11922-42207-15159-22928-14260,24858-24523-41841-8776-55961-19004-5795-9260,26401-39543-21820-4423-31831-13027-5064-7955,11378-12617-8210-4708-11411-1916-1912-2534,4363-4572-7822-1055-13948-2919-1453-1392,hard
382693-963661-83339-724824-239234-145096-141514-1452655,167176-139247-21855-331999-250614-43074-88958-69950,93756-64121-6500-62068-5799-6972-14782-41000,101085-29425-11922-42207-15159-22928-14260-42737,24523-41841-8776-55961-19004-5795-9260-44775,39543-21820-4423-31831-13027-5064-7955-21255,12617-8210-4708-11411-1916-1912-2534-15648,4572-7822-1055-13948-2919-1453-1392-8798,easy
963661-83339-724824-239234-145096-141514-1452655-2271540,139247-21855-331999-250614-43074-88958-69950-36106,64121-6500-62068-5799-6972-14782-41000-24573,29425-11922-42207-15159-22928-14260-42737-72421,41841-8776-55961-19004-5795-9260-44775-19291,21820-4423-31831-13027-5064-7955-21255-18143,8210-4708-11411-1916-1912-2534-15648-8191,7822-1055-13948-2919-1453-1392-8798-6530,easy
83339-724824-239234-145096-141514-1452655-2271540-278997,21855-331999-250614-43074-88958-69950-36106-85922,6500-62068-5799-6972-14782-41000-24573-9922,11922-42207-15159-22928-14260-42737-72421-9115,8776-55961-19004-5795-9260-44775-19291-18745,4423-31831-13027-5064-7955-21255-18143-10587,4708-11411-1916-1912-2534-15648-8191-7285,1055-13948-2919-1453-1392-8798-6530-2102,easy
724824-239234-145096-141514-1452655-2271540-278997-781440,331999-250614-43074-88958-69950-36106-85922-137853,62068-5799-6972-14782-41000-24573-9922-60275,42207-15159-22928-14260-42737-72421-9115-37746,55961-19004-5795-9260-44775-19291-18745-37145,31831-13027-5064-7955-21255-18143-10587-34557,11411-1916-1912-2534-15648-8191-7285-23348,13948-2919-1453-1392-8798-6530-2102-2945,easy
