delta,midgamma,lowgamma,theta,highalpha,lowalpha,highbeta,lowbeta,state
51376-83745-624290-657339-114686-108254-25495-499712,5179-62384-20727-55374-86521-75947-16407-157439,2195-4013-7900-68318-29260-47602-363785-30801,2689-1234-36152-76631-36423-95790-57210-48845,665-4203-33238-9105-39936-7144-17164-31651,4277-1635-7760-10458-17965-19843-16350-25198,4015-835-10938-9045-17473-19642-5833-13055,882-1183-6847-2585-4921-6060-3423-8224,easy
83745-624290-657339-114686-108254-25495-499712-272770,62384-20727-55374-86521-75947-16407-157439-217100,4013-7900-68318-29260-47602-363785-30801-4068,1234-36152-76631-36423-95790-57210-48845-25594,4203-33238-9105-39936-7144-17164-31651-3507,1635-7760-10458-17965-19843-16350-25198-8632,835-10938-9045-17473-19642-5833-13055-5513,1183-6847-2585-4921-6060-3423-8224-8500,easy
624290-657339-114686-108254-25495-499712-272770-580027,20727-55374-86521-75947-16407-157439-217100-48069,7900-68318-29260-47602-363785-30801-4068-10656,36152-76631-36423-95790-57210-48845-25594-34564,33238-9105-39936-7144-17164-31651-3507-6335,7760-10458-17965-19843-16350-25198-8632-1701,10938-9045-17473-19642-5833-13055-5513-1097,6847-2585-4921-6060-3423-8224-8500-712,easy
657339-114686-108254-25495-499712-272770-580027-219130,55374-86521-75947-16407-157439-217100-48069-49272,68318-29260-47602-363785-30801-4068-10656-72708,76631-36423-95790-57210-48845-25594-34564-18552,9105-39936-7144-17164-31651-3507-6335-8588,10458-17965-19843-16350-25198-8632-1701-18488,9045-17473-19642-5833-13055-5513-1097-6017,2585-4921-6060-3423-8224-8500-712-3986,easy
114686-108254-25495-499712-272770-580027-219130-1281762,86521-75947-16407-157439-217100-48069-49272-75983,29260-47602-363785-30801-4068-10656-72708-134493,36423-95790-57210-48845-25594-34564-18552-78203,39936-7144-17164-31651-3507-6335-8588-17190,17965-19843-16350-25198-8632-1701-18488-9882,17473-19642-5833-13055-5513-1097-6017-9330,4921-6060-3423-8224-8500-712-3986-12388,easy
108254-25495-499712-272770-580027-219130-1281762-157632,75947-16407-157439-217100-48069-49272-75983-9211,47602-363785-30801-4068-10656-72708-134493-2767,95790-57210-48845-25594-34564-18552-78203-6363,7144-17164-31651-3507-6335-8588-17190-2121,19843-16350-25198-8632-1701-18488-9882-869,19642-5833-13055-5513-1097-6017-9330-1325,6060-3423-8224-8500-712-3986-12388-364,easy
25495-499712-272770-580027-219130-1281762-157632-266747,16407-157439-217100-48069-49272-75983-9211-101485,363785-30801-4068-10656-72708-134493-2767-86642,57210-48845-25594-34564-18552-78203-6363-104725,17164-31651-3507-6335-8588-17190-2121-31886,16350-25198-8632-1701-18488-9882-869-13961,5833-13055-5513-1097-6017-9330-1325-6578,3423-8224-8500-712-3986-12388-364-6911,easy
499712-272770-580027-219130-1281762-157632-266747-737621,157439-217100-48069-49272-75983-9211-101485-454489,30801-4068-10656-72708-134493-2767-86642-69711,48845-25594-34564-18552-78203-6363-104725-22731,31651-3507-6335-8588-17190-2121-31886-27658,25198-8632-1701-18488-9882-869-13961-17584,13055-5513-1097-6017-9330-1325-6578-7301,8224-8500-712-3986-12388-364-6911-5911,easy
272770-580027-219130-1281762-157632-266747-737621-40748,217100-48069-49272-75983-9211-101485-454489-92875,4068-10656-72708-134493-2767-86642-69711-26547,25594-34564-18552-78203-6363-104725-22731-9342,3507-6335-8588-17190-2121-31886-27658-13365,8632-1701-18488-9882-869-13961-17584-11771,5513-1097-6017-9330-1325-6578-7301-4222,8500-712-3986-12388-364-6911-5911-2939,easy
580027-219130-1281762-157632-266747-737621-40748-2506294,48069-49272-75983-9211-101485-454489-92875-121535,10656-72708-134493-2767-86642-69711-26547-81025,34564-18552-78203-6363-104725-22731-9342-66720,6335-8588-17190-2121-31886-27658-13365-18661,1701-18488-9882-869-13961-17584-11771-8725,1097-6017-9330-1325-6578-7301-4222-16430,712-3986-12388-364-6911-5911-2939-11477,easy
219130-1281762-157632-266747-737621-40748-2506294-327795,49272-75983-9211-101485-454489-92875-121535-234574,72708-134493-2767-86642-69711-26547-81025-47096,18552-78203-6363-104725-22731-9342-66720-7962,8588-17190-2121-31886-27658-13365-18661-6622,18488-9882-869-13961-17584-11771-8725-14200,6017-9330-1325-6578-7301-4222-16430-9529,3986-12388-364-6911-5911-2939-11477-6100,easy
1281762-157632-266747-737621-40748-2506294-327795-482301,75983-9211-101485-454489-92875-121535-234574-50466,134493-2767-86642-69711-26547-81025-47096-27444,78203-6363-104725-22731-9342-66720-7962-47763,17190-2121-31886-27658-13365-18661-6622-8075,9882-869-13961-17584-11771-8725-14200-6334,9330-1325-6578-7301-4222-16430-9529-29381,12388-364-6911-5911-2939-11477-6100-10095,hard
157632-266747-737621-40748-2506294-327795-482301-728938,9211-101485-454489-92875-121535-234574-50466-110950,2767-86642-69711-26547-81025-47096-27444-13461,6363-104725-22731-9342-66720-7962-47763-1598,2121-31886-27658-13365-18661-6622-8075-4939,869-13961-17584-11771-8725-14200-6334-5843,1325-6578-7301-4222-16430-9529-29381-12070,364-6911-5911-2939-11477-6100-10095-4562,easy
266747-737621-40748-2506294-327795-482301-728938-712997,101485-454489-92875-121535-234574-50466-110950-16707,86642-69711-26547-81025-47096-27444-13461-12192,104725-22731-9342-66720-7962-47763-1598-12694,31886-27658-13365-18661-6622-8075-4939-4782,13961-17584-11771-8725-14200-6334-5843-1117,6578-7301-4222-16430-9529-29381-12070-2888,6911-5911-2939-11477-6100-10095-4562-706,easy
737621-40748-2506294-327795-482301-728938-712997-859463,454489-92875-121535-234574-50466-110950-16707-139708,69711-26547-81025-47096-27444-13461-12192-65864,22731-9342-66720-7962-47763-1598-12694-22262,27658-13365-18661-6622-8075-4939-4782-32047,17584-11771-8725-14200-6334-5843-1117-16902,7301-4222-16430-9529-29381-12070-2888-15608,5911-2939-11477-6100-10095-4562-706-3765,easy
40748-2506294-327795-482301-728938-712997-859463-2435437,92875-121535-234574-50466-110950-16707-139708-203004,26547-81025-47096-27444-13461-12192-65864-60272,9342-66720-7962-47763-1598-12694-22262-44181,13365-18661-6622-8075-4939-4782-32047-18521,11771-8725-14200-6334-5843-1117-16902-18187,4222-16430-9529-29381-12070-2888-15608-13493,2939-11477-6100-10095-4562-706-3765-5798,easy
2506294-327795-482301-728938-712997-859463-2435437-545026,121535-234574-50466-110950-16707-139708-203004-71910,81025-47096-27444-13461-12192-65864-60272-18189,66720-7962-47763-1598-12694-22262-44181-10639,18661-6622-8075-4939-4782-32047-18521-11428,8725-14200-6334-5843-1117-16902-18187-8848,16430-9529-29381-12070-2888-15608-13493-6327,11477-6100-10095-4562-706-3765-5798-5428,easy
327795-482301-728938-712997-859463-2435437-545026-90751,234574-50466-110950-16707-139708-203004-71910-28683,47096-27444-13461-12192-65864-60272-18189-4554,7962-47763-1598-12694-22262-44181-10639-5846,6622-8075-4939-4782-32047-18521-11428-8218,14200-6334-5843-1117-16902-18187-8848-5387,9529-29381-12070-2888-15608-13493-6327-6530,6100-10095-4562-706-3765-5798-5428-971,easy
482301-728938-712997-859463-2435437-545026-90751-985414,50466-110950-16707-139708-203004-71910-28683-147365,27444-13461-12192-65864-60272-18189-4554-56032,47763-1598-12694-22262-44181-10639-5846-287773,8075-4939-4782-32047-18521-11428-8218-22558,6334-5843-1117-16902-18187-8848-5387-11971,29381-12070-2888-15608-13493-6327-6530-15689,10095-4562-706-3765-5798-5428-971-3714,easy
728938-712997-859463-2435437-545026-90751-985414-675583,110950-16707-139708-203004-71910-28683-147365-178392,13461-12192-65864-60272-18189-4554-56032-239238,1598-12694-22262-44181-10639-5846-287773-24537,4939-4782-32047-18521-11428-8218-22558-14367,5843-1117-16902-18187-8848-5387-11971-13610,12070-2888-15608-13493-6327-6530-15689-19153,4562-706-3765-5798-5428-971-3714-7077,easy
712997-859463-2435437-545026-90751-985414-675583-730261,16707-139708-203004-71910-28683-147365-178392-170223,12192-65864-60272-18189-4554-56032-239238-48331,12694-22262-44181-10639-5846-287773-24537-32447,4782-32047-18521-11428-8218-22558-14367-12958,1117-16902-18187-8848-5387-11971-13610-18875,2888-15608-13493-6327-6530-15689-19153-8594,706-3765-5798-5428-971-3714-7077-4723,easy
859463-2435437-545026-90751-985414-675583-730261-125809,139708-203004-71910-28683-147365-178392-170223-41928,65864-60272-18189-4554-56032-239238-48331-23558,22262-44181-10639-5846-287773-24537-32447-22555,32047-18521-11428-8218-22558-14367-12958-4615,16902-18187-8848-5387-11971-13610-18875-2155,15608-13493-6327-6530-15689-19153-8594-1226,3765-5798-5428-971-3714-7077-4723-1111,easy
2435437-545026-90751-985414-675583-730261-125809-203604,203004-71910-28683-147365-178392-170223-41928-205188,60272-18189-4554-56032-239238-48331-23558-38378,44181-10639-5846-287773-24537-32447-22555-63796,18521-11428-8218-22558-14367-12958-4615-34752,18187-8848-5387-11971-13610-18875-2155-17916,13493-6327-6530-15689-19153-8594-1226-23819,5798-5428-971-3714-7077-4723-1111-8627,easy
545026-90751-985414-675583-730261-125809-203604-845344,71910-28683-147365-178392-170223-41928-205188-104035,18189-4554-56032-239238-48331-23558-38378-147156,10639-5846-287773-24537-32447-22555-63796-20027,11428-8218-22558-14367-12958-4615-34752-13195,8848-5387-11971-13610-18875-2155-17916-12979,6327-6530-15689-19153-8594-1226-23819-11860,5428-971-3714-7077-4723-1111-8627-9712,easy
90751-985414-675583-730261-125809-203604-845344-832552,28683-147365-178392-170223-41928-205188-104035-113702,4554-56032-239238-48331-23558-38378-147156-50570,5846-287773-24537-32447-22555-63796-20027-48500,8218-22558-14367-12958-4615-34752-13195-16549,5387-11971-13610-18875-2155-17916-12979-22140,6530-15689-19153-8594-1226-23819-11860-9426,971-3714-7077-4723-1111-8627-9712-11847,easy
985414-675583-730261-125809-203604-845344-832552-295499,147365-178392-170223-41928-205188-104035-113702-17855,56032-239238-48331-23558-38378-147156-50570-9522,287773-24537-32447-22555-63796-20027-48500-5914,22558-14367-12958-4615-34752-13195-16549-2177,11971-13610-18875-2155-17916-12979-22140-5205,15689-19153-8594-1226-23819-11860-9426-1469,3714-7077-4723-1111-8627-9712-11847-1634,easy
675583-730261-125809-203604-845344-832552-295499-730646,178392-170223-41928-205188-104035-113702-17855-51756,239238-48331-23558-38378-147156-50570-9522-2646,24537-32447-22555-63796-20027-48500-5914-25574,14367-12958-4615-34752-13195-16549-2177-4400,13610-18875-2155-17916-12979-22140-5205-2864,19153-8594-1226-23819-11860-9426-1469-2745,7077-4723-1111-8627-9712-11847-1634-2453,easy
730261-125809-203604-845344-832552-295499-730646-66582,170223-41928-205188-104035-113702-17855-51756-91302,48331-23558-38378-147156-50570-9522-2646-1800,32447-22555-63796-20027-48500-5914-25574-3354,12958-4615-34752-13195-16549-2177-4400-894,18875-2155-17916-12979-22140-5205-2864-2206,8594-1226-23819-11860-9426-1469-2745-5274,4723-1111-8627-9712-11847-1634-2453-934,easy
125809-203604-845344-832552-295499-730646-66582-789409,41928-205188-104035-113702-17855-51756-91302-20931,23558-38378-147156-50570-9522-2646-1800-30936,22555-63796-20027-48500-5914-25574-3354-1288,4615-34752-13195-16549-2177-4400-894-3466,2155-17916-12979-22140-5205-2864-2206-2311,1226-23819-11860-9426-1469-2745-5274-1517,1111-8627-9712-11847-1634-2453-934-1234,easy
203604-845344-832552-295499-730646-66582-789409-215413,205188-104035-113702-17855-51756-91302-20931-65304,38378-147156-50570-9522-2646-1800-30936-49161,63796-20027-48500-5914-25574-3354-1288-9599,34752-13195-16549-2177-4400-894-3466-6963,17916-12979-22140-5205-2864-2206-2311-15312,23819-11860-9426-1469-2745-5274-1517-10368,8627-9712-11847-1634-2453-934-1234-3795,easy
845344-832552-295499-730646-66582-789409-215413-21075,104035-113702-17855-51756-91302-20931-65304-71471,147156-50570-9522-2646-1800-30936-49161-15958,20027-48500-5914-25574-3354-1288-9599-48223,13195-16549-2177-4400-894-3466-6963-5816,12979-22140-5205-2864-2206-2311-15312-4772,11860-9426-1469-2745-5274-1517-10368-1043,9712-11847-1634-2453-934-1234-3795-1722,easy
832552-295499-730646-66582-789409-215413-21075-709545,113702-17855-51756-91302-20931-65304-71471-22825,50570-9522-2646-1800-30936-49161-15958-7752,48500-5914-25574-3354-1288-9599-48223-5846,16549-2177-4400-894-3466-6963-5816-10319,22140-5205-2864-2206-2311-15312-4772-8926,9426-1469-2745-5274-1517-10368-1043-2625,11847-1634-2453-934-1234-3795-1722-1825,easy
295499-730646-66582-789409-215413-21075-709545-1421168,17855-51756-91302-20931-65304-71471-22825-554773,9522-2646-1800-30936-49161-15958-7752-44273,5914-25574-3354-1288-9599-48223-5846-55662,2177-4400-894-3466-6963-5816-10319-39265,5205-2864-2206-2311-15312-4772-8926-16938,1469-2745-5274-1517-10368-1043-2625-19163,1634-2453-934-1234-3795-1722-1825-7497,easy
730646-66582-789409-215413-21075-709545-1421168-2233834,51756-91302-20931-65304-71471-22825-554773-121534,2646-1800-30936-49161-15958-7752-44273-42324,25574-3354-1288-9599-48223-5846-55662-23080,4400-894-3466-6963-5816-10319-39265-18716,2864-2206-2311-15312-4772-8926-16938-48280,2745-5274-1517-10368-1043-2625-19163-17265,2453-934-1234-3795-1722-1825-7497-18417,easy
66582-789409-215413-21075-709545-1421168-2233834-152487,91302-20931-65304-71471-22825-554773-121534-66697,1800-30936-49161-15958-7752-44273-42324-5444,3354-1288-9599-48223-5846-55662-23080-7556,894-3466-6963-5816-10319-39265-18716-2108,2206-2311-15312-4772-8926-16938-48280-1964,5274-1517-10368-1043-2625-19163-17265-1986,934-1234-3795-1722-1825-7497-18417-2074,easy
789409-215413-21075-709545-1421168-2233834-152487-50632,20931-65304-71471-22825-554773-121534-66697-410885,30936-49161-15958-7752-44273-42324-5444-66497,1288-9599-48223-5846-55662-23080-7556-30367,3466-6963-5816-10319-39265-18716-2108-28043,2311-15312-4772-8926-16938-48280-1964-25356,1517-10368-1043-2625-19163-17265-1986-6551,1234-3795-1722-1825-7497-18417-2074-3881,easy
215413-21075-709545-1421168-2233834-152487-50632-460356,65304-71471-22825-554773-121534-66697-410885-23051,49161-15958-7752-44273-42324-5444-66497-10459,9599-48223-5846-55662-23080-7556-30367-8755,6963-5816-10319-39265-18716-2108-28043-5694,15312-4772-8926-16938-48280-1964-25356-2418,10368-1043-2625-19163-17265-1986-6551-3024,3795-1722-1825-7497-18417-2074-3881-515,easy
21075-709545-1421168-2233834-152487-50632-460356-271736,71471-22825-554773-121534-66697-410885-23051-67631,15958-7752-44273-42324-5444-66497-10459-26282,48223-5846-55662-23080-7556-30367-8755-5452,5816-10319-39265-18716-2108-28043-5694-4811,4772-8926-16938-48280-1964-25356-2418-3329,1043-2625-19163-17265-1986-6551-3024-2760,1722-1825-7497-18417-2074-3881-515-3537,easy
709545-1421168-2233834-152487-50632-460356-271736-581433,22825-554773-121534-66697-410885-23051-67631-359022,7752-44273-42324-5444-66497-10459-26282-47713,5846-55662-23080-7556-30367-8755-5452-3212,10319-39265-18716-2108-28043-5694-4811-16791,8926-16938-48280-1964-25356-2418-3329-20100,2625-19163-17265-1986-6551-3024-2760-18464,1825-7497-18417-2074-3881-515-3537-6565,easy
1421168-2233834-152487-50632-460356-271736-581433-179316,554773-121534-66697-410885-23051-67631-359022-8439,44273-42324-5444-66497-10459-26282-47713-655,55662-23080-7556-30367-8755-5452-3212-2208,39265-18716-2108-28043-5694-4811-16791-763,16938-48280-1964-25356-2418-3329-20100-521,19163-17265-1986-6551-3024-2760-18464-712,7497-18417-2074-3881-515-3537-6565-524,easy
2233834-152487-50632-460356-271736-581433-179316-948352,121534-66697-410885-23051-67631-359022-8439-80453,42324-5444-66497-10459-26282-47713-655-33458,23080-7556-30367-8755-5452-3212-2208-25483,18716-2108-28043-5694-4811-16791-763-11688,48280-1964-25356-2418-3329-20100-521-19099,17265-1986-6551-3024-2760-18464-712-15841,18417-2074-3881-515-3537-6565-524-7586,easy
152487-50632-460356-271736-581433-179316-948352-30682,66697-410885-23051-67631-359022-8439-80453-1140,5444-66497-10459-26282-47713-655-33458-295,7556-30367-8755-5452-3212-2208-25483-732,2108-28043-5694-4811-16791-763-11688-655,1964-25356-2418-3329-20100-521-19099-452,1986-6551-3024-2760-18464-712-15841-559,2074-3881-515-3537-6565-524-7586-461,easy
50632-460356-271736-581433-179316-948352-30682-56130,410885-23051-67631-359022-8439-80453-1140-12919,66497-10459-26282-47713-655-33458-295-4852,30367-8755-5452-3212-2208-25483-732-2054,28043-5694-4811-16791-763-11688-655-2037,25356-2418-3329-20100-521-19099-452-2681,6551-3024-2760-18464-712-15841-559-3300,3881-515-3537-6565-524-7586-461-1563,easy
460356-271736-581433-179316-948352-30682-56130-97557,23051-67631-359022-8439-80453-1140-12919-6718,10459-26282-47713-655-33458-295-4852-528,8755-5452-3212-2208-25483-732-2054-1563,5694-4811-16791-763-11688-655-2037-621,2418-3329-20100-521-19099-452-2681-439,3024-2760-18464-712-15841-559-3300-533,515-3537-6565-524-7586-461-1563-281,easy
271736-581433-179316-948352-30682-56130-97557-9183,67631-359022-8439-80453-1140-12919-6718-7275,26282-47713-655-33458-295-4852-528-187,5452-3212-2208-25483-732-2054-1563-1375,4811-16791-763-11688-655-2037-621-955,3329-20100-521-19099-452-2681-439-579,2760-18464-712-15841-559-3300-533-950,3537-6565-524-7586-461-1563-281-221,easy
581433-179316-948352-30682-56130-97557-9183-54063,359022-8439-80453-1140-12919-6718-7275-15568,47713-655-33458-295-4852-528-187-2828,3212-2208-25483-732-2054-1563-1375-13294,16791-763-11688-655-2037-621-955-3405,20100-521-19099-452-2681-439-579-15128,18464-712-15841-559-3300-533-950-16551,6565-524-7586-461-1563-281-221-2234,easy
179316-948352-30682-56130-97557-9183-54063-531747,8439-80453-1140-12919-6718-7275-15568-24639,655-33458-295-4852-528-187-2828-3137,2208-25483-732-2054-1563-1375-13294-5891,763-11688-655-2037-621-955-3405-442,521-19099-452-2681-439-579-15128-3079,712-15841-559-3300-533-950-16551-2994,524-7586-461-1563-281-221-2234-1062,easy
948352-30682-56130-97557-9183-54063-531747-169757,80453-1140-12919-6718-7275-15568-24639-83143,33458-295-4852-528-187-2828-3137-10544,25483-732-2054-1563-1375-13294-5891-13614,11688-655-2037-621-955-3405-442-4673,19099-452-2681-439-579-15128-3079-4149,15841-559-3300-533-950-16551-2994-1291,7586-461-1563-281-221-2234-1062-1296,easy
30682-56130-97557-9183-54063-531747-169757-30110,1140-12919-6718-7275-15568-24639-83143-20084,295-4852-528-187-2828-3137-10544-3895,732-2054-1563-1375-13294-5891-13614-2528,655-2037-621-955-3405-442-4673-8379,452-2681-439-579-15128-3079-4149-2486,559-3300-533-950-16551-2994-1291-1908,461-1563-281-221-2234-1062-1296-1649,easy
56130-97557-9183-54063-531747-169757-30110-983373,12919-6718-7275-15568-24639-83143-20084-657171,4852-528-187-2828-3137-10544-3895-31634,2054-1563-1375-13294-5891-13614-2528-77866,2037-621-955-3405-442-4673-8379-32461,2681-439-579-15128-3079-4149-2486-8579,3300-533-950-16551-2994-1291-1908-7661,1563-281-221-2234-1062-1296-1649-7896,hard
97557-9183-54063-531747-169757-30110-983373-1834881,6718-7275-15568-24639-83143-20084-657171-32663,528-187-2828-3137-10544-3895-31634-26217,1563-1375-13294-5891-13614-2528-77866-42339,621-955-3405-442-4673-8379-32461-6401,439-579-15128-3079-4149-2486-8579-9114,533-950-16551-2994-1291-1908-7661-11643,281-221-2234-1062-1296-1649-7896-3356,easy
9183-54063-531747-169757-30110-983373-1834881-152397,7275-15568-24639-83143-20084-657171-32663-27553,187-2828-3137-10544-3895-31634-26217-5322,1375-13294-5891-13614-2528-77866-42339-4318,955-3405-442-4673-8379-32461-6401-734,579-15128-3079-4149-2486-8579-9114-1631,950-16551-2994-1291-1908-7661-11643-1190,221-2234-1062-1296-1649-7896-3356-1619,easy
54063-531747-169757-30110-983373-1834881-152397-172408,15568-24639-83143-20084-657171-32663-27553-48684,2828-3137-10544-3895-31634-26217-5322-18216,13294-5891-13614-2528-77866-42339-4318-6138,3405-442-4673-8379-32461-6401-734-4734,15128-3079-4149-2486-8579-9114-1631-8393,16551-2994-1291-1908-7661-11643-1190-9038,2234-1062-1296-1649-7896-3356-1619-7445,easy
531747-169757-30110-983373-1834881-152397-172408-198504,24639-83143-20084-657171-32663-27553-48684-14745,3137-10544-3895-31634-26217-5322-18216-3194,5891-13614-2528-77866-42339-4318-6138-19700,442-4673-8379-32461-6401-734-4734-3530,3079-4149-2486-8579-9114-1631-8393-2158,2994-1291-1908-7661-11643-1190-9038-2341,1062-1296-1649-7896-3356-1619-7445-378,easy
169757-30110-983373-1834881-152397-172408-198504-644858,83143-20084-657171-32663-27553-48684-14745-99467,10544-3895-31634-26217-5322-18216-3194-9272,13614-2528-77866-42339-4318-6138-19700-17676,4673-8379-32461-6401-734-4734-3530-11216,4149-2486-8579-9114-1631-8393-2158-10038,1291-1908-7661-11643-1190-9038-2341-7045,1296-1649-7896-3356-1619-7445-378-13945,easy
30110-983373-1834881-152397-172408-198504-644858-674685,20084-657171-32663-27553-48684-14745-99467-159521,3895-31634-26217-5322-18216-3194-9272-14853,2528-77866-42339-4318-6138-19700-17676-26822,8379-32461-6401-734-4734-3530-11216-19148,2486-8579-9114-1631-8393-2158-10038-23408,1908-7661-11643-1190-9038-2341-7045-11147,1649-7896-3356-1619-7445-378-13945-5754,easy
983373-1834881-152397-172408-198504-644858-674685-369622,657171-32663-27553-48684-14745-99467-159521-42024,31634-26217-5322-18216-3194-9272-14853-4692,77866-42339-4318-6138-19700-17676-26822-17571,32461-6401-734-4734-3530-11216-19148-5985,8579-9114-1631-8393-2158-10038-23408-3399,7661-11643-1190-9038-2341-7045-11147-2104,7896-3356-1619-7445-378-13945-5754-3570,easy
1834881-152397-172408-198504-644858-674685-369622-55161,32663-27553-48684-14745-99467-159521-42024-81746,26217-5322-18216-3194-9272-14853-4692-6230,42339-4318-6138-19700-17676-26822-17571-1327,6401-734-4734-3530-11216-19148-5985-1907,9114-1631-8393-2158-10038-23408-3399-1420,11643-1190-9038-2341-7045-11147-2104-2890,3356-1619-7445-378-13945-5754-3570-1662,easy
152397-172408-198504-644858-674685-369622-55161-335591,27553-48684-14745-99467-159521-42024-81746-36316,5322-18216-3194-9272-14853-4692-6230-20451,4318-6138-19700-17676-26822-17571-1327-71805,734-4734-3530-11216-19148-5985-1907-11572,1631-8393-2158-10038-23408-3399-1420-5275,1190-9038-2341-7045-11147-2104-2890-9704,1619-7445-378-13945-5754-3570-1662-7400,easy
172408-198504-644858-674685-369622-55161-335591-244514,48684-14745-99467-159521-42024-81746-36316-67433,18216-3194-9272-14853-4692-6230-20451-34548,6138-19700-17676-26822-17571-1327-71805-16618,4734-3530-11216-19148-5985-1907-11572-20964,8393-2158-10038-23408-3399-1420-5275-7146,9038-2341-7045-11147-2104-2890-9704-10099,7445-378-13945-5754-3570-1662-7400-5377,easy
198504-644858-674685-369622-55161-335591-244514-135187,14745-99467-159521-42024-81746-36316-67433-3517,3194-9272-14853-4692-6230-20451-34548-657,19700-17676-26822-17571-1327-71805-16618-1771,3530-11216-19148-5985-1907-11572-20964-1215,2158-10038-23408-3399-1420-5275-7146-557,2341-7045-11147-2104-2890-9704-10099-603,378-13945-5754-3570-1662-7400-5377-288,easy
644858-674685-369622-55161-335591-244514-135187-344693,99467-159521-42024-81746-36316-67433-3517-38862,9272-14853-4692-6230-20451-34548-657-2251,17676-26822-17571-1327-71805-16618-1771-2912,11216-19148-5985-1907-11572-20964-1215-4410,10038-23408-3399-1420-5275-7146-557-13113,7045-11147-2104-2890-9704-10099-603-15661,13945-5754-3570-1662-7400-5377-288-5344,easy
674685-369622-55161-335591-244514-135187-344693-204513,159521-42024-81746-36316-67433-3517-38862-17202,14853-4692-6230-20451-34548-657-2251-6203,26822-17571-1327-71805-16618-1771-2912-1173,19148-5985-1907-11572-20964-1215-4410-1423,23408-3399-1420-5275-7146-557-13113-3139,11147-2104-2890-9704-10099-603-15661-2950,5754-3570-1662-7400-5377-288-5344-2840,easy
369622-55161-335591-244514-135187-344693-204513-1176788,42024-81746-36316-67433-3517-38862-17202-195205,4692-6230-20451-34548-657-2251-6203-42575,17571-1327-71805-16618-1771-2912-1173-82886,5985-1907-11572-20964-1215-4410-1423-7673,3399-1420-5275-7146-557-13113-3139-6643,2104-2890-9704-10099-603-15661-2950-7214,3570-1662-7400-5377-288-5344-2840-5868,easy
55161-335591-244514-135187-344693-204513-1176788-1218090,81746-36316-67433-3517-38862-17202-195205-14578,6230-20451-34548-657-2251-6203-42575-3529,1327-71805-16618-1771-2912-1173-82886-6321,1907-11572-20964-1215-4410-1423-7673-6588,1420-5275-7146-557-13113-3139-6643-3193,2890-9704-10099-603-15661-2950-7214-4222,1662-7400-5377-288-5344-2840-5868-1913,easy
335591-244514-135187-344693-204513-1176788-1218090-737784,36316-67433-3517-38862-17202-195205-14578-23690,20451-34548-657-2251-6203-42575-3529-12893,71805-16618-1771-2912-1173-82886-6321-7300,11572-20964-1215-4410-1423-7673-6588-2437,5275-7146-557-13113-3139-6643-3193-4984,9704-10099-603-15661-2950-7214-4222-2916,7400-5377-288-5344-2840-5868-1913-1738,easy
244514-135187-344693-204513-1176788-1218090-737784-632198,67433-3517-38862-17202-195205-14578-23690-59053,34548-657-2251-6203-42575-3529-12893-12957,16618-1771-2912-1173-82886-6321-7300-9292,20964-1215-4410-1423-7673-6588-2437-22859,7146-557-13113-3139-6643-3193-4984-10583,10099-603-15661-2950-7214-4222-2916-3890,5377-288-5344-2840-5868-1913-1738-2655,easy
135187-344693-204513-1176788-1218090-737784-632198-144333,3517-38862-17202-195205-14578-23690-59053-79112,657-2251-6203-42575-3529-12893-12957-11132,1771-2912-1173-82886-6321-7300-9292-7906,1215-4410-1423-7673-6588-2437-22859-26422,557-13113-3139-6643-3193-4984-10583-5586,603-15661-2950-7214-4222-2916-3890-7470,288-5344-2840-5868-1913-1738-2655-2607,easy
344693-204513-1176788-1218090-737784-632198-144333-486687,38862-17202-195205-14578-23690-59053-79112-31543,2251-6203-42575-3529-12893-12957-11132-27833,2912-1173-82886-6321-7300-9292-7906-11399,4410-1423-7673-6588-2437-22859-26422-4969,13113-3139-6643-3193-4984-10583-5586-14811,15661-2950-7214-4222-2916-3890-7470-3382,5344-2840-5868-1913-1738-2655-2607-1827,easy
204513-1176788-1218090-737784-632198-144333-486687-654373,17202-195205-14578-23690-59053-79112-31543-86666,6203-42575-3529-12893-12957-11132-27833-6087,1173-82886-6321-7300-9292-7906-11399-10898,1423-7673-6588-2437-22859-26422-4969-7259,3139-6643-3193-4984-10583-5586-14811-2896,2950-7214-4222-2916-3890-7470-3382-5993,2840-5868-1913-1738-2655-2607-1827-1141,easy
1176788-1218090-737784-632198-144333-486687-654373-141723,195205-14578-23690-59053-79112-31543-86666-114897,42575-3529-12893-12957-11132-27833-6087-34454,82886-6321-7300-9292-7906-11399-10898-148173,7673-6588-2437-22859-26422-4969-7259-27193,6643-3193-4984-10583-5586-14811-2896-31413,7214-4222-2916-3890-7470-3382-5993-13061,5868-1913-1738-2655-2607-1827-1141-19469,easy
813510-328052-1246671-105399-757962-149238-264416-1408358,91124-95625-52683-12482-86489-225008-127964-424563,4214-9986-19718-245-34806-4327-189705-63139,18974-18056-5265-1684-17029-18470-170599-40237,6079-33161-5368-2813-5910-13102-106929-224622,3203-23565-4251-3008-13659-11350-54064-66910,7510-6148-3178-1654-17055-28174-13832-41184,1149-1649-1265-979-5681-7511-2955-14059,easy
