delta,midgamma,lowgamma,theta,highalpha,lowalpha,highbeta,lowbeta,state
9409-15727-26588-120359-12547-5157-28301-7350,37795-11028-38977-8191-12885-5894-7061-41180,10006-43307-8771-2610-7951-10750-4064-31424,3506-6679-10137-2806-3972-25501-6506-2499,7661-2525-20123-2772-4920-6449-10646-3898,8667-5837-18175-1868-13612-12992-6601-7580,3550-4303-6197-859-4493-7136-4463-2089,7248-3242-3314-751-1365-3160-8756-1991,easy
15727-26588-120359-12547-5157-28301-7350-10716,11028-38977-8191-12885-5894-7061-41180-6914,43307-8771-2610-7951-10750-4064-31424-14642,6679-10137-2806-3972-25501-6506-2499-4682,2525-20123-2772-4920-6449-10646-3898-5204,5837-18175-1868-13612-12992-6601-7580-10044,4303-6197-859-4493-7136-4463-2089-3829,3242-3314-751-1365-3160-8756-1991-2133,easy
26588-120359-12547-5157-28301-7350-10716-6572,38977-8191-12885-5894-7061-41180-6914-12606,8771-2610-7951-10750-4064-31424-14642-14994,10137-2806-3972-25501-6506-2499-4682-3693,20123-2772-4920-6449-10646-3898-5204-3438,18175-1868-13612-12992-6601-7580-10044-7970,6197-859-4493-7136-4463-2089-3829-7826,3314-751-1365-3160-8756-1991-2133-1018,easy
120359-12547-5157-28301-7350-10716-6572-15053,8191-12885-5894-7061-41180-6914-12606-17529,2610-7951-10750-4064-31424-14642-14994-22201,2806-3972-25501-6506-2499-4682-3693-43570,2772-4920-6449-10646-3898-5204-3438-4280,1868-13612-12992-6601-7580-10044-7970-11465,859-4493-7136-4463-2089-3829-7826-5306,751-1365-3160-8756-1991-2133-1018-2165,easy
12547-5157-28301-7350-10716-6572-15053-619788,12885-5894-7061-41180-6914-12606-17529-51288,7951-10750-4064-31424-14642-14994-22201-16740,3972-25501-6506-2499-4682-3693-43570-10974,4920-6449-10646-3898-5204-3438-4280-18047,13612-12992-6601-7580-10044-7970-11465-8361,4493-7136-4463-2089-3829-7826-5306-9400,1365-3160-8756-1991-2133-1018-2165-3970,easy
5157-28301-7350-10716-6572-15053-619788-8264,5894-7061-41180-6914-12606-17529-51288-11931,10750-4064-31424-14642-14994-22201-16740-3266,25501-6506-2499-4682-3693-43570-10974-11581,6449-10646-3898-5204-3438-4280-18047-9778,12992-6601-7580-10044-7970-11465-8361-7777,7136-4463-2089-3829-7826-5306-9400-2734,3160-8756-1991-2133-1018-2165-3970-2767,easy
28301-7350-10716-6572-15053-619788-8264-49914,7061-41180-6914-12606-17529-51288-11931-16101,4064-31424-14642-14994-22201-16740-3266-13531,6506-2499-4682-3693-43570-10974-11581-11677,10646-3898-5204-3438-4280-18047-9778-20335,6601-7580-10044-7970-11465-8361-7777-11865,4463-2089-3829-7826-5306-9400-2734-5978,8756-1991-2133-1018-2165-3970-2767-5629,easy
7350-10716-6572-15053-619788-8264-49914-213895,41180-6914-12606-17529-51288-11931-16101-57412,31424-14642-14994-22201-16740-3266-13531-8721,2499-4682-3693-43570-10974-11581-11677-5216,3898-5204-3438-4280-18047-9778-20335-4029,7580-10044-7970-11465-8361-7777-11865-5316,2089-3829-7826-5306-9400-2734-5978-3212,1991-2133-1018-2165-3970-2767-5629-3983,easy
10716-6572-15053-619788-8264-49914-213895-152353,6914-12606-17529-51288-11931-16101-57412-29057,14642-14994-22201-16740-3266-13531-8721-4290,4682-3693-43570-10974-11581-11677-5216-6035,5204-3438-4280-18047-9778-20335-4029-1976,10044-7970-11465-8361-7777-11865-5316-7286,3829-7826-5306-9400-2734-5978-3212-4866,2133-1018-2165-3970-2767-5629-3983-8588,easy
6572-15053-619788-8264-49914-213895-152353-66430,12606-17529-51288-11931-16101-57412-29057-220510,14994-22201-16740-3266-13531-8721-4290-2555,3693-43570-10974-11581-11677-5216-6035-10230,3438-4280-18047-9778-20335-4029-1976-9041,7970-11465-8361-7777-11865-5316-7286-5447,7826-5306-9400-2734-5978-3212-4866-7647,1018-2165-3970-2767-5629-3983-8588-4690,easy
15053-619788-8264-49914-213895-152353-66430-1074423,17529-51288-11931-16101-57412-29057-220510-23211,22201-16740-3266-13531-8721-4290-2555-21390,43570-10974-11581-11677-5216-6035-10230-47785,4280-18047-9778-20335-4029-1976-9041-25117,11465-8361-7777-11865-5316-7286-5447-7319,5306-9400-2734-5978-3212-4866-7647-13653,2165-3970-2767-5629-3983-8588-4690-5067,easy
619788-8264-49914-213895-152353-66430-1074423-198514,51288-11931-16101-57412-29057-220510-23211-28726,16740-3266-13531-8721-4290-2555-21390-5956,10974-11581-11677-5216-6035-10230-47785-10762,18047-9778-20335-4029-1976-9041-25117-18854,8361-7777-11865-5316-7286-5447-7319-12964,9400-2734-5978-3212-4866-7647-13653-13114,3970-2767-5629-3983-8588-4690-5067-8518,hard
8264-49914-213895-152353-66430-1074423-198514-104371,11931-16101-57412-29057-220510-23211-28726-26149,3266-13531-8721-4290-2555-21390-5956-1252,11581-11677-5216-6035-10230-47785-10762-7379,9778-20335-4029-1976-9041-25117-18854-1522,7777-11865-5316-7286-5447-7319-12964-9831,2734-5978-3212-4866-7647-13653-13114-2118,2767-5629-3983-8588-4690-5067-8518-1929,easy
49914-213895-152353-66430-1074423-198514-104371-45011,16101-57412-29057-220510-23211-28726-26149-19648,13531-8721-4290-2555-21390-5956-1252-71103,11677-5216-6035-10230-47785-10762-7379-31657,20335-4029-1976-9041-25117-18854-1522-27322,11865-5316-7286-5447-7319-12964-9831-29745,5978-3212-4866-7647-13653-13114-2118-6285,5629-3983-8588-4690-5067-8518-1929-4147,easy
213895-152353-66430-1074423-198514-104371-45011-4314,57412-29057-220510-23211-28726-26149-19648-30123,8721-4290-2555-21390-5956-1252-71103-13117,5216-6035-10230-47785-10762-7379-31657-17322,4029-1976-9041-25117-18854-1522-27322-9780,5316-7286-5447-7319-12964-9831-29745-17384,3212-4866-7647-13653-13114-2118-6285-12063,3983-8588-4690-5067-8518-1929-4147-6151,easy
152353-66430-1074423-198514-104371-45011-4314-16919,29057-220510-23211-28726-26149-19648-30123-35704,4290-2555-21390-5956-1252-71103-13117-6493,6035-10230-47785-10762-7379-31657-17322-7043,1976-9041-25117-18854-1522-27322-9780-12506,7286-5447-7319-12964-9831-29745-17384-18040,4866-7647-13653-13114-2118-6285-12063-12826,8588-4690-5067-8518-1929-4147-6151-5875,easy
66430-1074423-198514-104371-45011-4314-16919-64748,220510-23211-28726-26149-19648-30123-35704-32559,2555-21390-5956-1252-71103-13117-6493-12462,10230-47785-10762-7379-31657-17322-7043-10059,9041-25117-18854-1522-27322-9780-12506-2332,5447-7319-12964-9831-29745-17384-18040-6040,7647-13653-13114-2118-6285-12063-12826-1680,4690-5067-8518-1929-4147-6151-5875-1361,easy
1074423-198514-104371-45011-4314-16919-64748-10693,23211-28726-26149-19648-30123-35704-32559-15430,21390-5956-1252-71103-13117-6493-12462-64585,47785-10762-7379-31657-17322-7043-10059-61240,25117-18854-1522-27322-9780-12506-2332-15408,7319-12964-9831-29745-17384-18040-6040-17556,13653-13114-2118-6285-12063-12826-1680-2748,5067-8518-1929-4147-6151-5875-1361-4830,easy
198514-104371-45011-4314-16919-64748-10693-4502,28726-26149-19648-30123-35704-32559-15430-9496,5956-1252-71103-13117-6493-12462-64585-75141,10762-7379-31657-17322-7043-10059-61240-21184,18854-1522-27322-9780-12506-2332-15408-7652,12964-9831-29745-17384-18040-6040-17556-26748,13114-2118-6285-12063-12826-1680-2748-6173,8518-1929-4147-6151-5875-1361-4830-2379,easy
104371-45011-4314-16919-64748-10693-4502-14084,26149-19648-30123-35704-32559-15430-9496-11056,1252-71103-13117-6493-12462-64585-75141-26483,7379-31657-17322-7043-10059-61240-21184-21481,1522-27322-9780-12506-2332-15408-7652-27718,9831-29745-17384-18040-6040-17556-26748-25010,2118-6285-12063-12826-1680-2748-6173-5150,1929-4147-6151-5875-1361-4830-2379-2378,easy
45011-4314-16919-64748-10693-4502-14084-4078,19648-30123-35704-32559-15430-9496-11056-15805,71103-13117-6493-12462-64585-75141-26483-77849,31657-17322-7043-10059-61240-21184-21481-15541,27322-9780-12506-2332-15408-7652-27718-5623,29745-17384-18040-6040-17556-26748-25010-13128,6285-12063-12826-1680-2748-6173-5150-4412,4147-6151-5875-1361-4830-2379-2378-3517,easy
4314-16919-64748-10693-4502-14084-4078-20102,30123-35704-32559-15430-9496-11056-15805-45652,13117-6493-12462-64585-75141-26483-77849-16413,17322-7043-10059-61240-21184-21481-15541-20117,9780-12506-2332-15408-7652-27718-5623-20098,17384-18040-6040-17556-26748-25010-13128-23025,12063-12826-1680-2748-6173-5150-4412-5497,6151-5875-1361-4830-2379-2378-3517-3016,easy
16919-64748-10693-4502-14084-4078-20102-11629,35704-32559-15430-9496-11056-15805-45652-7034,6493-12462-64585-75141-26483-77849-16413-18326,7043-10059-61240-21184-21481-15541-20117-5865,12506-2332-15408-7652-27718-5623-20098-14540,18040-6040-17556-26748-25010-13128-23025-30366,12826-1680-2748-6173-5150-4412-5497-5188,5875-1361-4830-2379-2378-3517-3016-5799,hard
64748-10693-4502-14084-4078-20102-11629-9071,32559-15430-9496-11056-15805-45652-7034-71052,12462-64585-75141-26483-77849-16413-18326-13693,10059-61240-21184-21481-15541-20117-5865-19483,2332-15408-7652-27718-5623-20098-14540-7451,6040-17556-26748-25010-13128-23025-30366-19553,1680-2748-6173-5150-4412-5497-5188-2928,1361-4830-2379-2378-3517-3016-5799-2844,easy
10693-4502-14084-4078-20102-11629-9071-8989,15430-9496-11056-15805-45652-7034-71052-26010,64585-75141-26483-77849-16413-18326-13693-23646,61240-21184-21481-15541-20117-5865-19483-4761,15408-7652-27718-5623-20098-14540-7451-7785,17556-26748-25010-13128-23025-30366-19553-22413,2748-6173-5150-4412-5497-5188-2928-4246,4830-2379-2378-3517-3016-5799-2844-2311,easy
4502-14084-4078-20102-11629-9071-8989-7332,9496-11056-15805-45652-7034-71052-26010-15013,75141-26483-77849-16413-18326-13693-23646-71580,21184-21481-15541-20117-5865-19483-4761-28236,7652-27718-5623-20098-14540-7451-7785-20862,26748-25010-13128-23025-30366-19553-22413-20351,6173-5150-4412-5497-5188-2928-4246-2824,2379-2378-3517-3016-5799-2844-2311-1972,easy
14084-4078-20102-11629-9071-8989-7332-5779,11056-15805-45652-7034-71052-26010-15013-18497,26483-77849-16413-18326-13693-23646-71580-38943,21481-15541-20117-5865-19483-4761-28236-4774,27718-5623-20098-14540-7451-7785-20862-6551,25010-13128-23025-30366-19553-22413-20351-20696,5150-4412-5497-5188-2928-4246-2824-2539,2378-3517-3016-5799-2844-2311-1972-1449,easy
4078-20102-11629-9071-8989-7332-5779-8713,15805-45652-7034-71052-26010-15013-18497-6194,77849-16413-18326-13693-23646-71580-38943-62674,15541-20117-5865-19483-4761-28236-4774-26507,5623-20098-14540-7451-7785-20862-6551-4891,13128-23025-30366-19553-22413-20351-20696-10335,4412-5497-5188-2928-4246-2824-2539-2190,3517-3016-5799-2844-2311-1972-1449-1863,easy
20102-11629-9071-8989-7332-5779-8713-1605,45652-7034-71052-26010-15013-18497-6194-16826,16413-18326-13693-23646-71580-38943-62674-42603,20117-5865-19483-4761-28236-4774-26507-11588,20098-14540-7451-7785-20862-6551-4891-10097,23025-30366-19553-22413-20351-20696-10335-8434,5497-5188-2928-4246-2824-2539-2190-2844,3016-5799-2844-2311-1972-1449-1863-2267,easy
11629-9071-8989-7332-5779-8713-1605-6509,7034-71052-26010-15013-18497-6194-16826-12705,18326-13693-23646-71580-38943-62674-42603-98082,5865-19483-4761-28236-4774-26507-11588-12188,14540-7451-7785-20862-6551-4891-10097-8732,30366-19553-22413-20351-20696-10335-8434-22910,5188-2928-4246-2824-2539-2190-2844-3318,5799-2844-2311-1972-1449-1863-2267-2526,easy
9071-8989-7332-5779-8713-1605-6509-24740,71052-26010-15013-18497-6194-16826-12705-10722,13693-23646-71580-38943-62674-42603-98082-106332,19483-4761-28236-4774-26507-11588-12188-15369,7451-7785-20862-6551-4891-10097-8732-10129,19553-22413-20351-20696-10335-8434-22910-25313,2928-4246-2824-2539-2190-2844-3318-2590,2844-2311-1972-1449-1863-2267-2526-3217,easy
8989-7332-5779-8713-1605-6509-24740-4418,26010-15013-18497-6194-16826-12705-10722-30812,23646-71580-38943-62674-42603-98082-106332-50234,4761-28236-4774-26507-11588-12188-15369-6076,7785-20862-6551-4891-10097-8732-10129-8468,22413-20351-20696-10335-8434-22910-25313-4671,4246-2824-2539-2190-2844-3318-2590-4368,2311-1972-1449-1863-2267-2526-3217-3439,easy
7332-5779-8713-1605-6509-24740-4418-2769,15013-18497-6194-16826-12705-10722-30812-1671,71580-38943-62674-42603-98082-106332-50234-32704,28236-4774-26507-11588-12188-15369-6076-7322,20862-6551-4891-10097-8732-10129-8468-5501,20351-20696-10335-8434-22910-25313-4671-7921,2824-2539-2190-2844-3318-2590-4368-3003,1972-1449-1863-2267-2526-3217-3439-3220,easy
5779-8713-1605-6509-24740-4418-2769-5627,18497-6194-16826-12705-10722-30812-1671-12317,38943-62674-42603-98082-106332-50234-32704-4844,4774-26507-11588-12188-15369-6076-7322-5531,6551-4891-10097-8732-10129-8468-5501-7731,20696-10335-8434-22910-25313-4671-7921-8052,2539-2190-2844-3318-2590-4368-3003-2557,1449-1863-2267-2526-3217-3439-3220-1056,easy
8713-1605-6509-24740-4418-2769-5627-25787,6194-16826-12705-10722-30812-1671-12317-6964,62674-42603-98082-106332-50234-32704-4844-11708,26507-11588-12188-15369-6076-7322-5531-6562,4891-10097-8732-10129-8468-5501-7731-3437,10335-8434-22910-25313-4671-7921-8052-10134,2190-2844-3318-2590-4368-3003-2557-3034,1863-2267-2526-3217-3439-3220-1056-1257,easy
1605-6509-24740-4418-2769-5627-25787-8094,16826-12705-10722-30812-1671-12317-6964-8748,42603-98082-106332-50234-32704-4844-11708-3576,11588-12188-15369-6076-7322-5531-6562-17951,10097-8732-10129-8468-5501-7731-3437-9565,8434-22910-25313-4671-7921-8052-10134-9613,2844-3318-2590-4368-3003-2557-3034-1901,2267-2526-3217-3439-3220-1056-1257-1491,easy
6509-24740-4418-2769-5627-25787-8094-872,12705-10722-30812-1671-12317-6964-8748-3871,98082-106332-50234-32704-4844-11708-3576-6624,12188-15369-6076-7322-5531-6562-17951-6302,8732-10129-8468-5501-7731-3437-9565-3452,22910-25313-4671-7921-8052-10134-9613-3932,3318-2590-4368-3003-2557-3034-1901-2083,2526-3217-3439-3220-1056-1257-1491-591,easy
24740-4418-2769-5627-25787-8094-872-18950,10722-30812-1671-12317-6964-8748-3871-26657,106332-50234-32704-4844-11708-3576-6624-2153,15369-6076-7322-5531-6562-17951-6302-8876,10129-8468-5501-7731-3437-9565-3452-6510,25313-4671-7921-8052-10134-9613-3932-4272,2590-4368-3003-2557-3034-1901-2083-1795,3217-3439-3220-1056-1257-1491-591-5996,easy
4418-2769-5627-25787-8094-872-18950-15225,30812-1671-12317-6964-8748-3871-26657-38116,50234-32704-4844-11708-3576-6624-2153-1666,6076-7322-5531-6562-17951-6302-8876-3559,8468-5501-7731-3437-9565-3452-6510-1421,4671-7921-8052-10134-9613-3932-4272-4122,4368-3003-2557-3034-1901-2083-1795-2653,3439-3220-1056-1257-1491-591-5996-1904,easy
2769-5627-25787-8094-872-18950-15225-18162,1671-12317-6964-8748-3871-26657-38116-57373,32704-4844-11708-3576-6624-2153-1666-3960,7322-5531-6562-17951-6302-8876-3559-6251,5501-7731-3437-9565-3452-6510-1421-5754,7921-8052-10134-9613-3932-4272-4122-7505,3003-2557-3034-1901-2083-1795-2653-7520,3220-1056-1257-1491-591-5996-1904-2107,easy
5627-25787-8094-872-18950-15225-18162-1016568,12317-6964-8748-3871-26657-38116-57373-105970,4844-11708-3576-6624-2153-1666-3960-41014,5531-6562-17951-6302-8876-3559-6251-7002,7731-3437-9565-3452-6510-1421-5754-6152,8052-10134-9613-3932-4272-4122-7505-4883,2557-3034-1901-2083-1795-2653-7520-5881,1056-1257-1491-591-5996-1904-2107-1409,easy
25787-8094-872-18950-15225-18162-1016568-7760,6964-8748-3871-26657-38116-57373-105970-12012,11708-3576-6624-2153-1666-3960-41014-3693,6562-17951-6302-8876-3559-6251-7002-8612,3437-9565-3452-6510-1421-5754-6152-13311,10134-9613-3932-4272-4122-7505-4883-10773,3034-1901-2083-1795-2653-7520-5881-3383,1257-1491-591-5996-1904-2107-1409-3770,easy
8094-872-18950-15225-18162-1016568-7760-22482,8748-3871-26657-38116-57373-105970-12012-8927,3576-6624-2153-1666-3960-41014-3693-2087,17951-6302-8876-3559-6251-7002-8612-1480,9565-3452-6510-1421-5754-6152-13311-2711,9613-3932-4272-4122-7505-4883-10773-5551,1901-2083-1795-2653-7520-5881-3383-1430,1491-591-5996-1904-2107-1409-3770-1967,easy
872-18950-15225-18162-1016568-7760-22482-61707,3871-26657-38116-57373-105970-12012-8927-57922,6624-2153-1666-3960-41014-3693-2087-7990,6302-8876-3559-6251-7002-8612-1480-3862,3452-6510-1421-5754-6152-13311-2711-15149,3932-4272-4122-7505-4883-10773-5551-10848,2083-1795-2653-7520-5881-3383-1430-2807,591-5996-1904-2107-1409-3770-1967-3851,easy
18950-15225-18162-1016568-7760-22482-61707-2907,26657-38116-57373-105970-12012-8927-57922-10510,2153-1666-3960-41014-3693-2087-7990-6224,8876-3559-6251-7002-8612-1480-3862-6590,6510-1421-5754-6152-13311-2711-15149-12156,4272-4122-7505-4883-10773-5551-10848-6434,1795-2653-7520-5881-3383-1430-2807-3808,5996-1904-2107-1409-3770-1967-3851-2719,easy
15225-18162-1016568-7760-22482-61707-2907-479050,38116-57373-105970-12012-8927-57922-10510-8867,1666-3960-41014-3693-2087-7990-6224-18231,3559-6251-7002-8612-1480-3862-6590-12928,1421-5754-6152-13311-2711-15149-12156-22356,4122-7505-4883-10773-5551-10848-6434-9856,2653-7520-5881-3383-1430-2807-3808-6919,1904-2107-1409-3770-1967-3851-2719-8563,easy
18162-1016568-7760-22482-61707-2907-479050-11090,57373-105970-12012-8927-57922-10510-8867-47164,3960-41014-3693-2087-7990-6224-18231-1903,6251-7002-8612-1480-3862-6590-12928-25375,5754-6152-13311-2711-15149-12156-22356-12879,7505-4883-10773-5551-10848-6434-9856-5980,7520-5881-3383-1430-2807-3808-6919-2098,2107-1409-3770-1967-3851-2719-8563-2170,easy
1016568-7760-22482-61707-2907-479050-11090-50216,105970-12012-8927-57922-10510-8867-47164-23643,41014-3693-2087-7990-6224-18231-1903-2807,7002-8612-1480-3862-6590-12928-25375-8712,6152-13311-2711-15149-12156-22356-12879-2206,4883-10773-5551-10848-6434-9856-5980-2219,5881-3383-1430-2807-3808-6919-2098-333,1409-3770-1967-3851-2719-8563-2170-726,hard
7760-22482-61707-2907-479050-11090-50216-617641,12012-8927-57922-10510-8867-47164-23643-29892,3693-2087-7990-6224-18231-1903-2807-5657,8612-1480-3862-6590-12928-25375-8712-16627,13311-2711-15149-12156-22356-12879-2206-7066,10773-5551-10848-6434-9856-5980-2219-3381,3383-1430-2807-3808-6919-2098-333-7273,3770-1967-3851-2719-8563-2170-726-3844,easy
22482-61707-2907-479050-11090-50216-617641-100440,8927-57922-10510-8867-47164-23643-29892-68440,2087-7990-6224-18231-1903-2807-5657-4234,1480-3862-6590-12928-25375-8712-16627-4408,2711-15149-12156-22356-12879-2206-7066-5013,5551-10848-6434-9856-5980-2219-3381-5923,1430-2807-3808-6919-2098-333-7273-15661,1967-3851-2719-8563-2170-726-3844-6884,hard
61707-2907-479050-11090-50216-617641-100440-73359,57922-10510-8867-47164-23643-29892-68440-18473,7990-6224-18231-1903-2807-5657-4234-2805,3862-6590-12928-25375-8712-16627-4408-8527,15149-12156-22356-12879-2206-7066-5013-1768,10848-6434-9856-5980-2219-3381-5923-2922,2807-3808-6919-2098-333-7273-15661-3953,3851-2719-8563-2170-726-3844-6884-2587,easy
2907-479050-11090-50216-617641-100440-73359-1806885,10510-8867-47164-23643-29892-68440-18473-851926,6224-18231-1903-2807-5657-4234-2805-272574,6590-12928-25375-8712-16627-4408-8527-207439,12156-22356-12879-2206-7066-5013-1768-152289,6434-9856-5980-2219-3381-5923-2922-180812,3808-6919-2098-333-7273-15661-3953-94897,2719-8563-2170-726-3844-6884-2587-143707,easy
479050-11090-50216-617641-100440-73359-1806885-1358686,8867-47164-23643-29892-68440-18473-851926-78656,18231-1903-2807-5657-4234-2805-272574-34519,12928-25375-8712-16627-4408-8527-207439-32389,22356-12879-2206-7066-5013-1768-152289-15086,9856-5980-2219-3381-5923-2922-180812-21271,6919-2098-333-7273-15661-3953-94897-18049,8563-2170-726-3844-6884-2587-143707-12316,easy
11090-50216-617641-100440-73359-1806885-1358686-435487,47164-23643-29892-68440-18473-851926-78656-90834,1903-2807-5657-4234-2805-272574-34519-23651,25375-8712-16627-4408-8527-207439-32389-10005,12879-2206-7066-5013-1768-152289-15086-16617,5980-2219-3381-5923-2922-180812-21271-26435,2098-333-7273-15661-3953-94897-18049-8225,2170-726-3844-6884-2587-143707-12316-17626,easy
50216-617641-100440-73359-1806885-1358686-435487-23291,23643-29892-68440-18473-851926-78656-90834-39308,2807-5657-4234-2805-272574-34519-23651-24809,8712-16627-4408-8527-207439-32389-10005-11195,2206-7066-5013-1768-152289-15086-16617-32510,2219-3381-5923-2922-180812-21271-26435-26665,333-7273-15661-3953-94897-18049-8225-10324,726-3844-6884-2587-143707-12316-17626-21260,easy
617641-100440-73359-1806885-1358686-435487-23291-5614,29892-68440-18473-851926-78656-90834-39308-8486,5657-4234-2805-272574-34519-23651-24809-7092,16627-4408-8527-207439-32389-10005-11195-11312,7066-5013-1768-152289-15086-16617-32510-3037,3381-5923-2922-180812-21271-26435-26665-28677,7273-15661-3953-94897-18049-8225-10324-23028,3844-6884-2587-143707-12316-17626-21260-17838,easy
100440-73359-1806885-1358686-435487-23291-5614-18803,68440-18473-851926-78656-90834-39308-8486-18869,4234-2805-272574-34519-23651-24809-7092-6514,4408-8527-207439-32389-10005-11195-11312-21578,5013-1768-152289-15086-16617-32510-3037-10816,5923-2922-180812-21271-26435-26665-28677-14902,15661-3953-94897-18049-8225-10324-23028-15203,6884-2587-143707-12316-17626-21260-17838-21791,easy
73359-1806885-1358686-435487-23291-5614-18803-7510,18473-851926-78656-90834-39308-8486-18869-11940,2805-272574-34519-23651-24809-7092-6514-5617,8527-207439-32389-10005-11195-11312-21578-9255,1768-152289-15086-16617-32510-3037-10816-8208,2922-180812-21271-26435-26665-28677-14902-25693,3953-94897-18049-8225-10324-23028-15203-20754,2587-143707-12316-17626-21260-17838-21791-9177,easy
1806885-1358686-435487-23291-5614-18803-7510-234923,851926-78656-90834-39308-8486-18869-11940-65718,272574-34519-23651-24809-7092-6514-5617-56302,207439-32389-10005-11195-11312-21578-9255-43108,152289-15086-16617-32510-3037-10816-8208-21673,180812-21271-26435-26665-28677-14902-25693-24184,94897-18049-8225-10324-23028-15203-20754-29611,143707-12316-17626-21260-17838-21791-9177-24336,easy
1358686-435487-23291-5614-18803-7510-234923-9506,78656-90834-39308-8486-18869-11940-65718-24531,34519-23651-24809-7092-6514-5617-56302-8270,32389-10005-11195-11312-21578-9255-43108-5491,15086-16617-32510-3037-10816-8208-21673-7188,21271-26435-26665-28677-14902-25693-24184-17519,18049-8225-10324-23028-15203-20754-29611-35970,12316-17626-21260-17838-21791-9177-24336-9739,easy
435487-23291-5614-18803-7510-234923-9506-13726,90834-39308-8486-18869-11940-65718-24531-13515,23651-24809-7092-6514-5617-56302-8270-4421,10005-11195-11312-21578-9255-43108-5491-7248,16617-32510-3037-10816-8208-21673-7188-12947,26435-26665-28677-14902-25693-24184-17519-20871,8225-10324-23028-15203-20754-29611-35970-15729,17626-21260-17838-21791-9177-24336-9739-17880,easy
23291-5614-18803-7510-234923-9506-13726-229019,39308-8486-18869-11940-65718-24531-13515-4281,24809-7092-6514-5617-56302-8270-4421-3367,11195-11312-21578-9255-43108-5491-7248-1562,32510-3037-10816-8208-21673-7188-12947-6772,26665-28677-14902-25693-24184-17519-20871-5856,10324-23028-15203-20754-29611-35970-15729-3665,21260-17838-21791-9177-24336-9739-17880-2600,easy
5614-18803-7510-234923-9506-13726-229019-87090,8486-18869-11940-65718-24531-13515-4281-8683,7092-6514-5617-56302-8270-4421-3367-5457,11312-21578-9255-43108-5491-7248-1562-7256,3037-10816-8208-21673-7188-12947-6772-5269,28677-14902-25693-24184-17519-20871-5856-5201,23028-15203-20754-29611-35970-15729-3665-3128,17838-21791-9177-24336-9739-17880-2600-1688,easy
18803-7510-234923-9506-13726-229019-87090-62708,18869-11940-65718-24531-13515-4281-8683-34088,6514-5617-56302-8270-4421-3367-5457-60275,21578-9255-43108-5491-7248-1562-7256-22141,10816-8208-21673-7188-12947-6772-5269-12936,14902-25693-24184-17519-20871-5856-5201-21701,15203-20754-29611-35970-15729-3665-3128-21747,21791-9177-24336-9739-17880-2600-1688-5895,easy
7510-234923-9506-13726-229019-87090-62708-3525,11940-65718-24531-13515-4281-8683-34088-4775,5617-56302-8270-4421-3367-5457-60275-1656,9255-43108-5491-7248-1562-7256-22141-3831,8208-21673-7188-12947-6772-5269-12936-3403,25693-24184-17519-20871-5856-5201-21701-11533,20754-29611-35970-15729-3665-3128-21747-8479,9177-24336-9739-17880-2600-1688-5895-2240,easy
234923-9506-13726-229019-87090-62708-3525-3977,65718-24531-13515-4281-8683-34088-4775-8889,56302-8270-4421-3367-5457-60275-1656-1468,43108-5491-7248-1562-7256-22141-3831-13527,21673-7188-12947-6772-5269-12936-3403-5636,24184-17519-20871-5856-5201-21701-11533-18151,29611-35970-15729-3665-3128-21747-8479-16871,24336-9739-17880-2600-1688-5895-2240-8533,hard
9506-13726-229019-87090-62708-3525-3977-152722,24531-13515-4281-8683-34088-4775-8889-27728,8270-4421-3367-5457-60275-1656-1468-3662,5491-7248-1562-7256-22141-3831-13527-3500,7188-12947-6772-5269-12936-3403-5636-3453,17519-20871-5856-5201-21701-11533-18151-3943,35970-15729-3665-3128-21747-8479-16871-1208,9739-17880-2600-1688-5895-2240-8533-646,easy
13726-229019-87090-62708-3525-3977-152722-1155598,13515-4281-8683-34088-4775-8889-27728-48126,4421-3367-5457-60275-1656-1468-3662-10166,7248-1562-7256-22141-3831-13527-3500-20538,12947-6772-5269-12936-3403-5636-3453-7173,20871-5856-5201-21701-11533-18151-3943-7729,15729-3665-3128-21747-8479-16871-1208-8195,17880-2600-1688-5895-2240-8533-646-5191,easy
229019-87090-62708-3525-3977-152722-1155598-97706,4281-8683-34088-4775-8889-27728-48126-9637,3367-5457-60275-1656-1468-3662-10166-2045,1562-7256-22141-3831-13527-3500-20538-941,6772-5269-12936-3403-5636-3453-7173-1474,5856-5201-21701-11533-18151-3943-7729-1886,3665-3128-21747-8479-16871-1208-8195-1604,2600-1688-5895-2240-8533-646-5191-747,easy
87090-62708-3525-3977-152722-1155598-97706-312288,8683-34088-4775-8889-27728-48126-9637-63545,5457-60275-1656-1468-3662-10166-2045-3809,7256-22141-3831-13527-3500-20538-941-17296,5269-12936-3403-5636-3453-7173-1474-7906,5201-21701-11533-18151-3943-7729-1886-6479,3128-21747-8479-16871-1208-8195-1604-5300,1688-5895-2240-8533-646-5191-747-4255,easy
62708-3525-3977-152722-1155598-97706-312288-115307,34088-4775-8889-27728-48126-9637-63545-65080,60275-1656-1468-3662-10166-2045-3809-11441,22141-3831-13527-3500-20538-941-17296-16587,12936-3403-5636-3453-7173-1474-7906-8484,21701-11533-18151-3943-7729-1886-6479-19740,21747-8479-16871-1208-8195-1604-5300-20165,5895-2240-8533-646-5191-747-4255-14170,easy
