delta,midgamma,lowgamma,theta,highalpha,lowalpha,highbeta,lowbeta,state
3284-8213-69530-34341-346769-152328-458422-5845,5235-9061-2277-22663-3600-120707-11621-2404,2018-9149-1306-22153-1246-5804-13390-4723,4118-4317-556-12770-799-4434-7142-640,7239-4033-493-11911-4300-6398-3685-4130,27752-24628-1359-19717-5673-8281-9874-2076,11376-7145-1191-11385-3427-2943-1905-2354,8481-10919-464-9243-1610-3684-5762-1733,easy
8213-69530-34341-346769-152328-458422-5845-159593,9061-2277-22663-3600-120707-11621-2404-13236,9149-1306-22153-1246-5804-13390-4723-3847,4317-556-12770-799-4434-7142-640-2872,4033-493-11911-4300-6398-3685-4130-1257,24628-1359-19717-5673-8281-9874-2076-1719,7145-1191-11385-3427-2943-1905-2354-771,10919-464-9243-1610-3684-5762-1733-1423,easy
69530-34341-346769-152328-458422-5845-159593-352462,2277-22663-3600-120707-11621-2404-13236-63049,1306-22153-1246-5804-13390-4723-3847-19683,556-12770-799-4434-7142-640-2872-3148,493-11911-4300-6398-3685-4130-1257-8627,1359-19717-5673-8281-9874-2076-1719-7808,1191-11385-3427-2943-1905-2354-771-3182,464-9243-1610-3684-5762-1733-1423-1730,easy
34341-346769-152328-458422-5845-159593-352462-16341,22663-3600-120707-11621-2404-13236-63049-4302,22153-1246-5804-13390-4723-3847-19683-1612,12770-799-4434-7142-640-2872-3148-4481,11911-4300-6398-3685-4130-1257-8627-6864,19717-5673-8281-9874-2076-1719-7808-17464,11385-3427-2943-1905-2354-771-3182-5490,9243-1610-3684-5762-1733-1423-1730-3669,easy
346769-152328-458422-5845-159593-352462-16341-2812,3600-120707-11621-2404-13236-63049-4302-8566,1246-5804-13390-4723-3847-19683-1612-21734,799-4434-7142-640-2872-3148-4481-11136,4300-6398-3685-4130-1257-8627-6864-11018,5673-8281-9874-2076-1719-7808-17464-68325,3427-2943-1905-2354-771-3182-5490-24002,1610-3684-5762-1733-1423-1730-3669-16856,easy
152328-458422-5845-159593-352462-16341-2812-338894,120707-11621-2404-13236-63049-4302-8566-8293,5804-13390-4723-3847-19683-1612-21734-2716,4434-7142-640-2872-3148-4481-11136-4538,6398-3685-4130-1257-8627-6864-11018-1802,8281-9874-2076-1719-7808-17464-68325-9206,2943-1905-2354-771-3182-5490-24002-3421,3684-5762-1733-1423-1730-3669-16856-2030,easy
458422-5845-159593-352462-16341-2812-338894-743083,11621-2404-13236-63049-4302-8566-8293-89351,13390-4723-3847-19683-1612-21734-2716-22773,7142-640-2872-3148-4481-11136-4538-18387,3685-4130-1257-8627-6864-11018-1802-11151,9874-2076-1719-7808-17464-68325-9206-7029,1905-2354-771-3182-5490-24002-3421-7749,5762-1733-1423-1730-3669-16856-2030-6440,hard
5845-159593-352462-16341-2812-338894-743083-59932,2404-13236-63049-4302-8566-8293-89351-9204,4723-3847-19683-1612-21734-2716-22773-8372,640-2872-3148-4481-11136-4538-18387-2978,4130-1257-8627-6864-11018-1802-11151-3530,2076-1719-7808-17464-68325-9206-7029-1818,2354-771-3182-5490-24002-3421-7749-2182,1733-1423-1730-3669-16856-2030-6440-2583,easy
159593-352462-16341-2812-338894-743083-59932-6911,13236-63049-4302-8566-8293-89351-9204-11651,3847-19683-1612-21734-2716-22773-8372-4075,2872-3148-4481-11136-4538-18387-2978-10828,1257-8627-6864-11018-1802-11151-3530-3541,1719-7808-17464-68325-9206-7029-1818-57816,771-3182-5490-24002-3421-7749-2182-95287,1423-1730-3669-16856-2030-6440-2583-6641,easy
352462-16341-2812-338894-743083-59932-6911-15681,63049-4302-8566-8293-89351-9204-11651-3384,19683-1612-21734-2716-22773-8372-4075-9378,3148-4481-11136-4538-18387-2978-10828-7051,8627-6864-11018-1802-11151-3530-3541-15199,7808-17464-68325-9206-7029-1818-57816-24753,3182-5490-24002-3421-7749-2182-95287-53349,1730-3669-16856-2030-6440-2583-6641-16731,easy
16341-2812-338894-743083-59932-6911-15681-8986,4302-8566-8293-89351-9204-11651-3384-12460,1612-21734-2716-22773-8372-4075-9378-5276,4481-11136-4538-18387-2978-10828-7051-6614,6864-11018-1802-11151-3530-3541-15199-14759,17464-68325-9206-7029-1818-57816-24753-27645,5490-24002-3421-7749-2182-95287-53349-65447,3669-16856-2030-6440-2583-6641-16731-13099,easy
2812-338894-743083-59932-6911-15681-8986-304401,8566-8293-89351-9204-11651-3384-12460-197432,21734-2716-22773-8372-4075-9378-5276-43650,11136-4538-18387-2978-10828-7051-6614-15867,11018-1802-11151-3530-3541-15199-14759-4558,68325-9206-7029-1818-57816-24753-27645-11242,24002-3421-7749-2182-95287-53349-65447-18947,16856-2030-6440-2583-6641-16731-13099-3232,easy
338894-743083-59932-6911-15681-8986-304401-24436,8293-89351-9204-11651-3384-12460-197432-6273,2716-22773-8372-4075-9378-5276-43650-938,4538-18387-2978-10828-7051-6614-15867-1554,1802-11151-3530-3541-15199-14759-4558-2238,9206-7029-1818-57816-24753-27645-11242-5819,3421-7749-2182-95287-53349-65447-18947-13856,2030-6440-2583-6641-16731-13099-3232-3528,hard
743083-59932-6911-15681-8986-304401-24436-263900,89351-9204-11651-3384-12460-197432-6273-14084,22773-8372-4075-9378-5276-43650-938-4261,18387-2978-10828-7051-6614-15867-1554-2495,11151-3530-3541-15199-14759-4558-2238-1523,7029-1818-57816-24753-27645-11242-5819-10758,7749-2182-95287-53349-65447-18947-13856-15301,6440-2583-6641-16731-13099-3232-3528-4843,easy
59932-6911-15681-8986-304401-24436-263900-49054,9204-11651-3384-12460-197432-6273-14084-13562,8372-4075-9378-5276-43650-938-4261-602,2978-10828-7051-6614-15867-1554-2495-3819,3530-3541-15199-14759-4558-2238-1523-3247,1818-57816-24753-27645-11242-5819-10758-3129,2182-95287-53349-65447-18947-13856-15301-3374,2583-6641-16731-13099-3232-3528-4843-1678,easy
6911-15681-8986-304401-24436-263900-49054-106950,11651-3384-12460-197432-6273-14084-13562-8322,4075-9378-5276-43650-938-4261-602-1033,10828-7051-6614-15867-1554-2495-3819-2542,3541-15199-14759-4558-2238-1523-3247-2344,57816-24753-27645-11242-5819-10758-3129-9343,95287-53349-65447-18947-13856-15301-3374-13590,6641-16731-13099-3232-3528-4843-1678-6744,easy
15681-8986-304401-24436-263900-49054-106950-45412,3384-12460-197432-6273-14084-13562-8322-49638,9378-5276-43650-938-4261-602-1033-9829,7051-6614-15867-1554-2495-3819-2542-16192,15199-14759-4558-2238-1523-3247-2344-3078,24753-27645-11242-5819-10758-3129-9343-28961,53349-65447-18947-13856-15301-3374-13590-61005,16731-13099-3232-3528-4843-1678-6744-4920,easy
8986-304401-24436-263900-49054-106950-45412-20009,12460-197432-6273-14084-13562-8322-49638-9309,5276-43650-938-4261-602-1033-9829-11097,6614-15867-1554-2495-3819-2542-16192-7846,14759-4558-2238-1523-3247-2344-3078-33847,27645-11242-5819-10758-3129-9343-28961-16660,65447-18947-13856-15301-3374-13590-61005-9937,13099-3232-3528-4843-1678-6744-4920-4730,easy
304401-24436-263900-49054-106950-45412-20009-30713,197432-6273-14084-13562-8322-49638-9309-31680,43650-938-4261-602-1033-9829-11097-8007,15867-1554-2495-3819-2542-16192-7846-2098,4558-2238-1523-3247-2344-3078-33847-2841,11242-5819-10758-3129-9343-28961-16660-2601,18947-13856-15301-3374-13590-61005-9937-1764,3232-3528-4843-1678-6744-4920-4730-5273,hard
24436-263900-49054-106950-45412-20009-30713-5563,6273-14084-13562-8322-49638-9309-31680-4689,938-4261-602-1033-9829-11097-8007-715,1554-2495-3819-2542-16192-7846-2098-4245,2238-1523-3247-2344-3078-33847-2841-3371,5819-10758-3129-9343-28961-16660-2601-5690,13856-15301-3374-13590-61005-9937-1764-3540,3528-4843-1678-6744-4920-4730-5273-2475,hard
263900-49054-106950-45412-20009-30713-5563-4450,14084-13562-8322-49638-9309-31680-4689-13894,4261-602-1033-9829-11097-8007-715-8399,2495-3819-2542-16192-7846-2098-4245-7066,1523-3247-2344-3078-33847-2841-3371-14473,10758-3129-9343-28961-16660-2601-5690-16312,15301-3374-13590-61005-9937-1764-3540-29405,4843-1678-6744-4920-4730-5273-2475-7031,hard
49054-106950-45412-20009-30713-5563-4450-16879,13562-8322-49638-9309-31680-4689-13894-48797,602-1033-9829-11097-8007-715-8399-10195,3819-2542-16192-7846-2098-4245-7066-13931,3247-2344-3078-33847-2841-3371-14473-19301,3129-9343-28961-16660-2601-5690-16312-48849,3374-13590-61005-9937-1764-3540-29405-18784,1678-6744-4920-4730-5273-2475-7031-8552,easy
106950-45412-20009-30713-5563-4450-16879-435234,8322-49638-9309-31680-4689-13894-48797-108917,1033-9829-11097-8007-715-8399-10195-5397,2542-16192-7846-2098-4245-7066-13931-16379,2344-3078-33847-2841-3371-14473-19301-19392,9343-28961-16660-2601-5690-16312-48849-64408,13590-61005-9937-1764-3540-29405-18784-36582,6744-4920-4730-5273-2475-7031-8552-9086,easy
45412-20009-30713-5563-4450-16879-435234-85135,49638-9309-31680-4689-13894-48797-108917-44565,9829-11097-8007-715-8399-10195-5397-7012,16192-7846-2098-4245-7066-13931-16379-12891,3078-33847-2841-3371-14473-19301-19392-6334,28961-16660-2601-5690-16312-48849-64408-8670,61005-9937-1764-3540-29405-18784-36582-4281,4920-4730-5273-2475-7031-8552-9086-7545,hard
20009-30713-5563-4450-16879-435234-85135-406557,9309-31680-4689-13894-48797-108917-44565-143140,11097-8007-715-8399-10195-5397-7012-13315,7846-2098-4245-7066-13931-16379-12891-4843,33847-2841-3371-14473-19301-19392-6334-15273,16660-2601-5690-16312-48849-64408-8670-49430,9937-1764-3540-29405-18784-36582-4281-78425,4730-5273-2475-7031-8552-9086-7545-24156,easy
30713-5563-4450-16879-435234-85135-406557-683879,31680-4689-13894-48797-108917-44565-143140-134499,8007-715-8399-10195-5397-7012-13315-11507,2098-4245-7066-13931-16379-12891-4843-10444,2841-3371-14473-19301-19392-6334-15273-5731,2601-5690-16312-48849-64408-8670-49430-84211,1764-3540-29405-18784-36582-4281-78425-78238,5273-2475-7031-8552-9086-7545-24156-33724,hard
5563-4450-16879-435234-85135-406557-683879-2235,4689-13894-48797-108917-44565-143140-134499-10520,715-8399-10195-5397-7012-13315-11507-4577,4245-7066-13931-16379-12891-4843-10444-11554,3371-14473-19301-19392-6334-15273-5731-12631,5690-16312-48849-64408-8670-49430-84211-104969,3540-29405-18784-36582-4281-78425-78238-28482,2475-7031-8552-9086-7545-24156-33724-10925,easy
4450-16879-435234-85135-406557-683879-2235-25528,13894-48797-108917-44565-143140-134499-10520-15447,8399-10195-5397-7012-13315-11507-4577-4786,7066-13931-16379-12891-4843-10444-11554-3031,14473-19301-19392-6334-15273-5731-12631-3523,16312-48849-64408-8670-49430-84211-104969-33469,29405-18784-36582-4281-78425-78238-28482-14914,7031-8552-9086-7545-24156-33724-10925-28750,easy
16879-435234-85135-406557-683879-2235-25528-154740,48797-108917-44565-143140-134499-10520-15447-10392,10195-5397-7012-13315-11507-4577-4786-9033,13931-16379-12891-4843-10444-11554-3031-7070,19301-19392-6334-15273-5731-12631-3523-5482,48849-64408-8670-49430-84211-104969-33469-5425,18784-36582-4281-78425-78238-28482-14914-4154,8552-9086-7545-24156-33724-10925-28750-4161,easy
435234-85135-406557-683879-2235-25528-154740-174932,108917-44565-143140-134499-10520-15447-10392-15187,5397-7012-13315-11507-4577-4786-9033-2717,16379-12891-4843-10444-11554-3031-7070-3379,19392-6334-15273-5731-12631-3523-5482-7418,64408-8670-49430-84211-104969-33469-5425-3689,36582-4281-78425-78238-28482-14914-4154-1888,9086-7545-24156-33724-10925-28750-4161-1162,easy
85135-406557-683879-2235-25528-154740-174932-557237,44565-143140-134499-10520-15447-10392-15187-115028,7012-13315-11507-4577-4786-9033-2717-89253,12891-4843-10444-11554-3031-7070-3379-25339,6334-15273-5731-12631-3523-5482-7418-18473,8670-49430-84211-104969-33469-5425-3689-23105,4281-78425-78238-28482-14914-4154-1888-32162,7545-24156-33724-10925-28750-4161-1162-14568,easy
657347-265414-286762-216868-278334-141056-602393-1262142,177359-6518-53309-51702-36508-43057-110965-86623,33756-3171-381-9711-990-15624-28605-42073,69010-2193-5986-11182-4798-3331-36078-9657,61710-4874-5205-6150-9150-3013-12443-6094,85253-9148-3013-6762-3330-5592-30642-14188,237499-3163-2208-3075-3439-2082-14462-17927,16990-1661-2093-2987-1043-6298-12737-12119,easy
265414-286762-216868-278334-141056-602393-1262142-1657597,6518-53309-51702-36508-43057-110965-86623-396546,3171-381-9711-990-15624-28605-42073-71356,2193-5986-11182-4798-3331-36078-9657-213268,4874-5205-6150-9150-3013-12443-6094-85107,9148-3013-6762-3330-5592-30642-14188-151511,3163-2208-3075-3439-2082-14462-17927-68487,1661-2093-2987-1043-6298-12737-12119-134069,easy
286762-216868-278334-141056-602393-1262142-1657597-841947,53309-51702-36508-43057-110965-86623-396546-98615,381-9711-990-15624-28605-42073-71356-14486,5986-11182-4798-3331-36078-9657-213268-19239,5205-6150-9150-3013-12443-6094-85107-12301,3013-6762-3330-5592-30642-14188-151511-11846,2208-3075-3439-2082-14462-17927-68487-6244,2093-2987-1043-6298-12737-12119-134069-5012,easy
216868-278334-141056-602393-1262142-1657597-841947-140334,51702-36508-43057-110965-86623-396546-98615-26366,9711-990-15624-28605-42073-71356-14486-7372,11182-4798-3331-36078-9657-213268-19239-5647,6150-9150-3013-12443-6094-85107-12301-3531,6762-3330-5592-30642-14188-151511-11846-6415,3075-3439-2082-14462-17927-68487-6244-7750,2987-1043-6298-12737-12119-134069-5012-2997,easy
278334-141056-602393-1262142-1657597-841947-140334-1238482,36508-43057-110965-86623-396546-98615-26366-195502,990-15624-28605-42073-71356-14486-7372-10617,4798-3331-36078-9657-213268-19239-5647-7112,9150-3013-12443-6094-85107-12301-3531-13562,3330-5592-30642-14188-151511-11846-6415-35424,3439-2082-14462-17927-68487-6244-7750-14184,1043-6298-12737-12119-134069-5012-2997-22533,easy
141056-602393-1262142-1657597-841947-140334-1238482-566597,43057-110965-86623-396546-98615-26366-195502-50030,15624-28605-42073-71356-14486-7372-10617-5879,3331-36078-9657-213268-19239-5647-7112-10248,3013-12443-6094-85107-12301-3531-13562-10539,5592-30642-14188-151511-11846-6415-35424-8860,2082-14462-17927-68487-6244-7750-14184-4625,6298-12737-12119-134069-5012-2997-22533-5389,easy
602393-1262142-1657597-841947-140334-1238482-566597-184522,110965-86623-396546-98615-26366-195502-50030-112728,28605-42073-71356-14486-7372-10617-5879-16050,36078-9657-213268-19239-5647-7112-10248-6096,12443-6094-85107-12301-3531-13562-10539-8753,30642-14188-151511-11846-6415-35424-8860-6397,14462-17927-68487-6244-7750-14184-4625-4947,12737-12119-134069-5012-2997-22533-5389-2262,easy
1262142-1657597-841947-140334-1238482-566597-184522-154795,86623-396546-98615-26366-195502-50030-112728-35641,42073-71356-14486-7372-10617-5879-16050-2335,9657-213268-19239-5647-7112-10248-6096-9631,6094-85107-12301-3531-13562-10539-8753-4089,14188-151511-11846-6415-35424-8860-6397-6731,17927-68487-6244-7750-14184-4625-4947-6182,12119-134069-5012-2997-22533-5389-2262-5029,easy
1657597-841947-140334-1238482-566597-184522-154795-792149,396546-98615-26366-195502-50030-112728-35641-32429,71356-14486-7372-10617-5879-16050-2335-25943,213268-19239-5647-7112-10248-6096-9631-9730,85107-12301-3531-13562-10539-8753-4089-12886,151511-11846-6415-35424-8860-6397-6731-13989,68487-6244-7750-14184-4625-4947-6182-7624,134069-5012-2997-22533-5389-2262-5029-6245,easy
841947-140334-1238482-566597-184522-154795-792149-852589,98615-26366-195502-50030-112728-35641-32429-120559,14486-7372-10617-5879-16050-2335-25943-44470,19239-5647-7112-10248-6096-9631-9730-12890,12301-3531-13562-10539-8753-4089-12886-8955,11846-6415-35424-8860-6397-6731-13989-42431,6244-7750-14184-4625-4947-6182-7624-25191,5012-2997-22533-5389-2262-5029-6245-22604,easy
140334-1238482-566597-184522-154795-792149-852589-265072,26366-195502-50030-112728-35641-32429-120559-97178,7372-10617-5879-16050-2335-25943-44470-17138,5647-7112-10248-6096-9631-9730-12890-3521,3531-13562-10539-8753-4089-12886-8955-8893,6415-35424-8860-6397-6731-13989-42431-12136,7750-14184-4625-4947-6182-7624-25191-25113,2997-22533-5389-2262-5029-6245-22604-2918,easy
1238482-566597-184522-154795-792149-852589-265072-1337444,195502-50030-112728-35641-32429-120559-97178-85059,10617-5879-16050-2335-25943-44470-17138-90976,7112-10248-6096-9631-9730-12890-3521-62035,13562-10539-8753-4089-12886-8955-8893-18315,35424-8860-6397-6731-13989-42431-12136-21229,14184-4625-4947-6182-7624-25191-25113-21977,22533-5389-2262-5029-6245-22604-2918-9266,easy
566597-184522-154795-792149-852589-265072-1337444-222608,50030-112728-35641-32429-120559-97178-85059-27107,5879-16050-2335-25943-44470-17138-90976-14144,10248-6096-9631-9730-12890-3521-62035-20492,10539-8753-4089-12886-8955-8893-18315-3383,8860-6397-6731-13989-42431-12136-21229-7145,4625-4947-6182-7624-25191-25113-21977-8151,5389-2262-5029-6245-22604-2918-9266-3612,easy
184522-154795-792149-852589-265072-1337444-222608-1050366,112728-35641-32429-120559-97178-85059-27107-21953,16050-2335-25943-44470-17138-90976-14144-33879,6096-9631-9730-12890-3521-62035-20492-18582,8753-4089-12886-8955-8893-18315-3383-10707,6397-6731-13989-42431-12136-21229-7145-9220,4947-6182-7624-25191-25113-21977-8151-15942,2262-5029-6245-22604-2918-9266-3612-10205,easy
154795-792149-852589-265072-1337444-222608-1050366-1413937,35641-32429-120559-97178-85059-27107-21953-40800,2335-25943-44470-17138-90976-14144-33879-10171,9631-9730-12890-3521-62035-20492-18582-12931,4089-12886-8955-8893-18315-3383-10707-11858,6731-13989-42431-12136-21229-7145-9220-4202,6182-7624-25191-25113-21977-8151-15942-1894,5029-6245-22604-2918-9266-3612-10205-2950,easy
792149-852589-265072-1337444-222608-1050366-1413937-1838472,32429-120559-97178-85059-27107-21953-40800-489077,25943-44470-17138-90976-14144-33879-10171-180957,9730-12890-3521-62035-20492-18582-12931-115972,12886-8955-8893-18315-3383-10707-11858-69617,13989-42431-12136-21229-7145-9220-4202-18304,7624-25191-25113-21977-8151-15942-1894-16256,6245-22604-2918-9266-3612-10205-2950-24905,easy
852589-265072-1337444-222608-1050366-1413937-1838472-1216881,120559-97178-85059-27107-21953-40800-489077-15681,44470-17138-90976-14144-33879-10171-180957-9138,12890-3521-62035-20492-18582-12931-115972-4840,8955-8893-18315-3383-10707-11858-69617-2334,42431-12136-21229-7145-9220-4202-18304-1631,25191-25113-21977-8151-15942-1894-16256-1772,22604-2918-9266-3612-10205-2950-24905-1057,easy
265072-1337444-222608-1050366-1413937-1838472-1216881-1042244,97178-85059-27107-21953-40800-489077-15681-308076,17138-90976-14144-33879-10171-180957-9138-61472,3521-62035-20492-18582-12931-115972-4840-111466,8893-18315-3383-10707-11858-69617-2334-48460,12136-21229-7145-9220-4202-18304-1631-22460,25113-21977-8151-15942-1894-16256-1772-7614,2918-9266-3612-10205-2950-24905-1057-5386,easy
1337444-222608-1050366-1413937-1838472-1216881-1042244-32248,85059-27107-21953-40800-489077-15681-308076-10319,90976-14144-33879-10171-180957-9138-61472-4325,62035-20492-18582-12931-115972-4840-111466-920,18315-3383-10707-11858-69617-2334-48460-1686,21229-7145-9220-4202-18304-1631-22460-1765,21977-8151-15942-1894-16256-1772-7614-1166,9266-3612-10205-2950-24905-1057-5386-919,easy
222608-1050366-1413937-1838472-1216881-1042244-32248-2593736,27107-21953-40800-489077-15681-308076-10319-331199,14144-33879-10171-180957-9138-61472-4325-311486,20492-18582-12931-115972-4840-111466-920-60666,3383-10707-11858-69617-2334-48460-1686-28438,7145-9220-4202-18304-1631-22460-1765-62345,8151-15942-1894-16256-1772-7614-1166-32520,3612-10205-2950-24905-1057-5386-919-17836,easy
1050366-1413937-1838472-1216881-1042244-32248-2593736-1172028,21953-40800-489077-15681-308076-10319-331199-64491,33879-10171-180957-9138-61472-4325-311486-1491,18582-12931-115972-4840-111466-920-60666-16622,10707-11858-69617-2334-48460-1686-28438-9534,9220-4202-18304-1631-22460-1765-62345-23497,15942-1894-16256-1772-7614-1166-32520-15275,10205-2950-24905-1057-5386-919-17836-6226,easy
1413937-1838472-1216881-1042244-32248-2593736-1172028-977380,40800-489077-15681-308076-10319-331199-64491-219102,10171-180957-9138-61472-4325-311486-1491-121671,12931-115972-4840-111466-920-60666-16622-30726,11858-69617-2334-48460-1686-28438-9534-36487,4202-18304-1631-22460-1765-62345-23497-53142,1894-16256-1772-7614-1166-32520-15275-32454,2950-24905-1057-5386-919-17836-6226-15870,easy
1838472-1216881-1042244-32248-2593736-1172028-977380-908319,489077-15681-308076-10319-331199-64491-219102-28946,180957-9138-61472-4325-311486-1491-121671-4952,115972-4840-111466-920-60666-16622-30726-13139,69617-2334-48460-1686-28438-9534-36487-14665,18304-1631-22460-1765-62345-23497-53142-15494,16256-1772-7614-1166-32520-15275-32454-6971,24905-1057-5386-919-17836-6226-15870-6812,hard
1216881-1042244-32248-2593736-1172028-977380-908319-830485,15681-308076-10319-331199-64491-219102-28946-76548,9138-61472-4325-311486-1491-121671-4952-2115,4840-111466-920-60666-16622-30726-13139-5261,2334-48460-1686-28438-9534-36487-14665-4251,1631-22460-1765-62345-23497-53142-15494-12195,1772-7614-1166-32520-15275-32454-6971-6762,1057-5386-919-17836-6226-15870-6812-2323,easy
1042244-32248-2593736-1172028-977380-908319-830485-62536,308076-10319-331199-64491-219102-28946-76548-66993,61472-4325-311486-1491-121671-4952-2115-11964,111466-920-60666-16622-30726-13139-5261-9464,48460-1686-28438-9534-36487-14665-4251-10674,22460-1765-62345-23497-53142-15494-12195-11429,7614-1166-32520-15275-32454-6971-6762-4632,5386-919-17836-6226-15870-6812-2323-3132,easy
32248-2593736-1172028-977380-908319-830485-62536-5027,10319-331199-64491-219102-28946-76548-66993-13236,4325-311486-1491-121671-4952-2115-11964-3787,920-60666-16622-30726-13139-5261-9464-5449,1686-28438-9534-36487-14665-4251-10674-35745,1765-62345-23497-53142-15494-12195-11429-32617,1166-32520-15275-32454-6971-6762-4632-10058,919-17836-6226-15870-6812-2323-3132-8566,easy
2593736-1172028-977380-908319-830485-62536-5027-103757,331199-64491-219102-28946-76548-66993-13236-7103,311486-1491-121671-4952-2115-11964-3787-4579,60666-16622-30726-13139-5261-9464-5449-4657,28438-9534-36487-14665-4251-10674-35745-1985,62345-23497-53142-15494-12195-11429-32617-3409,32520-15275-32454-6971-6762-4632-10058-1282,17836-6226-15870-6812-2323-3132-8566-1424,easy
1172028-977380-908319-830485-62536-5027-103757-757368,64491-219102-28946-76548-66993-13236-7103-58328,1491-121671-4952-2115-11964-3787-4579-19683,16622-30726-13139-5261-9464-5449-4657-18806,9534-36487-14665-4251-10674-35745-1985-21030,23497-53142-15494-12195-11429-32617-3409-38290,15275-32454-6971-6762-4632-10058-1282-37814,6226-15870-6812-2323-3132-8566-1424-10825,easy
977380-908319-830485-62536-5027-103757-757368-8970,219102-28946-76548-66993-13236-7103-58328-8179,121671-4952-2115-11964-3787-4579-19683-343,30726-13139-5261-9464-5449-4657-18806-10758,36487-14665-4251-10674-35745-1985-21030-16793,53142-15494-12195-11429-32617-3409-38290-28035,32454-6971-6762-4632-10058-1282-37814-32367,15870-6812-2323-3132-8566-1424-10825-27729,easy
908319-830485-62536-5027-103757-757368-8970-32149,28946-76548-66993-13236-7103-58328-8179-34782,4952-2115-11964-3787-4579-19683-343-10848,13139-5261-9464-5449-4657-18806-10758-11118,14665-4251-10674-35745-1985-21030-16793-33202,15494-12195-11429-32617-3409-38290-28035-19531,6971-6762-4632-10058-1282-37814-32367-29730,6812-2323-3132-8566-1424-10825-27729-13532,easy
830485-62536-5027-103757-757368-8970-32149-828054,76548-66993-13236-7103-58328-8179-34782-235739,2115-11964-3787-4579-19683-343-10848-189522,5261-9464-5449-4657-18806-10758-11118-58489,4251-10674-35745-1985-21030-16793-33202-30287,12195-11429-32617-3409-38290-28035-19531-49502,6762-4632-10058-1282-37814-32367-29730-35871,2323-3132-8566-1424-10825-27729-13532-12896,easy
62536-5027-103757-757368-8970-32149-828054-2002,66993-13236-7103-58328-8179-34782-235739-8274,11964-3787-4579-19683-343-10848-189522-8646,9464-5449-4657-18806-10758-11118-58489-30416,10674-35745-1985-21030-16793-33202-30287-5959,11429-32617-3409-38290-28035-19531-49502-23771,4632-10058-1282-37814-32367-29730-35871-23074,3132-8566-1424-10825-27729-13532-12896-18685,easy
5027-103757-757368-8970-32149-828054-2002-4868,13236-7103-58328-8179-34782-235739-8274-5481,3787-4579-19683-343-10848-189522-8646-2799,5449-4657-18806-10758-11118-58489-30416-11917,35745-1985-21030-16793-33202-30287-5959-14704,32617-3409-38290-28035-19531-49502-23771-71117,10058-1282-37814-32367-29730-35871-23074-16543,8566-1424-10825-27729-13532-12896-18685-14055,easy
103757-757368-8970-32149-828054-2002-4868-377077,7103-58328-8179-34782-235739-8274-5481-31027,4579-19683-343-10848-189522-8646-2799-12670,4657-18806-10758-11118-58489-30416-11917-2328,1985-21030-16793-33202-30287-5959-14704-15346,3409-38290-28035-19531-49502-23771-71117-40843,1282-37814-32367-29730-35871-23074-16543-12352,1424-10825-27729-13532-12896-18685-14055-35475,easy
757368-8970-32149-828054-2002-4868-377077-119865,58328-8179-34782-235739-8274-5481-31027-32219,19683-343-10848-189522-8646-2799-12670-3456,18806-10758-11118-58489-30416-11917-2328-4317,21030-16793-33202-30287-5959-14704-15346-2189,38290-28035-19531-49502-23771-71117-40843-1712,37814-32367-29730-35871-23074-16543-12352-1111,10825-27729-13532-12896-18685-14055-35475-875,easy
8970-32149-828054-2002-4868-377077-119865-22330,8179-34782-235739-8274-5481-31027-32219-6043,343-10848-189522-8646-2799-12670-3456-3880,10758-11118-58489-30416-11917-2328-4317-8928,16793-33202-30287-5959-14704-15346-2189-31958,28035-19531-49502-23771-71117-40843-1712-80358,32367-29730-35871-23074-16543-12352-1111-23466,27729-13532-12896-18685-14055-35475-875-14755,easy
32149-828054-2002-4868-377077-119865-22330-281324,34782-235739-8274-5481-31027-32219-6043-35528,10848-189522-8646-2799-12670-3456-3880-19253,11118-58489-30416-11917-2328-4317-8928-6439,33202-30287-5959-14704-15346-2189-31958-17350,19531-49502-23771-71117-40843-1712-80358-19555,29730-35871-23074-16543-12352-1111-23466-3382,13532-12896-18685-14055-35475-875-14755-3631,easy
828054-2002-4868-377077-119865-22330-281324-38757,235739-8274-5481-31027-32219-6043-35528-27153,189522-8646-2799-12670-3456-3880-19253-3364,58489-30416-11917-2328-4317-8928-6439-7527,30287-5959-14704-15346-2189-31958-17350-3053,49502-23771-71117-40843-1712-80358-19555-5617,35871-23074-16543-12352-1111-23466-3382-6827,12896-18685-14055-35475-875-14755-3631-10040,easy
2002-4868-377077-119865-22330-281324-38757-271910,8274-5481-31027-32219-6043-35528-27153-101415,8646-2799-12670-3456-3880-19253-3364-45981,30416-11917-2328-4317-8928-6439-7527-5693,5959-14704-15346-2189-31958-17350-3053-5219,23771-71117-40843-1712-80358-19555-5617-12385,23074-16543-12352-1111-23466-3382-6827-9748,18685-14055-35475-875-14755-3631-10040-2225,easy
4868-377077-119865-22330-281324-38757-271910-20845,5481-31027-32219-6043-35528-27153-101415-3449,2799-12670-3456-3880-19253-3364-45981-1846,11917-2328-4317-8928-6439-7527-5693-3394,14704-15346-2189-31958-17350-3053-5219-3115,71117-40843-1712-80358-19555-5617-12385-9577,16543-12352-1111-23466-3382-6827-9748-5802,14055-35475-875-14755-3631-10040-2225-4844,hard
