delta,theta,lowalpha,highalpha,lowbeta,highbeta,lowgamma,midgamma,state,answer
159361-955431-449476-522553-1004454-688752-733432-27391,21925-9657-394950-111757-78524-230629-131245-20242,7893-17145-23329-114089-5569-4291-93573-6400,2021-15410-10700-30230-14428-52534-15512-4635,624-5421-34592-33594-1976-19670-24219-3897,1751-3021-15347-113298-3265-16917-15323-2422,352-1903-4213-22429-3503-9613-5716-266,191-1013-5625-9412-1530-3493-3440-413,difficult,no
79940-270420-270420-338846-631419-1324291-1893811-152257,63948-86554-86554-167723-194942-297948-302777-21154,4299-24728-24728-5723-46103-19947-59422-169,4344-18599-18599-6558-38466-20296-26301-862,2905-7751-7751-11404-48399-17540-14983-330,6670-3695-3695-8165-11386-10036-14837-741,2843-2963-2963-2678-10176-5073-5065-361,1516-6475-6475-2607-14018-2497-7408-227,difficult,no
236681-532072-223454-429766-355496-1218199-133399-985995,205880-23797-124518-321825-116399-247853-28669-83687,19325-1409-6451-78526-9802-148033-7302-14507,33365-2920-3631-93727-15886-65151-1102-20629,18817-1043-2168-25362-7968-25460-1423-17243,5074-677-8544-41824-5020-23516-1295-13330,3292-800-9105-27506-1777-12310-756-3459,1189-593-2795-3912-707-9735-256-1549,easy,no
723880-2773234-2154835-1198932-161177-469536-111850-61058,127853-61534-443763-112662-9646-134572-108044-14386,27407-5059-108389-25464-3762-41883-13365-9709,6562-23315-75665-12114-18996-12576-6290-3363,10197-11679-30051-4642-1524-15025-3391-4603,4616-5429-17475-7271-2399-6648-5966-2132,1984-1625-7784-3293-466-649-1131-502,2253-1786-3095-3255-378-1029-607-532,difficult,yes
612495-907570-805696-1866189-161426-42033-206664-1425979,219954-155680-19720-166995-53966-151372-54275-41869,35552-42550-1876-55640-78522-9812-24572-24725,23100-2279-5130-83315-68152-7689-5411-3630,20206-3189-2429-63590-42251-2924-5850-8475,6101-4738-3506-8927-18486-3518-2988-3618,1279-1616-1094-33075-8345-1469-1250-1063,765-1854-1726-23842-4079-1475-1142-656,easy,yes
92556-2102804-659180-41272-146192-329993-472536-111432,99757-224677-268178-16244-30723-107171-123549-36211,25466-36718-34045-2963-3738-6054-20052-10625,5515-20888-58309-681-3161-7176-3632-1184,8460-17963-22504-1765-1217-1312-17383-934,9474-15504-8852-1242-1570-3947-7731-1784,2760-5458-4669-1406-844-2189-1506-929,2975-2288-2488-306-523-1824-668-242,difficult,yes
1446416-733611-2134299-45016-170104-694785-107743-201590,1139423-151755-569281-20418-66499-21669-16836-25157,67666-655-40826-4933-4331-3108-1808-8382,48066-7713-30385-6457-3448-3265-2429-2269,32520-6072-35502-2490-883-7120-2994-1014,17894-6309-20234-2237-4293-2377-1671-885,8452-1531-16508-569-816-1849-1037-708,9536-2545-8479-237-831-1940-906-255,easy,yes
1613525-1249642-694633-41754-91173-3385828-495376-208202,1310506-189195-307938-20664-15242-581413-69466-45331,360531-24025-166796-2899-2338-90498-27516-6100,136228-20948-161166-2399-3663-13632-4804-4473,40746-5280-32085-1817-535-37675-7665-2831,45068-4617-40394-1301-1135-17270-4876-5008,3553-1746-12496-468-564-9562-3415-783,11935-2047-8981-306-242-3937-1159-1379,easy,yes
1469810-193159-957513-1365463-123060-683539-42331-110367,44856-7560-54811-44762-10671-8962-5054-143073,7688-4176-31091-5857-451-21927-5872-144189,9731-3613-4015-22666-2439-10523-819-45320,5397-1907-3763-3007-633-2508-347-12364,27695-950-5132-6181-1678-3373-314-26537,11484-612-2137-6853-707-1194-237-11703,9173-361-1394-950-297-1137-259-8434,difficult,yes
1564893-535730-727931-883029-182916-986393-1854265-130151,268705-104261-148701-89418-68032-257506-30867-45296,46603-27519-24928-9671-33285-77466-5608-5845,37937-32830-17774-8925-11687-8263-23879-5064,8684-7231-5007-8276-4766-13984-9943-1371,24897-17186-9851-4928-9221-9229-3658-2043,13036-2761-8059-4404-4890-5503-2115-791,12580-2659-2955-5175-4789-2416-1022-621,easy,yes
292063-883060-409153-1094389-138937-959860-651903-256606,38663-256753-27566-59987-9738-200529-254000-21619,12499-16949-7870-16448-1220-22128-107532-2252,6398-140450-13235-4452-1078-32220-18124-3180,3120-32159-17742-3712-907-22334-29576-5452,4538-46190-4318-2560-649-8424-15417-1761,3225-12002-3825-2989-436-6797-7195-1111,1720-7109-2799-3618-740-2747-1751-578,difficult,no
1729799-745574-15079-312473-1543290-28185-1403473-111990,146279-29283-23467-503059-496390-2944-86671-246581,26265-32721-10197-54157-36611-1057-24818-35484,20436-63070-2820-104283-29466-407-15069-38800,26650-9426-1103-55278-15404-385-7855-16084,10504-15282-959-25003-18873-321-4296-19287,8468-3483-544-28677-7319-141-4231-7333,4993-2621-684-24890-6122-113-3526-4076,easy,yes
320664-768498-760111-1600205-193996-158540-1337031-622115,31829-67156-95977-145517-798095-14180-597407-164108,9237-38759-81299-43139-178029-8052-141550-12741,23326-27048-24194-14176-122690-1809-13364-8543,8786-15355-19406-4700-75899-4067-72728-14913,5338-19382-12785-12992-41455-3782-28476-7261,7389-3747-14766-5219-19023-2650-26333-5485,7895-8014-3607-5124-28721-735-22534-2525,easy,yes
346861-1014880-1914713-1501462-37419-123992-508615-1152583,441152-130903-480000-9907-18169-111666-276753-69630,17462-20176-189586-1208-3762-10868-33411-4932,20050-39023-250910-3953-1687-3316-18598-55424,47047-13840-30263-3264-621-2851-22613-7772,24666-17483-34864-2571-1043-2263-18274-6286,8176-5560-10098-1210-819-2637-10718-5662,11116-2460-4632-315-1032-2025-4926-946,difficult,no
1869330-1098238-108114-2239529-638955-83786-763429-1009976,80001-159662-86229-55802-61415-11671-398179-10397,7193-137414-12214-26282-17840-15661-262435-15706,72890-83127-4134-49979-8838-3112-149483-5884,22049-32099-4171-7012-4170-3568-87179-4300,16143-52698-4388-8707-8723-1249-81342-6254,15316-5718-1696-2962-9297-726-7941-1615,11070-6644-684-1435-2599-417-5269-1430,easy,yes
2483407-1397639-555904-2546159-749684-1612362-1858367-1099510,715454-331918-99437-571586-242951-605706-353941-288168,182009-36367-4696-665756-159502-257000-92147-21984,339858-55945-9748-122880-19021-112836-63712-19318,185554-33123-10447-116439-29576-98830-8719-37851,54326-17555-3256-21596-10319-20474-20188-6211,19059-9544-2162-21716-19006-27006-3874-9378,20730-3463-1050-21090-4110-19313-2219-4842,difficult,yes
1997464-129614-1634377-464619-380662-140001-590613-112475,262930-18612-491017-62940-60865-32465-103085-8400,76793-6296-133498-18639-6961-16479-51452-5689,36856-6274-14437-9824-31285-2599-8286-5042,12754-4266-44700-1996-2925-8132-7291-1444,49459-2093-19249-5938-3822-2325-13015-1223,7784-701-19538-940-3137-2083-1916-613,7094-1268-19447-726-2115-2476-1050-317,difficult,yes
369416-1032380-723709-1253658-54704-849238-333361-170610,205537-240181-94274-349553-383878-761264-76146-49093,53722-11653-9243-35694-55720-72322-13670-11637,3839-35711-8030-37018-14315-9571-7717-12005,12611-19758-2410-37274-6047-11735-4080-1784,4888-25195-2265-24917-13523-14386-8510-3756,1866-4568-1184-4536-2817-2955-1195-1358,3544-5790-2560-5864-2995-1924-1987-835,difficult,yes
12254-1615865-173818-234545-764845-795423-618616-357657,12307-514509-20724-64876-95586-182305-27580-173611,7259-320007-7551-20023-16561-23545-30540-14814,1598-215902-3507-6125-11588-20729-9478-41968,2745-47864-3795-8472-4455-19678-7688-15227,4932-70265-607-3783-2938-20582-4428-7490,1545-15401-413-1368-2536-6747-1808-2601,880-7496-208-1062-1364-8920-1499-7480,easy,yes
250701-171157-1235849-1879351-169664-49750-645827-338146,79369-36973-52177-979331-63751-34241-11153-96100,51772-1424-41345-34783-13427-3373-10172-17347,8411-3727-13941-61692-6653-6261-4425-31786,11458-1647-5083-13453-2514-2260-2123-7834,2535-1166-8147-28127-1232-3918-1287-4047,1262-173-5157-4236-811-988-683-933,1005-171-4412-5379-764-547-364-689,easy,no
2219-108736-392386-447078-723334-136663-240819-51877,23707-40280-61249-57785-61191-13336-443931-13731,9571-28682-5073-6127-4958-948-39455-6802,5889-10040-5807-10485-28705-7365-54234-2647,2454-2430-4706-11604-7477-1933-22992-1590,3180-7561-2015-1519-10998-1431-35705-463,2750-843-275-1415-4497-665-5328-416,1527-1288-221-1702-3883-544-5137-175,difficult,no
823883-159021-218366-1875201-15288-916069-255731-134677,119544-44124-40440-338748-5337-82207-26251-60602,6990-13416-5714-88060-808-40423-9528-22905,2991-34963-3378-29906-2517-26939-6157-7180,6707-9399-1928-9509-3740-6016-9438-7254,9618-7915-4338-16914-3253-4207-10439-9087,6641-954-3617-8222-1435-2786-4711-7954,4237-1051-1140-3590-945-1469-7497-2766,easy,yes
40361-942732-2006761-122538-651065-126944-1347294-230755,12833-205731-673332-28333-25707-18218-76571-98381,2581-53981-315996-2919-6295-3310-9269-5879,2265-28686-97436-3020-1684-3061-11723-3226,1774-19509-79875-722-3720-1080-10587-3554,1362-6401-63430-2583-2078-2711-3659-1633,487-2415-11748-726-552-1227-4300-1490,221-1821-7353-616-340-531-2474-1692,easy,yes
336465-285243-459687-1913965-263335-1459015-721160-3280733,9572-815661-63570-341357-93848-283232-56126-297474,932-9671-13353-89123-11492-71596-26384-20381,1535-12608-12426-69250-5143-109509-6789-58463,2089-61842-3691-12412-2322-13286-3771-61265,322-16693-10454-30337-4136-32430-7339-25717,126-11148-682-7790-1514-15972-1820-17420,257-5116-1914-2094-914-9603-926-8176,easy,no
1401971-1299952-193871-371750-618701-1175480-2047145-895401,14642-449714-25667-59422-62553-292865-1034234-11158,3198-191400-13788-16963-21150-35782-368239-27960,26550-11302-13047-2493-13927-50825-64151-16538,9356-28185-5634-6286-9872-13437-75055-7216,13434-52259-3573-6176-4357-12371-88376-5725,2915-25001-606-520-3121-2426-11147-2849,693-7393-565-347-1631-3251-10192-652,easy,yes
544645-185213-538282-316343-281727-301416-1349813-864260,46293-168272-103064-104162-188075-127924-31632-278635,4476-23834-48703-40700-45083-46961-16508-78624,5987-19793-20859-4359-25595-51427-3925-175087,15066-15328-17314-6139-10074-12612-10363-43594,7250-7947-6358-4516-10348-6671-4389-26657,7620-1738-4244-2733-8438-6177-3648-10171,3509-1175-3211-1908-2527-1240-1326-3668,difficult,yes
96827-1337632-239777-1988779-747656-330808-545458-310380,144585-31283-39096-99765-242484-66998-31325-21756,16967-11488-10937-74388-50113-8310-95002-19510,6262-9920-14709-32321-16828-3503-16472-9577,3340-2077-1422-6518-11071-4207-4740-2386,3184-2086-5216-11345-13505-4528-12359-2965,1108-1416-1351-5563-3422-554-3184-815,443-793-910-1019-2452-348-1553-807,difficult,no
267968-1270784-265556-245800-846002-1063818-461681-1778750,32832-587401-502398-35013-474891-221523-345181-88410,35756-270797-15796-2350-107029-115280-226944-37782,8158-178578-68915-334-22145-25002-20387-41232,3855-43302-11495-1783-15474-32328-41983-11091,4558-41884-11298-850-29340-35813-14032-6767,1970-32984-3801-499-7580-25070-8390-2751,2418-15286-1897-137-5184-3699-9045-1278,difficult,yes
900163-528751-342670-1597569-77703-348720-309338-1230524,66617-64973-91260-34048-180963-125087-16016-93582,13599-23614-3277-43484-13401-36764-24190-152053,2787-8648-3450-4543-4214-10429-11102-45018,3616-17601-1795-6179-6962-6788-3184-34103,2244-12531-2404-10539-4945-16818-3963-29705,992-3916-1755-3045-2857-2518-1183-3970,1405-1435-520-1185-1187-1729-1831-2479,difficult,no
1310325-1445380-331802-343348-1046675-674259-1476684-737304,127343-149345-18883-42820-29939-110091-654976-43726,39053-32540-14507-16493-11190-9844-108551-33748,67246-13622-5303-18103-9380-25244-64939-25451,20034-12700-3226-3267-4534-4147-53750-5157,26820-23770-1443-6894-29508-23891-63078-21275,13841-10784-1200-1991-9925-8254-34596-5166,7936-4440-694-1751-2688-2199-10609-2758,easy,yes
101641-1046577-143860-1240864-392240-201132-138086-221502,20024-34202-6611-225676-91525-7654-63367-16059,1983-8755-9187-100823-20241-2688-6381-6837,1901-8208-4029-53444-25537-536-4687-10286,1819-2908-2064-14548-21889-731-3617-4604,2155-2164-1356-13066-4836-932-3825-5852,762-1265-1313-12731-5687-937-4829-1460,722-1101-1119-9695-1542-435-967-1732,easy,no
587943-1000389-530919-1108733-763658-1453933-71366-673766,206355-141613-57636-331585-35140-147607-7660-64591,122920-108595-47971-23438-11964-74970-4582-11192,11068-22753-27254-190328-8394-82676-2133-4298,14719-19161-33715-31035-4704-55263-1847-5683,25965-22035-23922-32770-2137-27361-1100-4456,15402-11929-9232-13081-3741-15019-911-3160,4935-4358-7800-6481-1218-8753-413-4139,easy,yes
889649-361379-1425219-315918-923157-1538103-1037193-171771,172516-89154-203040-20092-441536-47856-53827-29860,67031-11610-18402-12933-21579-28590-21989-13972,19564-1273-37557-13611-6348-13617-5417-5499,6909-6260-12965-9301-31110-21654-9104-5206,9653-2970-13567-5665-17456-9805-5826-6496,13799-3128-9903-1811-24058-2651-5695-1737,4841-2438-11192-3515-9121-1793-2110-3282,difficult,no
323956-1028813-1490044-462059-64408-588270-715041-1832240,18447-57011-83589-94455-24370-183104-80350-75997,2712-19760-54218-14704-3050-9654-31460-160869,7547-35844-74094-20741-2056-45178-8081-14999,7815-15524-47030-9433-2340-10458-6933-56940,5167-21950-30026-3597-858-4510-11486-24289,3049-22046-6950-4287-815-4120-6043-19585,1483-7178-9045-2107-822-1364-1122-20165,easy,yes
568919-2060097-410896-331366-42875-42875-337195-780665,104792-27597-338702-225312-5757-5757-45371-108437,15624-5728-31041-59196-971-971-18250-5467,60565-16031-18839-19603-984-984-5013-27319,8108-5963-21643-37297-1295-1295-10142-29782,14167-3845-38957-24335-437-437-6772-9931,14350-6024-9917-4930-633-633-12207-23542,8331-4483-19457-3266-128-128-2737-14241,difficult,no
197352-36527-625237-2089331-2313536-390893-1261532-1119029,136257-5144-99264-681493-312129-251867-110027-132493,48293-5005-7006-26078-210279-141550-32929-47739,9625-407-17574-156677-87337-66522-17435-11245,6010-1957-10841-69971-23025-43625-11450-8151,3815-954-26188-36090-90591-14083-8132-28694,6374-822-5625-29829-9822-5597-5677-5227,10915-617-8962-12566-7748-6040-5202-1620,difficult,yes
963067-517126-585526-550279-626484-1993753-104827-1664243,645528-39244-365668-84590-113080-210146-42258-141065,48801-24365-76314-31549-15292-194724-12098-184620,35168-7920-62566-49012-24184-93053-24696-16988,52716-10632-75626-6240-5233-76772-14440-8799,28810-4913-31967-20596-11967-25347-6227-15307,33210-2397-9758-5690-4616-22328-2988-4411,14018-816-9715-1671-2852-12148-988-3504,easy,yes
2363645-799570-3771974-2186873-99499-1246576-357445-56153,744699-84135-388964-682621-53602-99653-64945-23612,273919-23526-271305-24272-25541-40794-53224-4481,71234-5836-104681-128887-9270-7105-36418-3177,64080-8386-46368-22416-5933-8643-9137-10299,58402-6011-61270-26759-6164-7428-7466-3094,20829-2614-16927-17119-3698-2599-854-1412,9332-1470-7482-4362-1497-1637-2983-1361,easy,no
118465-1602105-313403-575453-2094047-201882-591950-1144281,70606-266647-48037-71295-46325-27549-64146-86450,38407-19710-9757-7422-4286-11850-9377-7332,3364-28628-11736-4620-32182-4261-4423-12473,8818-18762-3184-2514-4994-3507-5361-28403,5338-11388-2470-4907-15739-2642-4060-10689,1514-5768-1369-1214-2707-2786-2081-3467,2733-5597-911-1964-3811-2727-597-2980,easy,yes
2037945-25577-201529-1649221-467130-1064035-228236-601262,736544-37912-35604-116392-29037-54682-59551-664114,10318-8925-9322-109573-6010-8606-11793-105862,24205-6358-4797-13676-4923-5431-12393-49188,67240-3167-3438-19220-4776-17066-4796-10212,11093-7433-4691-14348-4078-13701-5320-26525,7265-2451-2858-11634-1440-2843-2852-12246,14385-1497-929-1952-1398-2250-1348-4023,difficult,no
1385767-447080-131872-766871-12130-1703781-7308-1797985,1208504-10954-133788-209628-15195-131953-10404-236448,16809-3065-13644-93388-1325-15508-11631-25743,28812-4166-20180-19404-4522-23349-3918-28783,74047-2016-16493-22305-246-15642-4710-14918,55864-2955-20267-24301-548-9956-2734-16532,16981-1820-17386-5155-363-11185-2417-13920,5851-407-12558-6086-235-9355-2233-8234,easy,yes
52154-1298903-881786-596564-3628796-988874-522787-458647,22790-112040-74959-835946-206848-60113-15223-35287,10537-13678-3417-82951-129493-51063-11376-10970,1419-3474-435-64861-137392-6793-10923-7869,1758-9275-6751-50348-26674-8839-1247-4780,1927-16835-1351-28295-18107-3233-2140-7392,228-2279-734-10041-29683-2234-921-3353,270-3868-526-20225-16435-2956-2166-4572,difficult,no
1022401-1780222-1401415-1849699-784242-1642011-655998-1098422,167778-486078-520001-102119-98998-182975-41581-310845,11167-258909-147065-15352-32557-180843-93350-7363,9996-82972-129728-24271-34649-14692-9370-37926,5191-83194-22072-28782-9669-16164-10163-20027,8765-79288-73325-24515-6111-61037-6003-18108,9148-30395-111961-10198-2811-14444-2462-5361,9440-45795-32548-19825-1366-4016-1516-8030,difficult,no
