delta,midgamma,lowgamma,theta,highalpha,lowalpha,highbeta,lowbeta,state
51024-10202-21325-7472-106564-9412-19705-21881,44671-14961-5932-5672-7784-3556-10261-17294,11324-1799-1597-1422-1718-9410-5089-2658,946-7483-2161-1114-599-19352-3526-947,881-1579-1307-1455-1649-4299-830-2286,1073-8631-2156-3237-725-4779-940-3172,1169-5853-587-1285-470-4449-1014-750,419-3000-2347-537-340-4767-807-797,easy
10202-21325-7472-106564-9412-19705-21881-833,14961-5932-5672-7784-3556-10261-17294-7563,1799-1597-1422-1718-9410-5089-2658-7200,7483-2161-1114-599-19352-3526-947-8425,1579-1307-1455-1649-4299-830-2286-2661,8631-2156-3237-725-4779-940-3172-8439,5853-587-1285-470-4449-1014-750-4774,3000-2347-537-340-4767-807-797-5412,easy
21325-7472-106564-9412-19705-21881-833-2865,5932-5672-7784-3556-10261-17294-7563-13308,1597-1422-1718-9410-5089-2658-7200-5863,2161-1114-599-19352-3526-947-8425-6793,1307-1455-1649-4299-830-2286-2661-4097,2156-3237-725-4779-940-3172-8439-5757,587-1285-470-4449-1014-750-4774-3642,2347-537-340-4767-807-797-5412-4854,easy
7472-106564-9412-19705-21881-833-2865-17007,5672-7784-3556-10261-17294-7563-13308-19673,1422-1718-9410-5089-2658-7200-5863-3234,1114-599-19352-3526-947-8425-6793-1838,1455-1649-4299-830-2286-2661-4097-488,3237-725-4779-940-3172-8439-5757-2007,1285-470-4449-1014-750-4774-3642-2350,537-340-4767-807-797-5412-4854-1176,easy
106564-9412-19705-21881-833-2865-17007-135170,7784-3556-10261-17294-7563-13308-19673-85778,1718-9410-5089-2658-7200-5863-3234-25419,599-19352-3526-947-8425-6793-1838-17693,1649-4299-830-2286-2661-4097-488-5083,725-4779-940-3172-8439-5757-2007-7263,470-4449-1014-750-4774-3642-2350-4791,340-4767-807-797-5412-4854-1176-3350,easy
9412-19705-21881-833-2865-17007-135170-49650,3556-10261-17294-7563-13308-19673-85778-30913,9410-5089-2658-7200-5863-3234-25419-6959,19352-3526-947-8425-6793-1838-17693-2691,4299-830-2286-2661-4097-488-5083-1252,4779-940-3172-8439-5757-2007-7263-1316,4449-1014-750-4774-3642-2350-4791-1271,4767-807-797-5412-4854-1176-3350-798,easy
19705-21881-833-2865-17007-135170-49650-12673,10261-17294-7563-13308-19673-85778-30913-7626,5089-2658-7200-5863-3234-25419-6959-7350,3526-947-8425-6793-1838-17693-2691-8492,830-2286-2661-4097-488-5083-1252-6070,940-3172-8439-5757-2007-7263-1316-8242,1014-750-4774-3642-2350-4791-1271-5220,807-797-5412-4854-1176-3350-798-2852,hard
21881-833-2865-17007-135170-49650-12673-25724,17294-7563-13308-19673-85778-30913-7626-13299,2658-7200-5863-3234-25419-6959-7350-1424,947-8425-6793-1838-17693-2691-8492-4929,2286-2661-4097-488-5083-1252-6070-744,3172-8439-5757-2007-7263-1316-8242-1854,750-4774-3642-2350-4791-1271-5220-563,797-5412-4854-1176-3350-798-2852-989,hard
833-2865-17007-135170-49650-12673-25724-5441,7563-13308-19673-85778-30913-7626-13299-4244,7200-5863-3234-25419-6959-7350-1424-8033,8425-6793-1838-17693-2691-8492-4929-6084,2661-4097-488-5083-1252-6070-744-4419,8439-5757-2007-7263-1316-8242-1854-6370,4774-3642-2350-4791-1271-5220-563-2400,5412-4854-1176-3350-798-2852-989-3803,easy
2865-17007-135170-49650-12673-25724-5441-5441,13308-19673-85778-30913-7626-13299-4244-4244,5863-3234-25419-6959-7350-1424-8033-8033,6793-1838-17693-2691-8492-4929-6084-6084,4097-488-5083-1252-6070-744-4419-4419,5757-2007-7263-1316-8242-1854-6370-6370,3642-2350-4791-1271-5220-563-2400-2400,4854-1176-3350-798-2852-989-3803-3803,easy
17007-135170-49650-12673-25724-5441-5441-3176,19673-85778-30913-7626-13299-4244-4244-10897,3234-25419-6959-7350-1424-8033-8033-4147,1838-17693-2691-8492-4929-6084-6084-4608,488-5083-1252-6070-744-4419-4419-4530,2007-7263-1316-8242-1854-6370-6370-3538,2350-4791-1271-5220-563-2400-2400-5053,1176-3350-798-2852-989-3803-3803-5078,easy
135170-49650-12673-25724-5441-5441-3176-129476,85778-30913-7626-13299-4244-4244-10897-77050,25419-6959-7350-1424-8033-8033-4147-7997,17693-2691-8492-4929-6084-6084-4608-3431,5083-1252-6070-744-4419-4419-4530-7793,7263-1316-8242-1854-6370-6370-3538-4972,4791-1271-5220-563-2400-2400-5053-3050,3350-798-2852-989-3803-3803-5078-4477,hard
49650-12673-25724-5441-5441-3176-129476-5592,30913-7626-13299-4244-4244-10897-77050-3922,6959-7350-1424-8033-8033-4147-7997-2394,2691-8492-4929-6084-6084-4608-3431-7069,1252-6070-744-4419-4419-4530-7793-1741,1316-8242-1854-6370-6370-3538-4972-10720,1271-5220-563-2400-2400-5053-3050-4020,798-2852-989-3803-3803-5078-4477-1326,easy
12673-25724-5441-5441-3176-129476-5592-3475,7626-13299-4244-4244-10897-77050-3922-3019,7350-1424-8033-8033-4147-7997-2394-3389,8492-4929-6084-6084-4608-3431-7069-824,6070-744-4419-4419-4530-7793-1741-4649,8242-1854-6370-6370-3538-4972-10720-8498,5220-563-2400-2400-5053-3050-4020-3850,2852-989-3803-3803-5078-4477-1326-1858,easy
25724-5441-5441-3176-129476-5592-3475-111277,13299-4244-4244-10897-77050-3922-3019-24846,1424-8033-8033-4147-7997-2394-3389-6317,4929-6084-6084-4608-3431-7069-824-3848,744-4419-4419-4530-7793-1741-4649-2130,1854-6370-6370-3538-4972-10720-8498-2271,563-2400-2400-5053-3050-4020-3850-1133,989-3803-3803-5078-4477-1326-1858-375,easy
5441-5441-3176-129476-5592-3475-111277-249237,4244-4244-10897-77050-3922-3019-24846-39025,8033-8033-4147-7997-2394-3389-6317-7693,6084-6084-4608-3431-7069-824-3848-15632,4419-4419-4530-7793-1741-4649-2130-17181,6370-6370-3538-4972-10720-8498-2271-11789,2400-2400-5053-3050-4020-3850-1133-3900,3803-3803-5078-4477-1326-1858-375-4081,easy
5441-3176-129476-5592-3475-111277-249237-4031,4244-10897-77050-3922-3019-24846-39025-56563,8033-4147-7997-2394-3389-6317-7693-16558,6084-4608-3431-7069-824-3848-15632-7406,4419-4530-7793-1741-4649-2130-17181-8018,6370-3538-4972-10720-8498-2271-11789-7488,2400-5053-3050-4020-3850-1133-3900-3744,3803-5078-4477-1326-1858-375-4081-3947,easy
3176-129476-5592-3475-111277-249237-4031-7251,10897-77050-3922-3019-24846-39025-56563-5158,4147-7997-2394-3389-6317-7693-16558-1009,4608-3431-7069-824-3848-15632-7406-2697,4530-7793-1741-4649-2130-17181-8018-729,3538-4972-10720-8498-2271-11789-7488-1537,5053-3050-4020-3850-1133-3900-3744-2066,5078-4477-1326-1858-375-4081-3947-1051,easy
129476-5592-3475-111277-249237-4031-7251-18515,77050-3922-3019-24846-39025-56563-5158-8639,7997-2394-3389-6317-7693-16558-1009-1204,3431-7069-824-3848-15632-7406-2697-4843,7793-1741-4649-2130-17181-8018-729-706,4972-10720-8498-2271-11789-7488-1537-765,3050-4020-3850-1133-3900-3744-2066-1398,4477-1326-1858-375-4081-3947-1051-1466,easy
5592-3475-111277-249237-4031-7251-18515-93029,3922-3019-24846-39025-56563-5158-8639-35673,2394-3389-6317-7693-16558-1009-1204-8060,7069-824-3848-15632-7406-2697-4843-2002,1741-4649-2130-17181-8018-729-706-2270,10720-8498-2271-11789-7488-1537-765-1546,4020-3850-1133-3900-3744-2066-1398-1184,1326-1858-375-4081-3947-1051-1466-1531,hard
3475-111277-249237-4031-7251-18515-93029-119353,3019-24846-39025-56563-5158-8639-35673-29658,3389-6317-7693-16558-1009-1204-8060-4656,824-3848-15632-7406-2697-4843-2002-2515,4649-2130-17181-8018-729-706-2270-1716,8498-2271-11789-7488-1537-765-1546-2175,3850-1133-3900-3744-2066-1398-1184-1961,1858-375-4081-3947-1051-1466-1531-1100,easy
111277-249237-4031-7251-18515-93029-119353-1659,24846-39025-56563-5158-8639-35673-29658-3465,6317-7693-16558-1009-1204-8060-4656-3589,3848-15632-7406-2697-4843-2002-2515-6716,2130-17181-8018-729-706-2270-1716-1380,2271-11789-7488-1537-765-1546-2175-6326,1133-3900-3744-2066-1398-1184-1961-4214,375-4081-3947-1051-1466-1531-1100-3299,easy
249237-4031-7251-18515-93029-119353-1659-183052,39025-56563-5158-8639-35673-29658-3465-59423,7693-16558-1009-1204-8060-4656-3589-7107,15632-7406-2697-4843-2002-2515-6716-2165,17181-8018-729-706-2270-1716-1380-2583,11789-7488-1537-765-1546-2175-6326-1232,3900-3744-2066-1398-1184-1961-4214-1128,4081-3947-1051-1466-1531-1100-3299-1008,easy
4031-7251-18515-93029-119353-1659-183052-6782,56563-5158-8639-35673-29658-3465-59423-5499,16558-1009-1204-8060-4656-3589-7107-12592,7406-2697-4843-2002-2515-6716-2165-12379,8018-729-706-2270-1716-1380-2583-6692,7488-1537-765-1546-2175-6326-1232-13853,3744-2066-1398-1184-1961-4214-1128-3659,3947-1051-1466-1531-1100-3299-1008-3839,easy
7251-18515-93029-119353-1659-183052-6782-45816,5158-8639-35673-29658-3465-59423-5499-7015,1009-1204-8060-4656-3589-7107-12592-1837,2697-4843-2002-2515-6716-2165-12379-16866,729-706-2270-1716-1380-2583-6692-2197,1537-765-1546-2175-6326-1232-13853-4756,2066-1398-1184-1961-4214-1128-3659-1012,1051-1466-1531-1100-3299-1008-3839-2749,easy
18515-93029-119353-1659-183052-6782-45816-5535,8639-35673-29658-3465-59423-5499-7015-3255,1204-8060-4656-3589-7107-12592-1837-2126,4843-2002-2515-6716-2165-12379-16866-9166,706-2270-1716-1380-2583-6692-2197-2502,765-1546-2175-6326-1232-13853-4756-7205,1398-1184-1961-4214-1128-3659-1012-5161,1466-1531-1100-3299-1008-3839-2749-2673,easy
93029-119353-1659-183052-6782-45816-5535-25859,35673-29658-3465-59423-5499-7015-3255-9720,8060-4656-3589-7107-12592-1837-2126-4164,2002-2515-6716-2165-12379-16866-9166-3279,2270-1716-1380-2583-6692-2197-2502-1566,1546-2175-6326-1232-13853-4756-7205-1433,1184-1961-4214-1128-3659-1012-5161-835,1531-1100-3299-1008-3839-2749-2673-1016,easy
119353-1659-183052-6782-45816-5535-25859-2903,29658-3465-59423-5499-7015-3255-9720-10228,4656-3589-7107-12592-1837-2126-4164-2601,2515-6716-2165-12379-16866-9166-3279-5157,1716-1380-2583-6692-2197-2502-1566-10660,2175-6326-1232-13853-4756-7205-1433-7363,1961-4214-1128-3659-1012-5161-835-2712,1100-3299-1008-3839-2749-2673-1016-2107,easy
1659-183052-6782-45816-5535-25859-2903-57790,3465-59423-5499-7015-3255-9720-10228-4864,3589-7107-12592-1837-2126-4164-2601-1170,6716-2165-12379-16866-9166-3279-5157-509,1380-2583-6692-2197-2502-1566-10660-631,6326-1232-13853-4756-7205-1433-7363-368,4214-1128-3659-1012-5161-835-2712-210,3299-1008-3839-2749-2673-1016-2107-342,hard
183052-6782-45816-5535-25859-2903-57790-40880,59423-5499-7015-3255-9720-10228-4864-37037,7107-12592-1837-2126-4164-2601-1170-1398,2165-12379-16866-9166-3279-5157-509-3348,2583-6692-2197-2502-1566-10660-631-13566,1232-13853-4756-7205-1433-7363-368-11896,1128-3659-1012-5161-835-2712-210-7654,1008-3839-2749-2673-1016-2107-342-5729,hard
6782-45816-5535-25859-2903-57790-40880-304677,5499-7015-3255-9720-10228-4864-37037-125067,12592-1837-2126-4164-2601-1170-1398-10138,12379-16866-9166-3279-5157-509-3348-3027,6692-2197-2502-1566-10660-631-13566-5603,13853-4756-7205-1433-7363-368-11896-6569,3659-1012-5161-835-2712-210-7654-6221,3839-2749-2673-1016-2107-342-5729-4130,easy
45816-5535-25859-2903-57790-40880-304677-3915,7015-3255-9720-10228-4864-37037-125067-3455,1837-2126-4164-2601-1170-1398-10138-6012,16866-9166-3279-5157-509-3348-3027-5651,2197-2502-1566-10660-631-13566-5603-7369,4756-7205-1433-7363-368-11896-6569-6271,1012-5161-835-2712-210-7654-6221-2035,2749-2673-1016-2107-342-5729-4130-4293,easy
5535-25859-2903-57790-40880-304677-3915-144717,3255-9720-10228-4864-37037-125067-3455-25182,2126-4164-2601-1170-1398-10138-6012-874,9166-3279-5157-509-3348-3027-5651-1534,2502-1566-10660-631-13566-5603-7369-2994,7205-1433-7363-368-11896-6569-6271-1671,5161-835-2712-210-7654-6221-2035-804,2673-1016-2107-342-5729-4130-4293-494,easy
25859-2903-57790-40880-304677-3915-144717-8449,9720-10228-4864-37037-125067-3455-25182-10188,4164-2601-1170-1398-10138-6012-874-958,3279-5157-509-3348-3027-5651-1534-493,1566-10660-631-13566-5603-7369-2994-949,1433-7363-368-11896-6569-6271-1671-1322,835-2712-210-7654-6221-2035-804-916,1016-2107-342-5729-4130-4293-494-775,easy
2903-57790-40880-304677-3915-144717-8449-838,10228-4864-37037-125067-3455-25182-10188-858,2601-1170-1398-10138-6012-874-958-1468,5157-509-3348-3027-5651-1534-493-2157,10660-631-13566-5603-7369-2994-949-2081,7363-368-11896-6569-6271-1671-1322-1597,2712-210-7654-6221-2035-804-916-2013,2107-342-5729-4130-4293-494-775-1526,easy
57790-40880-304677-3915-144717-8449-838-2886,4864-37037-125067-3455-25182-10188-858-8372,1170-1398-10138-6012-874-958-1468-2650,509-3348-3027-5651-1534-493-2157-3154,631-13566-5603-7369-2994-949-2081-3438,368-11896-6569-6271-1671-1322-1597-8041,210-7654-6221-2035-804-916-2013-3624,342-5729-4130-4293-494-775-1526-2222,easy
40880-304677-3915-144717-8449-838-2886-11173,37037-125067-3455-25182-10188-858-8372-7765,1398-10138-6012-874-958-1468-2650-3087,3348-3027-5651-1534-493-2157-3154-3475,13566-5603-7369-2994-949-2081-3438-3853,11896-6569-6271-1671-1322-1597-8041-4145,7654-6221-2035-804-916-2013-3624-894,5729-4130-4293-494-775-1526-2222-640,easy
304677-3915-144717-8449-838-2886-11173-6211,125067-3455-25182-10188-858-8372-7765-3095,10138-6012-874-958-1468-2650-3087-1281,3027-5651-1534-493-2157-3154-3475-244,5603-7369-2994-949-2081-3438-3853-1209,6569-6271-1671-1322-1597-8041-4145-2329,6221-2035-804-916-2013-3624-894-1157,4130-4293-494-775-1526-2222-640-794,easy
3915-144717-8449-838-2886-11173-6211-15199,3455-25182-10188-858-8372-7765-3095-8500,6012-874-958-1468-2650-3087-1281-1005,5651-1534-493-2157-3154-3475-244-1797,7369-2994-949-2081-3438-3853-1209-1474,6271-1671-1322-1597-8041-4145-2329-2483,2035-804-916-2013-3624-894-1157-860,4293-494-775-1526-2222-640-794-1871,hard
144717-8449-838-2886-11173-6211-15199-79881,25182-10188-858-8372-7765-3095-8500-43832,874-958-1468-2650-3087-1281-1005-6505,1534-493-2157-3154-3475-244-1797-1609,2994-949-2081-3438-3853-1209-1474-8105,1671-1322-1597-8041-4145-2329-2483-1541,804-916-2013-3624-894-1157-860-2588,494-775-1526-2222-640-794-1871-1174,hard
8449-838-2886-11173-6211-15199-79881-291097,10188-858-8372-7765-3095-8500-43832-67284,958-1468-2650-3087-1281-1005-6505-4233,493-2157-3154-3475-244-1797-1609-8493,949-2081-3438-3853-1209-1474-8105-14323,1322-1597-8041-4145-2329-2483-1541-4777,916-2013-3624-894-1157-860-2588-6395,775-1526-2222-640-794-1871-1174-3520,easy
838-2886-11173-6211-15199-79881-291097-24303,858-8372-7765-3095-8500-43832-67284-7493,1468-2650-3087-1281-1005-6505-4233-11522,2157-3154-3475-244-1797-1609-8493-2567,2081-3438-3853-1209-1474-8105-14323-2532,1597-8041-4145-2329-2483-1541-4777-2126,2013-3624-894-1157-860-2588-6395-1115,1526-2222-640-794-1871-1174-3520-617,easy
2886-11173-6211-15199-79881-291097-24303-6362,8372-7765-3095-8500-43832-67284-7493-2955,2650-3087-1281-1005-6505-4233-11522-577,3154-3475-244-1797-1609-8493-2567-1533,3438-3853-1209-1474-8105-14323-2532-1563,8041-4145-2329-2483-1541-4777-2126-1806,3624-894-1157-860-2588-6395-1115-905,2222-640-794-1871-1174-3520-617-1047,easy
11173-6211-15199-79881-291097-24303-6362-17661,7765-3095-8500-43832-67284-7493-2955-6535,3087-1281-1005-6505-4233-11522-577-1257,3475-244-1797-1609-8493-2567-1533-1295,3853-1209-1474-8105-14323-2532-1563-4228,4145-2329-2483-1541-4777-2126-1806-7595,894-1157-860-2588-6395-1115-905-6675,640-794-1871-1174-3520-617-1047-1363,hard
6211-15199-79881-291097-24303-6362-17661-7250,3095-8500-43832-67284-7493-2955-6535-8612,1281-1005-6505-4233-11522-577-1257-5317,244-1797-1609-8493-2567-1533-1295-1832,1209-1474-8105-14323-2532-1563-4228-3598,2329-2483-1541-4777-2126-1806-7595-8364,1157-860-2588-6395-1115-905-6675-4150,794-1871-1174-3520-617-1047-1363-3277,hard
15199-79881-291097-24303-6362-17661-7250-159825,8500-43832-67284-7493-2955-6535-8612-35245,1005-6505-4233-11522-577-1257-5317-3624,1797-1609-8493-2567-1533-1295-1832-1958,1474-8105-14323-2532-1563-4228-3598-1209,2483-1541-4777-2126-1806-7595-8364-3740,860-2588-6395-1115-905-6675-4150-2108,1871-1174-3520-617-1047-1363-3277-849,easy
79881-291097-24303-6362-17661-7250-159825-7030,43832-67284-7493-2955-6535-8612-35245-3648,6505-4233-11522-577-1257-5317-3624-8279,1609-8493-2567-1533-1295-1832-1958-7976,8105-14323-2532-1563-4228-3598-1209-4196,1541-4777-2126-1806-7595-8364-3740-9282,2588-6395-1115-905-6675-4150-2108-3192,1174-3520-617-1047-1363-3277-849-1999,easy
291097-24303-6362-17661-7250-159825-7030-3558,67284-7493-2955-6535-8612-35245-3648-5391,4233-11522-577-1257-5317-3624-8279-2124,8493-2567-1533-1295-1832-1958-7976-4702,14323-2532-1563-4228-3598-1209-4196-1771,4777-2126-1806-7595-8364-3740-9282-3915,6395-1115-905-6675-4150-2108-3192-4467,3520-617-1047-1363-3277-849-1999-3148,easy
24303-6362-17661-7250-159825-7030-3558-37859,7493-2955-6535-8612-35245-3648-5391-23662,11522-577-1257-5317-3624-8279-2124-776,2567-1533-1295-1832-1958-7976-4702-3436,2532-1563-4228-3598-1209-4196-1771-1335,2126-1806-7595-8364-3740-9282-3915-4998,1115-905-6675-4150-2108-3192-4467-907,617-1047-1363-3277-849-1999-3148-598,easy
6362-17661-7250-159825-7030-3558-37859-30653,2955-6535-8612-35245-3648-5391-23662-24456,577-1257-5317-3624-8279-2124-776-14315,1533-1295-1832-1958-7976-4702-3436-3737,1563-4228-3598-1209-4196-1771-1335-6576,1806-7595-8364-3740-9282-3915-4998-6392,905-6675-4150-2108-3192-4467-907-3217,1047-1363-3277-849-1999-3148-598-5993,easy
17661-7250-159825-7030-3558-37859-30653-12848,6535-8612-35245-3648-5391-23662-24456-8692,1257-5317-3624-8279-2124-776-14315-5697,1295-1832-1958-7976-4702-3436-3737-1850,4228-3598-1209-4196-1771-1335-6576-11494,7595-8364-3740-9282-3915-4998-6392-6225,6675-4150-2108-3192-4467-907-3217-4386,1363-3277-849-1999-3148-598-5993-2905,easy
7250-159825-7030-3558-37859-30653-12848-3113,8612-35245-3648-5391-23662-24456-8692-4262,5317-3624-8279-2124-776-14315-5697-4656,1832-1958-7976-4702-3436-3737-1850-5675,3598-1209-4196-1771-1335-6576-11494-1968,8364-3740-9282-3915-4998-6392-6225-7383,4150-2108-3192-4467-907-3217-4386-6847,3277-849-1999-3148-598-5993-2905-2749,easy
159825-7030-3558-37859-30653-12848-3113-132128,35245-3648-5391-23662-24456-8692-4262-77898,3624-8279-2124-776-14315-5697-4656-15040,1958-7976-4702-3436-3737-1850-5675-908,1209-4196-1771-1335-6576-11494-1968-3432,3740-9282-3915-4998-6392-6225-7383-8153,2108-3192-4467-907-3217-4386-6847-5093,849-1999-3148-598-5993-2905-2749-2128,hard
7030-3558-37859-30653-12848-3113-132128-17247,3648-5391-23662-24456-8692-4262-77898-12700,8279-2124-776-14315-5697-4656-15040-6894,7976-4702-3436-3737-1850-5675-908-1850,4196-1771-1335-6576-11494-1968-3432-3168,9282-3915-4998-6392-6225-7383-8153-5148,3192-4467-907-3217-4386-6847-5093-1876,1999-3148-598-5993-2905-2749-2128-1742,easy
3558-37859-30653-12848-3113-132128-17247-3724,5391-23662-24456-8692-4262-77898-12700-9458,2124-776-14315-5697-4656-15040-6894-1642,4702-3436-3737-1850-5675-908-1850-3508,1771-1335-6576-11494-1968-3432-3168-7255,3915-4998-6392-6225-7383-8153-5148-6740,4467-907-3217-4386-6847-5093-1876-4870,3148-598-5993-2905-2749-2128-1742-5181,easy
37859-30653-12848-3113-132128-17247-3724-99048,23662-24456-8692-4262-77898-12700-9458-32943,776-14315-5697-4656-15040-6894-1642-1741,3436-3737-1850-5675-908-1850-3508-1008,1335-6576-11494-1968-3432-3168-7255-1215,4998-6392-6225-7383-8153-5148-6740-1136,907-3217-4386-6847-5093-1876-4870-637,598-5993-2905-2749-2128-1742-5181-867,easy
30653-12848-3113-132128-17247-3724-99048-43819,24456-8692-4262-77898-12700-9458-32943-22345,14315-5697-4656-15040-6894-1642-1741-4401,3737-1850-5675-908-1850-3508-1008-1840,6576-11494-1968-3432-3168-7255-1215-3193,6392-6225-7383-8153-5148-6740-1136-12783,3217-4386-6847-5093-1876-4870-637-5465,5993-2905-2749-2128-1742-5181-867-2871,easy
12848-3113-132128-17247-3724-99048-43819-2653,8692-4262-77898-12700-9458-32943-22345-6990,5697-4656-15040-6894-1642-1741-4401-2909,1850-5675-908-1850-3508-1008-1840-2155,11494-1968-3432-3168-7255-1215-3193-2570,6225-7383-8153-5148-6740-1136-12783-4887,4386-6847-5093-1876-4870-637-5465-2342,2905-2749-2128-1742-5181-867-2871-1941,easy
3113-132128-17247-3724-99048-43819-2653-137040,4262-77898-12700-9458-32943-22345-6990-119461,4656-15040-6894-1642-1741-4401-2909-24784,5675-908-1850-3508-1008-1840-2155-5332,1968-3432-3168-7255-1215-3193-2570-3238,7383-8153-5148-6740-1136-12783-4887-18651,6847-5093-1876-4870-637-5465-2342-5563,2749-2128-1742-5181-867-2871-1941-10031,easy
132128-17247-3724-99048-43819-2653-137040-2966,77898-12700-9458-32943-22345-6990-119461-1182,15040-6894-1642-1741-4401-2909-24784-4060,908-1850-3508-1008-1840-2155-5332-3210,3432-3168-7255-1215-3193-2570-3238-1477,8153-5148-6740-1136-12783-4887-18651-3276,5093-1876-4870-637-5465-2342-5563-1709,2128-1742-5181-867-2871-1941-10031-1138,hard
17247-3724-99048-43819-2653-137040-2966-90202,12700-9458-32943-22345-6990-119461-1182-70735,6894-1642-1741-4401-2909-24784-4060-6282,1850-3508-1008-1840-2155-5332-3210-20490,3168-7255-1215-3193-2570-3238-1477-11101,5148-6740-1136-12783-4887-18651-3276-7855,1876-4870-637-5465-2342-5563-1709-7513,1742-5181-867-2871-1941-10031-1138-3405,easy
3724-99048-43819-2653-137040-2966-90202-25927,9458-32943-22345-6990-119461-1182-70735-33242,1642-1741-4401-2909-24784-4060-6282-14517,3508-1008-1840-2155-5332-3210-20490-16379,7255-1215-3193-2570-3238-1477-11101-13525,6740-1136-12783-4887-18651-3276-7855-5706,4870-637-5465-2342-5563-1709-7513-8775,5181-867-2871-1941-10031-1138-3405-2003,hard
99048-43819-2653-137040-2966-90202-25927-386598,32943-22345-6990-119461-1182-70735-33242-9612,1741-4401-2909-24784-4060-6282-14517-3059,1008-1840-2155-5332-3210-20490-16379-8534,1215-3193-2570-3238-1477-11101-13525-9948,1136-12783-4887-18651-3276-7855-5706-8125,637-5465-2342-5563-1709-7513-8775-6949,867-2871-1941-10031-1138-3405-2003-3363,hard
43819-2653-137040-2966-90202-25927-386598-972447,22345-6990-119461-1182-70735-33242-9612-111574,4401-2909-24784-4060-6282-14517-3059-12030,1840-2155-5332-3210-20490-16379-8534-9446,3193-2570-3238-1477-11101-13525-9948-12580,12783-4887-18651-3276-7855-5706-8125-4580,5465-2342-5563-1709-7513-8775-6949-4988,2871-1941-10031-1138-3405-2003-3363-1787,easy
2653-137040-2966-90202-25927-386598-972447-127335,6990-119461-1182-70735-33242-9612-111574-54686,2909-24784-4060-6282-14517-3059-12030-20400,2155-5332-3210-20490-16379-8534-9446-6865,2570-3238-1477-11101-13525-9948-12580-6028,4887-18651-3276-7855-5706-8125-4580-5858,2342-5563-1709-7513-8775-6949-4988-4615,1941-10031-1138-3405-2003-3363-1787-3422,easy
137040-2966-90202-25927-386598-972447-127335-5756,119461-1182-70735-33242-9612-111574-54686-1296,24784-4060-6282-14517-3059-12030-20400-1418,5332-3210-20490-16379-8534-9446-6865-1954,3238-1477-11101-13525-9948-12580-6028-1636,18651-3276-7855-5706-8125-4580-5858-3243,5563-1709-7513-8775-6949-4988-4615-946,10031-1138-3405-2003-3363-1787-3422-435,hard
2966-90202-25927-386598-972447-127335-5756-72591,1182-70735-33242-9612-111574-54686-1296-30458,4060-6282-14517-3059-12030-20400-1418-4782,3210-20490-16379-8534-9446-6865-1954-4914,1477-11101-13525-9948-12580-6028-1636-1987,3276-7855-5706-8125-4580-5858-3243-3308,1709-7513-8775-6949-4988-4615-946-717,1138-3405-2003-3363-1787-3422-435-1570,hard
90202-25927-386598-972447-127335-5756-72591-191041,70735-33242-9612-111574-54686-1296-30458-19516,6282-14517-3059-12030-20400-1418-4782-10957,20490-16379-8534-9446-6865-1954-4914-6689,11101-13525-9948-12580-6028-1636-1987-8574,7855-5706-8125-4580-5858-3243-3308-26239,7513-8775-6949-4988-4615-946-717-3824,3405-2003-3363-1787-3422-435-1570-4856,easy
25927-386598-972447-127335-5756-72591-191041-10192,33242-9612-111574-54686-1296-30458-19516-5494,14517-3059-12030-20400-1418-4782-10957-9729,16379-8534-9446-6865-1954-4914-6689-3069,13525-9948-12580-6028-1636-1987-8574-3950,5706-8125-4580-5858-3243-3308-26239-8986,8775-6949-4988-4615-946-717-3824-2544,2003-3363-1787-3422-435-1570-4856-6858,easy
386598-972447-127335-5756-72591-191041-10192-153980,9612-111574-54686-1296-30458-19516-5494-20622,3059-12030-20400-1418-4782-10957-9729-6419,8534-9446-6865-1954-4914-6689-3069-10283,9948-12580-6028-1636-1987-8574-3950-8701,8125-4580-5858-3243-3308-26239-8986-6810,6949-4988-4615-946-717-3824-2544-2894,3363-1787-3422-435-1570-4856-6858-960,easy
972447-127335-5756-72591-191041-10192-153980-1293058,111574-54686-1296-30458-19516-5494-20622-336939,12030-20400-1418-4782-10957-9729-6419-8259,9446-6865-1954-4914-6689-3069-10283-35138,12580-6028-1636-1987-8574-3950-8701-52569,4580-5858-3243-3308-26239-8986-6810-33740,4988-4615-946-717-3824-2544-2894-14234,1787-3422-435-1570-4856-6858-960-18166,easy
127335-5756-72591-191041-10192-153980-1293058-1386720,54686-1296-30458-19516-5494-20622-336939-141459,20400-1418-4782-10957-9729-6419-8259-25956,6865-1954-4914-6689-3069-10283-35138-88659,6028-1636-1987-8574-3950-8701-52569-31605,5858-3243-3308-26239-8986-6810-33740-14829,4615-946-717-3824-2544-2894-14234-8274,3422-435-1570-4856-6858-960-18166-9103,easy
5756-72591-191041-10192-153980-1293058-1386720-249195,1296-30458-19516-5494-20622-336939-141459-56216,1418-4782-10957-9729-6419-8259-25956-2960,1954-4914-6689-3069-10283-35138-88659-12221,1636-1987-8574-3950-8701-52569-31605-3673,3243-3308-26239-8986-6810-33740-14829-2197,946-717-3824-2544-2894-14234-8274-2536,435-1570-4856-6858-960-18166-9103-1932,easy
