delta,midgamma,lowgamma,theta,highalpha,lowalpha,highbeta,lowbeta,state
176375-97268-154698-39795-630737-662038-494294-406647,143678-60665-9371-25522-73932-60287-60112-96994,25180-2582-7277-876-25718-7693-12927-20639,9743-4205-1876-589-13825-5995-10985-9142,2198-3015-1467-836-3291-8220-8073-4482,4539-2519-1482-1683-11633-4142-7108-2119,10882-1240-1680-748-8803-5106-4039-3770,3133-462-583-445-1553-3025-4093-2998,easy
97268-154698-39795-630737-662038-494294-406647-504473,60665-9371-25522-73932-60287-60112-96994-428978,2582-7277-876-25718-7693-12927-20639-49705,4205-1876-589-13825-5995-10985-9142-27827,3015-1467-836-3291-8220-8073-4482-15564,2519-1482-1683-11633-4142-7108-2119-26714,1240-1680-748-8803-5106-4039-3770-20873,462-583-445-1553-3025-4093-2998-19362,easy
154698-39795-630737-662038-494294-406647-504473-178550,9371-25522-73932-60287-60112-96994-428978-105689,7277-876-25718-7693-12927-20639-49705-15744,1876-589-13825-5995-10985-9142-27827-4148,1467-836-3291-8220-8073-4482-15564-14974,1482-1683-11633-4142-7108-2119-26714-11410,1680-748-8803-5106-4039-3770-20873-1667,583-445-1553-3025-4093-2998-19362-2275,easy
39795-630737-662038-494294-406647-504473-178550-676874,25522-73932-60287-60112-96994-428978-105689-75921,876-25718-7693-12927-20639-49705-15744-17210,589-13825-5995-10985-9142-27827-4148-17418,836-3291-8220-8073-4482-15564-14974-7252,1683-11633-4142-7108-2119-26714-11410-5347,748-8803-5106-4039-3770-20873-1667-2854,445-1553-3025-4093-2998-19362-2275-1629,easy
630737-662038-494294-406647-504473-178550-676874-856644,73932-60287-60112-96994-428978-105689-75921-24278,25718-7693-12927-20639-49705-15744-17210-30722,13825-5995-10985-9142-27827-4148-17418-4635,3291-8220-8073-4482-15564-14974-7252-2611,11633-4142-7108-2119-26714-11410-5347-5417,8803-5106-4039-3770-20873-1667-2854-7110,1553-3025-4093-2998-19362-2275-1629-2104,easy
662038-494294-406647-504473-178550-676874-856644-910687,60287-60112-96994-428978-105689-75921-24278-71627,7693-12927-20639-49705-15744-17210-30722-2562,5995-10985-9142-27827-4148-17418-4635-7132,8220-8073-4482-15564-14974-7252-2611-6271,4142-7108-2119-26714-11410-5347-5417-3981,5106-4039-3770-20873-1667-2854-7110-5289,3025-4093-2998-19362-2275-1629-2104-5351,easy
494294-406647-504473-178550-676874-856644-910687-158717,60112-96994-428978-105689-75921-24278-71627-30200,12927-20639-49705-15744-17210-30722-2562-10485,10985-9142-27827-4148-17418-4635-7132-6585,8073-4482-15564-14974-7252-2611-6271-1254,7108-2119-26714-11410-5347-5417-3981-2612,4039-3770-20873-1667-2854-7110-5289-1368,4093-2998-19362-2275-1629-2104-5351-582,easy
406647-504473-178550-676874-856644-910687-158717-70725,96994-428978-105689-75921-24278-71627-30200-123376,20639-49705-15744-17210-30722-2562-10485-40964,9142-27827-4148-17418-4635-7132-6585-9313,4482-15564-14974-7252-2611-6271-1254-9371,2119-26714-11410-5347-5417-3981-2612-5985,3770-20873-1667-2854-7110-5289-1368-5075,2998-19362-2275-1629-2104-5351-582-3109,easy
504473-178550-676874-856644-910687-158717-70725-1426051,428978-105689-75921-24278-71627-30200-123376-383972,49705-15744-17210-30722-2562-10485-40964-33544,27827-4148-17418-4635-7132-6585-9313-19674,15564-14974-7252-2611-6271-1254-9371-20764,26714-11410-5347-5417-3981-2612-5985-22998,20873-1667-2854-7110-5289-1368-5075-12153,19362-2275-1629-2104-5351-582-3109-17077,easy
178550-676874-856644-910687-158717-70725-1426051-2026229,105689-75921-24278-71627-30200-123376-383972-260736,15744-17210-30722-2562-10485-40964-33544-36171,4148-17418-4635-7132-6585-9313-19674-36036,14974-7252-2611-6271-1254-9371-20764-14092,11410-5347-5417-3981-2612-5985-22998-27497,1667-2854-7110-5289-1368-5075-12153-21567,2275-1629-2104-5351-582-3109-17077-10814,easy
676874-856644-910687-158717-70725-1426051-2026229-440577,75921-24278-71627-30200-123376-383972-260736-16058,17210-30722-2562-10485-40964-33544-36171-6956,17418-4635-7132-6585-9313-19674-36036-6379,7252-2611-6271-1254-9371-20764-14092-5860,5347-5417-3981-2612-5985-22998-27497-9615,2854-7110-5289-1368-5075-12153-21567-3349,1629-2104-5351-582-3109-17077-10814-5552,hard
856644-910687-158717-70725-1426051-2026229-440577-905626,24278-71627-30200-123376-383972-260736-16058-67066,30722-2562-10485-40964-33544-36171-6956-22050,4635-7132-6585-9313-19674-36036-6379-25955,2611-6271-1254-9371-20764-14092-5860-9134,5417-3981-2612-5985-22998-27497-9615-7407,7110-5289-1368-5075-12153-21567-3349-7354,2104-5351-582-3109-17077-10814-5552-4285,hard
910687-158717-70725-1426051-2026229-440577-905626-728590,71627-30200-123376-383972-260736-16058-67066-64446,2562-10485-40964-33544-36171-6956-22050-12622,7132-6585-9313-19674-36036-6379-25955-6695,6271-1254-9371-20764-14092-5860-9134-2913,3981-2612-5985-22998-27497-9615-7407-1744,5289-1368-5075-12153-21567-3349-7354-5508,5351-582-3109-17077-10814-5552-4285-935,hard
158717-70725-1426051-2026229-440577-905626-728590-1440952,30200-123376-383972-260736-16058-67066-64446-681783,10485-40964-33544-36171-6956-22050-12622-9608,6585-9313-19674-36036-6379-25955-6695-54718,1254-9371-20764-14092-5860-9134-2913-47520,2612-5985-22998-27497-9615-7407-1744-47447,1368-5075-12153-21567-3349-7354-5508-26254,582-3109-17077-10814-5552-4285-935-11790,hard
70725-1426051-2026229-440577-905626-728590-1440952-318738,123376-383972-260736-16058-67066-64446-681783-636712,40964-33544-36171-6956-22050-12622-9608-109150,9313-19674-36036-6379-25955-6695-54718-42858,9371-20764-14092-5860-9134-2913-47520-32756,5985-22998-27497-9615-7407-1744-47447-39867,5075-12153-21567-3349-7354-5508-26254-22959,3109-17077-10814-5552-4285-935-11790-26309,hard
1426051-2026229-440577-905626-728590-1440952-318738-1558937,383972-260736-16058-67066-64446-681783-636712-481991,33544-36171-6956-22050-12622-9608-109150-97874,19674-36036-6379-25955-6695-54718-42858-195508,20764-14092-5860-9134-2913-47520-32756-26339,22998-27497-9615-7407-1744-47447-39867-20382,12153-21567-3349-7354-5508-26254-22959-32182,17077-10814-5552-4285-935-11790-26309-31988,easy
2026229-440577-905626-728590-1440952-318738-1558937-776270,260736-16058-67066-64446-681783-636712-481991-57341,36171-6956-22050-12622-9608-109150-97874-22705,36036-6379-25955-6695-54718-42858-195508-9757,14092-5860-9134-2913-47520-32756-26339-25291,27497-9615-7407-1744-47447-39867-20382-7015,21567-3349-7354-5508-26254-22959-32182-6342,10814-5552-4285-935-11790-26309-31988-2919,easy
440577-905626-728590-1440952-318738-1558937-776270-150072,16058-67066-64446-681783-636712-481991-57341-26363,6956-22050-12622-9608-109150-97874-22705-1394,6379-25955-6695-54718-42858-195508-9757-7724,5860-9134-2913-47520-32756-26339-25291-5035,9615-7407-1744-47447-39867-20382-7015-4096,3349-7354-5508-26254-22959-32182-6342-1558,5552-4285-935-11790-26309-31988-2919-1390,easy
905626-728590-1440952-318738-1558937-776270-150072-364533,67066-64446-681783-636712-481991-57341-26363-158233,22050-12622-9608-109150-97874-22705-1394-47416,25955-6695-54718-42858-195508-9757-7724-43588,9134-2913-47520-32756-26339-25291-5035-5711,7407-1744-47447-39867-20382-7015-4096-5522,7354-5508-26254-22959-32182-6342-1558-11218,4285-935-11790-26309-31988-2919-1390-10463,easy
728590-1440952-318738-1558937-776270-150072-364533-600192,64446-681783-636712-481991-57341-26363-158233-41895,12622-9608-109150-97874-22705-1394-47416-19179,6695-54718-42858-195508-9757-7724-43588-4972,2913-47520-32756-26339-25291-5035-5711-6072,1744-47447-39867-20382-7015-4096-5522-12361,5508-26254-22959-32182-6342-1558-11218-4191,935-11790-26309-31988-2919-1390-10463-2951,easy
1440952-318738-1558937-776270-150072-364533-600192-61342,681783-636712-481991-57341-26363-158233-41895-9779,9608-109150-97874-22705-1394-47416-19179-2158,54718-42858-195508-9757-7724-43588-4972-3495,47520-32756-26339-25291-5035-5711-6072-1405,47447-39867-20382-7015-4096-5522-12361-2371,26254-22959-32182-6342-1558-11218-4191-2256,11790-26309-31988-2919-1390-10463-2951-1960,easy
318738-1558937-776270-150072-364533-600192-61342-442098,636712-481991-57341-26363-158233-41895-9779-311763,109150-97874-22705-1394-47416-19179-2158-80267,42858-195508-9757-7724-43588-4972-3495-33485,32756-26339-25291-5035-5711-6072-1405-26031,39867-20382-7015-4096-5522-12361-2371-18541,22959-32182-6342-1558-11218-4191-2256-16490,26309-31988-2919-1390-10463-2951-1960-34212,easy
1558937-776270-150072-364533-600192-61342-442098-2298266,481991-57341-26363-158233-41895-9779-311763-698667,97874-22705-1394-47416-19179-2158-80267-193851,195508-9757-7724-43588-4972-3495-33485-68136,26339-25291-5035-5711-6072-1405-26031-113387,20382-7015-4096-5522-12361-2371-18541-29329,32182-6342-1558-11218-4191-2256-16490-81473,31988-2919-1390-10463-2951-1960-34212-18286,easy
776270-150072-364533-600192-61342-442098-2298266-1023280,57341-26363-158233-41895-9779-311763-698667-713706,22705-1394-47416-19179-2158-80267-193851-68518,9757-7724-43588-4972-3495-33485-68136-11595,25291-5035-5711-6072-1405-26031-113387-32614,7015-4096-5522-12361-2371-18541-29329-10485,6342-1558-11218-4191-2256-16490-81473-5311,2919-1390-10463-2951-1960-34212-18286-16661,easy
150072-364533-600192-61342-442098-2298266-1023280-559537,26363-158233-41895-9779-311763-698667-713706-66291,1394-47416-19179-2158-80267-193851-68518-654,7724-43588-4972-3495-33485-68136-11595-3879,5035-5711-6072-1405-26031-113387-32614-2698,4096-5522-12361-2371-18541-29329-10485-1635,1558-11218-4191-2256-16490-81473-5311-2733,1390-10463-2951-1960-34212-18286-16661-1184,easy
364533-600192-61342-442098-2298266-1023280-559537-214659,158233-41895-9779-311763-698667-713706-66291-13281,47416-19179-2158-80267-193851-68518-654-4316,43588-4972-3495-33485-68136-11595-3879-2590,5711-6072-1405-26031-113387-32614-2698-3617,5522-12361-2371-18541-29329-10485-1635-2244,11218-4191-2256-16490-81473-5311-2733-3452,10463-2951-1960-34212-18286-16661-1184-897,easy
600192-61342-442098-2298266-1023280-559537-214659-1181965,41895-9779-311763-698667-713706-66291-13281-322583,19179-2158-80267-193851-68518-654-4316-76990,4972-3495-33485-68136-11595-3879-2590-195613,6072-1405-26031-113387-32614-2698-3617-82746,12361-2371-18541-29329-10485-1635-2244-29413,4191-2256-16490-81473-5311-2733-3452-20978,2951-1960-34212-18286-16661-1184-897-18673,easy
61342-442098-2298266-1023280-559537-214659-1181965-841974,9779-311763-698667-713706-66291-13281-322583-96106,2158-80267-193851-68518-654-4316-76990-22398,3495-33485-68136-11595-3879-2590-195613-4820,1405-26031-113387-32614-2698-3617-82746-4659,2371-18541-29329-10485-1635-2244-29413-5142,2256-16490-81473-5311-2733-3452-20978-4223,1960-34212-18286-16661-1184-897-18673-1389,easy
442098-2298266-1023280-559537-214659-1181965-841974-18704,311763-698667-713706-66291-13281-322583-96106-110380,80267-193851-68518-654-4316-76990-22398-40236,33485-68136-11595-3879-2590-195613-4820-12690,26031-113387-32614-2698-3617-82746-4659-16584,18541-29329-10485-1635-2244-29413-5142-3623,16490-81473-5311-2733-3452-20978-4223-6388,34212-18286-16661-1184-897-18673-1389-3053,easy
2298266-1023280-559537-214659-1181965-841974-18704-483468,698667-713706-66291-13281-322583-96106-110380-87291,193851-68518-654-4316-76990-22398-40236-81592,68136-11595-3879-2590-195613-4820-12690-23677,113387-32614-2698-3617-82746-4659-16584-8162,29329-10485-1635-2244-29413-5142-3623-12088,81473-5311-2733-3452-20978-4223-6388-8623,18286-16661-1184-897-18673-1389-3053-5962,easy
1023280-559537-214659-1181965-841974-18704-483468-847757,713706-66291-13281-322583-96106-110380-87291-40794,68518-654-4316-76990-22398-40236-81592-7929,11595-3879-2590-195613-4820-12690-23677-10879,32614-2698-3617-82746-4659-16584-8162-18222,10485-1635-2244-29413-5142-3623-12088-7115,5311-2733-3452-20978-4223-6388-8623-8564,16661-1184-897-18673-1389-3053-5962-6582,easy
559537-214659-1181965-841974-18704-483468-847757-601906,66291-13281-322583-96106-110380-87291-40794-17025,654-4316-76990-22398-40236-81592-7929-3536,3879-2590-195613-4820-12690-23677-10879-10991,2698-3617-82746-4659-16584-8162-18222-3058,1635-2244-29413-5142-3623-12088-7115-1428,2733-3452-20978-4223-6388-8623-8564-2651,1184-897-18673-1389-3053-5962-6582-1965,easy
214659-1181965-841974-18704-483468-847757-601906-632097,13281-322583-96106-110380-87291-40794-17025-369560,4316-76990-22398-40236-81592-7929-3536-47057,2590-195613-4820-12690-23677-10879-10991-126924,3617-82746-4659-16584-8162-18222-3058-60925,2244-29413-5142-3623-12088-7115-1428-48946,3452-20978-4223-6388-8623-8564-2651-34296,897-18673-1389-3053-5962-6582-1965-17706,easy
1181965-841974-18704-483468-847757-601906-632097-216386,322583-96106-110380-87291-40794-17025-369560-38133,76990-22398-40236-81592-7929-3536-47057-9084,195613-4820-12690-23677-10879-10991-126924-12397,82746-4659-16584-8162-18222-3058-60925-5255,29413-5142-3623-12088-7115-1428-48946-6888,20978-4223-6388-8623-8564-2651-34296-15181,18673-1389-3053-5962-6582-1965-17706-2952,easy
841974-18704-483468-847757-601906-632097-216386-293164,96106-110380-87291-40794-17025-369560-38133-40523,22398-40236-81592-7929-3536-47057-9084-5606,4820-12690-23677-10879-10991-126924-12397-3969,4659-16584-8162-18222-3058-60925-5255-4446,5142-3623-12088-7115-1428-48946-6888-1196,4223-6388-8623-8564-2651-34296-15181-1912,1389-3053-5962-6582-1965-17706-2952-1877,easy
18704-483468-847757-601906-632097-216386-293164-413361,110380-87291-40794-17025-369560-38133-40523-270424,40236-81592-7929-3536-47057-9084-5606-10833,12690-23677-10879-10991-126924-12397-3969-6212,16584-8162-18222-3058-60925-5255-4446-4711,3623-12088-7115-1428-48946-6888-1196-7648,6388-8623-8564-2651-34296-15181-1912-10093,3053-5962-6582-1965-17706-2952-1877-5501,easy
483468-847757-601906-632097-216386-293164-413361-1036298,87291-40794-17025-369560-38133-40523-270424-289446,81592-7929-3536-47057-9084-5606-10833-6225,23677-10879-10991-126924-12397-3969-6212-22013,8162-18222-3058-60925-5255-4446-4711-5587,12088-7115-1428-48946-6888-1196-7648-11266,8623-8564-2651-34296-15181-1912-10093-3268,5962-6582-1965-17706-2952-1877-5501-5438,easy
847757-601906-632097-216386-293164-413361-1036298-746260,40794-17025-369560-38133-40523-270424-289446-7684,7929-3536-47057-9084-5606-10833-6225-997,10879-10991-126924-12397-3969-6212-22013-5262,18222-3058-60925-5255-4446-4711-5587-2196,7115-1428-48946-6888-1196-7648-11266-2642,8564-2651-34296-15181-1912-10093-3268-1435,6582-1965-17706-2952-1877-5501-5438-1649,easy
601906-632097-216386-293164-413361-1036298-746260-172565,17025-369560-38133-40523-270424-289446-7684-39280,3536-47057-9084-5606-10833-6225-997-6365,10991-126924-12397-3969-6212-22013-5262-6713,3058-60925-5255-4446-4711-5587-2196-9674,1428-48946-6888-1196-7648-11266-2642-3748,2651-34296-15181-1912-10093-3268-1435-2154,1965-17706-2952-1877-5501-5438-1649-4024,easy
632097-216386-293164-413361-1036298-746260-172565-633978,369560-38133-40523-270424-289446-7684-39280-5966,47057-9084-5606-10833-6225-997-6365-7669,126924-12397-3969-6212-22013-5262-6713-9892,60925-5255-4446-4711-5587-2196-9674-1680,48946-6888-1196-7648-11266-2642-3748-4664,34296-15181-1912-10093-3268-1435-2154-1602,17706-2952-1877-5501-5438-1649-4024-1527,easy
216386-293164-413361-1036298-746260-172565-633978-452109,38133-40523-270424-289446-7684-39280-5966-214818,9084-5606-10833-6225-997-6365-7669-13833,12397-3969-6212-22013-5262-6713-9892-58401,5255-4446-4711-5587-2196-9674-1680-11765,6888-1196-7648-11266-2642-3748-4664-25420,15181-1912-10093-3268-1435-2154-1602-5779,2952-1877-5501-5438-1649-4024-1527-5585,easy
293164-413361-1036298-746260-172565-633978-452109-148600,40523-270424-289446-7684-39280-5966-214818-35789,5606-10833-6225-997-6365-7669-13833-37219,3969-6212-22013-5262-6713-9892-58401-3620,4446-4711-5587-2196-9674-1680-11765-3889,1196-7648-11266-2642-3748-4664-25420-4550,1912-10093-3268-1435-2154-1602-5779-2433,1877-5501-5438-1649-4024-1527-5585-4146,easy
413361-1036298-746260-172565-633978-452109-148600-960838,270424-289446-7684-39280-5966-214818-35789-19269,10833-6225-997-6365-7669-13833-37219-4844,6212-22013-5262-6713-9892-58401-3620-1118,4711-5587-2196-9674-1680-11765-3889-1581,7648-11266-2642-3748-4664-25420-4550-2597,10093-3268-1435-2154-1602-5779-2433-2339,5501-5438-1649-4024-1527-5585-4146-2465,easy
1036298-746260-172565-633978-452109-148600-960838-874415,289446-7684-39280-5966-214818-35789-19269-250667,6225-997-6365-7669-13833-37219-4844-14917,22013-5262-6713-9892-58401-3620-1118-38247,5587-2196-9674-1680-11765-3889-1581-16685,11266-2642-3748-4664-25420-4550-2597-11439,3268-1435-2154-1602-5779-2433-2339-4675,5438-1649-4024-1527-5585-4146-2465-4081,easy
746260-172565-633978-452109-148600-960838-874415-1582614,7684-39280-5966-214818-35789-19269-250667-49425,997-6365-7669-13833-37219-4844-14917-35136,5262-6713-9892-58401-3620-1118-38247-31516,2196-9674-1680-11765-3889-1581-16685-9544,2642-3748-4664-25420-4550-2597-11439-10032,1435-2154-1602-5779-2433-2339-4675-8885,1649-4024-1527-5585-4146-2465-4081-6212,easy
172565-633978-452109-148600-960838-874415-1582614-196711,39280-5966-214818-35789-19269-250667-49425-75149,6365-7669-13833-37219-4844-14917-35136-605,6713-9892-58401-3620-1118-38247-31516-4856,9674-1680-11765-3889-1581-16685-9544-2291,3748-4664-25420-4550-2597-11439-10032-1728,2154-1602-5779-2433-2339-4675-8885-2411,4024-1527-5585-4146-2465-4081-6212-2045,easy
633978-452109-148600-960838-874415-1582614-196711-384052,5966-214818-35789-19269-250667-49425-75149-9533,7669-13833-37219-4844-14917-35136-605-1717,9892-58401-3620-1118-38247-31516-4856-18420,1680-11765-3889-1581-16685-9544-2291-1287,4664-25420-4550-2597-11439-10032-1728-4118,1602-5779-2433-2339-4675-8885-2411-1569,1527-5585-4146-2465-4081-6212-2045-990,easy
452109-148600-960838-874415-1582614-196711-384052-92359,214818-35789-19269-250667-49425-75149-9533-25641,13833-37219-4844-14917-35136-605-1717-8683,58401-3620-1118-38247-31516-4856-18420-8577,11765-3889-1581-16685-9544-2291-1287-681,25420-4550-2597-11439-10032-1728-4118-3358,5779-2433-2339-4675-8885-2411-1569-4893,5585-4146-2465-4081-6212-2045-990-3580,easy
148600-960838-874415-1582614-196711-384052-92359-831919,35789-19269-250667-49425-75149-9533-25641-33185,37219-4844-14917-35136-605-1717-8683-6072,3620-1118-38247-31516-4856-18420-8577-8876,3889-1581-16685-9544-2291-1287-681-2912,4550-2597-11439-10032-1728-4118-3358-8509,2433-2339-4675-8885-2411-1569-4893-3202,4146-2465-4081-6212-2045-990-3580-1665,easy
960838-874415-1582614-196711-384052-92359-831919-1754488,19269-250667-49425-75149-9533-25641-33185-325413,4844-14917-35136-605-1717-8683-6072-54679,1118-38247-31516-4856-18420-8577-8876-41279,1581-16685-9544-2291-1287-681-2912-16792,2597-11439-10032-1728-4118-3358-8509-19349,2339-4675-8885-2411-1569-4893-3202-7688,2465-4081-6212-2045-990-3580-1665-5708,easy
874415-1582614-196711-384052-92359-831919-1754488-915874,250667-49425-75149-9533-25641-33185-325413-46136,14917-35136-605-1717-8683-6072-54679-10237,38247-31516-4856-18420-8577-8876-41279-9251,16685-9544-2291-1287-681-2912-16792-3697,11439-10032-1728-4118-3358-8509-19349-5938,4675-8885-2411-1569-4893-3202-7688-2909,4081-6212-2045-990-3580-1665-5708-2393,easy
1582614-196711-384052-92359-831919-1754488-915874-1128180,49425-75149-9533-25641-33185-325413-46136-105024,35136-605-1717-8683-6072-54679-10237-75144,31516-4856-18420-8577-8876-41279-9251-32251,9544-2291-1287-681-2912-16792-3697-9973,10032-1728-4118-3358-8509-19349-5938-10524,8885-2411-1569-4893-3202-7688-2909-11941,6212-2045-990-3580-1665-5708-2393-8697,hard
196711-384052-92359-831919-1754488-915874-1128180-652096,75149-9533-25641-33185-325413-46136-105024-293840,605-1717-8683-6072-54679-10237-75144-30163,4856-18420-8577-8876-41279-9251-32251-3520,2291-1287-681-2912-16792-3697-9973-12204,1728-4118-3358-8509-19349-5938-10524-10112,2411-1569-4893-3202-7688-2909-11941-7208,2045-990-3580-1665-5708-2393-8697-2110,hard
384052-92359-831919-1754488-915874-1128180-652096-1115152,9533-25641-33185-325413-46136-105024-293840-847277,1717-8683-6072-54679-10237-75144-30163-81329,18420-8577-8876-41279-9251-32251-3520-271793,1287-681-2912-16792-3697-9973-12204-41982,4118-3358-8509-19349-5938-10524-10112-40585,1569-4893-3202-7688-2909-11941-7208-22627,990-3580-1665-5708-2393-8697-2110-19054,easy
92359-831919-1754488-915874-1128180-652096-1115152-1236135,25641-33185-325413-46136-105024-293840-847277-234280,8683-6072-54679-10237-75144-30163-81329-20656,8577-8876-41279-9251-32251-3520-271793-69591,681-2912-16792-3697-9973-12204-41982-26761,3358-8509-19349-5938-10524-10112-40585-24598,4893-3202-7688-2909-11941-7208-22627-18861,3580-1665-5708-2393-8697-2110-19054-31096,easy
831919-1754488-915874-1128180-652096-1115152-1236135-1112049,33185-325413-46136-105024-293840-847277-234280-105398,6072-54679-10237-75144-30163-81329-20656-64255,8876-41279-9251-32251-3520-271793-69591-28273,2912-16792-3697-9973-12204-41982-26761-22011,8509-19349-5938-10524-10112-40585-24598-31949,3202-7688-2909-11941-7208-22627-18861-38638,1665-5708-2393-8697-2110-19054-31096-29476,easy
1754488-915874-1128180-652096-1115152-1236135-1112049-75080,325413-46136-105024-293840-847277-234280-105398-162767,54679-10237-75144-30163-81329-20656-64255-6055,41279-9251-32251-3520-271793-69591-28273-11476,16792-3697-9973-12204-41982-26761-22011-1636,19349-5938-10524-10112-40585-24598-31949-2433,7688-2909-11941-7208-22627-18861-38638-5230,5708-2393-8697-2110-19054-31096-29476-2420,easy
915874-1128180-652096-1115152-1236135-1112049-75080-92305,46136-105024-293840-847277-234280-105398-162767-57220,10237-75144-30163-81329-20656-64255-6055-2969,9251-32251-3520-271793-69591-28273-11476-5195,3697-9973-12204-41982-26761-22011-1636-6620,5938-10524-10112-40585-24598-31949-2433-4542,2909-11941-7208-22627-18861-38638-5230-2262,2393-8697-2110-19054-31096-29476-2420-2193,easy
1128180-652096-1115152-1236135-1112049-75080-92305-994141,105024-293840-847277-234280-105398-162767-57220-32933,75144-30163-81329-20656-64255-6055-2969-15871,32251-3520-271793-69591-28273-11476-5195-21437,9973-12204-41982-26761-22011-1636-6620-27462,10524-10112-40585-24598-31949-2433-4542-16530,11941-7208-22627-18861-38638-5230-2262-10900,8697-2110-19054-31096-29476-2420-2193-7441,easy
652096-1115152-1236135-1112049-75080-92305-994141-337366,293840-847277-234280-105398-162767-57220-32933-51146,30163-81329-20656-64255-6055-2969-15871-21873,3520-271793-69591-28273-11476-5195-21437-17830,12204-41982-26761-22011-1636-6620-27462-11520,10112-40585-24598-31949-2433-4542-16530-8629,7208-22627-18861-38638-5230-2262-10900-17741,2110-19054-31096-29476-2420-2193-7441-7879,easy
1115152-1236135-1112049-75080-92305-994141-337366-256344,847277-234280-105398-162767-57220-32933-51146-25745,81329-20656-64255-6055-2969-15871-21873-2629,271793-69591-28273-11476-5195-21437-17830-11107,41982-26761-22011-1636-6620-27462-11520-23832,40585-24598-31949-2433-4542-16530-8629-7028,22627-18861-38638-5230-2262-10900-17741-5731,19054-31096-29476-2420-2193-7441-7879-3754,easy
1236135-1112049-75080-92305-994141-337366-256344-122817,234280-105398-162767-57220-32933-51146-25745-20127,20656-64255-6055-2969-15871-21873-2629-3885,69591-28273-11476-5195-21437-17830-11107-7958,26761-22011-1636-6620-27462-11520-23832-5624,24598-31949-2433-4542-16530-8629-7028-2697,18861-38638-5230-2262-10900-17741-5731-3031,31096-29476-2420-2193-7441-7879-3754-4454,easy
1112049-75080-92305-994141-337366-256344-122817-568362,105398-162767-57220-32933-51146-25745-20127-115286,64255-6055-2969-15871-21873-2629-3885-17817,28273-11476-5195-21437-17830-11107-7958-9122,22011-1636-6620-27462-11520-23832-5624-7407,31949-2433-4542-16530-8629-7028-2697-10008,38638-5230-2262-10900-17741-5731-3031-7584,29476-2420-2193-7441-7879-3754-4454-6301,easy
75080-92305-994141-337366-256344-122817-568362-608749,162767-57220-32933-51146-25745-20127-115286-58379,6055-2969-15871-21873-2629-3885-17817-47620,11476-5195-21437-17830-11107-7958-9122-9525,1636-6620-27462-11520-23832-5624-7407-22110,2433-4542-16530-8629-7028-2697-10008-24889,5230-2262-10900-17741-5731-3031-7584-5783,2420-2193-7441-7879-3754-4454-6301-7549,easy
92305-994141-337366-256344-122817-568362-608749-675505,57220-32933-51146-25745-20127-115286-58379-167169,2969-15871-21873-2629-3885-17817-47620-14307,5195-21437-17830-11107-7958-9122-9525-12050,6620-27462-11520-23832-5624-7407-22110-13984,4542-16530-8629-7028-2697-10008-24889-11591,2262-10900-17741-5731-3031-7584-5783-16800,2193-7441-7879-3754-4454-6301-7549-7599,easy
994141-337366-256344-122817-568362-608749-675505-2089327,32933-51146-25745-20127-115286-58379-167169-494636,15871-21873-2629-3885-17817-47620-14307-39009,21437-17830-11107-7958-9122-9525-12050-57369,27462-11520-23832-5624-7407-22110-13984-7796,16530-8629-7028-2697-10008-24889-11591-17079,10900-17741-5731-3031-7584-5783-16800-35640,7441-7879-3754-4454-6301-7549-7599-17556,easy
337366-256344-122817-568362-608749-675505-2089327-463371,51146-25745-20127-115286-58379-167169-494636-54425,21873-2629-3885-17817-47620-14307-39009-2166,17830-11107-7958-9122-9525-12050-57369-4832,11520-23832-5624-7407-22110-13984-7796-1213,8629-7028-2697-10008-24889-11591-17079-1747,17741-5731-3031-7584-5783-16800-35640-3587,7879-3754-4454-6301-7549-7599-17556-1294,easy
256344-122817-568362-608749-675505-2089327-463371-804831,25745-20127-115286-58379-167169-494636-54425-312382,2629-3885-17817-47620-14307-39009-2166-54614,11107-7958-9122-9525-12050-57369-4832-34010,23832-5624-7407-22110-13984-7796-1213-32468,7028-2697-10008-24889-11591-17079-1747-51784,5731-3031-7584-5783-16800-35640-3587-49362,3754-4454-6301-7549-7599-17556-1294-21413,easy
122817-568362-608749-675505-2089327-463371-804831-2341765,20127-115286-58379-167169-494636-54425-312382-1289706,3885-17817-47620-14307-39009-2166-54614-319351,7958-9122-9525-12050-57369-4832-34010-49146,5624-7407-22110-13984-7796-1213-32468-53489,2697-10008-24889-11591-17079-1747-51784-13485,3031-7584-5783-16800-35640-3587-49362-12910,4454-6301-7549-7599-17556-1294-21413-8298,easy
568362-608749-675505-2089327-463371-804831-2341765-758700,115286-58379-167169-494636-54425-312382-1289706-75837,17817-47620-14307-39009-2166-54614-319351-9494,9122-9525-12050-57369-4832-34010-49146-15901,7407-22110-13984-7796-1213-32468-53489-2708,10008-24889-11591-17079-1747-51784-13485-5805,7584-5783-16800-35640-3587-49362-12910-5099,6301-7549-7599-17556-1294-21413-8298-3622,easy
608749-675505-2089327-463371-804831-2341765-758700-1949766,58379-167169-494636-54425-312382-1289706-75837-336559,47620-14307-39009-2166-54614-319351-9494-74971,9525-12050-57369-4832-34010-49146-15901-73601,22110-13984-7796-1213-32468-53489-2708-69184,24889-11591-17079-1747-51784-13485-5805-17147,5783-16800-35640-3587-49362-12910-5099-31310,7549-7599-17556-1294-21413-8298-3622-27540,easy
