delta,midgamma,lowgamma,theta,highalpha,lowalpha,highbeta,lowbeta,state
4245-4442-44610-46459-41090-53516-79553-1678711,12075-6994-19838-13187-102665-14504-43369-108730,7774-10429-2288-15254-24173-4790-16264-5274,5188-28265-6139-7538-10246-6011-15230-14173,17944-7968-4053-4593-11154-2079-11941-16222,8848-7994-3754-12509-10003-1685-16964-24939,4151-3007-1177-4320-7386-1317-5733-8594,3074-5615-1464-3369-6350-768-5376-9334,easy
4442-44610-46459-41090-53516-79553-1678711-141055,6994-19838-13187-102665-14504-43369-108730-72297,10429-2288-15254-24173-4790-16264-5274-24620,28265-6139-7538-10246-6011-15230-14173-7872,7968-4053-4593-11154-2079-11941-16222-18679,7994-3754-12509-10003-1685-16964-24939-9655,3007-1177-4320-7386-1317-5733-8594-6567,5615-1464-3369-6350-768-5376-9334-5754,easy
44610-46459-41090-53516-79553-1678711-141055-164624,19838-13187-102665-14504-43369-108730-72297-45077,2288-15254-24173-4790-16264-5274-24620-2166,6139-7538-10246-6011-15230-14173-7872-617,4053-4593-11154-2079-11941-16222-18679-2184,3754-12509-10003-1685-16964-24939-9655-2356,1177-4320-7386-1317-5733-8594-6567-1019,1464-3369-6350-768-5376-9334-5754-702,hard
46459-41090-53516-79553-1678711-141055-164624-30133,13187-102665-14504-43369-108730-72297-45077-22851,15254-24173-4790-16264-5274-24620-2166-17162,7538-10246-6011-15230-14173-7872-617-12472,4593-11154-2079-11941-16222-18679-2184-8105,12509-10003-1685-16964-24939-9655-2356-6287,4320-7386-1317-5733-8594-6567-1019-5834,3369-6350-768-5376-9334-5754-702-5406,easy
41090-53516-79553-1678711-141055-164624-30133-243434,102665-14504-43369-108730-72297-45077-22851-8152,24173-4790-16264-5274-24620-2166-17162-2941,10246-6011-15230-14173-7872-617-12472-5085,11154-2079-11941-16222-18679-2184-8105-4196,10003-1685-16964-24939-9655-2356-6287-2887,7386-1317-5733-8594-6567-1019-5834-1140,6350-768-5376-9334-5754-702-5406-2016,easy
53516-79553-1678711-141055-164624-30133-243434-4174,14504-43369-108730-72297-45077-22851-8152-540,4790-16264-5274-24620-2166-17162-2941-2691,6011-15230-14173-7872-617-12472-5085-1750,2079-11941-16222-18679-2184-8105-4196-1425,1685-16964-24939-9655-2356-6287-2887-1682,1317-5733-8594-6567-1019-5834-1140-935,768-5376-9334-5754-702-5406-2016-853,easy
79553-1678711-141055-164624-30133-243434-4174-75183,43369-108730-72297-45077-22851-8152-540-22913,16264-5274-24620-2166-17162-2941-2691-18153,15230-14173-7872-617-12472-5085-1750-1501,11941-16222-18679-2184-8105-4196-1425-7836,16964-24939-9655-2356-6287-2887-1682-2892,5733-8594-6567-1019-5834-1140-935-1582,5376-9334-5754-702-5406-2016-853-954,easy
1678711-141055-164624-30133-243434-4174-75183-510469,108730-72297-45077-22851-8152-540-22913-279987,5274-24620-2166-17162-2941-2691-18153-45186,14173-7872-617-12472-5085-1750-1501-34898,16222-18679-2184-8105-4196-1425-7836-9273,24939-9655-2356-6287-2887-1682-2892-20629,8594-6567-1019-5834-1140-935-1582-10899,9334-5754-702-5406-2016-853-954-5736,easy
141055-164624-30133-243434-4174-75183-510469-23504,72297-45077-22851-8152-540-22913-279987-24727,24620-2166-17162-2941-2691-18153-45186-6044,7872-617-12472-5085-1750-1501-34898-11628,18679-2184-8105-4196-1425-7836-9273-7359,9655-2356-6287-2887-1682-2892-20629-4379,6567-1019-5834-1140-935-1582-10899-6949,5754-702-5406-2016-853-954-5736-2163,easy
164624-30133-243434-4174-75183-510469-23504-37623,45077-22851-8152-540-22913-279987-24727-17985,2166-17162-2941-2691-18153-45186-6044-7618,617-12472-5085-1750-1501-34898-11628-3852,2184-8105-4196-1425-7836-9273-7359-4952,2356-6287-2887-1682-2892-20629-4379-3072,1019-5834-1140-935-1582-10899-6949-1319,702-5406-2016-853-954-5736-2163-1039,easy
30133-243434-4174-75183-510469-23504-37623-90149,22851-8152-540-22913-279987-24727-17985-27114,17162-2941-2691-18153-45186-6044-7618-5167,12472-5085-1750-1501-34898-11628-3852-6234,8105-4196-1425-7836-9273-7359-4952-2260,6287-2887-1682-2892-20629-4379-3072-1743,5834-1140-935-1582-10899-6949-1319-954,5406-2016-853-954-5736-2163-1039-1128,easy
243434-4174-75183-510469-23504-37623-90149-37761,8152-540-22913-279987-24727-17985-27114-11530,2941-2691-18153-45186-6044-7618-5167-5151,5085-1750-1501-34898-11628-3852-6234-20202,4196-1425-7836-9273-7359-4952-2260-4189,2887-1682-2892-20629-4379-3072-1743-4776,1140-935-1582-10899-6949-1319-954-2605,2016-853-954-5736-2163-1039-1128-1529,easy
4174-75183-510469-23504-37623-90149-37761-50431,540-22913-279987-24727-17985-27114-11530-65182,2691-18153-45186-6044-7618-5167-5151-28496,1750-1501-34898-11628-3852-6234-20202-13577,1425-7836-9273-7359-4952-2260-4189-21574,1682-2892-20629-4379-3072-1743-4776-6044,935-1582-10899-6949-1319-954-2605-8039,853-954-5736-2163-1039-1128-1529-5754,easy
75183-510469-23504-37623-90149-37761-50431-29156,22913-279987-24727-17985-27114-11530-65182-14131,18153-45186-6044-7618-5167-5151-28496-2617,1501-34898-11628-3852-6234-20202-13577-1592,7836-9273-7359-4952-2260-4189-21574-4170,2892-20629-4379-3072-1743-4776-6044-2307,1582-10899-6949-1319-954-2605-8039-956,954-5736-2163-1039-1128-1529-5754-1356,easy
510469-23504-37623-90149-37761-50431-29156-53385,279987-24727-17985-27114-11530-65182-14131-56221,45186-6044-7618-5167-5151-28496-2617-2462,34898-11628-3852-6234-20202-13577-1592-8884,9273-7359-4952-2260-4189-21574-4170-3371,20629-4379-3072-1743-4776-6044-2307-1978,10899-6949-1319-954-2605-8039-956-1616,5736-2163-1039-1128-1529-5754-1356-827,easy
23504-37623-90149-37761-50431-29156-53385-144232,24727-17985-27114-11530-65182-14131-56221-91408,6044-7618-5167-5151-28496-2617-2462-5692,11628-3852-6234-20202-13577-1592-8884-9542,7359-4952-2260-4189-21574-4170-3371-7966,4379-3072-1743-4776-6044-2307-1978-5040,6949-1319-954-2605-8039-956-1616-4653,2163-1039-1128-1529-5754-1356-827-4139,easy
37623-90149-37761-50431-29156-53385-144232-31769,17985-27114-11530-65182-14131-56221-91408-38588,7618-5167-5151-28496-2617-2462-5692-4362,3852-6234-20202-13577-1592-8884-9542-8957,4952-2260-4189-21574-4170-3371-7966-2628,3072-1743-4776-6044-2307-1978-5040-2055,1319-954-2605-8039-956-1616-4653-603,1039-1128-1529-5754-1356-827-4139-651,easy
90149-37761-50431-29156-53385-144232-31769-6055,27114-11530-65182-14131-56221-91408-38588-4915,5167-5151-28496-2617-2462-5692-4362-1345,6234-20202-13577-1592-8884-9542-8957-1673,2260-4189-21574-4170-3371-7966-2628-2503,1743-4776-6044-2307-1978-5040-2055-1570,954-2605-8039-956-1616-4653-603-1408,1128-1529-5754-1356-827-4139-651-1311,easy
37761-50431-29156-53385-144232-31769-6055-4178,11530-65182-14131-56221-91408-38588-4915-13676,5151-28496-2617-2462-5692-4362-1345-7286,20202-13577-1592-8884-9542-8957-1673-9402,4189-21574-4170-3371-7966-2628-2503-6998,4776-6044-2307-1978-5040-2055-1570-9178,2605-8039-956-1616-4653-603-1408-2404,1529-5754-1356-827-4139-651-1311-3542,easy
50431-29156-53385-144232-31769-6055-4178-258082,65182-14131-56221-91408-38588-4915-13676-8588,28496-2617-2462-5692-4362-1345-7286-5140,13577-1592-8884-9542-8957-1673-9402-4512,21574-4170-3371-7966-2628-2503-6998-3048,6044-2307-1978-5040-2055-1570-9178-1430,8039-956-1616-4653-603-1408-2404-1939,5754-1356-827-4139-651-1311-3542-800,easy
29156-53385-144232-31769-6055-4178-258082-9407,14131-56221-91408-38588-4915-13676-8588-19810,2617-2462-5692-4362-1345-7286-5140-5110,1592-8884-9542-8957-1673-9402-4512-13789,4170-3371-7966-2628-2503-6998-3048-9631,2307-1978-5040-2055-1570-9178-1430-8158,956-1616-4653-603-1408-2404-1939-6259,1356-827-4139-651-1311-3542-800-4503,easy
53385-144232-31769-6055-4178-258082-9407-10446,56221-91408-38588-4915-13676-8588-19810-17515,2462-5692-4362-1345-7286-5140-5110-16917,8884-9542-8957-1673-9402-4512-13789-8358,3371-7966-2628-2503-6998-3048-9631-5915,1978-5040-2055-1570-9178-1430-8158-5115,1616-4653-603-1408-2404-1939-6259-3889,827-4139-651-1311-3542-800-4503-3147,easy
144232-31769-6055-4178-258082-9407-10446-211175,91408-38588-4915-13676-8588-19810-17515-97612,5692-4362-1345-7286-5140-5110-16917-35949,9542-8957-1673-9402-4512-13789-8358-25346,7966-2628-2503-6998-3048-9631-5915-9036,5040-2055-1570-9178-1430-8158-5115-6325,4653-603-1408-2404-1939-6259-3889-3012,4139-651-1311-3542-800-4503-3147-2468,easy
31769-6055-4178-258082-9407-10446-211175-197820,38588-4915-13676-8588-19810-17515-97612-106735,4362-1345-7286-5140-5110-16917-35949-9709,8957-1673-9402-4512-13789-8358-25346-17304,2628-2503-6998-3048-9631-5915-9036-1347,2055-1570-9178-1430-8158-5115-6325-2136,603-1408-2404-1939-6259-3889-3012-2249,651-1311-3542-800-4503-3147-2468-625,easy
6055-4178-258082-9407-10446-211175-197820-3572,4915-13676-8588-19810-17515-97612-106735-2089,1345-7286-5140-5110-16917-35949-9709-331,1673-9402-4512-13789-8358-25346-17304-608,2503-6998-3048-9631-5915-9036-1347-855,1570-9178-1430-8158-5115-6325-2136-1667,1408-2404-1939-6259-3889-3012-2249-1223,1311-3542-800-4503-3147-2468-625-656,easy
4178-258082-9407-10446-211175-197820-3572-55478,13676-8588-19810-17515-97612-106735-2089-60114,7286-5140-5110-16917-35949-9709-331-7414,9402-4512-13789-8358-25346-17304-608-8637,6998-3048-9631-5915-9036-1347-855-8688,9178-1430-8158-5115-6325-2136-1667-6563,2404-1939-6259-3889-3012-2249-1223-6557,3542-800-4503-3147-2468-625-656-3570,easy
258082-9407-10446-211175-197820-3572-55478-27533,8588-19810-17515-97612-106735-2089-60114-40787,5140-5110-16917-35949-9709-331-7414-6784,4512-13789-8358-25346-17304-608-8637-5655,3048-9631-5915-9036-1347-855-8688-10813,1430-8158-5115-6325-2136-1667-6563-9721,1939-6259-3889-3012-2249-1223-6557-8618,800-4503-3147-2468-625-656-3570-6343,easy
9407-10446-211175-197820-3572-55478-27533-229143,19810-17515-97612-106735-2089-60114-40787-13389,5110-16917-35949-9709-331-7414-6784-22466,13789-8358-25346-17304-608-8637-5655-4705,9631-5915-9036-1347-855-8688-10813-11444,8158-5115-6325-2136-1667-6563-9721-6910,6259-3889-3012-2249-1223-6557-8618-6936,4503-3147-2468-625-656-3570-6343-9146,easy
10446-211175-197820-3572-55478-27533-229143-201295,17515-97612-106735-2089-60114-40787-13389-9432,16917-35949-9709-331-7414-6784-22466-3118,8358-25346-17304-608-8637-5655-4705-2005,5915-9036-1347-855-8688-10813-11444-2570,5115-6325-2136-1667-6563-9721-6910-2284,3889-3012-2249-1223-6557-8618-6936-970,3147-2468-625-656-3570-6343-9146-429,easy
211175-197820-3572-55478-27533-229143-201295-75786,97612-106735-2089-60114-40787-13389-9432-76635,35949-9709-331-7414-6784-22466-3118-6065,25346-17304-608-8637-5655-4705-2005-7371,9036-1347-855-8688-10813-11444-2570-7683,6325-2136-1667-6563-9721-6910-2284-1448,3012-2249-1223-6557-8618-6936-970-1365,2468-625-656-3570-6343-9146-429-1128,easy
197820-3572-55478-27533-229143-201295-75786-12263,106735-2089-60114-40787-13389-9432-76635-3698,9709-331-7414-6784-22466-3118-6065-4202,17304-608-8637-5655-4705-2005-7371-3967,1347-855-8688-10813-11444-2570-7683-1599,2136-1667-6563-9721-6910-2284-1448-3519,2249-1223-6557-8618-6936-970-1365-1825,625-656-3570-6343-9146-429-1128-952,hard
3572-55478-27533-229143-201295-75786-12263-43395,2089-60114-40787-13389-9432-76635-3698-12816,331-7414-6784-22466-3118-6065-4202-3737,608-8637-5655-4705-2005-7371-3967-2208,855-8688-10813-11444-2570-7683-1599-2198,1667-6563-9721-6910-2284-1448-3519-2363,1223-6557-8618-6936-970-1365-1825-1269,656-3570-6343-9146-429-1128-952-1398,easy
55478-27533-229143-201295-75786-12263-43395-173302,60114-40787-13389-9432-76635-3698-12816-126700,7414-6784-22466-3118-6065-4202-3737-10556,8637-5655-4705-2005-7371-3967-2208-14223,8688-10813-11444-2570-7683-1599-2198-8674,6563-9721-6910-2284-1448-3519-2363-6361,6557-8618-6936-970-1365-1825-1269-2600,3570-6343-9146-429-1128-952-1398-2127,easy
27533-229143-201295-75786-12263-43395-173302-250524,40787-13389-9432-76635-3698-12816-126700-133571,6784-22466-3118-6065-4202-3737-10556-45601,5655-4705-2005-7371-3967-2208-14223-54629,10813-11444-2570-7683-1599-2198-8674-12375,9721-6910-2284-1448-3519-2363-6361-15293,8618-6936-970-1365-1825-1269-2600-10101,6343-9146-429-1128-952-1398-2127-3331,easy
229143-201295-75786-12263-43395-173302-250524-552094,13389-9432-76635-3698-12816-126700-133571-35574,22466-3118-6065-4202-3737-10556-45601-37508,4705-2005-7371-3967-2208-14223-54629-10936,11444-2570-7683-1599-2198-8674-12375-31477,6910-2284-1448-3519-2363-6361-15293-17913,6936-970-1365-1825-1269-2600-10101-5447,9146-429-1128-952-1398-2127-3331-3296,easy
201295-75786-12263-43395-173302-250524-552094-59964,9432-76635-3698-12816-126700-133571-35574-44849,3118-6065-4202-3737-10556-45601-37508-18829,2005-7371-3967-2208-14223-54629-10936-2137,2570-7683-1599-2198-8674-12375-31477-3476,2284-1448-3519-2363-6361-15293-17913-4910,970-1365-1825-1269-2600-10101-5447-1071,429-1128-952-1398-2127-3331-3296-508,hard
75786-12263-43395-173302-250524-552094-59964-123666,76635-3698-12816-126700-133571-35574-44849-83509,6065-4202-3737-10556-45601-37508-18829-38899,7371-3967-2208-14223-54629-10936-2137-15722,7683-1599-2198-8674-12375-31477-3476-9373,1448-3519-2363-6361-15293-17913-4910-7486,1365-1825-1269-2600-10101-5447-1071-1724,1128-952-1398-2127-3331-3296-508-863,easy
12263-43395-173302-250524-552094-59964-123666-119460,3698-12816-126700-133571-35574-44849-83509-72961,4202-3737-10556-45601-37508-18829-38899-27467,3967-2208-14223-54629-10936-2137-15722-16390,1599-2198-8674-12375-31477-3476-9373-5974,3519-2363-6361-15293-17913-4910-7486-4572,1825-1269-2600-10101-5447-1071-1724-4627,952-1398-2127-3331-3296-508-863-954,easy
43395-173302-250524-552094-59964-123666-119460-47403,12816-126700-133571-35574-44849-83509-72961-17407,3737-10556-45601-37508-18829-38899-27467-2780,2208-14223-54629-10936-2137-15722-16390-1814,2198-8674-12375-31477-3476-9373-5974-3001,2363-6361-15293-17913-4910-7486-4572-1124,1269-2600-10101-5447-1071-1724-4627-166,1398-2127-3331-3296-508-863-954-306,easy
173302-250524-552094-59964-123666-119460-47403-3651,126700-133571-35574-44849-83509-72961-17407-1156,10556-45601-37508-18829-38899-27467-2780-1751,14223-54629-10936-2137-15722-16390-1814-1175,8674-12375-31477-3476-9373-5974-3001-1749,6361-15293-17913-4910-7486-4572-1124-1416,2600-10101-5447-1071-1724-4627-166-1920,2127-3331-3296-508-863-954-306-567,easy
250524-552094-59964-123666-119460-47403-3651-13024,133571-35574-44849-83509-72961-17407-1156-14561,45601-37508-18829-38899-27467-2780-1751-10637,54629-10936-2137-15722-16390-1814-1175-3088,12375-31477-3476-9373-5974-3001-1749-12108,15293-17913-4910-7486-4572-1124-1416-7184,10101-5447-1071-1724-4627-166-1920-1704,3331-3296-508-863-954-306-567-2106,hard
552094-59964-123666-119460-47403-3651-13024-21425,35574-44849-83509-72961-17407-1156-14561-7331,37508-18829-38899-27467-2780-1751-10637-10621,10936-2137-15722-16390-1814-1175-3088-5541,31477-3476-9373-5974-3001-1749-12108-3107,17913-4910-7486-4572-1124-1416-7184-1467,5447-1071-1724-4627-166-1920-1704-823,3296-508-863-954-306-567-2106-809,easy
59964-123666-119460-47403-3651-13024-21425-90061,44849-83509-72961-17407-1156-14561-7331-4784,18829-38899-27467-2780-1751-10637-10621-6363,2137-15722-16390-1814-1175-3088-5541-2131,3476-9373-5974-3001-1749-12108-3107-2797,4910-7486-4572-1124-1416-7184-1467-3199,1071-1724-4627-166-1920-1704-823-4921,508-863-954-306-567-2106-809-1800,easy
123666-119460-47403-3651-13024-21425-90061-650422,83509-72961-17407-1156-14561-7331-4784-62668,38899-27467-2780-1751-10637-10621-6363-28749,15722-16390-1814-1175-3088-5541-2131-4024,9373-5974-3001-1749-12108-3107-2797-4122,7486-4572-1124-1416-7184-1467-3199-5859,1724-4627-166-1920-1704-823-4921-4696,863-954-306-567-2106-809-1800-2128,easy
119460-47403-3651-13024-21425-90061-650422-393062,72961-17407-1156-14561-7331-4784-62668-193824,27467-2780-1751-10637-10621-6363-28749-32355,16390-1814-1175-3088-5541-2131-4024-11743,5974-3001-1749-12108-3107-2797-4122-13415,4572-1124-1416-7184-1467-3199-5859-8649,4627-166-1920-1704-823-4921-4696-4292,954-306-567-2106-809-1800-2128-8232,easy
47403-3651-13024-21425-90061-650422-393062-487624,17407-1156-14561-7331-4784-62668-193824-110932,2780-1751-10637-10621-6363-28749-32355-24830,1814-1175-3088-5541-2131-4024-11743-5401,3001-1749-12108-3107-2797-4122-13415-20126,1124-1416-7184-1467-3199-5859-8649-18325,166-1920-1704-823-4921-4696-4292-3656,306-567-2106-809-1800-2128-8232-2738,easy
3651-13024-21425-90061-650422-393062-487624-8695,1156-14561-7331-4784-62668-193824-110932-4748,1751-10637-10621-6363-28749-32355-24830-611,1175-3088-5541-2131-4024-11743-5401-3397,1749-12108-3107-2797-4122-13415-20126-1048,1416-7184-1467-3199-5859-8649-18325-930,1920-1704-823-4921-4696-4292-3656-1108,567-2106-809-1800-2128-8232-2738-290,easy
13024-21425-90061-650422-393062-487624-8695-370835,14561-7331-4784-62668-193824-110932-4748-18488,10637-10621-6363-28749-32355-24830-611-4188,3088-5541-2131-4024-11743-5401-3397-24664,12108-3107-2797-4122-13415-20126-1048-6203,7184-1467-3199-5859-8649-18325-930-9355,1704-823-4921-4696-4292-3656-1108-2421,2106-809-1800-2128-8232-2738-290-2452,easy
21425-90061-650422-393062-487624-8695-370835-5318,7331-4784-62668-193824-110932-4748-18488-3606,10621-6363-28749-32355-24830-611-4188-2056,5541-2131-4024-11743-5401-3397-24664-2712,3107-2797-4122-13415-20126-1048-6203-5304,1467-3199-5859-8649-18325-930-9355-1099,823-4921-4696-4292-3656-1108-2421-671,809-1800-2128-8232-2738-290-2452-658,easy
90061-650422-393062-487624-8695-370835-5318-1686,4784-62668-193824-110932-4748-18488-3606-6354,6363-28749-32355-24830-611-4188-2056-13891,2131-4024-11743-5401-3397-24664-2712-7759,2797-4122-13415-20126-1048-6203-5304-8907,3199-5859-8649-18325-930-9355-1099-20763,4921-4696-4292-3656-1108-2421-671-4349,1800-2128-8232-2738-290-2452-658-4899,easy
650422-393062-487624-8695-370835-5318-1686-234012,62668-193824-110932-4748-18488-3606-6354-59037,28749-32355-24830-611-4188-2056-13891-9430,4024-11743-5401-3397-24664-2712-7759-1513,4122-13415-20126-1048-6203-5304-8907-2635,5859-8649-18325-930-9355-1099-20763-1113,4696-4292-3656-1108-2421-671-4349-753,2128-8232-2738-290-2452-658-4899-510,easy
393062-487624-8695-370835-5318-1686-234012-6370,193824-110932-4748-18488-3606-6354-59037-8247,32355-24830-611-4188-2056-13891-9430-6451,11743-5401-3397-24664-2712-7759-1513-10236,13415-20126-1048-6203-5304-8907-2635-6766,8649-18325-930-9355-1099-20763-1113-12097,4292-3656-1108-2421-671-4349-753-3112,8232-2738-290-2452-658-4899-510-3440,easy
487624-8695-370835-5318-1686-234012-6370-5301,110932-4748-18488-3606-6354-59037-8247-16482,24830-611-4188-2056-13891-9430-6451-6410,5401-3397-24664-2712-7759-1513-10236-7271,20126-1048-6203-5304-8907-2635-6766-14017,18325-930-9355-1099-20763-1113-12097-11760,3656-1108-2421-671-4349-753-3112-4465,2738-290-2452-658-4899-510-3440-1222,easy
8695-370835-5318-1686-234012-6370-5301-175030,4748-18488-3606-6354-59037-8247-16482-72806,611-4188-2056-13891-9430-6451-6410-2906,3397-24664-2712-7759-1513-10236-7271-942,1048-6203-5304-8907-2635-6766-14017-946,930-9355-1099-20763-1113-12097-11760-829,1108-2421-671-4349-753-3112-4465-598,290-2452-658-4899-510-3440-1222-247,hard
370835-5318-1686-234012-6370-5301-175030-454020,18488-3606-6354-59037-8247-16482-72806-175787,4188-2056-13891-9430-6451-6410-2906-11654,24664-2712-7759-1513-10236-7271-942-15048,6203-5304-8907-2635-6766-14017-946-11093,9355-1099-20763-1113-12097-11760-829-7656,2421-671-4349-753-3112-4465-598-5829,2452-658-4899-510-3440-1222-247-2854,easy
5318-1686-234012-6370-5301-175030-454020-34383,3606-6354-59037-8247-16482-72806-175787-6564,2056-13891-9430-6451-6410-2906-11654-9084,2712-7759-1513-10236-7271-942-15048-6323,5304-8907-2635-6766-14017-946-11093-2377,1099-20763-1113-12097-11760-829-7656-2078,671-4349-753-3112-4465-598-5829-935,658-4899-510-3440-1222-247-2854-1918,easy
1686-234012-6370-5301-175030-454020-34383-7125,6354-59037-8247-16482-72806-175787-6564-14472,13891-9430-6451-6410-2906-11654-9084-1557,7759-1513-10236-7271-942-15048-6323-16305,8907-2635-6766-14017-946-11093-2377-7883,20763-1113-12097-11760-829-7656-2078-6210,4349-753-3112-4465-598-5829-935-4758,4899-510-3440-1222-247-2854-1918-3338,easy
234012-6370-5301-175030-454020-34383-7125-5912,59037-8247-16482-72806-175787-6564-14472-10831,9430-6451-6410-2906-11654-9084-1557-5122,1513-10236-7271-942-15048-6323-16305-6009,2635-6766-14017-946-11093-2377-7883-3668,1113-12097-11760-829-7656-2078-6210-1630,753-3112-4465-598-5829-935-4758-745,510-3440-1222-247-2854-1918-3338-678,easy
6370-5301-175030-454020-34383-7125-5912-46535,8247-16482-72806-175787-6564-14472-10831-5718,6451-6410-2906-11654-9084-1557-5122-3659,10236-7271-942-15048-6323-16305-6009-2561,6766-14017-946-11093-2377-7883-3668-3047,12097-11760-829-7656-2078-6210-1630-1846,3112-4465-598-5829-935-4758-745-678,3440-1222-247-2854-1918-3338-678-934,easy
5301-175030-454020-34383-7125-5912-46535-6133,16482-72806-175787-6564-14472-10831-5718-15477,6410-2906-11654-9084-1557-5122-3659-2383,7271-942-15048-6323-16305-6009-2561-18114,14017-946-11093-2377-7883-3668-3047-14372,11760-829-7656-2078-6210-1630-1846-6370,4465-598-5829-935-4758-745-678-3680,1222-247-2854-1918-3338-678-934-3686,hard
175030-454020-34383-7125-5912-46535-6133-23706,72806-175787-6564-14472-10831-5718-15477-13410,2906-11654-9084-1557-5122-3659-2383-6093,942-15048-6323-16305-6009-2561-18114-16251,946-11093-2377-7883-3668-3047-14372-8276,829-7656-2078-6210-1630-1846-6370-2728,598-5829-935-4758-745-678-3680-3694,247-2854-1918-3338-678-934-3686-3127,easy
454020-34383-7125-5912-46535-6133-23706-12420,175787-6564-14472-10831-5718-15477-13410-6615,11654-9084-1557-5122-3659-2383-6093-20561,15048-6323-16305-6009-2561-18114-16251-6744,11093-2377-7883-3668-3047-14372-8276-8213,7656-2078-6210-1630-1846-6370-2728-7141,5829-935-4758-745-678-3680-3694-3766,2854-1918-3338-678-934-3686-3127-1699,easy
34383-7125-5912-46535-6133-23706-12420-10754,6564-14472-10831-5718-15477-13410-6615-11316,9084-1557-5122-3659-2383-6093-20561-1531,6323-16305-6009-2561-18114-16251-6744-8316,2377-7883-3668-3047-14372-8276-8213-7996,2078-6210-1630-1846-6370-2728-7141-4683,935-4758-745-678-3680-3694-3766-1989,1918-3338-678-934-3686-3127-1699-1547,easy
7125-5912-46535-6133-23706-12420-10754-68581,14472-10831-5718-15477-13410-6615-11316-5317,1557-5122-3659-2383-6093-20561-1531-8545,16305-6009-2561-18114-16251-6744-8316-6308,7883-3668-3047-14372-8276-8213-7996-1544,6210-1630-1846-6370-2728-7141-4683-1459,4758-745-678-3680-3694-3766-1989-738,3338-678-934-3686-3127-1699-1547-1222,easy
5912-46535-6133-23706-12420-10754-68581-55548,10831-5718-15477-13410-6615-11316-5317-57579,5122-3659-2383-6093-20561-1531-8545-5756,6009-2561-18114-16251-6744-8316-6308-5035,3668-3047-14372-8276-8213-7996-1544-4590,1630-1846-6370-2728-7141-4683-1459-2572,745-678-3680-3694-3766-1989-738-1646,678-934-3686-3127-1699-1547-1222-464,easy
46535-6133-23706-12420-10754-68581-55548-3684,5718-15477-13410-6615-11316-5317-57579-10141,3659-2383-6093-20561-1531-8545-5756-1894,2561-18114-16251-6744-8316-6308-5035-5725,3047-14372-8276-8213-7996-1544-4590-5253,1846-6370-2728-7141-4683-1459-2572-4645,678-3680-3694-3766-1989-738-1646-1956,934-3686-3127-1699-1547-1222-464-2416,easy
6133-23706-12420-10754-68581-55548-3684-46543,15477-13410-6615-11316-5317-57579-10141-24566,2383-6093-20561-1531-8545-5756-1894-943,18114-16251-6744-8316-6308-5035-5725-9785,14372-8276-8213-7996-1544-4590-5253-2763,6370-2728-7141-4683-1459-2572-4645-1607,3680-3694-3766-1989-738-1646-1956-833,3686-3127-1699-1547-1222-464-2416-708,easy
23706-12420-10754-68581-55548-3684-46543-23098,13410-6615-11316-5317-57579-10141-24566-13828,6093-20561-1531-8545-5756-1894-943-41389,16251-6744-8316-6308-5035-5725-9785-17704,8276-8213-7996-1544-4590-5253-2763-9770,2728-7141-4683-1459-2572-4645-1607-7131,3694-3766-1989-738-1646-1956-833-2761,3127-1699-1547-1222-464-2416-708-1738,easy
12420-10754-68581-55548-3684-46543-23098-9332,6615-11316-5317-57579-10141-24566-13828-22336,20561-1531-8545-5756-1894-943-41389-6651,6744-8316-6308-5035-5725-9785-17704-5336,8213-7996-1544-4590-5253-2763-9770-4458,7141-4683-1459-2572-4645-1607-7131-5034,3766-1989-738-1646-1956-833-2761-2211,1699-1547-1222-464-2416-708-1738-3056,easy
10754-68581-55548-3684-46543-23098-9332-51480,11316-5317-57579-10141-24566-13828-22336-8359,1531-8545-5756-1894-943-41389-6651-1807,8316-6308-5035-5725-9785-17704-5336-5913,7996-1544-4590-5253-2763-9770-4458-1393,4683-1459-2572-4645-1607-7131-5034-1520,1989-738-1646-1956-833-2761-2211-991,1547-1222-464-2416-708-1738-3056-1357,easy
68581-55548-3684-46543-23098-9332-51480-163209,5317-57579-10141-24566-13828-22336-8359-52202,8545-5756-1894-943-41389-6651-1807-15102,6308-5035-5725-9785-17704-5336-5913-11662,1544-4590-5253-2763-9770-4458-1393-6898,1459-2572-4645-1607-7131-5034-1520-11914,738-1646-1956-833-2761-2211-991-4366,1222-464-2416-708-1738-3056-1357-2804,easy
55548-3684-46543-23098-9332-51480-163209-12738,57579-10141-24566-13828-22336-8359-52202-6011,5756-1894-943-41389-6651-1807-15102-1240,5035-5725-9785-17704-5336-5913-11662-1602,4590-5253-2763-9770-4458-1393-6898-5100,2572-4645-1607-7131-5034-1520-11914-4029,1646-1956-833-2761-2211-991-4366-2855,464-2416-708-1738-3056-1357-2804-4451,easy
3684-46543-23098-9332-51480-163209-12738-354937,10141-24566-13828-22336-8359-52202-6011-187409,1894-943-41389-6651-1807-15102-1240-14837,5725-9785-17704-5336-5913-11662-1602-20987,5253-2763-9770-4458-1393-6898-5100-11691,4645-1607-7131-5034-1520-11914-4029-5837,1956-833-2761-2211-991-4366-2855-1991,2416-708-1738-3056-1357-2804-4451-2657,easy
