delta,midgamma,lowgamma,theta,highalpha,lowalpha,highbeta,lowbeta,state
167870-69503-394464-94980-47360-20385-238595-6559,38578-37286-32407-37747-21789-9881-19282-5481,7088-6187-27403-6831-10822-2350-1374-1566,4713-3211-21510-12641-9377-1151-1623-5588,8606-4820-32462-14486-4183-1886-2716-5184,5691-4866-27392-6122-21787-5287-1929-26160,9879-9230-29197-2611-18627-4270-951-25252,2592-5467-12131-4129-10022-2285-551-34349,hard
69503-394464-94980-47360-20385-238595-6559-96511,37286-32407-37747-21789-9881-19282-5481-28590,6187-27403-6831-10822-2350-1374-1566-14432,3211-21510-12641-9377-1151-1623-5588-29114,4820-32462-14486-4183-1886-2716-5184-27442,4866-27392-6122-21787-5287-1929-26160-37739,9230-29197-2611-18627-4270-951-25252-16700,5467-12131-4129-10022-2285-551-34349-15781,easy
394464-94980-47360-20385-238595-6559-96511-929920,32407-37747-21789-9881-19282-5481-28590-428710,27403-6831-10822-2350-1374-1566-14432-24178,21510-12641-9377-1151-1623-5588-29114-29429,32462-14486-4183-1886-2716-5184-27442-29791,27392-6122-21787-5287-1929-26160-37739-20877,29197-2611-18627-4270-951-25252-16700-13454,12131-4129-10022-2285-551-34349-15781-16171,easy
94980-47360-20385-238595-6559-96511-929920-289691,37747-21789-9881-19282-5481-28590-428710-82537,6831-10822-2350-1374-1566-14432-24178-2262,12641-9377-1151-1623-5588-29114-29429-5349,14486-4183-1886-2716-5184-27442-29791-3650,6122-21787-5287-1929-26160-37739-20877-3018,2611-18627-4270-951-25252-16700-13454-1942,4129-10022-2285-551-34349-15781-16171-1787,easy
47360-20385-238595-6559-96511-929920-289691-787435,21789-9881-19282-5481-28590-428710-82537-20181,10822-2350-1374-1566-14432-24178-2262-4854,9377-1151-1623-5588-29114-29429-5349-201,4183-1886-2716-5184-27442-29791-3650-1075,21787-5287-1929-26160-37739-20877-3018-2411,18627-4270-951-25252-16700-13454-1942-1892,10022-2285-551-34349-15781-16171-1787-1260,easy
880017-288134-489806-897058-82660-24459-4710-58383,245167-45838-87491-5365-56282-4930-16512-34060,30746-9363-12767-1130-9250-3891-407-1307,13283-4979-13027-2500-3603-4744-12096-2164,26707-4243-9645-2747-1198-9319-5409-1222,31651-1559-3373-2280-3585-14889-11397-3725,17996-1582-2274-2921-2298-4641-14146-2005,6380-784-1496-492-2296-6881-2729-1151,easy
288134-489806-897058-82660-24459-4710-58383-310990,45838-87491-5365-56282-4930-16512-34060-96216,9363-12767-1130-9250-3891-407-1307-4482,4979-13027-2500-3603-4744-12096-2164-6410,4243-9645-2747-1198-9319-5409-1222-6501,1559-3373-2280-3585-14889-11397-3725-13263,1582-2274-2921-2298-4641-14146-2005-4692,784-1496-492-2296-6881-2729-1151-15250,easy
489806-897058-82660-24459-4710-58383-310990-11978,87491-5365-56282-4930-16512-34060-96216-3586,12767-1130-9250-3891-407-1307-4482-7706,13027-2500-3603-4744-12096-2164-6410-3282,9645-2747-1198-9319-5409-1222-6501-4385,3373-2280-3585-14889-11397-3725-13263-3521,2274-2921-2298-4641-14146-2005-4692-3959,1496-492-2296-6881-2729-1151-15250-3051,easy
897058-82660-24459-4710-58383-310990-11978-118577,5365-56282-4930-16512-34060-96216-3586-8802,1130-9250-3891-407-1307-4482-7706-4148,2500-3603-4744-12096-2164-6410-3282-767,2747-1198-9319-5409-1222-6501-4385-1273,2280-3585-14889-11397-3725-13263-3521-2572,2921-2298-4641-14146-2005-4692-3959-1615,492-2296-6881-2729-1151-15250-3051-1408,easy
82660-24459-4710-58383-310990-11978-118577-142064,56282-4930-16512-34060-96216-3586-8802-31744,9250-3891-407-1307-4482-7706-4148-8746,3603-4744-12096-2164-6410-3282-767-7735,1198-9319-5409-1222-6501-4385-1273-15582,3585-14889-11397-3725-13263-3521-2572-11146,2298-4641-14146-2005-4692-3959-1615-9559,2296-6881-2729-1151-15250-3051-1408-14461,easy
24459-4710-58383-310990-11978-118577-142064-132681,4930-16512-34060-96216-3586-8802-31744-34369,3891-407-1307-4482-7706-4148-8746-4082,4744-12096-2164-6410-3282-767-7735-3930,9319-5409-1222-6501-4385-1273-15582-7160,14889-11397-3725-13263-3521-2572-11146-5099,4641-14146-2005-4692-3959-1615-9559-6691,6881-2729-1151-15250-3051-1408-14461-8187,easy
4710-58383-310990-11978-118577-142064-132681-4652,16512-34060-96216-3586-8802-31744-34369-13394,407-1307-4482-7706-4148-8746-4082-2281,12096-2164-6410-3282-767-7735-3930-11684,5409-1222-6501-4385-1273-15582-7160-1748,11397-3725-13263-3521-2572-11146-5099-13293,14146-2005-4692-3959-1615-9559-6691-6151,2729-1151-15250-3051-1408-14461-8187-6923,easy
58383-310990-11978-118577-142064-132681-4652-8000,34060-96216-3586-8802-31744-34369-13394-5816,1307-4482-7706-4148-8746-4082-2281-2819,2164-6410-3282-767-7735-3930-11684-4552,1222-6501-4385-1273-15582-7160-1748-399,3725-13263-3521-2572-11146-5099-13293-2196,2005-4692-3959-1615-9559-6691-6151-2466,1151-15250-3051-1408-14461-8187-6923-1402,easy
310990-11978-118577-142064-132681-4652-8000-320298,96216-3586-8802-31744-34369-13394-5816-67452,4482-7706-4148-8746-4082-2281-2819-15140,6410-3282-767-7735-3930-11684-4552-11160,6501-4385-1273-15582-7160-1748-399-8586,13263-3521-2572-11146-5099-13293-2196-17738,4692-3959-1615-9559-6691-6151-2466-12215,15250-3051-1408-14461-8187-6923-1402-8266,easy
11978-118577-142064-132681-4652-8000-320298-54077,3586-8802-31744-34369-13394-5816-67452-23762,7706-4148-8746-4082-2281-2819-15140-12204,3282-767-7735-3930-11684-4552-11160-14711,4385-1273-15582-7160-1748-399-8586-6323,3521-2572-11146-5099-13293-2196-17738-9572,3959-1615-9559-6691-6151-2466-12215-13667,3051-1408-14461-8187-6923-1402-8266-9466,easy
118577-142064-132681-4652-8000-320298-54077-1726,8802-31744-34369-13394-5816-67452-23762-5684,4148-8746-4082-2281-2819-15140-12204-8519,767-7735-3930-11684-4552-11160-14711-13047,1273-15582-7160-1748-399-8586-6323-12144,2572-11146-5099-13293-2196-17738-9572-9296,1615-9559-6691-6151-2466-12215-13667-18856,1408-14461-8187-6923-1402-8266-9466-4076,easy
142064-132681-4652-8000-320298-54077-1726-16403,31744-34369-13394-5816-67452-23762-5684-9437,8746-4082-2281-2819-15140-12204-8519-4923,7735-3930-11684-4552-11160-14711-13047-9388,15582-7160-1748-399-8586-6323-12144-5389,11146-5099-13293-2196-17738-9572-9296-11344,9559-6691-6151-2466-12215-13667-18856-13717,14461-8187-6923-1402-8266-9466-4076-10038,easy
132681-4652-8000-320298-54077-1726-16403-43886,34369-13394-5816-67452-23762-5684-9437-18514,4082-2281-2819-15140-12204-8519-4923-5684,3930-11684-4552-11160-14711-13047-9388-9695,7160-1748-399-8586-6323-12144-5389-2908,5099-13293-2196-17738-9572-9296-11344-8429,6691-6151-2466-12215-13667-18856-13717-7185,8187-6923-1402-8266-9466-4076-10038-6557,easy
4652-8000-320298-54077-1726-16403-43886-10721,13394-5816-67452-23762-5684-9437-18514-3392,2281-2819-15140-12204-8519-4923-5684-1024,11684-4552-11160-14711-13047-9388-9695-4788,1748-399-8586-6323-12144-5389-2908-2446,13293-2196-17738-9572-9296-11344-8429-9320,6151-2466-12215-13667-18856-13717-7185-8866,6923-1402-8266-9466-4076-10038-6557-9193,easy
8000-320298-54077-1726-16403-43886-10721-2145,5816-67452-23762-5684-9437-18514-3392-11169,2819-15140-12204-8519-4923-5684-1024-5941,4552-11160-14711-13047-9388-9695-4788-37474,399-8586-6323-12144-5389-2908-2446-3246,2196-17738-9572-9296-11344-8429-9320-12279,2466-12215-13667-18856-13717-7185-8866-7633,1402-8266-9466-4076-10038-6557-9193-5193,easy
320298-54077-1726-16403-43886-10721-2145-103769,67452-23762-5684-9437-18514-3392-11169-50478,15140-12204-8519-4923-5684-1024-5941-10255,11160-14711-13047-9388-9695-4788-37474-3634,8586-6323-12144-5389-2908-2446-3246-3269,17738-9572-9296-11344-8429-9320-12279-8524,12215-13667-18856-13717-7185-8866-7633-8643,8266-9466-4076-10038-6557-9193-5193-11253,easy
54077-1726-16403-43886-10721-2145-103769-261080,23762-5684-9437-18514-3392-11169-50478-11628,12204-8519-4923-5684-1024-5941-10255-4276,14711-13047-9388-9695-4788-37474-3634-11708,6323-12144-5389-2908-2446-3246-3269-4709,9572-9296-11344-8429-9320-12279-8524-7293,13667-18856-13717-7185-8866-7633-8643-3795,9466-4076-10038-6557-9193-5193-11253-8120,hard
1726-16403-43886-10721-2145-103769-261080-540554,5684-9437-18514-3392-11169-50478-11628-27322,8519-4923-5684-1024-5941-10255-4276-1878,13047-9388-9695-4788-37474-3634-11708-4924,12144-5389-2908-2446-3246-3269-4709-1235,9296-11344-8429-9320-12279-8524-7293-4235,18856-13717-7185-8866-7633-8643-3795-7012,4076-10038-6557-9193-5193-11253-8120-11086,easy
16403-43886-10721-2145-103769-261080-540554-8071,9437-18514-3392-11169-50478-11628-27322-13607,4923-5684-1024-5941-10255-4276-1878-3158,9388-9695-4788-37474-3634-11708-4924-1767,5389-2908-2446-3246-3269-4709-1235-2441,11344-8429-9320-12279-8524-7293-4235-9207,13717-7185-8866-7633-8643-3795-7012-10332,10038-6557-9193-5193-11253-8120-11086-2430,hard
43886-10721-2145-103769-261080-540554-8071-11429,18514-3392-11169-50478-11628-27322-13607-10478,5684-1024-5941-10255-4276-1878-3158-2937,9695-4788-37474-3634-11708-4924-1767-9178,2908-2446-3246-3269-4709-1235-2441-1322,8429-9320-12279-8524-7293-4235-9207-13687,7185-8866-7633-8643-3795-7012-10332-7487,6557-9193-5193-11253-8120-11086-2430-8526,easy
10721-2145-103769-261080-540554-8071-11429-397339,3392-11169-50478-11628-27322-13607-10478-58253,1024-5941-10255-4276-1878-3158-2937-75971,4788-37474-3634-11708-4924-1767-9178-48874,2446-3246-3269-4709-1235-2441-1322-5614,9320-12279-8524-7293-4235-9207-13687-11122,8866-7633-8643-3795-7012-10332-7487-2931,9193-5193-11253-8120-11086-2430-8526-5558,easy
2145-103769-261080-540554-8071-11429-397339-1215055,11169-50478-11628-27322-13607-10478-58253-82862,5941-10255-4276-1878-3158-2937-75971-4203,37474-3634-11708-4924-1767-9178-48874-12884,3246-3269-4709-1235-2441-1322-5614-11113,12279-8524-7293-4235-9207-13687-11122-2977,7633-8643-3795-7012-10332-7487-2931-6851,5193-11253-8120-11086-2430-8526-5558-3200,easy
103769-261080-540554-8071-11429-397339-1215055-158414,50478-11628-27322-13607-10478-58253-82862-28650,10255-4276-1878-3158-2937-75971-4203-3338,3634-11708-4924-1767-9178-48874-12884-7233,3269-4709-1235-2441-1322-5614-11113-5730,8524-7293-4235-9207-13687-11122-2977-3674,8643-3795-7012-10332-7487-2931-6851-2883,11253-8120-11086-2430-8526-5558-3200-1848,easy
261080-540554-8071-11429-397339-1215055-158414-482341,11628-27322-13607-10478-58253-82862-28650-209999,4276-1878-3158-2937-75971-4203-3338-29000,11708-4924-1767-9178-48874-12884-7233-22337,4709-1235-2441-1322-5614-11113-5730-14484,7293-4235-9207-13687-11122-2977-3674-19798,3795-7012-10332-7487-2931-6851-2883-19272,8120-11086-2430-8526-5558-3200-1848-3274,easy
540554-8071-11429-397339-1215055-158414-482341-25763,27322-13607-10478-58253-82862-28650-209999-7171,1878-3158-2937-75971-4203-3338-29000-1866,4924-1767-9178-48874-12884-7233-22337-321,1235-2441-1322-5614-11113-5730-14484-1503,4235-9207-13687-11122-2977-3674-19798-3212,7012-10332-7487-2931-6851-2883-19272-1805,11086-2430-8526-5558-3200-1848-3274-702,easy
8071-11429-397339-1215055-158414-482341-25763-103885,13607-10478-58253-82862-28650-209999-7171-5257,3158-2937-75971-4203-3338-29000-1866-1145,1767-9178-48874-12884-7233-22337-321-344,2441-1322-5614-11113-5730-14484-1503-394,9207-13687-11122-2977-3674-19798-3212-925,10332-7487-2931-6851-2883-19272-1805-611,2430-8526-5558-3200-1848-3274-702-555,easy
11429-397339-1215055-158414-482341-25763-103885-46800,10478-58253-82862-28650-209999-7171-5257-27302,2937-75971-4203-3338-29000-1866-1145-11329,9178-48874-12884-7233-22337-321-344-819,1322-5614-11113-5730-14484-1503-394-6355,13687-11122-2977-3674-19798-3212-925-5083,7487-2931-6851-2883-19272-1805-611-2480,8526-5558-3200-1848-3274-702-555-2028,easy
397339-1215055-158414-482341-25763-103885-46800-47637,58253-82862-28650-209999-7171-5257-27302-11157,75971-4203-3338-29000-1866-1145-11329-5088,48874-12884-7233-22337-321-344-819-4238,5614-11113-5730-14484-1503-394-6355-2101,11122-2977-3674-19798-3212-925-5083-2598,2931-6851-2883-19272-1805-611-2480-1601,5558-3200-1848-3274-702-555-2028-2326,easy
1215055-158414-482341-25763-103885-46800-47637-60214,82862-28650-209999-7171-5257-27302-11157-32301,4203-3338-29000-1866-1145-11329-5088-5475,12884-7233-22337-321-344-819-4238-5953,11113-5730-14484-1503-394-6355-2101-4025,2977-3674-19798-3212-925-5083-2598-7743,6851-2883-19272-1805-611-2480-1601-6477,3200-1848-3274-702-555-2028-2326-7960,easy
158414-482341-25763-103885-46800-47637-60214-16745,28650-209999-7171-5257-27302-11157-32301-9084,3338-29000-1866-1145-11329-5088-5475-4046,7233-22337-321-344-819-4238-5953-4031,5730-14484-1503-394-6355-2101-4025-4633,3674-19798-3212-925-5083-2598-7743-21180,2883-19272-1805-611-2480-1601-6477-10103,1848-3274-702-555-2028-2326-7960-5495,easy
482341-25763-103885-46800-47637-60214-16745-10589,209999-7171-5257-27302-11157-32301-9084-8519,29000-1866-1145-11329-5088-5475-4046-3627,22337-321-344-819-4238-5953-4031-746,14484-1503-394-6355-2101-4025-4633-3431,19798-3212-925-5083-2598-7743-21180-14276,19272-1805-611-2480-1601-6477-10103-4458,3274-702-555-2028-2326-7960-5495-10607,easy
25763-103885-46800-47637-60214-16745-10589-3200,7171-5257-27302-11157-32301-9084-8519-4727,1866-1145-11329-5088-5475-4046-3627-10263,321-344-819-4238-5953-4031-746-13939,1503-394-6355-2101-4025-4633-3431-9444,3212-925-5083-2598-7743-21180-14276-13188,1805-611-2480-1601-6477-10103-4458-6223,702-555-2028-2326-7960-5495-10607-3509,easy
103885-46800-47637-60214-16745-10589-3200-9858,5257-27302-11157-32301-9084-8519-4727-7101,1145-11329-5088-5475-4046-3627-10263-1961,344-819-4238-5953-4031-746-13939-15147,394-6355-2101-4025-4633-3431-9444-1775,925-5083-2598-7743-21180-14276-13188-7828,611-2480-1601-6477-10103-4458-6223-16799,555-2028-2326-7960-5495-10607-3509-1943,easy
46800-47637-60214-16745-10589-3200-9858-7439,27302-11157-32301-9084-8519-4727-7101-10714,11329-5088-5475-4046-3627-10263-1961-5992,819-4238-5953-4031-746-13939-15147-12306,6355-2101-4025-4633-3431-9444-1775-2423,5083-2598-7743-21180-14276-13188-7828-11540,2480-1601-6477-10103-4458-6223-16799-12297,2028-2326-7960-5495-10607-3509-1943-7600,easy
47637-60214-16745-10589-3200-9858-7439-26534,11157-32301-9084-8519-4727-7101-10714-3939,5088-5475-4046-3627-10263-1961-5992-4773,4238-5953-4031-746-13939-15147-12306-2480,2101-4025-4633-3431-9444-1775-2423-5681,2598-7743-21180-14276-13188-7828-11540-13090,1601-6477-10103-4458-6223-16799-12297-12537,2326-7960-5495-10607-3509-1943-7600-4655,easy
60214-16745-10589-3200-9858-7439-26534-27329,32301-9084-8519-4727-7101-10714-3939-4754,5475-4046-3627-10263-1961-5992-4773-4144,5953-4031-746-13939-15147-12306-2480-6637,4025-4633-3431-9444-1775-2423-5681-4693,7743-21180-14276-13188-7828-11540-13090-4399,6477-10103-4458-6223-16799-12297-12537-6346,7960-5495-10607-3509-1943-7600-4655-3841,easy
16745-10589-3200-9858-7439-26534-27329-48571,9084-8519-4727-7101-10714-3939-4754-20510,4046-3627-10263-1961-5992-4773-4144-5786,4031-746-13939-15147-12306-2480-6637-6010,4633-3431-9444-1775-2423-5681-4693-1583,21180-14276-13188-7828-11540-13090-4399-7214,10103-4458-6223-16799-12297-12537-6346-8956,5495-10607-3509-1943-7600-4655-3841-4973,easy
10589-3200-9858-7439-26534-27329-48571-123061,8519-4727-7101-10714-3939-4754-20510-34414,3627-10263-1961-5992-4773-4144-5786-14361,746-13939-15147-12306-2480-6637-6010-8684,3431-9444-1775-2423-5681-4693-1583-7070,14276-13188-7828-11540-13090-4399-7214-23456,4458-6223-16799-12297-12537-6346-8956-6763,10607-3509-1943-7600-4655-3841-4973-3442,easy
3200-9858-7439-26534-27329-48571-123061-11904,4727-7101-10714-3939-4754-20510-34414-9371,10263-1961-5992-4773-4144-5786-14361-2566,13939-15147-12306-2480-6637-6010-8684-2684,9444-1775-2423-5681-4693-1583-7070-3409,13188-7828-11540-13090-4399-7214-23456-6938,6223-16799-12297-12537-6346-8956-6763-9885,3509-1943-7600-4655-3841-4973-3442-3050,easy
9858-7439-26534-27329-48571-123061-11904-234287,7101-10714-3939-4754-20510-34414-9371-19150,1961-5992-4773-4144-5786-14361-2566-8744,15147-12306-2480-6637-6010-8684-2684-14815,1775-2423-5681-4693-1583-7070-3409-6360,7828-11540-13090-4399-7214-23456-6938-16025,16799-12297-12537-6346-8956-6763-9885-10628,1943-7600-4655-3841-4973-3442-3050-5771,easy
7439-26534-27329-48571-123061-11904-234287-57585,10714-3939-4754-20510-34414-9371-19150-42075,5992-4773-4144-5786-14361-2566-8744-2592,12306-2480-6637-6010-8684-2684-14815-8042,2423-5681-4693-1583-7070-3409-6360-2638,11540-13090-4399-7214-23456-6938-16025-5648,12297-12537-6346-8956-6763-9885-10628-3709,7600-4655-3841-4973-3442-3050-5771-8174,easy
26534-27329-48571-123061-11904-234287-57585-16856,3939-4754-20510-34414-9371-19150-42075-2609,4773-4144-5786-14361-2566-8744-2592-285,2480-6637-6010-8684-2684-14815-8042-455,5681-4693-1583-7070-3409-6360-2638-399,13090-4399-7214-23456-6938-16025-5648-2726,12537-6346-8956-6763-9885-10628-3709-2604,4655-3841-4973-3442-3050-5771-8174-4010,easy
27329-48571-123061-11904-234287-57585-16856-598420,4754-20510-34414-9371-19150-42075-2609-127492,4144-5786-14361-2566-8744-2592-285-15344,6637-6010-8684-2684-14815-8042-455-29491,4693-1583-7070-3409-6360-2638-399-14122,4399-7214-23456-6938-16025-5648-2726-3843,6346-8956-6763-9885-10628-3709-2604-3909,3841-4973-3442-3050-5771-8174-4010-5170,easy
48571-123061-11904-234287-57585-16856-598420-598420,20510-34414-9371-19150-42075-2609-127492-127492,5786-14361-2566-8744-2592-285-15344-15344,6010-8684-2684-14815-8042-455-29491-29491,1583-7070-3409-6360-2638-399-14122-14122,7214-23456-6938-16025-5648-2726-3843-3843,8956-6763-9885-10628-3709-2604-3909-3909,4973-3442-3050-5771-8174-4010-5170-5170,easy
123061-11904-234287-57585-16856-598420-598420-148585,34414-9371-19150-42075-2609-127492-127492-30318,14361-2566-8744-2592-285-15344-15344-4756,8684-2684-14815-8042-455-29491-29491-15353,7070-3409-6360-2638-399-14122-14122-15465,23456-6938-16025-5648-2726-3843-3843-3551,6763-9885-10628-3709-2604-3909-3909-1632,3442-3050-5771-8174-4010-5170-5170-1425,easy
11904-234287-57585-16856-598420-598420-148585-106665,9371-19150-42075-2609-127492-127492-30318-4842,2566-8744-2592-285-15344-15344-4756-1467,2684-14815-8042-455-29491-29491-15353-3821,3409-6360-2638-399-14122-14122-15465-5165,6938-16025-5648-2726-3843-3843-3551-5961,9885-10628-3709-2604-3909-3909-1632-2217,3050-5771-8174-4010-5170-5170-1425-1386,easy
234287-57585-16856-598420-598420-148585-106665-1574254,19150-42075-2609-127492-127492-30318-4842-125212,8744-2592-285-15344-15344-4756-1467-46573,14815-8042-455-29491-29491-15353-3821-13503,6360-2638-399-14122-14122-15465-5165-13766,16025-5648-2726-3843-3843-3551-5961-17979,10628-3709-2604-3909-3909-1632-2217-16441,5771-8174-4010-5170-5170-1425-1386-12619,easy
709730-332837-640926-298183-53698-1362533-243255-103339,37234-21909-15776-14288-6815-59680-18663-30123,21468-3619-5295-5424-1508-12949-226-6773,9000-10115-5343-6162-629-13295-7309-2234,2557-3696-3946-23761-499-6832-3268-1596,4462-6391-9953-8746-956-6432-3780-5687,3112-1419-6511-23510-416-1784-1493-1550,1956-3477-5721-7927-657-2176-2428-1688,hard
332837-640926-298183-53698-1362533-243255-103339-251049,21909-15776-14288-6815-59680-18663-30123-23727,3619-5295-5424-1508-12949-226-6773-1435,10115-5343-6162-629-13295-7309-2234-4314,3696-3946-23761-499-6832-3268-1596-3008,6391-9953-8746-956-6432-3780-5687-1568,1419-6511-23510-416-1784-1493-1550-5060,3477-5721-7927-657-2176-2428-1688-1471,easy
640926-298183-53698-1362533-243255-103339-251049-306861,15776-14288-6815-59680-18663-30123-23727-164064,5295-5424-1508-12949-226-6773-1435-17890,5343-6162-629-13295-7309-2234-4314-16694,3946-23761-499-6832-3268-1596-3008-13705,9953-8746-956-6432-3780-5687-1568-14802,6511-23510-416-1784-1493-1550-5060-10798,5721-7927-657-2176-2428-1688-1471-7677,easy
298183-53698-1362533-243255-103339-251049-306861-270211,14288-6815-59680-18663-30123-23727-164064-22544,5424-1508-12949-226-6773-1435-17890-10870,6162-629-13295-7309-2234-4314-16694-9287,23761-499-6832-3268-1596-3008-13705-6300,8746-956-6432-3780-5687-1568-14802-3068,23510-416-1784-1493-1550-5060-10798-4093,7927-657-2176-2428-1688-1471-7677-2996,easy
53698-1362533-243255-103339-251049-306861-270211-131000,6815-59680-18663-30123-23727-164064-22544-183489,1508-12949-226-6773-1435-17890-10870-6937,629-13295-7309-2234-4314-16694-9287-6915,499-6832-3268-1596-3008-13705-6300-5697,956-6432-3780-5687-1568-14802-3068-4249,416-1784-1493-1550-5060-10798-4093-3350,657-2176-2428-1688-1471-7677-2996-1386,easy
1362533-243255-103339-251049-306861-270211-131000-52909,59680-18663-30123-23727-164064-22544-183489-8038,12949-226-6773-1435-17890-10870-6937-1793,13295-7309-2234-4314-16694-9287-6915-2105,6832-3268-1596-3008-13705-6300-5697-1020,6432-3780-5687-1568-14802-3068-4249-3890,1784-1493-1550-5060-10798-4093-3350-2062,2176-2428-1688-1471-7677-2996-1386-1731,easy
243255-103339-251049-306861-270211-131000-52909-185482,18663-30123-23727-164064-22544-183489-8038-66356,226-6773-1435-17890-10870-6937-1793-20230,7309-2234-4314-16694-9287-6915-2105-14627,3268-1596-3008-13705-6300-5697-1020-9508,3780-5687-1568-14802-3068-4249-3890-18266,1493-1550-5060-10798-4093-3350-2062-5745,2428-1688-1471-7677-2996-1386-1731-6821,easy
103339-251049-306861-270211-131000-52909-185482-456501,30123-23727-164064-22544-183489-8038-66356-59248,6773-1435-17890-10870-6937-1793-20230-41450,2234-4314-16694-9287-6915-2105-14627-3679,1596-3008-13705-6300-5697-1020-9508-11441,5687-1568-14802-3068-4249-3890-18266-10134,1550-5060-10798-4093-3350-2062-5745-8166,1688-1471-7677-2996-1386-1731-6821-12925,easy
251049-306861-270211-131000-52909-185482-456501-103839,23727-164064-22544-183489-8038-66356-59248-151685,1435-17890-10870-6937-1793-20230-41450-15330,4314-16694-9287-6915-2105-14627-3679-9181,3008-13705-6300-5697-1020-9508-11441-9805,1568-14802-3068-4249-3890-18266-10134-17374,5060-10798-4093-3350-2062-5745-8166-9941,1471-7677-2996-1386-1731-6821-12925-10263,easy
306861-270211-131000-52909-185482-456501-103839-669012,164064-22544-183489-8038-66356-59248-151685-77768,17890-10870-6937-1793-20230-41450-15330-2091,16694-9287-6915-2105-14627-3679-9181-10472,13705-6300-5697-1020-9508-11441-9805-16089,14802-3068-4249-3890-18266-10134-17374-12404,10798-4093-3350-2062-5745-8166-9941-9354,7677-2996-1386-1731-6821-12925-10263-2750,easy
270211-131000-52909-185482-456501-103839-669012-347349,22544-183489-8038-66356-59248-151685-77768-1414,10870-6937-1793-20230-41450-15330-2091-2917,9287-6915-2105-14627-3679-9181-10472-7685,6300-5697-1020-9508-11441-9805-16089-11715,3068-4249-3890-18266-10134-17374-12404-5828,4093-3350-2062-5745-8166-9941-9354-2570,2996-1386-1731-6821-12925-10263-2750-3105,easy
131000-52909-185482-456501-103839-669012-347349-6234,183489-8038-66356-59248-151685-77768-1414-2872,6937-1793-20230-41450-15330-2091-2917-1540,6915-2105-14627-3679-9181-10472-7685-5119,5697-1020-9508-11441-9805-16089-11715-3467,4249-3890-18266-10134-17374-12404-5828-3665,3350-2062-5745-8166-9941-9354-2570-5063,1386-1731-6821-12925-10263-2750-3105-1097,easy
52909-185482-456501-103839-669012-347349-6234-1334984,8038-66356-59248-151685-77768-1414-2872-46241,1793-20230-41450-15330-2091-2917-1540-2975,2105-14627-3679-9181-10472-7685-5119-5354,1020-9508-11441-9805-16089-11715-3467-32300,3890-18266-10134-17374-12404-5828-3665-11497,2062-5745-8166-9941-9354-2570-5063-5505,1731-6821-12925-10263-2750-3105-1097-2055,easy
185482-456501-103839-669012-347349-6234-1334984-38760,66356-59248-151685-77768-1414-2872-46241-22153,20230-41450-15330-2091-2917-1540-2975-1063,14627-3679-9181-10472-7685-5119-5354-2407,9508-11441-9805-16089-11715-3467-32300-2698,18266-10134-17374-12404-5828-3665-11497-5049,5745-8166-9941-9354-2570-5063-5505-1189,6821-12925-10263-2750-3105-1097-2055-1248,easy
456501-103839-669012-347349-6234-1334984-38760-28498,59248-151685-77768-1414-2872-46241-22153-13282,41450-15330-2091-2917-1540-2975-1063-3596,3679-9181-10472-7685-5119-5354-2407-12014,11441-9805-16089-11715-3467-32300-2698-15823,10134-17374-12404-5828-3665-11497-5049-10039,8166-9941-9354-2570-5063-5505-1189-9356,12925-10263-2750-3105-1097-2055-1248-23513,easy
103839-669012-347349-6234-1334984-38760-28498-7255,151685-77768-1414-2872-46241-22153-13282-12220,15330-2091-2917-1540-2975-1063-3596-13367,9181-10472-7685-5119-5354-2407-12014-2042,9805-16089-11715-3467-32300-2698-15823-3949,17374-12404-5828-3665-11497-5049-10039-6341,9941-9354-2570-5063-5505-1189-9356-1384,10263-2750-3105-1097-2055-1248-23513-2420,easy
669012-347349-6234-1334984-38760-28498-7255-271760,77768-1414-2872-46241-22153-13282-12220-123456,2091-2917-1540-2975-1063-3596-13367-10793,10472-7685-5119-5354-2407-12014-2042-8689,16089-11715-3467-32300-2698-15823-3949-18120,12404-5828-3665-11497-5049-10039-6341-10419,9354-2570-5063-5505-1189-9356-1384-15691,2750-3105-1097-2055-1248-23513-2420-11771,easy
347349-6234-1334984-38760-28498-7255-271760-13418,1414-2872-46241-22153-13282-12220-123456-8534,2917-1540-2975-1063-3596-13367-10793-4662,7685-5119-5354-2407-12014-2042-8689-1723,11715-3467-32300-2698-15823-3949-18120-1209,5828-3665-11497-5049-10039-6341-10419-2697,2570-5063-5505-1189-9356-1384-15691-1816,3105-1097-2055-1248-23513-2420-11771-2410,easy
6234-1334984-38760-28498-7255-271760-13418-13593,2872-46241-22153-13282-12220-123456-8534-17099,1540-2975-1063-3596-13367-10793-4662-2003,5119-5354-2407-12014-2042-8689-1723-2480,3467-32300-2698-15823-3949-18120-1209-3733,3665-11497-5049-10039-6341-10419-2697-2148,5063-5505-1189-9356-1384-15691-1816-3071,1097-2055-1248-23513-2420-11771-2410-1922,easy
1334984-38760-28498-7255-271760-13418-13593-107579,46241-22153-13282-12220-123456-8534-17099-10259,2975-1063-3596-13367-10793-4662-2003-1831,5354-2407-12014-2042-8689-1723-2480-3260,32300-2698-15823-3949-18120-1209-3733-3253,11497-5049-10039-6341-10419-2697-2148-1344,5505-1189-9356-1384-15691-1816-3071-380,2055-1248-23513-2420-11771-2410-1922-866,easy
