delta,midgamma,lowgamma,theta,highalpha,lowalpha,highbeta,lowbeta,state
175175-872839-70564-52065-312107-311229-248215-2399527,24418-727027-35576-10829-15254-105927-174642-1382192,3100-121120-1651-3002-1397-22781-32622-202541,5877-19228-1037-1156-7148-65248-16798-31532,3906-124060-1758-2601-3487-30569-9064-62787,3449-88135-3205-6310-11686-97111-21481-105949,1610-110725-1579-2062-6509-30531-29815-64879,764-33121-843-815-2902-20454-6723-96886,easy
872839-70564-52065-312107-311229-248215-2399527-1486659,727027-35576-10829-15254-105927-174642-1382192-40947,121120-1651-3002-1397-22781-32622-202541-25578,19228-1037-1156-7148-65248-16798-31532-19348,124060-1758-2601-3487-30569-9064-62787-3381,88135-3205-6310-11686-97111-21481-105949-12423,110725-1579-2062-6509-30531-29815-64879-16212,33121-843-815-2902-20454-6723-96886-7482,easy
70564-52065-312107-311229-248215-2399527-1486659-489785,35576-10829-15254-105927-174642-1382192-40947-7229,1651-3002-1397-22781-32622-202541-25578-37589,1037-1156-7148-65248-16798-31532-19348-10834,1758-2601-3487-30569-9064-62787-3381-16654,3205-6310-11686-97111-21481-105949-12423-28238,1579-2062-6509-30531-29815-64879-16212-15245,843-815-2902-20454-6723-96886-7482-24745,easy
52065-312107-311229-248215-2399527-1486659-489785-189602,10829-15254-105927-174642-1382192-40947-7229-28748,3002-1397-22781-32622-202541-25578-37589-2154,1156-7148-65248-16798-31532-19348-10834-6029,2601-3487-30569-9064-62787-3381-16654-8059,6310-11686-97111-21481-105949-12423-28238-23125,2062-6509-30531-29815-64879-16212-15245-4267,815-2902-20454-6723-96886-7482-24745-2913,easy
312107-311229-248215-2399527-1486659-489785-189602-390215,15254-105927-174642-1382192-40947-7229-28748-170942,1397-22781-32622-202541-25578-37589-2154-33793,7148-65248-16798-31532-19348-10834-6029-6811,3487-30569-9064-62787-3381-16654-8059-11719,11686-97111-21481-105949-12423-28238-23125-23572,6509-30531-29815-64879-16212-15245-4267-26754,2902-20454-6723-96886-7482-24745-2913-20918,easy
311229-248215-2399527-1486659-489785-189602-390215-1246331,105927-174642-1382192-40947-7229-28748-170942-216232,22781-32622-202541-25578-37589-2154-33793-4543,65248-16798-31532-19348-10834-6029-6811-15908,30569-9064-62787-3381-16654-8059-11719-8157,97111-21481-105949-12423-28238-23125-23572-13237,30531-29815-64879-16212-15245-4267-26754-28658,20454-6723-96886-7482-24745-2913-20918-9575,easy
248215-2399527-1486659-489785-189602-390215-1246331-1288147,174642-1382192-40947-7229-28748-170942-216232-434939,32622-202541-25578-37589-2154-33793-4543-60011,16798-31532-19348-10834-6029-6811-15908-63137,9064-62787-3381-16654-8059-11719-8157-13426,21481-105949-12423-28238-23125-23572-13237-46536,29815-64879-16212-15245-4267-26754-28658-40022,6723-96886-7482-24745-2913-20918-9575-23056,easy
2399527-1486659-489785-189602-390215-1246331-1288147-1526894,1382192-40947-7229-28748-170942-216232-434939-130434,202541-25578-37589-2154-33793-4543-60011-27700,31532-19348-10834-6029-6811-15908-63137-38675,62787-3381-16654-8059-11719-8157-13426-60381,105949-12423-28238-23125-23572-13237-46536-30507,64879-16212-15245-4267-26754-28658-40022-34624,96886-7482-24745-2913-20918-9575-23056-9536,easy
1486659-489785-189602-390215-1246331-1288147-1526894-3395889,40947-7229-28748-170942-216232-434939-130434-212770,25578-37589-2154-33793-4543-60011-27700-52078,19348-10834-6029-6811-15908-63137-38675-18430,3381-16654-8059-11719-8157-13426-60381-24556,12423-28238-23125-23572-13237-46536-30507-54409,16212-15245-4267-26754-28658-40022-34624-33039,7482-24745-2913-20918-9575-23056-9536-25969,easy
489785-189602-390215-1246331-1288147-1526894-3395889-1132470,7229-28748-170942-216232-434939-130434-212770-578017,37589-2154-33793-4543-60011-27700-52078-24500,10834-6029-6811-15908-63137-38675-18430-32093,16654-8059-11719-8157-13426-60381-24556-70259,28238-23125-23572-13237-46536-30507-54409-73902,15245-4267-26754-28658-40022-34624-33039-70649,24745-2913-20918-9575-23056-9536-25969-62653,easy
189602-390215-1246331-1288147-1526894-3395889-1132470-2381215,28748-170942-216232-434939-130434-212770-578017-268758,2154-33793-4543-60011-27700-52078-24500-52578,6029-6811-15908-63137-38675-18430-32093-27122,8059-11719-8157-13426-60381-24556-70259-21657,23125-23572-13237-46536-30507-54409-73902-13855,4267-26754-28658-40022-34624-33039-70649-9072,2913-20918-9575-23056-9536-25969-62653-5818,easy
390215-1246331-1288147-1526894-3395889-1132470-2381215-266933,170942-216232-434939-130434-212770-578017-268758-34402,33793-4543-60011-27700-52078-24500-52578-21746,6811-15908-63137-38675-18430-32093-27122-7469,11719-8157-13426-60381-24556-70259-21657-9901,23572-13237-46536-30507-54409-73902-13855-16474,26754-28658-40022-34624-33039-70649-9072-13238,20918-9575-23056-9536-25969-62653-5818-11075,easy
1246331-1288147-1526894-3395889-1132470-2381215-266933-571034,216232-434939-130434-212770-578017-268758-34402-58513,4543-60011-27700-52078-24500-52578-21746-164905,15908-63137-38675-18430-32093-27122-7469-45221,8157-13426-60381-24556-70259-21657-9901-71999,13237-46536-30507-54409-73902-13855-16474-36228,28658-40022-34624-33039-70649-9072-13238-27193,9575-23056-9536-25969-62653-5818-11075-20151,easy
1288147-1526894-3395889-1132470-2381215-266933-571034-138162,434939-130434-212770-578017-268758-34402-58513-97110,60011-27700-52078-24500-52578-21746-164905-38518,63137-38675-18430-32093-27122-7469-45221-21854,13426-60381-24556-70259-21657-9901-71999-30746,46536-30507-54409-73902-13855-16474-36228-27510,40022-34624-33039-70649-9072-13238-27193-12854,23056-9536-25969-62653-5818-11075-20151-9642,easy
1526894-3395889-1132470-2381215-266933-571034-138162-438084,130434-212770-578017-268758-34402-58513-97110-9427,27700-52078-24500-52578-21746-164905-38518-4910,38675-18430-32093-27122-7469-45221-21854-1746,60381-24556-70259-21657-9901-71999-30746-10418,30507-54409-73902-13855-16474-36228-27510-16121,34624-33039-70649-9072-13238-27193-12854-6731,9536-25969-62653-5818-11075-20151-9642-8317,easy
3395889-1132470-2381215-266933-571034-138162-438084-40563,212770-578017-268758-34402-58513-97110-9427-31281,52078-24500-52578-21746-164905-38518-4910-5938,18430-32093-27122-7469-45221-21854-1746-1033,24556-70259-21657-9901-71999-30746-10418-3563,54409-73902-13855-16474-36228-27510-16121-3612,33039-70649-9072-13238-27193-12854-6731-2444,25969-62653-5818-11075-20151-9642-8317-805,easy
1132470-2381215-266933-571034-138162-438084-40563-184109,578017-268758-34402-58513-97110-9427-31281-86464,24500-52578-21746-164905-38518-4910-5938-5848,32093-27122-7469-45221-21854-1746-1033-8937,70259-21657-9901-71999-30746-10418-3563-4905,73902-13855-16474-36228-27510-16121-3612-11205,70649-9072-13238-27193-12854-6731-2444-4296,62653-5818-11075-20151-9642-8317-805-4115,easy
2381215-266933-571034-138162-438084-40563-184109-84176,268758-34402-58513-97110-9427-31281-86464-19743,52578-21746-164905-38518-4910-5938-5848-3309,27122-7469-45221-21854-1746-1033-8937-4626,21657-9901-71999-30746-10418-3563-4905-5693,13855-16474-36228-27510-16121-3612-11205-8461,9072-13238-27193-12854-6731-2444-4296-14453,5818-11075-20151-9642-8317-805-4115-2763,easy
266933-571034-138162-438084-40563-184109-84176-118682,34402-58513-97110-9427-31281-86464-19743-71594,21746-164905-38518-4910-5938-5848-3309-18006,7469-45221-21854-1746-1033-8937-4626-25402,9901-71999-30746-10418-3563-4905-5693-15334,16474-36228-27510-16121-3612-11205-8461-13950,13238-27193-12854-6731-2444-4296-14453-25348,11075-20151-9642-8317-805-4115-2763-16564,easy
571034-138162-438084-40563-184109-84176-118682-67235,58513-97110-9427-31281-86464-19743-71594-4148,164905-38518-4910-5938-5848-3309-18006-1439,45221-21854-1746-1033-8937-4626-25402-298,71999-30746-10418-3563-4905-5693-15334-327,36228-27510-16121-3612-11205-8461-13950-2647,27193-12854-6731-2444-4296-14453-25348-443,20151-9642-8317-805-4115-2763-16564-545,easy
138162-438084-40563-184109-84176-118682-67235-192668,97110-9427-31281-86464-19743-71594-4148-139453,38518-4910-5938-5848-3309-18006-1439-29346,21854-1746-1033-8937-4626-25402-298-8136,30746-10418-3563-4905-5693-15334-327-33520,27510-16121-3612-11205-8461-13950-2647-28045,12854-6731-2444-4296-14453-25348-443-33206,9642-8317-805-4115-2763-16564-545-11310,easy
438084-40563-184109-84176-118682-67235-192668-914694,9427-31281-86464-19743-71594-4148-139453-43441,4910-5938-5848-3309-18006-1439-29346-12145,1746-1033-8937-4626-25402-298-8136-8952,10418-3563-4905-5693-15334-327-33520-5792,16121-3612-11205-8461-13950-2647-28045-16036,6731-2444-4296-14453-25348-443-33206-11886,8317-805-4115-2763-16564-545-11310-7125,easy
40563-184109-84176-118682-67235-192668-914694-99430,31281-86464-19743-71594-4148-139453-43441-79041,5938-5848-3309-18006-1439-29346-12145-2712,1033-8937-4626-25402-298-8136-8952-2929,3563-4905-5693-15334-327-33520-5792-4289,3612-11205-8461-13950-2647-28045-16036-14944,2444-4296-14453-25348-443-33206-11886-9651,805-4115-2763-16564-545-11310-7125-7491,easy
184109-84176-118682-67235-192668-914694-99430-1415200,86464-19743-71594-4148-139453-43441-79041-246530,5848-3309-18006-1439-29346-12145-2712-10300,8937-4626-25402-298-8136-8952-2929-44086,4905-5693-15334-327-33520-5792-4289-33930,11205-8461-13950-2647-28045-16036-14944-57124,4296-14453-25348-443-33206-11886-9651-30959,4115-2763-16564-545-11310-7125-7491-19893,easy
84176-118682-67235-192668-914694-99430-1415200-1012438,19743-71594-4148-139453-43441-79041-246530-40529,3309-18006-1439-29346-12145-2712-10300-3968,4626-25402-298-8136-8952-2929-44086-56551,5693-15334-327-33520-5792-4289-33930-39576,8461-13950-2647-28045-16036-14944-57124-71245,14453-25348-443-33206-11886-9651-30959-16131,2763-16564-545-11310-7125-7491-19893-15232,easy
118682-67235-192668-914694-99430-1415200-1012438-1272441,71594-4148-139453-43441-79041-246530-40529-36091,18006-1439-29346-12145-2712-10300-3968-27990,25402-298-8136-8952-2929-44086-56551-102848,15334-327-33520-5792-4289-33930-39576-21937,13950-2647-28045-16036-14944-57124-71245-56200,25348-443-33206-11886-9651-30959-16131-31407,16564-545-11310-7125-7491-19893-15232-37556,easy
67235-192668-914694-99430-1415200-1012438-1272441-1278637,4148-139453-43441-79041-246530-40529-36091-29535,1439-29346-12145-2712-10300-3968-27990-10982,298-8136-8952-2929-44086-56551-102848-6228,327-33520-5792-4289-33930-39576-21937-8913,2647-28045-16036-14944-57124-71245-56200-12362,443-33206-11886-9651-30959-16131-31407-10678,545-11310-7125-7491-19893-15232-37556-8721,easy
192668-914694-99430-1415200-1012438-1272441-1278637-929817,139453-43441-79041-246530-40529-36091-29535-341061,29346-12145-2712-10300-3968-27990-10982-80635,8136-8952-2929-44086-56551-102848-6228-81615,33520-5792-4289-33930-39576-21937-8913-53314,28045-16036-14944-57124-71245-56200-12362-62119,33206-11886-9651-30959-16131-31407-10678-60542,11310-7125-7491-19893-15232-37556-8721-58619,easy
914694-99430-1415200-1012438-1272441-1278637-929817-286913,43441-79041-246530-40529-36091-29535-341061-56610,12145-2712-10300-3968-27990-10982-80635-10622,8952-2929-44086-56551-102848-6228-81615-3850,5792-4289-33930-39576-21937-8913-53314-3732,16036-14944-57124-71245-56200-12362-62119-11400,11886-9651-30959-16131-31407-10678-60542-5436,7125-7491-19893-15232-37556-8721-58619-1591,easy
99430-1415200-1012438-1272441-1278637-929817-286913-1415923,79041-246530-40529-36091-29535-341061-56610-1142544,2712-10300-3968-27990-10982-80635-10622-48346,2929-44086-56551-102848-6228-81615-3850-130389,4289-33930-39576-21937-8913-53314-3732-57193,14944-57124-71245-56200-12362-62119-11400-141313,9651-30959-16131-31407-10678-60542-5436-140449,7491-19893-15232-37556-8721-58619-1591-59380,easy
1415200-1012438-1272441-1278637-929817-286913-1415923-154244,246530-40529-36091-29535-341061-56610-1142544-31415,10300-3968-27990-10982-80635-10622-48346-6734,44086-56551-102848-6228-81615-3850-130389-11660,33930-39576-21937-8913-53314-3732-57193-5622,57124-71245-56200-12362-62119-11400-141313-7293,30959-16131-31407-10678-60542-5436-140449-10177,19893-15232-37556-8721-58619-1591-59380-2441,easy
1012438-1272441-1278637-929817-286913-1415923-154244-504260,40529-36091-29535-341061-56610-1142544-31415-501051,3968-27990-10982-80635-10622-48346-6734-49801,56551-102848-6228-81615-3850-130389-11660-35757,39576-21937-8913-53314-3732-57193-5622-64856,71245-56200-12362-62119-11400-141313-7293-32103,16131-31407-10678-60542-5436-140449-10177-138910,15232-37556-8721-58619-1591-59380-2441-93991,easy
1272441-1278637-929817-286913-1415923-154244-504260-246680,36091-29535-341061-56610-1142544-31415-501051-49895,27990-10982-80635-10622-48346-6734-49801-2774,102848-6228-81615-3850-130389-11660-35757-21179,21937-8913-53314-3732-57193-5622-64856-4610,56200-12362-62119-11400-141313-7293-32103-6907,31407-10678-60542-5436-140449-10177-138910-5133,37556-8721-58619-1591-59380-2441-93991-4677,easy
1278637-929817-286913-1415923-154244-504260-246680-54491,29535-341061-56610-1142544-31415-501051-49895-70222,10982-80635-10622-48346-6734-49801-2774-21910,6228-81615-3850-130389-11660-35757-21179-22457,8913-53314-3732-57193-5622-64856-4610-6735,12362-62119-11400-141313-7293-32103-6907-7526,10678-60542-5436-140449-10177-138910-5133-8057,8721-58619-1591-59380-2441-93991-4677-13054,easy
929817-286913-1415923-154244-504260-246680-54491-681500,341061-56610-1142544-31415-501051-49895-70222-80250,80635-10622-48346-6734-49801-2774-21910-19265,81615-3850-130389-11660-35757-21179-22457-14267,53314-3732-57193-5622-64856-4610-6735-3760,62119-11400-141313-7293-32103-6907-7526-10961,60542-5436-140449-10177-138910-5133-8057-8594,58619-1591-59380-2441-93991-4677-13054-8304,easy
286913-1415923-154244-504260-246680-54491-681500-1558703,56610-1142544-31415-501051-49895-70222-80250-1081731,10622-48346-6734-49801-2774-21910-19265-69798,3850-130389-11660-35757-21179-22457-14267-26998,3732-57193-5622-64856-4610-6735-3760-133002,11400-141313-7293-32103-6907-7526-10961-193725,5436-140449-10177-138910-5133-8057-8594-78357,1591-59380-2441-93991-4677-13054-8304-28692,easy
1415923-154244-504260-246680-54491-681500-1558703-2152901,1142544-31415-501051-49895-70222-80250-1081731-120160,48346-6734-49801-2774-21910-19265-69798-11411,130389-11660-35757-21179-22457-14267-26998-75363,57193-5622-64856-4610-6735-3760-133002-12593,141313-7293-32103-6907-7526-10961-193725-22400,140449-10177-138910-5133-8057-8594-78357-10775,59380-2441-93991-4677-13054-8304-28692-18545,easy
154244-504260-246680-54491-681500-1558703-2152901-1300515,31415-501051-49895-70222-80250-1081731-120160-127722,6734-49801-2774-21910-19265-69798-11411-5287,11660-35757-21179-22457-14267-26998-75363-6921,5622-64856-4610-6735-3760-133002-12593-10969,7293-32103-6907-7526-10961-193725-22400-43223,10177-138910-5133-8057-8594-78357-10775-23892,2441-93991-4677-13054-8304-28692-18545-8580,easy
504260-246680-54491-681500-1558703-2152901-1300515-2636325,501051-49895-70222-80250-1081731-120160-127722-298225,49801-2774-21910-19265-69798-11411-5287-54440,35757-21179-22457-14267-26998-75363-6921-46393,64856-4610-6735-3760-133002-12593-10969-29560,32103-6907-7526-10961-193725-22400-43223-22735,138910-5133-8057-8594-78357-10775-23892-35980,93991-4677-13054-8304-28692-18545-8580-47644,easy
246680-54491-681500-1558703-2152901-1300515-2636325-218064,49895-70222-80250-1081731-120160-127722-298225-70970,2774-21910-19265-69798-11411-5287-54440-2496,21179-22457-14267-26998-75363-6921-46393-13036,4610-6735-3760-133002-12593-10969-29560-18082,6907-7526-10961-193725-22400-43223-22735-8473,5133-8057-8594-78357-10775-23892-35980-7222,4677-13054-8304-28692-18545-8580-47644-6022,easy
54491-681500-1558703-2152901-1300515-2636325-218064-550970,70222-80250-1081731-120160-127722-298225-70970-374528,21910-19265-69798-11411-5287-54440-2496-23988,22457-14267-26998-75363-6921-46393-13036-25329,6735-3760-133002-12593-10969-29560-18082-24470,7526-10961-193725-22400-43223-22735-8473-35579,8057-8594-78357-10775-23892-35980-7222-21956,13054-8304-28692-18545-8580-47644-6022-13171,easy
681500-1558703-2152901-1300515-2636325-218064-550970-521150,80250-1081731-120160-127722-298225-70970-374528-628648,19265-69798-11411-5287-54440-2496-23988-96808,14267-26998-75363-6921-46393-13036-25329-146193,3760-133002-12593-10969-29560-18082-24470-160181,10961-193725-22400-43223-22735-8473-35579-72320,8594-78357-10775-23892-35980-7222-21956-83545,8304-28692-18545-8580-47644-6022-13171-64651,easy
1558703-2152901-1300515-2636325-218064-550970-521150-751981,1081731-120160-127722-298225-70970-374528-628648-152657,69798-11411-5287-54440-2496-23988-96808-65559,26998-75363-6921-46393-13036-25329-146193-64292,133002-12593-10969-29560-18082-24470-160181-38420,193725-22400-43223-22735-8473-35579-72320-13383,78357-10775-23892-35980-7222-21956-83545-14927,28692-18545-8580-47644-6022-13171-64651-10682,easy
2152901-1300515-2636325-218064-550970-521150-751981-1659637,120160-127722-298225-70970-374528-628648-152657-132679,11411-5287-54440-2496-23988-96808-65559-62291,75363-6921-46393-13036-25329-146193-64292-30222,12593-10969-29560-18082-24470-160181-38420-22058,22400-43223-22735-8473-35579-72320-13383-69319,10775-23892-35980-7222-21956-83545-14927-44209,18545-8580-47644-6022-13171-64651-10682-30979,easy
1300515-2636325-218064-550970-521150-751981-1659637-85094,127722-298225-70970-374528-628648-152657-132679-100987,5287-54440-2496-23988-96808-65559-62291-20518,6921-46393-13036-25329-146193-64292-30222-13748,10969-29560-18082-24470-160181-38420-22058-6529,43223-22735-8473-35579-72320-13383-69319-7832,23892-35980-7222-21956-83545-14927-44209-5143,8580-47644-6022-13171-64651-10682-30979-4580,easy
2636325-218064-550970-521150-751981-1659637-85094-114681,298225-70970-374528-628648-152657-132679-100987-41680,54440-2496-23988-96808-65559-62291-20518-6374,46393-13036-25329-146193-64292-30222-13748-1717,29560-18082-24470-160181-38420-22058-6529-5210,22735-8473-35579-72320-13383-69319-7832-5689,35980-7222-21956-83545-14927-44209-5143-7267,47644-6022-13171-64651-10682-30979-4580-4193,easy
218064-550970-521150-751981-1659637-85094-114681-1056069,70970-374528-628648-152657-132679-100987-41680-259038,2496-23988-96808-65559-62291-20518-6374-38778,13036-25329-146193-64292-30222-13748-1717-67332,18082-24470-160181-38420-22058-6529-5210-52024,8473-35579-72320-13383-69319-7832-5689-27044,7222-21956-83545-14927-44209-5143-7267-26681,6022-13171-64651-10682-30979-4580-4193-49040,easy
550970-521150-751981-1659637-85094-114681-1056069-75753,374528-628648-152657-132679-100987-41680-259038-50556,23988-96808-65559-62291-20518-6374-38778-19693,25329-146193-64292-30222-13748-1717-67332-5734,24470-160181-38420-22058-6529-5210-52024-2558,35579-72320-13383-69319-7832-5689-27044-5400,21956-83545-14927-44209-5143-7267-26681-2947,13171-64651-10682-30979-4580-4193-49040-1723,easy
521150-751981-1659637-85094-114681-1056069-75753-1215635,628648-152657-132679-100987-41680-259038-50556-61694,96808-65559-62291-20518-6374-38778-19693-10016,146193-64292-30222-13748-1717-67332-5734-7410,160181-38420-22058-6529-5210-52024-2558-4236,72320-13383-69319-7832-5689-27044-5400-13980,83545-14927-44209-5143-7267-26681-2947-9849,64651-10682-30979-4580-4193-49040-1723-7421,easy
751981-1659637-85094-114681-1056069-75753-1215635-447149,152657-132679-100987-41680-259038-50556-61694-103785,65559-62291-20518-6374-38778-19693-10016-86464,64292-30222-13748-1717-67332-5734-7410-37933,38420-22058-6529-5210-52024-2558-4236-17505,13383-69319-7832-5689-27044-5400-13980-38719,14927-44209-5143-7267-26681-2947-9849-42797,10682-30979-4580-4193-49040-1723-7421-16662,easy
1659637-85094-114681-1056069-75753-1215635-447149-2566126,132679-100987-41680-259038-50556-61694-103785-1088261,62291-20518-6374-38778-19693-10016-86464-117564,30222-13748-1717-67332-5734-7410-37933-111180,22058-6529-5210-52024-2558-4236-17505-208140,69319-7832-5689-27044-5400-13980-38719-162471,44209-5143-7267-26681-2947-9849-42797-130657,30979-4580-4193-49040-1723-7421-16662-59654,easy
85094-114681-1056069-75753-1215635-447149-2566126-596304,100987-41680-259038-50556-61694-103785-1088261-274068,20518-6374-38778-19693-10016-86464-117564-32189,13748-1717-67332-5734-7410-37933-111180-75598,6529-5210-52024-2558-4236-17505-208140-232199,7832-5689-27044-5400-13980-38719-162471-49673,5143-7267-26681-2947-9849-42797-130657-51293,4580-4193-49040-1723-7421-16662-59654-27810,easy
114681-1056069-75753-1215635-447149-2566126-596304-111770,41680-259038-50556-61694-103785-1088261-274068-17288,6374-38778-19693-10016-86464-117564-32189-7844,1717-67332-5734-7410-37933-111180-75598-10865,5210-52024-2558-4236-17505-208140-232199-6187,5689-27044-5400-13980-38719-162471-49673-3364,7267-26681-2947-9849-42797-130657-51293-1953,4193-49040-1723-7421-16662-59654-27810-2694,easy
1056069-75753-1215635-447149-2566126-596304-111770-751201,259038-50556-61694-103785-1088261-274068-17288-46025,38778-19693-10016-86464-117564-32189-7844-7393,67332-5734-7410-37933-111180-75598-10865-51110,52024-2558-4236-17505-208140-232199-6187-71415,27044-5400-13980-38719-162471-49673-3364-36266,26681-2947-9849-42797-130657-51293-1953-23737,49040-1723-7421-16662-59654-27810-2694-29971,easy
75753-1215635-447149-2566126-596304-111770-751201-766217,50556-61694-103785-1088261-274068-17288-46025-53372,19693-10016-86464-117564-32189-7844-7393-19258,5734-7410-37933-111180-75598-10865-51110-8658,2558-4236-17505-208140-232199-6187-71415-29057,5400-13980-38719-162471-49673-3364-36266-48891,2947-9849-42797-130657-51293-1953-23737-42451,1723-7421-16662-59654-27810-2694-29971-24418,easy
1215635-447149-2566126-596304-111770-751201-766217-562168,61694-103785-1088261-274068-17288-46025-53372-589064,10016-86464-117564-32189-7844-7393-19258-50165,7410-37933-111180-75598-10865-51110-8658-19305,4236-17505-208140-232199-6187-71415-29057-15841,13980-38719-162471-49673-3364-36266-48891-25498,9849-42797-130657-51293-1953-23737-42451-40931,7421-16662-59654-27810-2694-29971-24418-25992,easy
447149-2566126-596304-111770-751201-766217-562168-263819,103785-1088261-274068-17288-46025-53372-589064-101432,86464-117564-32189-7844-7393-19258-50165-19084,37933-111180-75598-10865-51110-8658-19305-11280,17505-208140-232199-6187-71415-29057-15841-6560,38719-162471-49673-3364-36266-48891-25498-7338,42797-130657-51293-1953-23737-42451-40931-6469,16662-59654-27810-2694-29971-24418-25992-7531,easy
2566126-596304-111770-751201-766217-562168-263819-40240,1088261-274068-17288-46025-53372-589064-101432-74269,117564-32189-7844-7393-19258-50165-19084-16115,111180-75598-10865-51110-8658-19305-11280-18706,208140-232199-6187-71415-29057-15841-6560-17983,162471-49673-3364-36266-48891-25498-7338-34658,130657-51293-1953-23737-42451-40931-6469-21980,59654-27810-2694-29971-24418-25992-7531-30786,easy
596304-111770-751201-766217-562168-263819-40240-518565,274068-17288-46025-53372-589064-101432-74269-39466,32189-7844-7393-19258-50165-19084-16115-3861,75598-10865-51110-8658-19305-11280-18706-12899,232199-6187-71415-29057-15841-6560-17983-16983,49673-3364-36266-48891-25498-7338-34658-18711,51293-1953-23737-42451-40931-6469-21980-13264,27810-2694-29971-24418-25992-7531-30786-7408,easy
111770-751201-766217-562168-263819-40240-518565-471776,17288-46025-53372-589064-101432-74269-39466-87559,7844-7393-19258-50165-19084-16115-3861-16213,10865-51110-8658-19305-11280-18706-12899-23322,6187-71415-29057-15841-6560-17983-16983-11302,3364-36266-48891-25498-7338-34658-18711-42711,1953-23737-42451-40931-6469-21980-13264-30666,2694-29971-24418-25992-7531-30786-7408-38626,easy
751201-766217-562168-263819-40240-518565-471776-17877,46025-53372-589064-101432-74269-39466-87559-3831,7393-19258-50165-19084-16115-3861-16213-1585,51110-8658-19305-11280-18706-12899-23322-4064,71415-29057-15841-6560-17983-16983-11302-6628,36266-48891-25498-7338-34658-18711-42711-6064,23737-42451-40931-6469-21980-13264-30666-2621,29971-24418-25992-7531-30786-7408-38626-1409,easy
766217-562168-263819-40240-518565-471776-17877-70431,53372-589064-101432-74269-39466-87559-3831-102844,19258-50165-19084-16115-3861-16213-1585-10738,8658-19305-11280-18706-12899-23322-4064-12258,29057-15841-6560-17983-16983-11302-6628-12003,48891-25498-7338-34658-18711-42711-6064-9038,42451-40931-6469-21980-13264-30666-2621-11435,24418-25992-7531-30786-7408-38626-1409-10061,easy
562168-263819-40240-518565-471776-17877-70431-680324,589064-101432-74269-39466-87559-3831-102844-542456,50165-19084-16115-3861-16213-1585-10738-27771,19305-11280-18706-12899-23322-4064-12258-29721,15841-6560-17983-16983-11302-6628-12003-40349,25498-7338-34658-18711-42711-6064-9038-35488,40931-6469-21980-13264-30666-2621-11435-26667,25992-7531-30786-7408-38626-1409-10061-28185,easy
263819-40240-518565-471776-17877-70431-680324-202544,101432-74269-39466-87559-3831-102844-542456-99915,19084-16115-3861-16213-1585-10738-27771-63820,11280-18706-12899-23322-4064-12258-29721-32633,6560-17983-16983-11302-6628-12003-40349-9738,7338-34658-18711-42711-6064-9038-35488-67256,6469-21980-13264-30666-2621-11435-26667-70599,7531-30786-7408-38626-1409-10061-28185-33558,easy
40240-518565-471776-17877-70431-680324-202544-934830,74269-39466-87559-3831-102844-542456-99915-52927,16115-3861-16213-1585-10738-27771-63820-32936,18706-12899-23322-4064-12258-29721-32633-26064,17983-16983-11302-6628-12003-40349-9738-29688,34658-18711-42711-6064-9038-35488-67256-84466,21980-13264-30666-2621-11435-26667-70599-36924,30786-7408-38626-1409-10061-28185-33558-15249,easy
518565-471776-17877-70431-680324-202544-934830-262980,39466-87559-3831-102844-542456-99915-52927-23341,3861-16213-1585-10738-27771-63820-32936-5063,12899-23322-4064-12258-29721-32633-26064-2966,16983-11302-6628-12003-40349-9738-29688-3688,18711-42711-6064-9038-35488-67256-84466-5001,13264-30666-2621-11435-26667-70599-36924-3892,7408-38626-1409-10061-28185-33558-15249-2990,easy
471776-17877-70431-680324-202544-934830-262980-264121,87559-3831-102844-542456-99915-52927-23341-24981,16213-1585-10738-27771-63820-32936-5063-7967,23322-4064-12258-29721-32633-26064-2966-4420,11302-6628-12003-40349-9738-29688-3688-2269,42711-6064-9038-35488-67256-84466-5001-6419,30666-2621-11435-26667-70599-36924-3892-3192,38626-1409-10061-28185-33558-15249-2990-1805,easy
17877-70431-680324-202544-934830-262980-264121-392954,3831-102844-542456-99915-52927-23341-24981-57527,1585-10738-27771-63820-32936-5063-7967-14506,4064-12258-29721-32633-26064-2966-4420-8563,6628-12003-40349-9738-29688-3688-2269-10087,6064-9038-35488-67256-84466-5001-6419-46042,2621-11435-26667-70599-36924-3892-3192-42692,1409-10061-28185-33558-15249-2990-1805-27210,easy
70431-680324-202544-934830-262980-264121-392954-22225,102844-542456-99915-52927-23341-24981-57527-10893,10738-27771-63820-32936-5063-7967-14506-3935,12258-29721-32633-26064-2966-4420-8563-15456,12003-40349-9738-29688-3688-2269-10087-14684,9038-35488-67256-84466-5001-6419-46042-24096,11435-26667-70599-36924-3892-3192-42692-59926,10061-28185-33558-15249-2990-1805-27210-19378,easy
680324-202544-934830-262980-264121-392954-22225-29928,542456-99915-52927-23341-24981-57527-10893-23208,27771-63820-32936-5063-7967-14506-3935-2524,29721-32633-26064-2966-4420-8563-15456-19175,40349-9738-29688-3688-2269-10087-14684-43218,35488-67256-84466-5001-6419-46042-24096-38107,26667-70599-36924-3892-3192-42692-59926-19921,28185-33558-15249-2990-1805-27210-19378-24242,easy
