delta,midgamma,lowgamma,theta,highalpha,lowalpha,highbeta,lowbeta,state
126604-207636-925655-27448-326907-30663-34411-82485,30379-76566-52013-11973-28632-50415-14068-6201,16746-56404-15909-41439-18117-17339-14188-9863,22247-14016-20951-8093-6659-5071-6947-2398,9971-20299-14633-7030-12046-7141-8916-6881,18879-12151-21241-11465-15453-13068-8241-2017,5541-4212-5655-1590-3584-1648-4341-910,1300-5655-6012-3421-2078-918-2753-496,easy
207636-925655-27448-326907-30663-34411-82485-589393,76566-52013-11973-28632-50415-14068-6201-88652,56404-15909-41439-18117-17339-14188-9863-13768,14016-20951-8093-6659-5071-6947-2398-7574,20299-14633-7030-12046-7141-8916-6881-24602,12151-21241-11465-15453-13068-8241-2017-14680,4212-5655-1590-3584-1648-4341-910-3970,5655-6012-3421-2078-918-2753-496-2823,easy
925655-27448-326907-30663-34411-82485-589393-32971,52013-11973-28632-50415-14068-6201-88652-11362,15909-41439-18117-17339-14188-9863-13768-8491,20951-8093-6659-5071-6947-2398-7574-6971,14633-7030-12046-7141-8916-6881-24602-13094,21241-11465-15453-13068-8241-2017-14680-11201,5655-1590-3584-1648-4341-910-3970-5002,6012-3421-2078-918-2753-496-2823-1215,easy
27448-326907-30663-34411-82485-589393-32971-540343,11973-28632-50415-14068-6201-88652-11362-47130,41439-18117-17339-14188-9863-13768-8491-15796,8093-6659-5071-6947-2398-7574-6971-21888,7030-12046-7141-8916-6881-24602-13094-1992,11465-15453-13068-8241-2017-14680-11201-8557,1590-3584-1648-4341-910-3970-5002-850,3421-2078-918-2753-496-2823-1215-995,easy
326907-30663-34411-82485-589393-32971-540343-918202,28632-50415-14068-6201-88652-11362-47130-38688,18117-17339-14188-9863-13768-8491-15796-51133,6659-5071-6947-2398-7574-6971-21888-35627,12046-7141-8916-6881-24602-13094-1992-25746,15453-13068-8241-2017-14680-11201-8557-17734,3584-1648-4341-910-3970-5002-850-6582,2078-918-2753-496-2823-1215-995-1946,easy
30663-34411-82485-589393-32971-540343-918202-413572,50415-14068-6201-88652-11362-47130-38688-59750,17339-14188-9863-13768-8491-15796-51133-12049,5071-6947-2398-7574-6971-21888-35627-4020,7141-8916-6881-24602-13094-1992-25746-8688,13068-8241-2017-14680-11201-8557-17734-14614,1648-4341-910-3970-5002-850-6582-3304,918-2753-496-2823-1215-995-1946-1925,easy
34411-82485-589393-32971-540343-918202-413572-73064,14068-6201-88652-11362-47130-38688-59750-78545,14188-9863-13768-8491-15796-51133-12049-39716,6947-2398-7574-6971-21888-35627-4020-42643,8916-6881-24602-13094-1992-25746-8688-19291,8241-2017-14680-11201-8557-17734-14614-28754,4341-910-3970-5002-850-6582-3304-4222,2753-496-2823-1215-995-1946-1925-3634,easy
82485-589393-32971-540343-918202-413572-73064-868798,6201-88652-11362-47130-38688-59750-78545-30911,9863-13768-8491-15796-51133-12049-39716-27933,2398-7574-6971-21888-35627-4020-42643-5671,6881-24602-13094-1992-25746-8688-19291-8742,2017-14680-11201-8557-17734-14614-28754-4510,910-3970-5002-850-6582-3304-4222-4076,496-2823-1215-995-1946-1925-3634-1126,easy
589393-32971-540343-918202-413572-73064-868798-1768862,88652-11362-47130-38688-59750-78545-30911-41298,13768-8491-15796-51133-12049-39716-27933-18526,7574-6971-21888-35627-4020-42643-5671-4264,24602-13094-1992-25746-8688-19291-8742-15609,14680-11201-8557-17734-14614-28754-4510-16987,3970-5002-850-6582-3304-4222-4076-4996,2823-1215-995-1946-1925-3634-1126-3501,easy
32971-540343-918202-413572-73064-868798-1768862-442606,11362-47130-38688-59750-78545-30911-41298-45283,8491-15796-51133-12049-39716-27933-18526-11851,6971-21888-35627-4020-42643-5671-4264-2805,13094-1992-25746-8688-19291-8742-15609-3664,11201-8557-17734-14614-28754-4510-16987-3293,5002-850-6582-3304-4222-4076-4996-5864,1215-995-1946-1925-3634-1126-3501-1227,easy
540343-918202-413572-73064-868798-1768862-442606-242425,47130-38688-59750-78545-30911-41298-45283-269834,15796-51133-12049-39716-27933-18526-11851-37053,21888-35627-4020-42643-5671-4264-2805-125446,1992-25746-8688-19291-8742-15609-3664-56681,8557-17734-14614-28754-4510-16987-3293-27339,850-6582-3304-4222-4076-4996-5864-18860,995-1946-1925-3634-1126-3501-1227-4170,easy
918202-413572-73064-868798-1768862-442606-242425-830399,38688-59750-78545-30911-41298-45283-269834-276681,51133-12049-39716-27933-18526-11851-37053-40532,35627-4020-42643-5671-4264-2805-125446-29044,25746-8688-19291-8742-15609-3664-56681-57582,17734-14614-28754-4510-16987-3293-27339-31727,6582-3304-4222-4076-4996-5864-18860-10231,1946-1925-3634-1126-3501-1227-4170-5379,easy
413572-73064-868798-1768862-442606-242425-830399-358940,59750-78545-30911-41298-45283-269834-276681-66894,12049-39716-27933-18526-11851-37053-40532-67100,4020-42643-5671-4264-2805-125446-29044-35617,8688-19291-8742-15609-3664-56681-57582-35495,14614-28754-4510-16987-3293-27339-31727-9177,3304-4222-4076-4996-5864-18860-10231-4144,1925-3634-1126-3501-1227-4170-5379-4572,easy
73064-868798-1768862-442606-242425-830399-358940-120308,78545-30911-41298-45283-269834-276681-66894-15804,39716-27933-18526-11851-37053-40532-67100-3908,42643-5671-4264-2805-125446-29044-35617-5331,19291-8742-15609-3664-56681-57582-35495-2080,28754-4510-16987-3293-27339-31727-9177-5712,4222-4076-4996-5864-18860-10231-4144-2314,3634-1126-3501-1227-4170-5379-4572-586,easy
868798-1768862-442606-242425-830399-358940-120308-43952,30911-41298-45283-269834-276681-66894-15804-73001,27933-18526-11851-37053-40532-67100-3908-53660,5671-4264-2805-125446-29044-35617-5331-33705,8742-15609-3664-56681-57582-35495-2080-13495,4510-16987-3293-27339-31727-9177-5712-8582,4076-4996-5864-18860-10231-4144-2314-1521,1126-3501-1227-4170-5379-4572-586-3342,easy
1768862-442606-242425-830399-358940-120308-43952-188701,41298-45283-269834-276681-66894-15804-73001-81179,18526-11851-37053-40532-67100-3908-53660-28900,4264-2805-125446-29044-35617-5331-33705-18302,15609-3664-56681-57582-35495-2080-13495-11514,16987-3293-27339-31727-9177-5712-8582-3852,4996-5864-18860-10231-4144-2314-1521-422,3501-1227-4170-5379-4572-586-3342-1386,easy
442606-242425-830399-358940-120308-43952-188701-70163,45283-269834-276681-66894-15804-73001-81179-19757,11851-37053-40532-67100-3908-53660-28900-23239,2805-125446-29044-35617-5331-33705-18302-37968,3664-56681-57582-35495-2080-13495-11514-5965,3293-27339-31727-9177-5712-8582-3852-17786,5864-18860-10231-4144-2314-1521-422-1906,1227-4170-5379-4572-586-3342-1386-3350,easy
242425-830399-358940-120308-43952-188701-70163-423803,269834-276681-66894-15804-73001-81179-19757-89295,37053-40532-67100-3908-53660-28900-23239-47734,125446-29044-35617-5331-33705-18302-37968-33421,56681-57582-35495-2080-13495-11514-5965-5554,27339-31727-9177-5712-8582-3852-17786-20909,18860-10231-4144-2314-1521-422-1906-5447,4170-5379-4572-586-3342-1386-3350-3268,easy
830399-358940-120308-43952-188701-70163-423803-115031,276681-66894-15804-73001-81179-19757-89295-73217,40532-67100-3908-53660-28900-23239-47734-52641,29044-35617-5331-33705-18302-37968-33421-21283,57582-35495-2080-13495-11514-5965-5554-52232,31727-9177-5712-8582-3852-17786-20909-20618,10231-4144-2314-1521-422-1906-5447-8536,5379-4572-586-3342-1386-3350-3268-10123,easy
358940-120308-43952-188701-70163-423803-115031-329891,66894-15804-73001-81179-19757-89295-73217-58225,67100-3908-53660-28900-23239-47734-52641-11763,35617-5331-33705-18302-37968-33421-21283-7525,35495-2080-13495-11514-5965-5554-52232-5579,9177-5712-8582-3852-17786-20909-20618-2926,4144-2314-1521-422-1906-5447-8536-1376,4572-586-3342-1386-3350-3268-10123-1087,easy
120308-43952-188701-70163-423803-115031-329891-152291,15804-73001-81179-19757-89295-73217-58225-301424,3908-53660-28900-23239-47734-52641-11763-132132,5331-33705-18302-37968-33421-21283-7525-75500,2080-13495-11514-5965-5554-52232-5579-38277,5712-8582-3852-17786-20909-20618-2926-14027,2314-1521-422-1906-5447-8536-1376-7202,586-3342-1386-3350-3268-10123-1087-6591,easy
43952-188701-70163-423803-115031-329891-152291-1457925,73001-81179-19757-89295-73217-58225-301424-37297,53660-28900-23239-47734-52641-11763-132132-4586,33705-18302-37968-33421-21283-7525-75500-10976,13495-11514-5965-5554-52232-5579-38277-18950,8582-3852-17786-20909-20618-2926-14027-14167,1521-422-1906-5447-8536-1376-7202-2701,3342-1386-3350-3268-10123-1087-6591-1947,easy
188701-70163-423803-115031-329891-152291-1457925-1221492,81179-19757-89295-73217-58225-301424-37297-79941,28900-23239-47734-52641-11763-132132-4586-38808,18302-37968-33421-21283-7525-75500-10976-34641,11514-5965-5554-52232-5579-38277-18950-30003,3852-17786-20909-20618-2926-14027-14167-8134,422-1906-5447-8536-1376-7202-2701-4200,1386-3350-3268-10123-1087-6591-1947-1898,easy
70163-423803-115031-329891-152291-1457925-1221492-44061,19757-89295-73217-58225-301424-37297-79941-30585,23239-47734-52641-11763-132132-4586-38808-109997,37968-33421-21283-7525-75500-10976-34641-55727,5965-5554-52232-5579-38277-18950-30003-30002,17786-20909-20618-2926-14027-14167-8134-12691,1906-5447-8536-1376-7202-2701-4200-3476,3350-3268-10123-1087-6591-1947-1898-6995,easy
423803-115031-329891-152291-1457925-1221492-44061-499678,89295-73217-58225-301424-37297-79941-30585-27904,47734-52641-11763-132132-4586-38808-109997-2170,33421-21283-7525-75500-10976-34641-55727-12033,5554-52232-5579-38277-18950-30003-30002-7413,20909-20618-2926-14027-14167-8134-12691-16391,5447-8536-1376-7202-2701-4200-3476-16240,3268-10123-1087-6591-1947-1898-6995-4170,easy
115031-329891-152291-1457925-1221492-44061-499678-838256,73217-58225-301424-37297-79941-30585-27904-115071,52641-11763-132132-4586-38808-109997-2170-48209,21283-7525-75500-10976-34641-55727-12033-8782,52232-5579-38277-18950-30003-30002-7413-38285,20618-2926-14027-14167-8134-12691-16391-29964,8536-1376-7202-2701-4200-3476-16240-8291,10123-1087-6591-1947-1898-6995-4170-2916,easy
329891-152291-1457925-1221492-44061-499678-838256-242589,58225-301424-37297-79941-30585-27904-115071-11682,11763-132132-4586-38808-109997-2170-48209-17772,7525-75500-10976-34641-55727-12033-8782-9299,5579-38277-18950-30003-30002-7413-38285-5468,2926-14027-14167-8134-12691-16391-29964-3125,1376-7202-2701-4200-3476-16240-8291-1550,1087-6591-1947-1898-6995-4170-2916-1000,easy
152291-1457925-1221492-44061-499678-838256-242589-267117,301424-37297-79941-30585-27904-115071-11682-93802,132132-4586-38808-109997-2170-48209-17772-20278,75500-10976-34641-55727-12033-8782-9299-10123,38277-18950-30003-30002-7413-38285-5468-15742,14027-14167-8134-12691-16391-29964-3125-5455,7202-2701-4200-3476-16240-8291-1550-1836,6591-1947-1898-6995-4170-2916-1000-1101,easy
1457925-1221492-44061-499678-838256-242589-267117-34237,37297-79941-30585-27904-115071-11682-93802-33405,4586-38808-109997-2170-48209-17772-20278-23052,10976-34641-55727-12033-8782-9299-10123-14124,18950-30003-30002-7413-38285-5468-15742-10618,14167-8134-12691-16391-29964-3125-5455-11507,2701-4200-3476-16240-8291-1550-1836-2148,1947-1898-6995-4170-2916-1000-1101-3997,easy
1221492-44061-499678-838256-242589-267117-34237-27652,79941-30585-27904-115071-11682-93802-33405-39007,38808-109997-2170-48209-17772-20278-23052-57242,34641-55727-12033-8782-9299-10123-14124-14155,30003-30002-7413-38285-5468-15742-10618-5955,8134-12691-16391-29964-3125-5455-11507-18552,4200-3476-16240-8291-1550-1836-2148-7282,1898-6995-4170-2916-1000-1101-3997-2101,easy
44061-499678-838256-242589-267117-34237-27652-109594,30585-27904-115071-11682-93802-33405-39007-13828,109997-2170-48209-17772-20278-23052-57242-4876,55727-12033-8782-9299-10123-14124-14155-3701,30002-7413-38285-5468-15742-10618-5955-5064,12691-16391-29964-3125-5455-11507-18552-1337,3476-16240-8291-1550-1836-2148-7282-1053,6995-4170-2916-1000-1101-3997-2101-484,easy
499678-838256-242589-267117-34237-27652-109594-742637,27904-115071-11682-93802-33405-39007-13828-115610,2170-48209-17772-20278-23052-57242-4876-31613,12033-8782-9299-10123-14124-14155-3701-67103,7413-38285-5468-15742-10618-5955-5064-17482,16391-29964-3125-5455-11507-18552-1337-5544,16240-8291-1550-1836-2148-7282-1053-4983,4170-2916-1000-1101-3997-2101-484-3125,easy
838256-242589-267117-34237-27652-109594-742637-434524,115071-11682-93802-33405-39007-13828-115610-102683,48209-17772-20278-23052-57242-4876-31613-22187,8782-9299-10123-14124-14155-3701-67103-10831,38285-5468-15742-10618-5955-5064-17482-17345,29964-3125-5455-11507-18552-1337-5544-23546,8291-1550-1836-2148-7282-1053-4983-4149,2916-1000-1101-3997-2101-484-3125-2947,easy
242589-267117-34237-27652-109594-742637-434524-109861,11682-93802-33405-39007-13828-115610-102683-20720,17772-20278-23052-57242-4876-31613-22187-28077,9299-10123-14124-14155-3701-67103-10831-27576,5468-15742-10618-5955-5064-17482-17345-6013,3125-5455-11507-18552-1337-5544-23546-14804,1550-1836-2148-7282-1053-4983-4149-2989,1000-1101-3997-2101-484-3125-2947-3089,easy
267117-34237-27652-109594-742637-434524-109861-164210,93802-33405-39007-13828-115610-102683-20720-35363,20278-23052-57242-4876-31613-22187-28077-32211,10123-14124-14155-3701-67103-10831-27576-12807,15742-10618-5955-5064-17482-17345-6013-7381,5455-11507-18552-1337-5544-23546-14804-5590,1836-2148-7282-1053-4983-4149-2989-807,1101-3997-2101-484-3125-2947-3089-1026,easy
34237-27652-109594-742637-434524-109861-164210-75010,33405-39007-13828-115610-102683-20720-35363-50796,23052-57242-4876-31613-22187-28077-32211-41973,14124-14155-3701-67103-10831-27576-12807-35193,10618-5955-5064-17482-17345-6013-7381-12763,11507-18552-1337-5544-23546-14804-5590-23569,2148-7282-1053-4983-4149-2989-807-3278,3997-2101-484-3125-2947-3089-1026-1896,easy
27652-109594-742637-434524-109861-164210-75010-93212,39007-13828-115610-102683-20720-35363-50796-42200,57242-4876-31613-22187-28077-32211-41973-115902,14155-3701-67103-10831-27576-12807-35193-10053,5955-5064-17482-17345-6013-7381-12763-18636,18552-1337-5544-23546-14804-5590-23569-10968,7282-1053-4983-4149-2989-807-3278-3181,2101-484-3125-2947-3089-1026-1896-1816,easy
109594-742637-434524-109861-164210-75010-93212-69471,13828-115610-102683-20720-35363-50796-42200-117059,4876-31613-22187-28077-32211-41973-115902-61864,3701-67103-10831-27576-12807-35193-10053-24411,5064-17482-17345-6013-7381-12763-18636-7088,1337-5544-23546-14804-5590-23569-10968-9509,1053-4983-4149-2989-807-3278-3181-9863,484-3125-2947-3089-1026-1896-1816-4813,easy
742637-434524-109861-164210-75010-93212-69471-1355940,115610-102683-20720-35363-50796-42200-117059-77869,31613-22187-28077-32211-41973-115902-61864-13006,67103-10831-27576-12807-35193-10053-24411-36270,17482-17345-6013-7381-12763-18636-7088-4827,5544-23546-14804-5590-23569-10968-9509-13605,4983-4149-2989-807-3278-3181-9863-2070,3125-2947-3089-1026-1896-1816-4813-1900,easy
434524-109861-164210-75010-93212-69471-1355940-161453,102683-20720-35363-50796-42200-117059-77869-7433,22187-28077-32211-41973-115902-61864-13006-40511,10831-27576-12807-35193-10053-24411-36270-8332,17345-6013-7381-12763-18636-7088-4827-2118,23546-14804-5590-23569-10968-9509-13605-1860,4149-2989-807-3278-3181-9863-2070-1034,2947-3089-1026-1896-1816-4813-1900-1008,easy
109861-164210-75010-93212-69471-1355940-161453-1276976,20720-35363-50796-42200-117059-77869-7433-24947,28077-32211-41973-115902-61864-13006-40511-23058,27576-12807-35193-10053-24411-36270-8332-17983,6013-7381-12763-18636-7088-4827-2118-7543,14804-5590-23569-10968-9509-13605-1860-10166,2989-807-3278-3181-9863-2070-1034-5984,3089-1026-1896-1816-4813-1900-1008-1781,easy
164210-75010-93212-69471-1355940-161453-1276976-252604,35363-50796-42200-117059-77869-7433-24947-29481,32211-41973-115902-61864-13006-40511-23058-20696,12807-35193-10053-24411-36270-8332-17983-2789,7381-12763-18636-7088-4827-2118-7543-7804,5590-23569-10968-9509-13605-1860-10166-2954,807-3278-3181-9863-2070-1034-5984-5489,1026-1896-1816-4813-1900-1008-1781-756,easy
75010-93212-69471-1355940-161453-1276976-252604-129885,50796-42200-117059-77869-7433-24947-29481-80072,41973-115902-61864-13006-40511-23058-20696-32132,35193-10053-24411-36270-8332-17983-2789-43635,12763-18636-7088-4827-2118-7543-7804-14367,23569-10968-9509-13605-1860-10166-2954-15683,3278-3181-9863-2070-1034-5984-5489-11371,1896-1816-4813-1900-1008-1781-756-7386,easy
93212-69471-1355940-161453-1276976-252604-129885-483046,42200-117059-77869-7433-24947-29481-80072-82658,115902-61864-13006-40511-23058-20696-32132-46050,10053-24411-36270-8332-17983-2789-43635-11892,18636-7088-4827-2118-7543-7804-14367-28144,10968-9509-13605-1860-10166-2954-15683-15893,3181-9863-2070-1034-5984-5489-11371-5938,1816-4813-1900-1008-1781-756-7386-1829,easy
69471-1355940-161453-1276976-252604-129885-483046-1283747,117059-77869-7433-24947-29481-80072-82658-484138,61864-13006-40511-23058-20696-32132-46050-24139,24411-36270-8332-17983-2789-43635-11892-23830,7088-4827-2118-7543-7804-14367-28144-73519,9509-13605-1860-10166-2954-15683-15893-69940,9863-2070-1034-5984-5489-11371-5938-22747,4813-1900-1008-1781-756-7386-1829-5740,easy
1355940-161453-1276976-252604-129885-483046-1283747-558065,77869-7433-24947-29481-80072-82658-484138-408112,13006-40511-23058-20696-32132-46050-24139-74423,36270-8332-17983-2789-43635-11892-23830-38792,4827-2118-7543-7804-14367-28144-73519-24942,13605-1860-10166-2954-15683-15893-69940-18874,2070-1034-5984-5489-11371-5938-22747-6287,1900-1008-1781-756-7386-1829-5740-3942,easy
161453-1276976-252604-129885-483046-1283747-558065-24761,7433-24947-29481-80072-82658-484138-408112-32020,40511-23058-20696-32132-46050-24139-74423-24185,8332-17983-2789-43635-11892-23830-38792-59489,2118-7543-7804-14367-28144-73519-24942-1910,1860-10166-2954-15683-15893-69940-18874-21872,1034-5984-5489-11371-5938-22747-6287-12585,1008-1781-756-7386-1829-5740-3942-3382,easy
1276976-252604-129885-483046-1283747-558065-24761-1525,24947-29481-80072-82658-484138-408112-32020-33888,23058-20696-32132-46050-24139-74423-24185-36320,17983-2789-43635-11892-23830-38792-59489-8056,7543-7804-14367-28144-73519-24942-1910-26103,10166-2954-15683-15893-69940-18874-21872-23372,5984-5489-11371-5938-22747-6287-12585-5536,1781-756-7386-1829-5740-3942-3382-4440,easy
252604-129885-483046-1283747-558065-24761-1525-35215,29481-80072-82658-484138-408112-32020-33888-19704,20696-32132-46050-24139-74423-24185-36320-45108,2789-43635-11892-23830-38792-59489-8056-29259,7804-14367-28144-73519-24942-1910-26103-17921,2954-15683-15893-69940-18874-21872-23372-21596,5489-11371-5938-22747-6287-12585-5536-2553,756-7386-1829-5740-3942-3382-4440-4821,easy
129885-483046-1283747-558065-24761-1525-35215-30754,80072-82658-484138-408112-32020-33888-19704-80435,32132-46050-24139-74423-24185-36320-45108-79176,43635-11892-23830-38792-59489-8056-29259-14837,14367-28144-73519-24942-1910-26103-17921-18192,15683-15893-69940-18874-21872-23372-21596-19319,11371-5938-22747-6287-12585-5536-2553-2133,7386-1829-5740-3942-3382-4440-4821-2106,easy
483046-1283747-558065-24761-1525-35215-30754-362319,82658-484138-408112-32020-33888-19704-80435-76455,46050-24139-74423-24185-36320-45108-79176-35035,11892-23830-38792-59489-8056-29259-14837-12184,28144-73519-24942-1910-26103-17921-18192-8067,15893-69940-18874-21872-23372-21596-19319-2535,5938-22747-6287-12585-5536-2553-2133-1216,1829-5740-3942-3382-4440-4821-2106-542,easy
1283747-558065-24761-1525-35215-30754-362319-174989,484138-408112-32020-33888-19704-80435-76455-34914,24139-74423-24185-36320-45108-79176-35035-5622,23830-38792-59489-8056-29259-14837-12184-6142,73519-24942-1910-26103-17921-18192-8067-12129,69940-18874-21872-23372-21596-19319-2535-11790,22747-6287-12585-5536-2553-2133-1216-2449,5740-3942-3382-4440-4821-2106-542-5504,easy
558065-24761-1525-35215-30754-362319-174989-283326,408112-32020-33888-19704-80435-76455-34914-73596,74423-24185-36320-45108-79176-35035-5622-88261,38792-59489-8056-29259-14837-12184-6142-56717,24942-1910-26103-17921-18192-8067-12129-48843,18874-21872-23372-21596-19319-2535-11790-62858,6287-12585-5536-2553-2133-1216-2449-13766,3942-3382-4440-4821-2106-542-5504-7582,easy
24761-1525-35215-30754-362319-174989-283326-939446,32020-33888-19704-80435-76455-34914-73596-440193,24185-36320-45108-79176-35035-5622-88261-26547,59489-8056-29259-14837-12184-6142-56717-65056,1910-26103-17921-18192-8067-12129-48843-29074,21872-23372-21596-19319-2535-11790-62858-35774,12585-5536-2553-2133-1216-2449-13766-9245,3382-4440-4821-2106-542-5504-7582-3993,easy
1525-35215-30754-362319-174989-283326-939446-2265342,33888-19704-80435-76455-34914-73596-440193-378574,36320-45108-79176-35035-5622-88261-26547-9345,8056-29259-14837-12184-6142-56717-65056-46788,26103-17921-18192-8067-12129-48843-29074-42140,23372-21596-19319-2535-11790-62858-35774-29918,5536-2553-2133-1216-2449-13766-9245-13407,4440-4821-2106-542-5504-7582-3993-4935,easy
35215-30754-362319-174989-283326-939446-2265342-377027,19704-80435-76455-34914-73596-440193-378574-47971,45108-79176-35035-5622-88261-26547-9345-8291,29259-14837-12184-6142-56717-65056-46788-49332,17921-18192-8067-12129-48843-29074-42140-12388,21596-19319-2535-11790-62858-35774-29918-18461,2553-2133-1216-2449-13766-9245-13407-3611,4821-2106-542-5504-7582-3993-4935-1427,easy
30754-362319-174989-283326-939446-2265342-377027-541932,80435-76455-34914-73596-440193-378574-47971-33824,79176-35035-5622-88261-26547-9345-8291-2548,14837-12184-6142-56717-65056-46788-49332-14133,18192-8067-12129-48843-29074-42140-12388-13880,19319-2535-11790-62858-35774-29918-18461-5217,2133-1216-2449-13766-9245-13407-3611-1613,2106-542-5504-7582-3993-4935-1427-1232,easy
362319-174989-283326-939446-2265342-377027-541932-2168104,76455-34914-73596-440193-378574-47971-33824-185223,35035-5622-88261-26547-9345-8291-2548-185433,12184-6142-56717-65056-46788-49332-14133-84333,8067-12129-48843-29074-42140-12388-13880-112344,2535-11790-62858-35774-29918-18461-5217-33360,1216-2449-13766-9245-13407-3611-1613-9112,542-5504-7582-3993-4935-1427-1232-6179,easy
174989-283326-939446-2265342-377027-541932-2168104-1274724,34914-73596-440193-378574-47971-33824-185223-401076,5622-88261-26547-9345-8291-2548-185433-9208,6142-56717-65056-46788-49332-14133-84333-62991,12129-48843-29074-42140-12388-13880-112344-32732,11790-62858-35774-29918-18461-5217-33360-22558,2449-13766-9245-13407-3611-1613-9112-10117,5504-7582-3993-4935-1427-1232-6179-10826,easy
283326-939446-2265342-377027-541932-2168104-1274724-1763371,73596-440193-378574-47971-33824-185223-401076-75246,88261-26547-9345-8291-2548-185433-9208-1263,56717-65056-46788-49332-14133-84333-62991-28577,48843-29074-42140-12388-13880-112344-32732-38394,62858-35774-29918-18461-5217-33360-22558-24011,13766-9245-13407-3611-1613-9112-10117-6240,7582-3993-4935-1427-1232-6179-10826-2372,easy
939446-2265342-377027-541932-2168104-1274724-1763371-974495,440193-378574-47971-33824-185223-401076-75246-147336,26547-9345-8291-2548-185433-9208-1263-151588,65056-46788-49332-14133-84333-62991-28577-28976,29074-42140-12388-13880-112344-32732-38394-34206,35774-29918-18461-5217-33360-22558-24011-24124,9245-13407-3611-1613-9112-10117-6240-7165,3993-4935-1427-1232-6179-10826-2372-3724,easy
2265342-377027-541932-2168104-1274724-1763371-974495-1181646,378574-47971-33824-185223-401076-75246-147336-9124,9345-8291-2548-185433-9208-1263-151588-6870,46788-49332-14133-84333-62991-28577-28976-14539,42140-12388-13880-112344-32732-38394-34206-33576,29918-18461-5217-33360-22558-24011-24124-18604,13407-3611-1613-9112-10117-6240-7165-5706,4935-1427-1232-6179-10826-2372-3724-1611,easy
377027-541932-2168104-1274724-1763371-974495-1181646-1492169,47971-33824-185223-401076-75246-147336-9124-446775,8291-2548-185433-9208-1263-151588-6870-155178,49332-14133-84333-62991-28577-28976-14539-198456,12388-13880-112344-32732-38394-34206-33576-59331,18461-5217-33360-22558-24011-24124-18604-85394,3611-1613-9112-10117-6240-7165-5706-19513,1427-1232-6179-10826-2372-3724-1611-6889,easy
541932-2168104-1274724-1763371-974495-1181646-1492169-470969,33824-185223-401076-75246-147336-9124-446775-110400,2548-185433-9208-1263-151588-6870-155178-40918,14133-84333-62991-28577-28976-14539-198456-24781,13880-112344-32732-38394-34206-33576-59331-16138,5217-33360-22558-24011-24124-18604-85394-35563,1613-9112-10117-6240-7165-5706-19513-8599,1232-6179-10826-2372-3724-1611-6889-3395,easy
2168104-1274724-1763371-974495-1181646-1492169-470969-44009,185223-401076-75246-147336-9124-446775-110400-17557,185433-9208-1263-151588-6870-155178-40918-67180,84333-62991-28577-28976-14539-198456-24781-48895,112344-32732-38394-34206-33576-59331-16138-15578,33360-22558-24011-24124-18604-85394-35563-15677,9112-10117-6240-7165-5706-19513-8599-9398,6179-10826-2372-3724-1611-6889-3395-1823,easy
1274724-1763371-974495-1181646-1492169-470969-44009-38891,401076-75246-147336-9124-446775-110400-17557-122686,9208-1263-151588-6870-155178-40918-67180-36662,62991-28577-28976-14539-198456-24781-48895-16581,32732-38394-34206-33576-59331-16138-15578-30422,22558-24011-24124-18604-85394-35563-15677-9643,10117-6240-7165-5706-19513-8599-9398-2069,10826-2372-3724-1611-6889-3395-1823-2023,easy
1763371-974495-1181646-1492169-470969-44009-38891-99270,75246-147336-9124-446775-110400-17557-122686-42240,1263-151588-6870-155178-40918-67180-36662-16270,28577-28976-14539-198456-24781-48895-16581-18372,38394-34206-33576-59331-16138-15578-30422-13044,24011-24124-18604-85394-35563-15677-9643-9902,6240-7165-5706-19513-8599-9398-2069-4261,2372-3724-1611-6889-3395-1823-2023-4192,easy
974495-1181646-1492169-470969-44009-38891-99270-40826,147336-9124-446775-110400-17557-122686-42240-38025,151588-6870-155178-40918-67180-36662-16270-102765,28976-14539-198456-24781-48895-16581-18372-16269,34206-33576-59331-16138-15578-30422-13044-14948,24124-18604-85394-35563-15677-9643-9902-18355,7165-5706-19513-8599-9398-2069-4261-4544,3724-1611-6889-3395-1823-2023-4192-2380,easy
1181646-1492169-470969-44009-38891-99270-40826-99926,9124-446775-110400-17557-122686-42240-38025-32942,6870-155178-40918-67180-36662-16270-102765-1130,14539-198456-24781-48895-16581-18372-16269-1250,33576-59331-16138-15578-30422-13044-14948-1755,18604-85394-35563-15677-9643-9902-18355-1134,5706-19513-8599-9398-2069-4261-4544-590,1611-6889-3395-1823-2023-4192-2380-274,easy
1492169-470969-44009-38891-99270-40826-99926-970168,446775-110400-17557-122686-42240-38025-32942-221451,155178-40918-67180-36662-16270-102765-1130-51393,198456-24781-48895-16581-18372-16269-1250-37944,59331-16138-15578-30422-13044-14948-1755-20972,85394-35563-15677-9643-9902-18355-1134-10322,19513-8599-9398-2069-4261-4544-590-6225,6889-3395-1823-2023-4192-2380-274-3351,easy
470969-44009-38891-99270-40826-99926-970168-245451,110400-17557-122686-42240-38025-32942-221451-53771,40918-67180-36662-16270-102765-1130-51393-14613,24781-48895-16581-18372-16269-1250-37944-4455,16138-15578-30422-13044-14948-1755-20972-3479,35563-15677-9643-9902-18355-1134-10322-3037,8599-9398-2069-4261-4544-590-6225-796,3395-1823-2023-4192-2380-274-3351-649,easy
