delta,midgamma,lowgamma,theta,highalpha,lowalpha,highbeta,lowbeta,state
371394-30275-1233731-678532-255518-1665309-108686-1830732,51895-253083-125250-286095-40406-155397-150054-236283,48375-7959-131818-113159-33426-21844-2426-67125,20926-26394-20339-23525-9806-155245-26595-126434,31754-9368-45227-119271-16014-38147-5144-49778,12299-5195-41766-43214-3287-29218-4737-46904,5482-3441-25961-18777-6435-8638-2901-15613,739-753-3544-4463-2002-3822-1141-6746,easy
30275-1233731-678532-255518-1665309-108686-1830732-533077,253083-125250-286095-40406-155397-150054-236283-158532,7959-131818-113159-33426-21844-2426-67125-6972,26394-20339-23525-9806-155245-26595-126434-19264,9368-45227-119271-16014-38147-5144-49778-33774,5195-41766-43214-3287-29218-4737-46904-6486,3441-25961-18777-6435-8638-2901-15613-2341,753-3544-4463-2002-3822-1141-6746-1278,easy
1233731-678532-255518-1665309-108686-1830732-533077-1285283,125250-286095-40406-155397-150054-236283-158532-292234,131818-113159-33426-21844-2426-67125-6972-52555,20339-23525-9806-155245-26595-126434-19264-26502,45227-119271-16014-38147-5144-49778-33774-47082,41766-43214-3287-29218-4737-46904-6486-35531,25961-18777-6435-8638-2901-15613-2341-11962,3544-4463-2002-3822-1141-6746-1278-3455,easy
678532-255518-1665309-108686-1830732-533077-1285283-733827,286095-40406-155397-150054-236283-158532-292234-423320,113159-33426-21844-2426-67125-6972-52555-102674,23525-9806-155245-26595-126434-19264-26502-126417,119271-16014-38147-5144-49778-33774-47082-86426,43214-3287-29218-4737-46904-6486-35531-28248,18777-6435-8638-2901-15613-2341-11962-24643,4463-2002-3822-1141-6746-1278-3455-9498,easy
255518-1665309-108686-1830732-533077-1285283-733827-360483,40406-155397-150054-236283-158532-292234-423320-134647,33426-21844-2426-67125-6972-52555-102674-6421,9806-155245-26595-126434-19264-26502-126417-127335,16014-38147-5144-49778-33774-47082-86426-12598,3287-29218-4737-46904-6486-35531-28248-15662,6435-8638-2901-15613-2341-11962-24643-9180,2002-3822-1141-6746-1278-3455-9498-7413,easy
1665309-108686-1830732-533077-1285283-733827-360483-1458346,155397-150054-236283-158532-292234-423320-134647-348273,21844-2426-67125-6972-52555-102674-6421-106918,155245-26595-126434-19264-26502-126417-127335-15185,38147-5144-49778-33774-47082-86426-12598-73591,29218-4737-46904-6486-35531-28248-15662-61289,8638-2901-15613-2341-11962-24643-9180-40958,3822-1141-6746-1278-3455-9498-7413-10710,easy
108686-1830732-533077-1285283-733827-360483-1458346-89972,150054-236283-158532-292234-423320-134647-348273-91265,2426-67125-6972-52555-102674-6421-106918-79820,26595-126434-19264-26502-126417-127335-15185-7889,5144-49778-33774-47082-86426-12598-73591-15794,4737-46904-6486-35531-28248-15662-61289-13219,2901-15613-2341-11962-24643-9180-40958-19050,1141-6746-1278-3455-9498-7413-10710-4479,easy
1830732-533077-1285283-733827-360483-1458346-89972-120591,236283-158532-292234-423320-134647-348273-91265-62740,67125-6972-52555-102674-6421-106918-79820-9185,126434-19264-26502-126417-127335-15185-7889-6430,49778-33774-47082-86426-12598-73591-15794-2359,46904-6486-35531-28248-15662-61289-13219-4659,15613-2341-11962-24643-9180-40958-19050-6144,6746-1278-3455-9498-7413-10710-4479-1016,easy
533077-1285283-733827-360483-1458346-89972-120591-1453499,158532-292234-423320-134647-348273-91265-62740-710740,6972-52555-102674-6421-106918-79820-9185-276684,19264-26502-126417-127335-15185-7889-6430-132190,33774-47082-86426-12598-73591-15794-2359-28448,6486-35531-28248-15662-61289-13219-4659-28110,2341-11962-24643-9180-40958-19050-6144-36106,1278-3455-9498-7413-10710-4479-1016-7953,easy
1285283-733827-360483-1458346-89972-120591-1453499-32503,292234-423320-134647-348273-91265-62740-710740-25882,52555-102674-6421-106918-79820-9185-276684-8139,26502-126417-127335-15185-7889-6430-132190-3154,47082-86426-12598-73591-15794-2359-28448-4901,35531-28248-15662-61289-13219-4659-28110-3050,11962-24643-9180-40958-19050-6144-36106-2021,3455-9498-7413-10710-4479-1016-7953-1437,easy
733827-360483-1458346-89972-120591-1453499-32503-339119,423320-134647-348273-91265-62740-710740-25882-75213,102674-6421-106918-79820-9185-276684-8139-13252,126417-127335-15185-7889-6430-132190-3154-12787,86426-12598-73591-15794-2359-28448-4901-11023,28248-15662-61289-13219-4659-28110-3050-15366,24643-9180-40958-19050-6144-36106-2021-3807,9498-7413-10710-4479-1016-7953-1437-4123,easy
360483-1458346-89972-120591-1453499-32503-339119-1241769,134647-348273-91265-62740-710740-25882-75213-826283,6421-106918-79820-9185-276684-8139-13252-46806,127335-15185-7889-6430-132190-3154-12787-42341,12598-73591-15794-2359-28448-4901-11023-22113,15662-61289-13219-4659-28110-3050-15366-42528,9180-40958-19050-6144-36106-2021-3807-47723,7413-10710-4479-1016-7953-1437-4123-5729,easy
1458346-89972-120591-1453499-32503-339119-1241769-218805,348273-91265-62740-710740-25882-75213-826283-60204,106918-79820-9185-276684-8139-13252-46806-3447,15185-7889-6430-132190-3154-12787-42341-36090,73591-15794-2359-28448-4901-11023-22113-24797,61289-13219-4659-28110-3050-15366-42528-18217,40958-19050-6144-36106-2021-3807-47723-5977,10710-4479-1016-7953-1437-4123-5729-1378,easy
89972-120591-1453499-32503-339119-1241769-218805-1138996,91265-62740-710740-25882-75213-826283-60204-26673,79820-9185-276684-8139-13252-46806-3447-11281,7889-6430-132190-3154-12787-42341-36090-5139,15794-2359-28448-4901-11023-22113-24797-8622,13219-4659-28110-3050-15366-42528-18217-24885,19050-6144-36106-2021-3807-47723-5977-11231,4479-1016-7953-1437-4123-5729-1378-1404,easy
120591-1453499-32503-339119-1241769-218805-1138996-1356246,62740-710740-25882-75213-826283-60204-26673-82357,9185-276684-8139-13252-46806-3447-11281-28059,6430-132190-3154-12787-42341-36090-5139-99375,2359-28448-4901-11023-22113-24797-8622-99183,4659-28110-3050-15366-42528-18217-24885-37366,6144-36106-2021-3807-47723-5977-11231-45543,1016-7953-1437-4123-5729-1378-1404-6577,hard
1453499-32503-339119-1241769-218805-1138996-1356246-1381329,710740-25882-75213-826283-60204-26673-82357-29714,276684-8139-13252-46806-3447-11281-28059-22525,132190-3154-12787-42341-36090-5139-99375-32093,28448-4901-11023-22113-24797-8622-99183-22423,28110-3050-15366-42528-18217-24885-37366-13139,36106-2021-3807-47723-5977-11231-45543-16350,7953-1437-4123-5729-1378-1404-6577-6118,easy
32503-339119-1241769-218805-1138996-1356246-1381329-823696,25882-75213-826283-60204-26673-82357-29714-120038,8139-13252-46806-3447-11281-28059-22525-32115,3154-12787-42341-36090-5139-99375-32093-7882,4901-11023-22113-24797-8622-99183-22423-21211,3050-15366-42528-18217-24885-37366-13139-11560,2021-3807-47723-5977-11231-45543-16350-47664,1437-4123-5729-1378-1404-6577-6118-4285,easy
339119-1241769-218805-1138996-1356246-1381329-823696-2113885,75213-826283-60204-26673-82357-29714-120038-351563,13252-46806-3447-11281-28059-22525-32115-201662,12787-42341-36090-5139-99375-32093-7882-187280,11023-22113-24797-8622-99183-22423-21211-53438,15366-42528-18217-24885-37366-13139-11560-52958,3807-47723-5977-11231-45543-16350-47664-51178,4123-5729-1378-1404-6577-6118-4285-24946,easy
1241769-218805-1138996-1356246-1381329-823696-2113885-46339,826283-60204-26673-82357-29714-120038-351563-163942,46806-3447-11281-28059-22525-32115-201662-21086,42341-36090-5139-99375-32093-7882-187280-34290,22113-24797-8622-99183-22423-21211-53438-7951,42528-18217-24885-37366-13139-11560-52958-25818,47723-5977-11231-45543-16350-47664-51178-13216,5729-1378-1404-6577-6118-4285-24946-3326,easy
218805-1138996-1356246-1381329-823696-2113885-46339-151802,60204-26673-82357-29714-120038-351563-163942-327454,3447-11281-28059-22525-32115-201662-21086-6204,36090-5139-99375-32093-7882-187280-34290-59288,24797-8622-99183-22423-21211-53438-7951-14418,18217-24885-37366-13139-11560-52958-25818-19875,5977-11231-45543-16350-47664-51178-13216-6395,1378-1404-6577-6118-4285-24946-3326-3149,easy
1138996-1356246-1381329-823696-2113885-46339-151802-301223,26673-82357-29714-120038-351563-163942-327454-208257,11281-28059-22525-32115-201662-21086-6204-73791,5139-99375-32093-7882-187280-34290-59288-66721,8622-99183-22423-21211-53438-7951-14418-34730,24885-37366-13139-11560-52958-25818-19875-11386,11231-45543-16350-47664-51178-13216-6395-22472,1404-6577-6118-4285-24946-3326-3149-6015,easy
1356246-1381329-823696-2113885-46339-151802-301223-337005,82357-29714-120038-351563-163942-327454-208257-247044,28059-22525-32115-201662-21086-6204-73791-44494,99375-32093-7882-187280-34290-59288-66721-35731,99183-22423-21211-53438-7951-14418-34730-8269,37366-13139-11560-52958-25818-19875-11386-19029,45543-16350-47664-51178-13216-6395-22472-21035,6577-6118-4285-24946-3326-3149-6015-3374,easy
1381329-823696-2113885-46339-151802-301223-337005-241789,29714-120038-351563-163942-327454-208257-247044-17286,22525-32115-201662-21086-6204-73791-44494-7376,32093-7882-187280-34290-59288-66721-35731-28435,22423-21211-53438-7951-14418-34730-8269-4689,13139-11560-52958-25818-19875-11386-19029-3544,16350-47664-51178-13216-6395-22472-21035-7324,6118-4285-24946-3326-3149-6015-3374-975,easy
823696-2113885-46339-151802-301223-337005-241789-2411429,120038-351563-163942-327454-208257-247044-17286-1673057,32115-201662-21086-6204-73791-44494-7376-369878,7882-187280-34290-59288-66721-35731-28435-433740,21211-53438-7951-14418-34730-8269-4689-141786,11560-52958-25818-19875-11386-19029-3544-249137,47664-51178-13216-6395-22472-21035-7324-762606,4285-24946-3326-3149-6015-3374-975-111108,easy
2113885-46339-151802-301223-337005-241789-2411429-209908,351563-163942-327454-208257-247044-17286-1673057-168706,201662-21086-6204-73791-44494-7376-369878-61369,187280-34290-59288-66721-35731-28435-433740-22740,53438-7951-14418-34730-8269-4689-141786-15851,52958-25818-19875-11386-19029-3544-249137-22308,51178-13216-6395-22472-21035-7324-762606-16471,24946-3326-3149-6015-3374-975-111108-6702,easy
46339-151802-301223-337005-241789-2411429-209908-1043827,163942-327454-208257-247044-17286-1673057-168706-1307362,21086-6204-73791-44494-7376-369878-61369-125081,34290-59288-66721-35731-28435-433740-22740-79366,7951-14418-34730-8269-4689-141786-15851-45357,25818-19875-11386-19029-3544-249137-22308-64579,13216-6395-22472-21035-7324-762606-16471-122824,3326-3149-6015-3374-975-111108-6702-22711,easy
151802-301223-337005-241789-2411429-209908-1043827-890086,327454-208257-247044-17286-1673057-168706-1307362-101534,6204-73791-44494-7376-369878-61369-125081-61012,59288-66721-35731-28435-433740-22740-79366-39096,14418-34730-8269-4689-141786-15851-45357-16226,19875-11386-19029-3544-249137-22308-64579-11968,6395-22472-21035-7324-762606-16471-122824-25316,3149-6015-3374-975-111108-6702-22711-8920,easy
301223-337005-241789-2411429-209908-1043827-890086-1818296,208257-247044-17286-1673057-168706-1307362-101534-122232,73791-44494-7376-369878-61369-125081-61012-27166,66721-35731-28435-433740-22740-79366-39096-18409,34730-8269-4689-141786-15851-45357-16226-22052,11386-19029-3544-249137-22308-64579-11968-10643,22472-21035-7324-762606-16471-122824-25316-48256,6015-3374-975-111108-6702-22711-8920-4779,hard
337005-241789-2411429-209908-1043827-890086-1818296-723254,247044-17286-1673057-168706-1307362-101534-122232-37569,44494-7376-369878-61369-125081-61012-27166-98811,35731-28435-433740-22740-79366-39096-18409-18627,8269-4689-141786-15851-45357-16226-22052-15716,19029-3544-249137-22308-64579-11968-10643-18767,21035-7324-762606-16471-122824-25316-48256-26660,3374-975-111108-6702-22711-8920-4779-5386,easy
241789-2411429-209908-1043827-890086-1818296-723254-2304651,17286-1673057-168706-1307362-101534-122232-37569-405989,7376-369878-61369-125081-61012-27166-98811-55965,28435-433740-22740-79366-39096-18409-18627-70751,4689-141786-15851-45357-16226-22052-15716-42258,3544-249137-22308-64579-11968-10643-18767-58588,7324-762606-16471-122824-25316-48256-26660-76159,975-111108-6702-22711-8920-4779-5386-20745,easy
2411429-209908-1043827-890086-1818296-723254-2304651-694106,1673057-168706-1307362-101534-122232-37569-405989-109651,369878-61369-125081-61012-27166-98811-55965-200407,433740-22740-79366-39096-18409-18627-70751-31758,141786-15851-45357-16226-22052-15716-42258-11402,249137-22308-64579-11968-10643-18767-58588-21426,762606-16471-122824-25316-48256-26660-76159-19104,111108-6702-22711-8920-4779-5386-20745-20463,easy
209908-1043827-890086-1818296-723254-2304651-694106-378960,168706-1307362-101534-122232-37569-405989-109651-49107,61369-125081-61012-27166-98811-55965-200407-26340,22740-79366-39096-18409-18627-70751-31758-6309,15851-45357-16226-22052-15716-42258-11402-24706,22308-64579-11968-10643-18767-58588-21426-9497,16471-122824-25316-48256-26660-76159-19104-57977,6702-22711-8920-4779-5386-20745-20463-5185,easy
1043827-890086-1818296-723254-2304651-694106-378960-657275,1307362-101534-122232-37569-405989-109651-49107-181015,125081-61012-27166-98811-55965-200407-26340-132398,79366-39096-18409-18627-70751-31758-6309-59589,45357-16226-22052-15716-42258-11402-24706-10386,64579-11968-10643-18767-58588-21426-9497-23110,122824-25316-48256-26660-76159-19104-57977-45197,22711-8920-4779-5386-20745-20463-5185-6642,hard
890086-1818296-723254-2304651-694106-378960-657275-112010,101534-122232-37569-405989-109651-49107-181015-20082,61012-27166-98811-55965-200407-26340-132398-7494,39096-18409-18627-70751-31758-6309-59589-8736,16226-22052-15716-42258-11402-24706-10386-8608,11968-10643-18767-58588-21426-9497-23110-4932,25316-48256-26660-76159-19104-57977-45197-4008,8920-4779-5386-20745-20463-5185-6642-1747,easy
1818296-723254-2304651-694106-378960-657275-112010-345434,122232-37569-405989-109651-49107-181015-20082-18663,27166-98811-55965-200407-26340-132398-7494-14964,18409-18627-70751-31758-6309-59589-8736-22154,22052-15716-42258-11402-24706-10386-8608-6168,10643-18767-58588-21426-9497-23110-4932-8473,48256-26660-76159-19104-57977-45197-4008-6756,4779-5386-20745-20463-5185-6642-1747-2582,easy
723254-2304651-694106-378960-657275-112010-345434-214950,37569-405989-109651-49107-181015-20082-18663-109117,98811-55965-200407-26340-132398-7494-14964-49272,18627-70751-31758-6309-59589-8736-22154-44902,15716-42258-11402-24706-10386-8608-6168-19755,18767-58588-21426-9497-23110-4932-8473-6731,26660-76159-19104-57977-45197-4008-6756-22799,5386-20745-20463-5185-6642-1747-2582-8166,easy
2304651-694106-378960-657275-112010-345434-214950-975597,405989-109651-49107-181015-20082-18663-109117-120994,55965-200407-26340-132398-7494-14964-49272-3021,70751-31758-6309-59589-8736-22154-44902-22860,42258-11402-24706-10386-8608-6168-19755-15216,58588-21426-9497-23110-4932-8473-6731-47098,76159-19104-57977-45197-4008-6756-22799-13313,20745-20463-5185-6642-1747-2582-8166-6687,easy
694106-378960-657275-112010-345434-214950-975597-152232,109651-49107-181015-20082-18663-109117-120994-37317,200407-26340-132398-7494-14964-49272-3021-2181,31758-6309-59589-8736-22154-44902-22860-10410,11402-24706-10386-8608-6168-19755-15216-4380,21426-9497-23110-4932-8473-6731-47098-4736,19104-57977-45197-4008-6756-22799-13313-6041,20463-5185-6642-1747-2582-8166-6687-4541,easy
378960-657275-112010-345434-214950-975597-152232-1057637,49107-181015-20082-18663-109117-120994-37317-312426,26340-132398-7494-14964-49272-3021-2181-372631,6309-59589-8736-22154-44902-22860-10410-113830,24706-10386-8608-6168-19755-15216-4380-96471,9497-23110-4932-8473-6731-47098-4736-97083,57977-45197-4008-6756-22799-13313-6041-114762,5185-6642-1747-2582-8166-6687-4541-48943,easy
657275-112010-345434-214950-975597-152232-1057637-109741,181015-20082-18663-109117-120994-37317-312426-52626,132398-7494-14964-49272-3021-2181-372631-7514,59589-8736-22154-44902-22860-10410-113830-12314,10386-8608-6168-19755-15216-4380-96471-3859,23110-4932-8473-6731-47098-4736-97083-7002,45197-4008-6756-22799-13313-6041-114762-4404,6642-1747-2582-8166-6687-4541-48943-3465,easy
112010-345434-214950-975597-152232-1057637-109741-192480,20082-18663-109117-120994-37317-312426-52626-45262,7494-14964-49272-3021-2181-372631-7514-11044,8736-22154-44902-22860-10410-113830-12314-6483,8608-6168-19755-15216-4380-96471-3859-5929,4932-8473-6731-47098-4736-97083-7002-5598,4008-6756-22799-13313-6041-114762-4404-3894,1747-2582-8166-6687-4541-48943-3465-4101,easy
345434-214950-975597-152232-1057637-109741-192480-793535,18663-109117-120994-37317-312426-52626-45262-94066,14964-49272-3021-2181-372631-7514-11044-98306,22154-44902-22860-10410-113830-12314-6483-25217,6168-19755-15216-4380-96471-3859-5929-6306,8473-6731-47098-4736-97083-7002-5598-9006,6756-22799-13313-6041-114762-4404-3894-43989,2582-8166-6687-4541-48943-3465-4101-7291,easy
214950-975597-152232-1057637-109741-192480-793535-292872,109117-120994-37317-312426-52626-45262-94066-150399,49272-3021-2181-372631-7514-11044-98306-96981,44902-22860-10410-113830-12314-6483-25217-49906,19755-15216-4380-96471-3859-5929-6306-7919,6731-47098-4736-97083-7002-5598-9006-12459,22799-13313-6041-114762-4404-3894-43989-17924,8166-6687-4541-48943-3465-4101-7291-14306,easy
975597-152232-1057637-109741-192480-793535-292872-341912,120994-37317-312426-52626-45262-94066-150399-101108,3021-2181-372631-7514-11044-98306-96981-49442,22860-10410-113830-12314-6483-25217-49906-62825,15216-4380-96471-3859-5929-6306-7919-16064,47098-4736-97083-7002-5598-9006-12459-41565,13313-6041-114762-4404-3894-43989-17924-20961,6687-4541-48943-3465-4101-7291-14306-12122,easy
152232-1057637-109741-192480-793535-292872-341912-660891,37317-312426-52626-45262-94066-150399-101108-33807,2181-372631-7514-11044-98306-96981-49442-5225,10410-113830-12314-6483-25217-49906-62825-6530,4380-96471-3859-5929-6306-7919-16064-4346,4736-97083-7002-5598-9006-12459-41565-3579,6041-114762-4404-3894-43989-17924-20961-1174,4541-48943-3465-4101-7291-14306-12122-817,easy
1057637-109741-192480-793535-292872-341912-660891-1062953,312426-52626-45262-94066-150399-101108-33807-194746,372631-7514-11044-98306-96981-49442-5225-92699,113830-12314-6483-25217-49906-62825-6530-242149,96471-3859-5929-6306-7919-16064-4346-55361,97083-7002-5598-9006-12459-41565-3579-14475,114762-4404-3894-43989-17924-20961-1174-17494,48943-3465-4101-7291-14306-12122-817-15818,easy
109741-192480-793535-292872-341912-660891-1062953-382459,52626-45262-94066-150399-101108-33807-194746-84009,7514-11044-98306-96981-49442-5225-92699-45469,12314-6483-25217-49906-62825-6530-242149-15820,3859-5929-6306-7919-16064-4346-55361-5845,7002-5598-9006-12459-41565-3579-14475-4633,4404-3894-43989-17924-20961-1174-17494-11736,3465-4101-7291-14306-12122-817-15818-1408,easy
192480-793535-292872-341912-660891-1062953-382459-510730,45262-94066-150399-101108-33807-194746-84009-79080,11044-98306-96981-49442-5225-92699-45469-14282,6483-25217-49906-62825-6530-242149-15820-22610,5929-6306-7919-16064-4346-55361-5845-16804,5598-9006-12459-41565-3579-14475-4633-19524,3894-43989-17924-20961-1174-17494-11736-4349,4101-7291-14306-12122-817-15818-1408-2850,hard
793535-292872-341912-660891-1062953-382459-510730-547351,94066-150399-101108-33807-194746-84009-79080-181453,98306-96981-49442-5225-92699-45469-14282-133693,25217-49906-62825-6530-242149-15820-22610-120406,6306-7919-16064-4346-55361-5845-16804-85565,9006-12459-41565-3579-14475-4633-19524-19936,43989-17924-20961-1174-17494-11736-4349-26511,7291-14306-12122-817-15818-1408-2850-8849,easy
292872-341912-660891-1062953-382459-510730-547351-2253334,150399-101108-33807-194746-84009-79080-181453-392512,96981-49442-5225-92699-45469-14282-133693-102964,49906-62825-6530-242149-15820-22610-120406-34845,7919-16064-4346-55361-5845-16804-85565-19791,12459-41565-3579-14475-4633-19524-19936-41439,17924-20961-1174-17494-11736-4349-26511-39258,14306-12122-817-15818-1408-2850-8849-8379,easy
341912-660891-1062953-382459-510730-547351-2253334-156920,101108-33807-194746-84009-79080-181453-392512-66375,49442-5225-92699-45469-14282-133693-102964-21702,62825-6530-242149-15820-22610-120406-34845-46228,16064-4346-55361-5845-16804-85565-19791-9416,41565-3579-14475-4633-19524-19936-41439-7067,20961-1174-17494-11736-4349-26511-39258-9631,12122-817-15818-1408-2850-8849-8379-1632,easy
660891-1062953-382459-510730-547351-2253334-156920-338849,33807-194746-84009-79080-181453-392512-66375-134684,5225-92699-45469-14282-133693-102964-21702-8132,6530-242149-15820-22610-120406-34845-46228-18250,4346-55361-5845-16804-85565-19791-9416-14032,3579-14475-4633-19524-19936-41439-7067-6829,1174-17494-11736-4349-26511-39258-9631-5229,817-15818-1408-2850-8849-8379-1632-4707,easy
1062953-382459-510730-547351-2253334-156920-338849-160803,194746-84009-79080-181453-392512-66375-134684-149052,92699-45469-14282-133693-102964-21702-8132-6369,242149-15820-22610-120406-34845-46228-18250-30872,55361-5845-16804-85565-19791-9416-14032-22824,14475-4633-19524-19936-41439-7067-6829-6845,17494-11736-4349-26511-39258-9631-5229-5474,15818-1408-2850-8849-8379-1632-4707-1029,easy
382459-510730-547351-2253334-156920-338849-160803-1861497,84009-79080-181453-392512-66375-134684-149052-363378,45469-14282-133693-102964-21702-8132-6369-321266,15820-22610-120406-34845-46228-18250-30872-160575,5845-16804-85565-19791-9416-14032-22824-45843,4633-19524-19936-41439-7067-6829-6845-43911,11736-4349-26511-39258-9631-5229-5474-24010,1408-2850-8849-8379-1632-4707-1029-10703,easy
510730-547351-2253334-156920-338849-160803-1861497-463208,79080-181453-392512-66375-134684-149052-363378-40883,14282-133693-102964-21702-8132-6369-321266-15626,22610-120406-34845-46228-18250-30872-160575-6609,16804-85565-19791-9416-14032-22824-45843-22910,19524-19936-41439-7067-6829-6845-43911-6626,4349-26511-39258-9631-5229-5474-24010-8790,2850-8849-8379-1632-4707-1029-10703-1317,easy
547351-2253334-156920-338849-160803-1861497-463208-229824,181453-392512-66375-134684-149052-363378-40883-156462,133693-102964-21702-8132-6369-321266-15626-35644,120406-34845-46228-18250-30872-160575-6609-33311,85565-19791-9416-14032-22824-45843-22910-8020,19936-41439-7067-6829-6845-43911-6626-11422,26511-39258-9631-5229-5474-24010-8790-4072,8849-8379-1632-4707-1029-10703-1317-1322,easy
2253334-156920-338849-160803-1861497-463208-229824-238225,392512-66375-134684-149052-363378-40883-156462-69171,102964-21702-8132-6369-321266-15626-35644-7211,34845-46228-18250-30872-160575-6609-33311-52083,19791-9416-14032-22824-45843-22910-8020-6491,41439-7067-6829-6845-43911-6626-11422-6238,39258-9631-5229-5474-24010-8790-4072-4825,8379-1632-4707-1029-10703-1317-1322-2809,easy
156920-338849-160803-1861497-463208-229824-238225-616335,66375-134684-149052-363378-40883-156462-69171-1142995,21702-8132-6369-321266-15626-35644-7211-435047,46228-18250-30872-160575-6609-33311-52083-288144,9416-14032-22824-45843-22910-8020-6491-273310,7067-6829-6845-43911-6626-11422-6238-208464,9631-5229-5474-24010-8790-4072-4825-69647,1632-4707-1029-10703-1317-1322-2809-66430,easy
338849-160803-1861497-463208-229824-238225-616335-113985,134684-149052-363378-40883-156462-69171-1142995-46364,8132-6369-321266-15626-35644-7211-435047-21412,18250-30872-160575-6609-33311-52083-288144-27559,14032-22824-45843-22910-8020-6491-273310-21309,6829-6845-43911-6626-11422-6238-208464-10780,5229-5474-24010-8790-4072-4825-69647-7172,4707-1029-10703-1317-1322-2809-66430-3048,easy
160803-1861497-463208-229824-238225-616335-113985-1792806,149052-363378-40883-156462-69171-1142995-46364-681155,6369-321266-15626-35644-7211-435047-21412-85823,30872-160575-6609-33311-52083-288144-27559-85585,22824-45843-22910-8020-6491-273310-21309-32811,6845-43911-6626-11422-6238-208464-10780-41629,5474-24010-8790-4072-4825-69647-7172-23512,1029-10703-1317-1322-2809-66430-3048-4729,easy
1861497-463208-229824-238225-616335-113985-1792806-953473,363378-40883-156462-69171-1142995-46364-681155-47726,321266-15626-35644-7211-435047-21412-85823-8137,160575-6609-33311-52083-288144-27559-85585-8112,45843-22910-8020-6491-273310-21309-32811-23298,43911-6626-11422-6238-208464-10780-41629-12512,24010-8790-4072-4825-69647-7172-23512-4963,10703-1317-1322-2809-66430-3048-4729-1910,easy
463208-229824-238225-616335-113985-1792806-953473-1846827,40883-156462-69171-1142995-46364-681155-47726-462820,15626-35644-7211-435047-21412-85823-8137-432887,6609-33311-52083-288144-27559-85585-8112-266960,22910-8020-6491-273310-21309-32811-23298-325046,6626-11422-6238-208464-10780-41629-12512-120619,8790-4072-4825-69647-7172-23512-4963-67255,1317-1322-2809-66430-3048-4729-1910-46618,easy
229824-238225-616335-113985-1792806-953473-1846827-1083190,156462-69171-1142995-46364-681155-47726-462820-121917,35644-7211-435047-21412-85823-8137-432887-88074,33311-52083-288144-27559-85585-8112-266960-25130,8020-6491-273310-21309-32811-23298-325046-61420,11422-6238-208464-10780-41629-12512-120619-46781,4072-4825-69647-7172-23512-4963-67255-40627,1322-2809-66430-3048-4729-1910-46618-5360,easy
238225-616335-113985-1792806-953473-1846827-1083190-341771,69171-1142995-46364-681155-47726-462820-121917-84930,7211-435047-21412-85823-8137-432887-88074-20355,52083-288144-27559-85585-8112-266960-25130-13567,6491-273310-21309-32811-23298-325046-61420-25825,6238-208464-10780-41629-12512-120619-46781-4921,4825-69647-7172-23512-4963-67255-40627-4514,2809-66430-3048-4729-1910-46618-5360-1407,easy
616335-113985-1792806-953473-1846827-1083190-341771-551432,1142995-46364-681155-47726-462820-121917-84930-98161,435047-21412-85823-8137-432887-88074-20355-12204,288144-27559-85585-8112-266960-25130-13567-35189,273310-21309-32811-23298-325046-61420-25825-16435,208464-10780-41629-12512-120619-46781-4921-9251,69647-7172-23512-4963-67255-40627-4514-12248,66430-3048-4729-1910-46618-5360-1407-2440,easy
113985-1792806-953473-1846827-1083190-341771-551432-211765,46364-681155-47726-462820-121917-84930-98161-79137,21412-85823-8137-432887-88074-20355-12204-18525,27559-85585-8112-266960-25130-13567-35189-23733,21309-32811-23298-325046-61420-25825-16435-10435,10780-41629-12512-120619-46781-4921-9251-10458,7172-23512-4963-67255-40627-4514-12248-5810,3048-4729-1910-46618-5360-1407-2440-2029,easy
1792806-953473-1846827-1083190-341771-551432-211765-2106143,681155-47726-462820-121917-84930-98161-79137-163314,85823-8137-432887-88074-20355-12204-18525-182847,85585-8112-266960-25130-13567-35189-23733-145367,32811-23298-325046-61420-25825-16435-10435-12732,41629-12512-120619-46781-4921-9251-10458-16729,23512-4963-67255-40627-4514-12248-5810-41776,4729-1910-46618-5360-1407-2440-2029-8376,easy
953473-1846827-1083190-341771-551432-211765-2106143-2666793,47726-462820-121917-84930-98161-79137-163314-279178,8137-432887-88074-20355-12204-18525-182847-76650,8112-266960-25130-13567-35189-23733-145367-185664,23298-325046-61420-25825-16435-10435-12732-35375,12512-120619-46781-4921-9251-10458-16729-39844,4963-67255-40627-4514-12248-5810-41776-15873,1910-46618-5360-1407-2440-2029-8376-2799,easy
1846827-1083190-341771-551432-211765-2106143-2666793-3543162,462820-121917-84930-98161-79137-163314-279178-460889,432887-88074-20355-12204-18525-182847-76650-115134,266960-25130-13567-35189-23733-145367-185664-86777,325046-61420-25825-16435-10435-12732-35375-45162,120619-46781-4921-9251-10458-16729-39844-21986,67255-40627-4514-12248-5810-41776-15873-23376,46618-5360-1407-2440-2029-8376-2799-6563,easy
1083190-341771-551432-211765-2106143-2666793-3543162-1967225,121917-84930-98161-79137-163314-279178-460889-555087,88074-20355-12204-18525-182847-76650-115134-145894,25130-13567-35189-23733-145367-185664-86777-110180,61420-25825-16435-10435-12732-35375-45162-26725,46781-4921-9251-10458-16729-39844-21986-45884,40627-4514-12248-5810-41776-15873-23376-19179,5360-1407-2440-2029-8376-2799-6563-9570,easy
