delta,midgamma,lowgamma,theta,highalpha,lowalpha,highbeta,lowbeta,state
1059924-170874-289517-199880-213161-17155-26710-58660,30629-14374-43048-228228-9302-10846-19998-18296,5345-1823-10483-30044-5767-12291-10775-5097,6401-1347-5663-9438-2516-2711-5221-5630,2837-796-4123-9457-2101-12116-1582-3297,3966-475-3971-5107-2319-4827-1299-2120,1171-306-8532-3016-1184-3677-1453-1315,948-183-6506-3126-605-3411-1429-1326,hard
170874-289517-199880-213161-17155-26710-58660-293635,14374-43048-228228-9302-10846-19998-18296-4844,1823-10483-30044-5767-12291-10775-5097-2258,1347-5663-9438-2516-2711-5221-5630-3502,796-4123-9457-2101-12116-1582-3297-1411,475-3971-5107-2319-4827-1299-2120-1091,306-8532-3016-1184-3677-1453-1315-125,183-6506-3126-605-3411-1429-1326-303,easy
289517-199880-213161-17155-26710-58660-293635-55851,43048-228228-9302-10846-19998-18296-4844-32599,10483-30044-5767-12291-10775-5097-2258-1278,5663-9438-2516-2711-5221-5630-3502-11744,4123-9457-2101-12116-1582-3297-1411-1947,3971-5107-2319-4827-1299-2120-1091-2607,8532-3016-1184-3677-1453-1315-125-1431,6506-3126-605-3411-1429-1326-303-379,easy
199880-213161-17155-26710-58660-293635-55851-316365,228228-9302-10846-19998-18296-4844-32599-37753,30044-5767-12291-10775-5097-2258-1278-9424,9438-2516-2711-5221-5630-3502-11744-8995,9457-2101-12116-1582-3297-1411-1947-6656,5107-2319-4827-1299-2120-1091-2607-7382,3016-1184-3677-1453-1315-125-1431-2815,3126-605-3411-1429-1326-303-379-3356,easy
213161-17155-26710-58660-293635-55851-316365-59752,9302-10846-19998-18296-4844-32599-37753-12430,5767-12291-10775-5097-2258-1278-9424-2733,2516-2711-5221-5630-3502-11744-8995-1850,2101-12116-1582-3297-1411-1947-6656-1713,2319-4827-1299-2120-1091-2607-7382-1101,1184-3677-1453-1315-125-1431-2815-555,605-3411-1429-1326-303-379-3356-811,easy
17155-26710-58660-293635-55851-316365-59752-7239,10846-19998-18296-4844-32599-37753-12430-5886,12291-10775-5097-2258-1278-9424-2733-6334,2711-5221-5630-3502-11744-8995-1850-5667,12116-1582-3297-1411-1947-6656-1713-4113,4827-1299-2120-1091-2607-7382-1101-8598,3677-1453-1315-125-1431-2815-555-2787,3411-1429-1326-303-379-3356-811-1502,easy
26710-58660-293635-55851-316365-59752-7239-106072,19998-18296-4844-32599-37753-12430-5886-38920,10775-5097-2258-1278-9424-2733-6334-1731,5221-5630-3502-11744-8995-1850-5667-4476,1582-3297-1411-1947-6656-1713-4113-1183,1299-2120-1091-2607-7382-1101-8598-967,1453-1315-125-1431-2815-555-2787-887,1429-1326-303-379-3356-811-1502-867,easy
58660-293635-55851-316365-59752-7239-106072-528752,18296-4844-32599-37753-12430-5886-38920-35606,5097-2258-1278-9424-2733-6334-1731-9768,5630-3502-11744-8995-1850-5667-4476-6648,3297-1411-1947-6656-1713-4113-1183-3822,2120-1091-2607-7382-1101-8598-967-5327,1315-125-1431-2815-555-2787-887-6509,1326-303-379-3356-811-1502-867-1888,hard
1216458-48912-61025-78450-280555-38055-460975-18483,27041-27031-34480-21582-11525-34333-26766-13219,36357-12648-3993-1126-2008-11781-28589-4995,6772-15336-4837-6114-2866-2367-11091-13705,10658-9913-6610-8253-3921-18447-28782-6042,11542-13510-3575-2022-2048-7280-8349-6960,14214-11525-1284-2795-1625-18335-7778-5903,1971-7055-2157-560-1002-2898-7527-4864,hard
48912-61025-78450-280555-38055-460975-18483-1219942,27031-34480-21582-11525-34333-26766-13219-99256,12648-3993-1126-2008-11781-28589-4995-59018,15336-4837-6114-2866-2367-11091-13705-4279,9913-6610-8253-3921-18447-28782-6042-10339,13510-3575-2022-2048-7280-8349-6960-11270,11525-1284-2795-1625-18335-7778-5903-1086,7055-2157-560-1002-2898-7527-4864-1483,easy
2007409-67397-174234-1077463-272315-1027771-1437065-1620416,378110-23247-6981-39781-25411-93011-27495-152918,30706-5934-1923-15077-4148-14425-17236-56275,23552-3309-2226-6574-3526-8584-3561-25060,51985-3246-4136-3966-7264-17973-2935-21618,12408-4381-1323-2434-2093-4153-4125-18470,13410-1880-623-977-1137-1854-3571-17495,3470-1857-266-407-743-1789-943-5191,hard
67397-174234-1077463-272315-1027771-1437065-1620416-879032,23247-6981-39781-25411-93011-27495-152918-50852,5934-1923-15077-4148-14425-17236-56275-9495,3309-2226-6574-3526-8584-3561-25060-9473,3246-4136-3966-7264-17973-2935-21618-8527,4381-1323-2434-2093-4153-4125-18470-4856,1880-623-977-1137-1854-3571-17495-1967,1857-266-407-743-1789-943-5191-1850,easy
174234-1077463-272315-1027771-1437065-1620416-879032-1476531,6981-39781-25411-93011-27495-152918-50852-87211,1923-15077-4148-14425-17236-56275-9495-21007,2226-6574-3526-8584-3561-25060-9473-55324,4136-3966-7264-17973-2935-21618-8527-10498,1323-2434-2093-4153-4125-18470-4856-13465,623-977-1137-1854-3571-17495-1967-6174,266-407-743-1789-943-5191-1850-5943,hard
1077463-272315-1027771-1437065-1620416-879032-1476531-102712,39781-25411-93011-27495-152918-50852-87211-14922,15077-4148-14425-17236-56275-9495-21007-22695,6574-3526-8584-3561-25060-9473-55324-3446,3966-7264-17973-2935-21618-8527-10498-1514,2434-2093-4153-4125-18470-4856-13465-3948,977-1137-1854-3571-17495-1967-6174-3518,407-743-1789-943-5191-1850-5943-583,easy
1659615-73261-321930-227792-1502552-117766-49241-43960,88347-43740-207311-73764-82627-44562-9039-14532,24437-13743-17481-11498-6802-12999-14765-2018,8295-2116-17396-14420-11571-18240-5439-3902,3832-2141-11977-7548-8539-10260-6444-3087,8896-3752-9812-3331-5848-14276-3738-1907,3403-2286-2133-1740-4759-2995-3256-555,1736-1750-4786-579-2164-6526-2603-521,hard
73261-321930-227792-1502552-117766-49241-43960-66425,43740-207311-73764-82627-44562-9039-14532-46096,13743-17481-11498-6802-12999-14765-2018-14883,2116-17396-14420-11571-18240-5439-3902-2102,2141-11977-7548-8539-10260-6444-3087-8974,3752-9812-3331-5848-14276-3738-1907-7691,2286-2133-1740-4759-2995-3256-555-4127,1750-4786-579-2164-6526-2603-521-2326,hard
321930-227792-1502552-117766-49241-43960-66425-120594,207311-73764-82627-44562-9039-14532-46096-40281,17481-11498-6802-12999-14765-2018-14883-1303,17396-14420-11571-18240-5439-3902-2102-1604,11977-7548-8539-10260-6444-3087-8974-1493,9812-3331-5848-14276-3738-1907-7691-2328,2133-1740-4759-2995-3256-555-4127-1506,4786-579-2164-6526-2603-521-2326-711,hard
227792-1502552-117766-49241-43960-66425-120594-814639,73764-82627-44562-9039-14532-46096-40281-17363,11498-6802-12999-14765-2018-14883-1303-11304,14420-11571-18240-5439-3902-2102-1604-8046,7548-8539-10260-6444-3087-8974-1493-6737,3331-5848-14276-3738-1907-7691-2328-1889,1740-4759-2995-3256-555-4127-1506-435,579-2164-6526-2603-521-2326-711-457,easy
1502552-117766-49241-43960-66425-120594-814639-58359,82627-44562-9039-14532-46096-40281-17363-15828,6802-12999-14765-2018-14883-1303-11304-3012,11571-18240-5439-3902-2102-1604-8046-4613,8539-10260-6444-3087-8974-1493-6737-4986,5848-14276-3738-1907-7691-2328-1889-6763,4759-2995-3256-555-4127-1506-435-5091,2164-6526-2603-521-2326-711-457-3380,hard
117766-49241-43960-66425-120594-814639-58359-87599,44562-9039-14532-46096-40281-17363-15828-32489,12999-14765-2018-14883-1303-11304-3012-2856,18240-5439-3902-2102-1604-8046-4613-2667,10260-6444-3087-8974-1493-6737-4986-1805,14276-3738-1907-7691-2328-1889-6763-2661,2995-3256-555-4127-1506-435-5091-2223,6526-2603-521-2326-711-457-3380-656,hard
49241-43960-66425-120594-814639-58359-87599-27137,9039-14532-46096-40281-17363-15828-32489-23997,14765-2018-14883-1303-11304-3012-2856-9839,5439-3902-2102-1604-8046-4613-2667-1140,6444-3087-8974-1493-6737-4986-1805-745,3738-1907-7691-2328-1889-6763-2661-1340,3256-555-4127-1506-435-5091-2223-1182,2603-521-2326-711-457-3380-656-895,easy
43960-66425-120594-814639-58359-87599-27137-45683,14532-46096-40281-17363-15828-32489-23997-11709,2018-14883-1303-11304-3012-2856-9839-1343,3902-2102-1604-8046-4613-2667-1140-4168,3087-8974-1493-6737-4986-1805-745-2179,1907-7691-2328-1889-6763-2661-1340-1462,555-4127-1506-435-5091-2223-1182-911,521-2326-711-457-3380-656-895-646,hard
66425-120594-814639-58359-87599-27137-45683-24673,46096-40281-17363-15828-32489-23997-11709-20513,14883-1303-11304-3012-2856-9839-1343-7781,2102-1604-8046-4613-2667-1140-4168-6075,8974-1493-6737-4986-1805-745-2179-4438,7691-2328-1889-6763-2661-1340-1462-3068,4127-1506-435-5091-2223-1182-911-1144,2326-711-457-3380-656-895-646-911,easy
120594-814639-58359-87599-27137-45683-24673-642440,40281-17363-15828-32489-23997-11709-20513-40396,1303-11304-3012-2856-9839-1343-7781-55096,1604-8046-4613-2667-1140-4168-6075-37351,1493-6737-4986-1805-745-2179-4438-11985,2328-1889-6763-2661-1340-1462-3068-7672,1506-435-5091-2223-1182-911-1144-5787,711-457-3380-656-895-646-911-1041,easy
814639-58359-87599-27137-45683-24673-642440-34287,17363-15828-32489-23997-11709-20513-40396-15086,11304-3012-2856-9839-1343-7781-55096-11051,8046-4613-2667-1140-4168-6075-37351-7030,6737-4986-1805-745-2179-4438-11985-7124,1889-6763-2661-1340-1462-3068-7672-3807,435-5091-2223-1182-911-1144-5787-6267,457-3380-656-895-646-911-1041-1841,easy
58359-87599-27137-45683-24673-642440-34287-47880,15828-32489-23997-11709-20513-40396-15086-3471,3012-2856-9839-1343-7781-55096-11051-7793,4613-2667-1140-4168-6075-37351-7030-2529,4986-1805-745-2179-4438-11985-7124-949,6763-2661-1340-1462-3068-7672-3807-2658,5091-2223-1182-911-1144-5787-6267-908,3380-656-895-646-911-1041-1841-742,easy
87599-27137-45683-24673-642440-34287-47880-327608,32489-23997-11709-20513-40396-15086-3471-156730,2856-9839-1343-7781-55096-11051-7793-1523,2667-1140-4168-6075-37351-7030-2529-5097,1805-745-2179-4438-11985-7124-949-6395,2661-1340-1462-3068-7672-3807-2658-8747,2223-1182-911-1144-5787-6267-908-4689,656-895-646-911-1041-1841-742-1844,hard
27137-45683-24673-642440-34287-47880-327608-65444,23997-11709-20513-40396-15086-3471-156730-41740,9839-1343-7781-55096-11051-7793-1523-12577,1140-4168-6075-37351-7030-2529-5097-7533,745-2179-4438-11985-7124-949-6395-3291,1340-1462-3068-7672-3807-2658-8747-1526,1182-911-1144-5787-6267-908-4689-980,895-646-911-1041-1841-742-1844-662,easy
45683-24673-642440-34287-47880-327608-65444-286115,11709-20513-40396-15086-3471-156730-41740-71336,1343-7781-55096-11051-7793-1523-12577-7993,4168-6075-37351-7030-2529-5097-7533-41178,2179-4438-11985-7124-949-6395-3291-17003,1462-3068-7672-3807-2658-8747-1526-4602,911-1144-5787-6267-908-4689-980-6374,646-911-1041-1841-742-1844-662-2839,hard
24673-642440-34287-47880-327608-65444-286115-13962,20513-40396-15086-3471-156730-41740-71336-9942,7781-55096-11051-7793-1523-12577-7993-23063,6075-37351-7030-2529-5097-7533-41178-37607,4438-11985-7124-949-6395-3291-17003-5183,3068-7672-3807-2658-8747-1526-4602-8960,1144-5787-6267-908-4689-980-6374-3210,911-1041-1841-742-1844-662-2839-3049,easy
642440-34287-47880-327608-65444-286115-13962-44731,40396-15086-3471-156730-41740-71336-9942-15023,55096-11051-7793-1523-12577-7993-23063-4712,37351-7030-2529-5097-7533-41178-37607-5592,11985-7124-949-6395-3291-17003-5183-7024,7672-3807-2658-8747-1526-4602-8960-2174,5787-6267-908-4689-980-6374-3210-1085,1041-1841-742-1844-662-2839-3049-1058,hard
34287-47880-327608-65444-286115-13962-44731-2556809,15086-3471-156730-41740-71336-9942-15023-576127,11051-7793-1523-12577-7993-23063-4712-59190,7030-2529-5097-7533-41178-37607-5592-19728,7124-949-6395-3291-17003-5183-7024-19783,3807-2658-8747-1526-4602-8960-2174-21177,6267-908-4689-980-6374-3210-1085-5555,1841-742-1844-662-2839-3049-1058-3468,hard
138160-129604-11194-24789-33554-46136-5069-84180,29500-22416-15422-23992-13587-12893-11731-28634,19069-20092-1812-19312-408-16348-20440-1559,7215-20694-1849-12117-4580-7635-19589-3744,4294-5367-3030-4670-2804-8320-9798-3279,3191-14474-1649-12989-1937-6938-7683-2152,2791-3300-1001-3939-736-3346-5242-1357,3311-6201-1047-2019-1516-3241-4864-506,hard
129604-11194-24789-33554-46136-5069-84180-1398910,22416-15422-23992-13587-12893-11731-28634-72465,20092-1812-19312-408-16348-20440-1559-9684,20694-1849-12117-4580-7635-19589-3744-5389,5367-3030-4670-2804-8320-9798-3279-2103,14474-1649-12989-1937-6938-7683-2152-7100,3300-1001-3939-736-3346-5242-1357-4167,6201-1047-2019-1516-3241-4864-506-1524,easy
11194-24789-33554-46136-5069-84180-1398910-330033,15422-23992-13587-12893-11731-28634-72465-122188,1812-19312-408-16348-20440-1559-9684-11485,1849-12117-4580-7635-19589-3744-5389-2767,3030-4670-2804-8320-9798-3279-2103-4469,1649-12989-1937-6938-7683-2152-7100-5523,1001-3939-736-3346-5242-1357-4167-1255,1047-2019-1516-3241-4864-506-1524-1592,hard
24789-33554-46136-5069-84180-1398910-330033-23540,23992-13587-12893-11731-28634-72465-122188-8904,19312-408-16348-20440-1559-9684-11485-2196,12117-4580-7635-19589-3744-5389-2767-3482,4670-2804-8320-9798-3279-2103-4469-2528,12989-1937-6938-7683-2152-7100-5523-2400,3939-736-3346-5242-1357-4167-1255-776,2019-1516-3241-4864-506-1524-1592-1402,hard
33554-46136-5069-84180-1398910-330033-23540-82386,13587-12893-11731-28634-72465-122188-8904-28263,408-16348-20440-1559-9684-11485-2196-1691,4580-7635-19589-3744-5389-2767-3482-1857,2804-8320-9798-3279-2103-4469-2528-899,1937-6938-7683-2152-7100-5523-2400-1036,736-3346-5242-1357-4167-1255-776-1198,1516-3241-4864-506-1524-1592-1402-635,easy
46136-5069-84180-1398910-330033-23540-82386-37874,12893-11731-28634-72465-122188-8904-28263-5853,16348-20440-1559-9684-11485-2196-1691-6088,7635-19589-3744-5389-2767-3482-1857-16026,8320-9798-3279-2103-4469-2528-899-5351,6938-7683-2152-7100-5523-2400-1036-11942,3346-5242-1357-4167-1255-776-1198-4831,3241-4864-506-1524-1592-1402-635-2758,hard
5069-84180-1398910-330033-23540-82386-37874-119478,11731-28634-72465-122188-8904-28263-5853-19506,20440-1559-9684-11485-2196-1691-6088-2480,19589-3744-5389-2767-3482-1857-16026-3757,9798-3279-2103-4469-2528-899-5351-2932,7683-2152-7100-5523-2400-1036-11942-1597,5242-1357-4167-1255-776-1198-4831-923,4864-506-1524-1592-1402-635-2758-800,easy
84180-1398910-330033-23540-82386-37874-119478-32480,28634-72465-122188-8904-28263-5853-19506-25425,1559-9684-11485-2196-1691-6088-2480-3115,3744-5389-2767-3482-1857-16026-3757-5207,3279-2103-4469-2528-899-5351-2932-2367,2152-7100-5523-2400-1036-11942-1597-3392,1357-4167-1255-776-1198-4831-923-1317,506-1524-1592-1402-635-2758-800-1286,easy
1398910-330033-23540-82386-37874-119478-32480-5158,72465-122188-8904-28263-5853-19506-25425-9647,9684-11485-2196-1691-6088-2480-3115-1005,5389-2767-3482-1857-16026-3757-5207-3061,2103-4469-2528-899-5351-2932-2367-1954,7100-5523-2400-1036-11942-1597-3392-3635,4167-1255-776-1198-4831-923-1317-2649,1524-1592-1402-635-2758-800-1286-993,easy
330033-23540-82386-37874-119478-32480-5158-10730,122188-8904-28263-5853-19506-25425-9647-13173,11485-2196-1691-6088-2480-3115-1005-3183,2767-3482-1857-16026-3757-5207-3061-8304,4469-2528-899-5351-2932-2367-1954-4158,5523-2400-1036-11942-1597-3392-3635-8632,1255-776-1198-4831-923-1317-2649-6287,1592-1402-635-2758-800-1286-993-7521,easy
23540-82386-37874-119478-32480-5158-10730-13157,8904-28263-5853-19506-25425-9647-13173-24391,2196-1691-6088-2480-3115-1005-3183-11221,3482-1857-16026-3757-5207-3061-8304-8724,2528-899-5351-2932-2367-1954-4158-6932,2400-1036-11942-1597-3392-3635-8632-4251,776-1198-4831-923-1317-2649-6287-6149,1402-635-2758-800-1286-993-7521-2259,easy
82386-37874-119478-32480-5158-10730-13157-4943,28263-5853-19506-25425-9647-13173-24391-17249,1691-6088-2480-3115-1005-3183-11221-8178,1857-16026-3757-5207-3061-8304-8724-16550,899-5351-2932-2367-1954-4158-6932-2843,1036-11942-1597-3392-3635-8632-4251-27748,1198-4831-923-1317-2649-6287-6149-5405,635-2758-800-1286-993-7521-2259-2553,easy
37874-119478-32480-5158-10730-13157-4943-71687,5853-19506-25425-9647-13173-24391-17249-22256,6088-2480-3115-1005-3183-11221-8178-3169,16026-3757-5207-3061-8304-8724-16550-2768,5351-2932-2367-1954-4158-6932-2843-877,11942-1597-3392-3635-8632-4251-27748-3145,4831-923-1317-2649-6287-6149-5405-617,2758-800-1286-993-7521-2259-2553-605,easy
119478-32480-5158-10730-13157-4943-71687-62267,19506-25425-9647-13173-24391-17249-22256-21726,2480-3115-1005-3183-11221-8178-3169-1796,3757-5207-3061-8304-8724-16550-2768-2347,2932-2367-1954-4158-6932-2843-877-4153,1597-3392-3635-8632-4251-27748-3145-2626,923-1317-2649-6287-6149-5405-617-1798,800-1286-993-7521-2259-2553-605-1078,hard
32480-5158-10730-13157-4943-71687-62267-279204,25425-9647-13173-24391-17249-22256-21726-296979,3115-1005-3183-11221-8178-3169-1796-27048,5207-3061-8304-8724-16550-2768-2347-35386,2367-1954-4158-6932-2843-877-4153-14896,3392-3635-8632-4251-27748-3145-2626-8059,1317-2649-6287-6149-5405-617-1798-4187,1286-993-7521-2259-2553-605-1078-6755,easy
5158-10730-13157-4943-71687-62267-279204-39631,9647-13173-24391-17249-22256-21726-296979-17318,1005-3183-11221-8178-3169-1796-27048-1716,3061-8304-8724-16550-2768-2347-35386-1843,1954-4158-6932-2843-877-4153-14896-452,3635-8632-4251-27748-3145-2626-8059-511,2649-6287-6149-5405-617-1798-4187-420,993-7521-2259-2553-605-1078-6755-656,easy
10730-13157-4943-71687-62267-279204-39631-49433,13173-24391-17249-22256-21726-296979-17318-22419,3183-11221-8178-3169-1796-27048-1716-3006,8304-8724-16550-2768-2347-35386-1843-4069,4158-6932-2843-877-4153-14896-452-1623,8632-4251-27748-3145-2626-8059-511-3321,6287-6149-5405-617-1798-4187-420-1768,7521-2259-2553-605-1078-6755-656-1543,easy
13157-4943-71687-62267-279204-39631-49433-1931,24391-17249-22256-21726-296979-17318-22419-6776,11221-8178-3169-1796-27048-1716-3006-1569,8724-16550-2768-2347-35386-1843-4069-837,6932-2843-877-4153-14896-452-1623-1447,4251-27748-3145-2626-8059-511-3321-1016,6149-5405-617-1798-4187-420-1768-1743,2259-2553-605-1078-6755-656-1543-796,easy
4943-71687-62267-279204-39631-49433-1931-56741,17249-22256-21726-296979-17318-22419-6776-9121,8178-3169-1796-27048-1716-3006-1569-2145,16550-2768-2347-35386-1843-4069-837-1397,2843-877-4153-14896-452-1623-1447-772,27748-3145-2626-8059-511-3321-1016-2531,5405-617-1798-4187-420-1768-1743-1435,2553-605-1078-6755-656-1543-796-1094,easy
71687-62267-279204-39631-49433-1931-56741-207489,22256-21726-296979-17318-22419-6776-9121-12880,3169-1796-27048-1716-3006-1569-2145-13866,2768-2347-35386-1843-4069-837-1397-4609,877-4153-14896-452-1623-1447-772-1330,3145-2626-8059-511-3321-1016-2531-3620,617-1798-4187-420-1768-1743-1435-800,605-1078-6755-656-1543-796-1094-1435,easy
62267-279204-39631-49433-1931-56741-207489-13870,21726-296979-17318-22419-6776-9121-12880-28353,1796-27048-1716-3006-1569-2145-13866-14378,2347-35386-1843-4069-837-1397-4609-2680,4153-14896-452-1623-1447-772-1330-2656,2626-8059-511-3321-1016-2531-3620-11628,1798-4187-420-1768-1743-1435-800-3519,1078-6755-656-1543-796-1094-1435-3734,easy
279204-39631-49433-1931-56741-207489-13870-14680,296979-17318-22419-6776-9121-12880-28353-10525,27048-1716-3006-1569-2145-13866-14378-3135,35386-1843-4069-837-1397-4609-2680-1903,14896-452-1623-1447-772-1330-2656-2163,8059-511-3321-1016-2531-3620-11628-1742,4187-420-1768-1743-1435-800-3519-1473,6755-656-1543-796-1094-1435-3734-1647,easy
39631-49433-1931-56741-207489-13870-14680-15913,17318-22419-6776-9121-12880-28353-10525-4285,1716-3006-1569-2145-13866-14378-3135-682,1843-4069-837-1397-4609-2680-1903-420,452-1623-1447-772-1330-2656-2163-1241,511-3321-1016-2531-3620-11628-1742-2315,420-1768-1743-1435-800-3519-1473-1797,656-1543-796-1094-1435-3734-1647-1414,easy
49433-1931-56741-207489-13870-14680-15913-19287,22419-6776-9121-12880-28353-10525-4285-10617,3006-1569-2145-13866-14378-3135-682-3159,4069-837-1397-4609-2680-1903-420-11983,1623-1447-772-1330-2656-2163-1241-4176,3321-1016-2531-3620-11628-1742-2315-7665,1768-1743-1435-800-3519-1473-1797-1535,1543-796-1094-1435-3734-1647-1414-2833,easy
1931-56741-207489-13870-14680-15913-19287-231252,6776-9121-12880-28353-10525-4285-10617-21398,1569-2145-13866-14378-3135-682-3159-4033,837-1397-4609-2680-1903-420-11983-12904,1447-772-1330-2656-2163-1241-4176-16938,1016-2531-3620-11628-1742-2315-7665-6351,1743-1435-800-3519-1473-1797-1535-5061,796-1094-1435-3734-1647-1414-2833-4870,easy
56741-207489-13870-14680-15913-19287-231252-61584,9121-12880-28353-10525-4285-10617-21398-17739,2145-13866-14378-3135-682-3159-4033-10015,1397-4609-2680-1903-420-11983-12904-18669,772-1330-2656-2163-1241-4176-16938-3412,2531-3620-11628-1742-2315-7665-6351-13519,1435-800-3519-1473-1797-1535-5061-4081,1094-1435-3734-1647-1414-2833-4870-2716,easy
207489-13870-14680-15913-19287-231252-61584-80325,12880-28353-10525-4285-10617-21398-17739-85290,13866-14378-3135-682-3159-4033-10015-17021,4609-2680-1903-420-11983-12904-18669-20481,1330-2656-2163-1241-4176-16938-3412-10686,3620-11628-1742-2315-7665-6351-13519-8084,800-3519-1473-1797-1535-5061-4081-4219,1435-3734-1647-1414-2833-4870-2716-3157,hard
13870-14680-15913-19287-231252-61584-80325-192107,28353-10525-4285-10617-21398-17739-85290-23307,14378-3135-682-3159-4033-10015-17021-13094,2680-1903-420-11983-12904-18669-20481-11170,2656-2163-1241-4176-16938-3412-10686-3958,11628-1742-2315-7665-6351-13519-8084-1637,3519-1473-1797-1535-5061-4081-4219-1151,3734-1647-1414-2833-4870-2716-3157-730,easy
14680-15913-19287-231252-61584-80325-192107-85147,10525-4285-10617-21398-17739-85290-23307-40287,3135-682-3159-4033-10015-17021-13094-3837,1903-420-11983-12904-18669-20481-11170-3143,2163-1241-4176-16938-3412-10686-3958-2908,1742-2315-7665-6351-13519-8084-1637-2787,1473-1797-1535-5061-4081-4219-1151-817,1647-1414-2833-4870-2716-3157-730-863,hard
15913-19287-231252-61584-80325-192107-85147-201102,4285-10617-21398-17739-85290-23307-40287-58551,682-3159-4033-10015-17021-13094-3837-18803,420-11983-12904-18669-20481-11170-3143-12401,1241-4176-16938-3412-10686-3958-2908-3358,2315-7665-6351-13519-8084-1637-2787-3679,1797-1535-5061-4081-4219-1151-817-2402,1414-2833-4870-2716-3157-730-863-811,easy
19287-231252-61584-80325-192107-85147-201102-2614449,10617-21398-17739-85290-23307-40287-58551-475725,3159-4033-10015-17021-13094-3837-18803-28239,11983-12904-18669-20481-11170-3143-12401-54081,4176-16938-3412-10686-3958-2908-3358-22368,7665-6351-13519-8084-1637-2787-3679-14385,1535-5061-4081-4219-1151-817-2402-6165,2833-4870-2716-3157-730-863-811-6992,easy
231252-61584-80325-192107-85147-201102-2614449-111336,21398-17739-85290-23307-40287-58551-475725-10158,4033-10015-17021-13094-3837-18803-28239-4227,12904-18669-20481-11170-3143-12401-54081-784,16938-3412-10686-3958-2908-3358-22368-1479,6351-13519-8084-1637-2787-3679-14385-722,5061-4081-4219-1151-817-2402-6165-442,4870-2716-3157-730-863-811-6992-227,easy
61584-80325-192107-85147-201102-2614449-111336-1015596,17739-85290-23307-40287-58551-475725-10158-75073,10015-17021-13094-3837-18803-28239-4227-32945,18669-20481-11170-3143-12401-54081-784-23336,3412-10686-3958-2908-3358-22368-1479-8552,13519-8084-1637-2787-3679-14385-722-7959,4081-4219-1151-817-2402-6165-442-7101,2716-3157-730-863-811-6992-227-2802,easy
80325-192107-85147-201102-2614449-111336-1015596-33971,85290-23307-40287-58551-475725-10158-75073-14285,17021-13094-3837-18803-28239-4227-32945-1734,20481-11170-3143-12401-54081-784-23336-2149,10686-3958-2908-3358-22368-1479-8552-3881,8084-1637-2787-3679-14385-722-7959-1976,4219-1151-817-2402-6165-442-7101-838,3157-730-863-811-6992-227-2802-1059,easy
192107-85147-201102-2614449-111336-1015596-33971-10032,23307-40287-58551-475725-10158-75073-14285-8494,13094-3837-18803-28239-4227-32945-1734-249,11170-3143-12401-54081-784-23336-2149-8521,3958-2908-3358-22368-1479-8552-3881-3474,1637-2787-3679-14385-722-7959-1976-17334,1151-817-2402-6165-442-7101-838-4147,730-863-811-6992-227-2802-1059-4751,hard
85147-201102-2614449-111336-1015596-33971-10032-75563,40287-58551-475725-10158-75073-14285-8494-47393,3837-18803-28239-4227-32945-1734-249-3400,3143-12401-54081-784-23336-2149-8521-6491,2908-3358-22368-1479-8552-3881-3474-3481,2787-3679-14385-722-7959-1976-17334-2434,817-2402-6165-442-7101-838-4147-1742,863-811-6992-227-2802-1059-4751-776,hard
201102-2614449-111336-1015596-33971-10032-75563-124799,58551-475725-10158-75073-14285-8494-47393-18569,18803-28239-4227-32945-1734-249-3400-14875,12401-54081-784-23336-2149-8521-6491-2602,3358-22368-1479-8552-3881-3474-3481-3643,3679-14385-722-7959-1976-17334-2434-1719,2402-6165-442-7101-838-4147-1742-962,811-6992-227-2802-1059-4751-776-853,easy
2614449-111336-1015596-33971-10032-75563-124799-123398,475725-10158-75073-14285-8494-47393-18569-15462,28239-4227-32945-1734-249-3400-14875-19875,54081-784-23336-2149-8521-6491-2602-6451,22368-1479-8552-3881-3474-3481-3643-8181,14385-722-7959-1976-17334-2434-1719-5126,6165-442-7101-838-4147-1742-962-6251,6992-227-2802-1059-4751-776-853-2566,easy
111336-1015596-33971-10032-75563-124799-123398-56579,10158-75073-14285-8494-47393-18569-15462-38025,4227-32945-1734-249-3400-14875-19875-4119,784-23336-2149-8521-6491-2602-6451-9644,1479-8552-3881-3474-3481-3643-8181-788,722-7959-1976-17334-2434-1719-5126-2166,442-7101-838-4147-1742-962-6251-1665,227-2802-1059-4751-776-853-2566-1524,easy
1015596-33971-10032-75563-124799-123398-56579-357675,75073-14285-8494-47393-18569-15462-38025-52529,32945-1734-249-3400-14875-19875-4119-12195,23336-2149-8521-6491-2602-6451-9644-31559,8552-3881-3474-3481-3643-8181-788-15261,7959-1976-17334-2434-1719-5126-2166-9808,7101-838-4147-1742-962-6251-1665-4480,2802-1059-4751-776-853-2566-1524-3081,easy
33971-10032-75563-124799-123398-56579-357675-19449,14285-8494-47393-18569-15462-38025-52529-9924,1734-249-3400-14875-19875-4119-12195-3355,2149-8521-6491-2602-6451-9644-31559-2347,3881-3474-3481-3643-8181-788-15261-2876,1976-17334-2434-1719-5126-2166-9808-2430,838-4147-1742-962-6251-1665-4480-752,1059-4751-776-853-2566-1524-3081-715,hard
