delta,midgamma,lowgamma,theta,highalpha,lowalpha,highbeta,lowbeta,state
251284-61020-66671-22041-29749-6729-66304-58820,57540-16356-12099-22930-6618-17855-12493-33065,13070-20173-24369-42111-24330-98888-50305-6840,5680-5469-14523-18930-21310-2809-17058-12820,5785-10515-11981-5446-17401-10863-9496-5732,7188-5316-6615-4634-3889-5187-10589-8449,3074-1971-1389-3066-2543-1504-3038-3144,1094-1395-618-2026-1602-1418-1016-1701,easy
61020-66671-22041-29749-6729-66304-58820-15729,16356-12099-22930-6618-17855-12493-33065-15673,20173-24369-42111-24330-98888-50305-6840-24022,5469-14523-18930-21310-2809-17058-12820-6236,10515-11981-5446-17401-10863-9496-5732-5911,5316-6615-4634-3889-5187-10589-8449-11507,1971-1389-3066-2543-1504-3038-3144-2301,1395-618-2026-1602-1418-1016-1701-1230,easy
66671-22041-29749-6729-66304-58820-15729-2242,12099-22930-6618-17855-12493-33065-15673-1764,24369-42111-24330-98888-50305-6840-24022-1488,14523-18930-21310-2809-17058-12820-6236-1886,11981-5446-17401-10863-9496-5732-5911-601,6615-4634-3889-5187-10589-8449-11507-1905,1389-3066-2543-1504-3038-3144-2301-841,618-2026-1602-1418-1016-1701-1230-195,easy
22041-29749-6729-66304-58820-15729-2242-12774,22930-6618-17855-12493-33065-15673-1764-7862,42111-24330-98888-50305-6840-24022-1488-26763,18930-21310-2809-17058-12820-6236-1886-19941,5446-17401-10863-9496-5732-5911-601-7606,4634-3889-5187-10589-8449-11507-1905-5399,3066-2543-1504-3038-3144-2301-841-3147,2026-1602-1418-1016-1701-1230-195-3347,easy
29749-6729-66304-58820-15729-2242-12774-22806,6618-17855-12493-33065-15673-1764-7862-1517,24330-98888-50305-6840-24022-1488-26763-5954,21310-2809-17058-12820-6236-1886-19941-1343,17401-10863-9496-5732-5911-601-7606-1249,3889-5187-10589-8449-11507-1905-5399-1931,2543-1504-3038-3144-2301-841-3147-175,1602-1418-1016-1701-1230-195-3347-443,easy
6729-66304-58820-15729-2242-12774-22806-5716,17855-12493-33065-15673-1764-7862-1517-6574,98888-50305-6840-24022-1488-26763-5954-7446,2809-17058-12820-6236-1886-19941-1343-46779,10863-9496-5732-5911-601-7606-1249-9112,5187-10589-8449-11507-1905-5399-1931-12737,1504-3038-3144-2301-841-3147-175-2078,1418-1016-1701-1230-195-3347-443-1223,easy
66304-58820-15729-2242-12774-22806-5716-11337,12493-33065-15673-1764-7862-1517-6574-5325,50305-6840-24022-1488-26763-5954-7446-78748,17058-12820-6236-1886-19941-1343-46779-10226,9496-5732-5911-601-7606-1249-9112-3624,10589-8449-11507-1905-5399-1931-12737-6031,3038-3144-2301-841-3147-175-2078-1810,1016-1701-1230-195-3347-443-1223-1092,easy
58820-15729-2242-12774-22806-5716-11337-28484,33065-15673-1764-7862-1517-6574-5325-16866,6840-24022-1488-26763-5954-7446-78748-14051,12820-6236-1886-19941-1343-46779-10226-4620,5732-5911-601-7606-1249-9112-3624-9690,8449-11507-1905-5399-1931-12737-6031-6504,3144-2301-841-3147-175-2078-1810-2874,1701-1230-195-3347-443-1223-1092-561,easy
15729-2242-12774-22806-5716-11337-28484-12698,15673-1764-7862-1517-6574-5325-16866-5230,24022-1488-26763-5954-7446-78748-14051-33872,6236-1886-19941-1343-46779-10226-4620-4075,5911-601-7606-1249-9112-3624-9690-12222,11507-1905-5399-1931-12737-6031-6504-6629,2301-841-3147-175-2078-1810-2874-3465,1230-195-3347-443-1223-1092-561-1204,easy
2242-12774-22806-5716-11337-28484-12698-56246,1764-7862-1517-6574-5325-16866-5230-10779,1488-26763-5954-7446-78748-14051-33872-26654,1886-19941-1343-46779-10226-4620-4075-2375,601-7606-1249-9112-3624-9690-12222-2752,1905-5399-1931-12737-6031-6504-6629-8901,841-3147-175-2078-1810-2874-3465-3211,195-3347-443-1223-1092-561-1204-1895,hard
12774-22806-5716-11337-28484-12698-56246-35722,7862-1517-6574-5325-16866-5230-10779-9026,26763-5954-7446-78748-14051-33872-26654-66806,19941-1343-46779-10226-4620-4075-2375-52576,7606-1249-9112-3624-9690-12222-2752-6195,5399-1931-12737-6031-6504-6629-8901-7561,3147-175-2078-1810-2874-3465-3211-2683,3347-443-1223-1092-561-1204-1895-1516,easy
22806-5716-11337-28484-12698-56246-35722-17483,1517-6574-5325-16866-5230-10779-9026-11119,5954-7446-78748-14051-33872-26654-66806-35201,1343-46779-10226-4620-4075-2375-52576-5567,1249-9112-3624-9690-12222-2752-6195-3547,1931-12737-6031-6504-6629-8901-7561-9165,175-2078-1810-2874-3465-3211-2683-1030,443-1223-1092-561-1204-1895-1516-1322,easy
5716-11337-28484-12698-56246-35722-17483-20143,6574-5325-16866-5230-10779-9026-11119-5059,7446-78748-14051-33872-26654-66806-35201-8703,46779-10226-4620-4075-2375-52576-5567-7709,9112-3624-9690-12222-2752-6195-3547-3386,12737-6031-6504-6629-8901-7561-9165-5446,2078-1810-2874-3465-3211-2683-1030-3863,1223-1092-561-1204-1895-1516-1322-1833,easy
11337-28484-12698-56246-35722-17483-20143-16770,5325-16866-5230-10779-9026-11119-5059-29272,78748-14051-33872-26654-66806-35201-8703-3298,10226-4620-4075-2375-52576-5567-7709-9036,3624-9690-12222-2752-6195-3547-3386-10718,6031-6504-6629-8901-7561-9165-5446-13349,1810-2874-3465-3211-2683-1030-3863-2022,1092-561-1204-1895-1516-1322-1833-1039,easy
28484-12698-56246-35722-17483-20143-16770-52282,16866-5230-10779-9026-11119-5059-29272-2447,14051-33872-26654-66806-35201-8703-3298-7528,4620-4075-2375-52576-5567-7709-9036-11757,9690-12222-2752-6195-3547-3386-10718-1370,6504-6629-8901-7561-9165-5446-13349-1769,2874-3465-3211-2683-1030-3863-2022-405,561-1204-1895-1516-1322-1833-1039-386,easy
12698-56246-35722-17483-20143-16770-52282-45779,5230-10779-9026-11119-5059-29272-2447-9075,33872-26654-66806-35201-8703-3298-7528-34266,4075-2375-52576-5567-7709-9036-11757-13998,12222-2752-6195-3547-3386-10718-1370-9900,6629-8901-7561-9165-5446-13349-1769-9047,3465-3211-2683-1030-3863-2022-405-2937,1204-1895-1516-1322-1833-1039-386-956,easy
56246-35722-17483-20143-16770-52282-45779-2643,10779-9026-11119-5059-29272-2447-9075-1237,26654-66806-35201-8703-3298-7528-34266-5116,2375-52576-5567-7709-9036-11757-13998-8524,2752-6195-3547-3386-10718-1370-9900-1487,8901-7561-9165-5446-13349-1769-9047-1586,3211-2683-1030-3863-2022-405-2937-994,1895-1516-1322-1833-1039-386-956-399,easy
35722-17483-20143-16770-52282-45779-2643-79628,9026-11119-5059-29272-2447-9075-1237-14791,66806-35201-8703-3298-7528-34266-5116-53111,52576-5567-7709-9036-11757-13998-8524-11489,6195-3547-3386-10718-1370-9900-1487-12386,7561-9165-5446-13349-1769-9047-1586-10413,2683-1030-3863-2022-405-2937-994-3543,1516-1322-1833-1039-386-956-399-1755,easy
17483-20143-16770-52282-45779-2643-79628-25098,11119-5059-29272-2447-9075-1237-14791-24565,35201-8703-3298-7528-34266-5116-53111-68208,5567-7709-9036-11757-13998-8524-11489-14424,3547-3386-10718-1370-9900-1487-12386-11205,9165-5446-13349-1769-9047-1586-10413-4125,1030-3863-2022-405-2937-994-3543-1832,1322-1833-1039-386-956-399-1755-2476,easy
20143-16770-52282-45779-2643-79628-25098-17048,5059-29272-2447-9075-1237-14791-24565-14868,8703-3298-7528-34266-5116-53111-68208-31158,7709-9036-11757-13998-8524-11489-14424-5152,3386-10718-1370-9900-1487-12386-11205-8284,5446-13349-1769-9047-1586-10413-4125-5430,3863-2022-405-2937-994-3543-1832-6773,1833-1039-386-956-399-1755-2476-1922,easy
16770-52282-45779-2643-79628-25098-17048-5205,29272-2447-9075-1237-14791-24565-14868-5946,3298-7528-34266-5116-53111-68208-31158-6960,9036-11757-13998-8524-11489-14424-5152-5607,10718-1370-9900-1487-12386-11205-8284-4666,13349-1769-9047-1586-10413-4125-5430-7801,2022-405-2937-994-3543-1832-6773-7139,1039-386-956-399-1755-2476-1922-1290,easy
52282-45779-2643-79628-25098-17048-5205-13500,2447-9075-1237-14791-24565-14868-5946-2832,7528-34266-5116-53111-68208-31158-6960-1906,11757-13998-8524-11489-14424-5152-5607-4442,1370-9900-1487-12386-11205-8284-4666-1342,1769-9047-1586-10413-4125-5430-7801-2543,405-2937-994-3543-1832-6773-7139-1517,386-956-399-1755-2476-1922-1290-228,easy
45779-2643-79628-25098-17048-5205-13500-15694,9075-1237-14791-24565-14868-5946-2832-4279,34266-5116-53111-68208-31158-6960-1906-12918,13998-8524-11489-14424-5152-5607-4442-13616,9900-1487-12386-11205-8284-4666-1342-11200,9047-1586-10413-4125-5430-7801-2543-5969,2937-994-3543-1832-6773-7139-1517-2482,956-399-1755-2476-1922-1290-228-2071,easy
2643-79628-25098-17048-5205-13500-15694-163119,1237-14791-24565-14868-5946-2832-4279-14485,5116-53111-68208-31158-6960-1906-12918-14147,8524-11489-14424-5152-5607-4442-13616-10890,1487-12386-11205-8284-4666-1342-11200-2733,1586-10413-4125-5430-7801-2543-5969-5899,994-3543-1832-6773-7139-1517-2482-1272,399-1755-2476-1922-1290-228-2071-1201,hard
79628-25098-17048-5205-13500-15694-163119-35376,14791-24565-14868-5946-2832-4279-14485-7573,53111-68208-31158-6960-1906-12918-14147-12934,11489-14424-5152-5607-4442-13616-10890-47386,12386-11205-8284-4666-1342-11200-2733-7386,10413-4125-5430-7801-2543-5969-5899-8174,3543-1832-6773-7139-1517-2482-1272-2416,1755-2476-1922-1290-228-2071-1201-1482,easy
25098-17048-5205-13500-15694-163119-35376-17984,24565-14868-5946-2832-4279-14485-7573-10117,68208-31158-6960-1906-12918-14147-12934-15631,14424-5152-5607-4442-13616-10890-47386-4158,11205-8284-4666-1342-11200-2733-7386-1186,4125-5430-7801-2543-5969-5899-8174-1397,1832-6773-7139-1517-2482-1272-2416-431,2476-1922-1290-228-2071-1201-1482-320,easy
17048-5205-13500-15694-163119-35376-17984-20975,14868-5946-2832-4279-14485-7573-10117-20756,31158-6960-1906-12918-14147-12934-15631-33214,5152-5607-4442-13616-10890-47386-4158-7923,8284-4666-1342-11200-2733-7386-1186-8249,5430-7801-2543-5969-5899-8174-1397-7661,6773-7139-1517-2482-1272-2416-431-5163,1922-1290-228-2071-1201-1482-320-2148,easy
5205-13500-15694-163119-35376-17984-20975-4059,5946-2832-4279-14485-7573-10117-20756-5849,6960-1906-12918-14147-12934-15631-33214-32650,5607-4442-13616-10890-47386-4158-7923-8914,4666-1342-11200-2733-7386-1186-8249-8960,7801-2543-5969-5899-8174-1397-7661-11736,7139-1517-2482-1272-2416-431-5163-3834,1290-228-2071-1201-1482-320-2148-1185,easy
13500-15694-163119-35376-17984-20975-4059-40482,2832-4279-14485-7573-10117-20756-5849-8860,1906-12918-14147-12934-15631-33214-32650-22023,4442-13616-10890-47386-4158-7923-8914-5244,1342-11200-2733-7386-1186-8249-8960-7082,2543-5969-5899-8174-1397-7661-11736-7522,1517-2482-1272-2416-431-5163-3834-2060,228-2071-1201-1482-320-2148-1185-1263,easy
15694-163119-35376-17984-20975-4059-40482-11413,4279-14485-7573-10117-20756-5849-8860-7446,12918-14147-12934-15631-33214-32650-22023-19288,13616-10890-47386-4158-7923-8914-5244-10562,11200-2733-7386-1186-8249-8960-7082-13655,5969-5899-8174-1397-7661-11736-7522-4572,2482-1272-2416-431-5163-3834-2060-834,2071-1201-1482-320-2148-1185-1263-1417,easy
163119-35376-17984-20975-4059-40482-11413-22663,14485-7573-10117-20756-5849-8860-7446-5922,14147-12934-15631-33214-32650-22023-19288-18105,10890-47386-4158-7923-8914-5244-10562-10489,2733-7386-1186-8249-8960-7082-13655-2287,5899-8174-1397-7661-11736-7522-4572-3749,1272-2416-431-5163-3834-2060-834-953,1201-1482-320-2148-1185-1263-1417-2139,hard
35376-17984-20975-4059-40482-11413-22663-6161,7573-10117-20756-5849-8860-7446-5922-17972,12934-15631-33214-32650-22023-19288-18105-50930,47386-4158-7923-8914-5244-10562-10489-13459,7386-1186-8249-8960-7082-13655-2287-8763,8174-1397-7661-11736-7522-4572-3749-10665,2416-431-5163-3834-2060-834-953-1447,1482-320-2148-1185-1263-1417-2139-1120,easy
17984-20975-4059-40482-11413-22663-6161-18467,10117-20756-5849-8860-7446-5922-17972-1585,15631-33214-32650-22023-19288-18105-50930-6252,4158-7923-8914-5244-10562-10489-13459-15150,1186-8249-8960-7082-13655-2287-8763-5496,1397-7661-11736-7522-4572-3749-10665-7327,431-5163-3834-2060-834-953-1447-6106,320-2148-1185-1263-1417-2139-1120-2993,easy
20975-4059-40482-11413-22663-6161-18467-17250,20756-5849-8860-7446-5922-17972-1585-11316,33214-32650-22023-19288-18105-50930-6252-22142,7923-8914-5244-10562-10489-13459-15150-13025,8249-8960-7082-13655-2287-8763-5496-4365,7661-11736-7522-4572-3749-10665-7327-6183,5163-3834-2060-834-953-1447-6106-3941,2148-1185-1263-1417-2139-1120-2993-1046,easy
4059-40482-11413-22663-6161-18467-17250-7764,5849-8860-7446-5922-17972-1585-11316-19196,32650-22023-19288-18105-50930-6252-22142-9833,8914-5244-10562-10489-13459-15150-13025-10218,8960-7082-13655-2287-8763-5496-4365-2851,11736-7522-4572-3749-10665-7327-6183-5804,3834-2060-834-953-1447-6106-3941-1100,1185-1263-1417-2139-1120-2993-1046-3113,easy
40482-11413-22663-6161-18467-17250-7764-9013,8860-7446-5922-17972-1585-11316-19196-1307,22023-19288-18105-50930-6252-22142-9833-23970,5244-10562-10489-13459-15150-13025-10218-7735,7082-13655-2287-8763-5496-4365-2851-7915,7522-4572-3749-10665-7327-6183-5804-12581,2060-834-953-1447-6106-3941-1100-3982,1263-1417-2139-1120-2993-1046-3113-2913,easy
11413-22663-6161-18467-17250-7764-9013-5618,7446-5922-17972-1585-11316-19196-1307-4727,19288-18105-50930-6252-22142-9833-23970-11339,10562-10489-13459-15150-13025-10218-7735-1850,13655-2287-8763-5496-4365-2851-7915-4250,4572-3749-10665-7327-6183-5804-12581-7481,834-953-1447-6106-3941-1100-3982-3294,1417-2139-1120-2993-1046-3113-2913-2817,easy
22663-6161-18467-17250-7764-9013-5618-164404,5922-17972-1585-11316-19196-1307-4727-42162,18105-50930-6252-22142-9833-23970-11339-21603,10489-13459-15150-13025-10218-7735-1850-4666,2287-8763-5496-4365-2851-7915-4250-7180,3749-10665-7327-6183-5804-12581-7481-4922,953-1447-6106-3941-1100-3982-3294-1538,2139-1120-2993-1046-3113-2913-2817-1326,easy
6161-18467-17250-7764-9013-5618-164404-70216,17972-1585-11316-19196-1307-4727-42162-5060,50930-6252-22142-9833-23970-11339-21603-20370,13459-15150-13025-10218-7735-1850-4666-4094,8763-5496-4365-2851-7915-4250-7180-10987,10665-7327-6183-5804-12581-7481-4922-8583,1447-6106-3941-1100-3982-3294-1538-2826,1120-2993-1046-3113-2913-2817-1326-1143,easy
18467-17250-7764-9013-5618-164404-70216-40661,1585-11316-19196-1307-4727-42162-5060-17505,6252-22142-9833-23970-11339-21603-20370-18081,15150-13025-10218-7735-1850-4666-4094-3990,5496-4365-2851-7915-4250-7180-10987-10374,7327-6183-5804-12581-7481-4922-8583-3252,6106-3941-1100-3982-3294-1538-2826-2409,2993-1046-3113-2913-2817-1326-1143-1699,easy
17250-7764-9013-5618-164404-70216-40661-30017,11316-19196-1307-4727-42162-5060-17505-18095,22142-9833-23970-11339-21603-20370-18081-13485,13025-10218-7735-1850-4666-4094-3990-2078,4365-2851-7915-4250-7180-10987-10374-2856,6183-5804-12581-7481-4922-8583-3252-1026,3941-1100-3982-3294-1538-2826-2409-669,1046-3113-2913-2817-1326-1143-1699-754,easy
7764-9013-5618-164404-70216-40661-30017-20556,19196-1307-4727-42162-5060-17505-18095-10021,9833-23970-11339-21603-20370-18081-13485-28639,10218-7735-1850-4666-4094-3990-2078-20960,2851-7915-4250-7180-10987-10374-2856-5170,5804-12581-7481-4922-8583-3252-1026-7281,1100-3982-3294-1538-2826-2409-669-2272,3113-2913-2817-1326-1143-1699-754-1202,easy
9013-5618-164404-70216-40661-30017-20556-7876,1307-4727-42162-5060-17505-18095-10021-4933,23970-11339-21603-20370-18081-13485-28639-11124,7735-1850-4666-4094-3990-2078-20960-3931,7915-4250-7180-10987-10374-2856-5170-5239,12581-7481-4922-8583-3252-1026-7281-6426,3982-3294-1538-2826-2409-669-2272-688,2913-2817-1326-1143-1699-754-1202-2116,easy
5618-164404-70216-40661-30017-20556-7876-6601,4727-42162-5060-17505-18095-10021-4933-6526,11339-21603-20370-18081-13485-28639-11124-6762,1850-4666-4094-3990-2078-20960-3931-5304,4250-7180-10987-10374-2856-5170-5239-7176,7481-4922-8583-3252-1026-7281-6426-3871,3294-1538-2826-2409-669-2272-688-1630,2817-1326-1143-1699-754-1202-2116-589,easy
164404-70216-40661-30017-20556-7876-6601-13345,42162-5060-17505-18095-10021-4933-6526-8045,21603-20370-18081-13485-28639-11124-6762-20540,4666-4094-3990-2078-20960-3931-5304-10111,7180-10987-10374-2856-5170-5239-7176-16194,4922-8583-3252-1026-7281-6426-3871-3707,1538-2826-2409-669-2272-688-1630-3003,1326-1143-1699-754-1202-2116-589-2344,easy
70216-40661-30017-20556-7876-6601-13345-296356,5060-17505-18095-10021-4933-6526-8045-17316,20370-18081-13485-28639-11124-6762-20540-84593,4094-3990-2078-20960-3931-5304-10111-4232,10987-10374-2856-5170-5239-7176-16194-8082,8583-3252-1026-7281-6426-3871-3707-11815,2826-2409-669-2272-688-1630-3003-2391,1143-1699-754-1202-2116-589-2344-2405,easy
40661-30017-20556-7876-6601-13345-296356-60486,17505-18095-10021-4933-6526-8045-17316-27627,18081-13485-28639-11124-6762-20540-84593-34091,3990-2078-20960-3931-5304-10111-4232-11220,10374-2856-5170-5239-7176-16194-8082-10717,3252-1026-7281-6426-3871-3707-11815-11637,2409-669-2272-688-1630-3003-2391-3911,1699-754-1202-2116-589-2344-2405-2237,easy
30017-20556-7876-6601-13345-296356-60486-102520,18095-10021-4933-6526-8045-17316-27627-3904,13485-28639-11124-6762-20540-84593-34091-1221,2078-20960-3931-5304-10111-4232-11220-10538,2856-5170-5239-7176-16194-8082-10717-2470,1026-7281-6426-3871-3707-11815-11637-6756,669-2272-688-1630-3003-2391-3911-1960,754-1202-2116-589-2344-2405-2237-909,easy
20556-7876-6601-13345-296356-60486-102520-126075,10021-4933-6526-8045-17316-27627-3904-4520,28639-11124-6762-20540-84593-34091-1221-8215,20960-3931-5304-10111-4232-11220-10538-13223,5170-5239-7176-16194-8082-10717-2470-6630,7281-6426-3871-3707-11815-11637-6756-5780,2272-688-1630-3003-2391-3911-1960-6355,1202-2116-589-2344-2405-2237-909-1796,easy
7876-6601-13345-296356-60486-102520-126075-25065,4933-6526-8045-17316-27627-3904-4520-23263,11124-6762-20540-84593-34091-1221-8215-76496,3931-5304-10111-4232-11220-10538-13223-26861,5239-7176-16194-8082-10717-2470-6630-8566,6426-3871-3707-11815-11637-6756-5780-7510,688-1630-3003-2391-3911-1960-6355-1515,2116-589-2344-2405-2237-909-1796-2014,easy
6601-13345-296356-60486-102520-126075-25065-11315,6526-8045-17316-27627-3904-4520-23263-4529,6762-20540-84593-34091-1221-8215-76496-25190,5304-10111-4232-11220-10538-13223-26861-10181,7176-16194-8082-10717-2470-6630-8566-4064,3871-3707-11815-11637-6756-5780-7510-10390,1630-3003-2391-3911-1960-6355-1515-2011,589-2344-2405-2237-909-1796-2014-1624,easy
13345-296356-60486-102520-126075-25065-11315-7323,8045-17316-27627-3904-4520-23263-4529-9443,20540-84593-34091-1221-8215-76496-25190-48269,10111-4232-11220-10538-13223-26861-10181-34079,16194-8082-10717-2470-6630-8566-4064-6496,3707-11815-11637-6756-5780-7510-10390-5810,3003-2391-3911-1960-6355-1515-2011-3317,2344-2405-2237-909-1796-2014-1624-999,easy
296356-60486-102520-126075-25065-11315-7323-22601,17316-27627-3904-4520-23263-4529-9443-37773,84593-34091-1221-8215-76496-25190-48269-63554,4232-11220-10538-13223-26861-10181-34079-13541,8082-10717-2470-6630-8566-4064-6496-12398,11815-11637-6756-5780-7510-10390-5810-8947,2391-3911-1960-6355-1515-2011-3317-2341,2405-2237-909-1796-2014-1624-999-2254,easy
60486-102520-126075-25065-11315-7323-22601-25967,27627-3904-4520-23263-4529-9443-37773-24195,34091-1221-8215-76496-25190-48269-63554-14932,11220-10538-13223-26861-10181-34079-13541-9847,10717-2470-6630-8566-4064-6496-12398-4763,11637-6756-5780-7510-10390-5810-8947-5577,3911-1960-6355-1515-2011-3317-2341-4570,2237-909-1796-2014-1624-999-2254-777,easy
102520-126075-25065-11315-7323-22601-25967-10925,3904-4520-23263-4529-9443-37773-24195-19402,1221-8215-76496-25190-48269-63554-14932-28242,10538-13223-26861-10181-34079-13541-9847-2896,2470-6630-8566-4064-6496-12398-4763-5713,6756-5780-7510-10390-5810-8947-5577-9056,1960-6355-1515-2011-3317-2341-4570-2118,909-1796-2014-1624-999-2254-777-1005,easy
126075-25065-11315-7323-22601-25967-10925-17901,4520-23263-4529-9443-37773-24195-19402-13895,8215-76496-25190-48269-63554-14932-28242-5956,13223-26861-10181-34079-13541-9847-2896-3898,6630-8566-4064-6496-12398-4763-5713-6704,5780-7510-10390-5810-8947-5577-9056-6047,6355-1515-2011-3317-2341-4570-2118-1401,1796-2014-1624-999-2254-777-1005-2005,easy
25065-11315-7323-22601-25967-10925-17901-81717,23263-4529-9443-37773-24195-19402-13895-25367,76496-25190-48269-63554-14932-28242-5956-11058,26861-10181-34079-13541-9847-2896-3898-6705,8566-4064-6496-12398-4763-5713-6704-3982,7510-10390-5810-8947-5577-9056-6047-3186,1515-2011-3317-2341-4570-2118-1401-1161,2014-1624-999-2254-777-1005-2005-1070,easy
11315-7323-22601-25967-10925-17901-81717-43634,4529-9443-37773-24195-19402-13895-25367-11875,25190-48269-63554-14932-28242-5956-11058-29299,10181-34079-13541-9847-2896-3898-6705-3438,4064-6496-12398-4763-5713-6704-3982-9742,10390-5810-8947-5577-9056-6047-3186-15799,2011-3317-2341-4570-2118-1401-1161-1916,1624-999-2254-777-1005-2005-1070-2739,easy
7323-22601-25967-10925-17901-81717-43634-3286,9443-37773-24195-19402-13895-25367-11875-8656,48269-63554-14932-28242-5956-11058-29299-11349,34079-13541-9847-2896-3898-6705-3438-18436,6496-12398-4763-5713-6704-3982-9742-9773,5810-8947-5577-9056-6047-3186-15799-7762,3317-2341-4570-2118-1401-1161-1916-4935,999-2254-777-1005-2005-1070-2739-2692,hard
22601-25967-10925-17901-81717-43634-3286-9281,37773-24195-19402-13895-25367-11875-8656-14615,63554-14932-28242-5956-11058-29299-11349-22890,13541-9847-2896-3898-6705-3438-18436-22663,12398-4763-5713-6704-3982-9742-9773-2951,8947-5577-9056-6047-3186-15799-7762-9830,2341-4570-2118-1401-1161-1916-4935-2050,2254-777-1005-2005-1070-2739-2692-1495,easy
25967-10925-17901-81717-43634-3286-9281-29045,24195-19402-13895-25367-11875-8656-14615-25382,14932-28242-5956-11058-29299-11349-22890-37880,9847-2896-3898-6705-3438-18436-22663-28587,4763-5713-6704-3982-9742-9773-2951-5741,5577-9056-6047-3186-15799-7762-9830-10374,4570-2118-1401-1161-1916-4935-2050-3607,777-1005-2005-1070-2739-2692-1495-1354,easy
10925-17901-81717-43634-3286-9281-29045-20490,19402-13895-25367-11875-8656-14615-25382-15646,28242-5956-11058-29299-11349-22890-37880-14632,2896-3898-6705-3438-18436-22663-28587-11182,5713-6704-3982-9742-9773-2951-5741-6641,9056-6047-3186-15799-7762-9830-10374-4556,2118-1401-1161-1916-4935-2050-3607-1689,1005-2005-1070-2739-2692-1495-1354-1107,easy
17901-81717-43634-3286-9281-29045-20490-20772,13895-25367-11875-8656-14615-25382-15646-28010,5956-11058-29299-11349-22890-37880-14632-7416,3898-6705-3438-18436-22663-28587-11182-14146,6704-3982-9742-9773-2951-5741-6641-7178,6047-3186-15799-7762-9830-10374-4556-5140,1401-1161-1916-4935-2050-3607-1689-2482,2005-1070-2739-2692-1495-1354-1107-1146,easy
81717-43634-3286-9281-29045-20490-20772-43625,25367-11875-8656-14615-25382-15646-28010-12486,11058-29299-11349-22890-37880-14632-7416-11753,6705-3438-18436-22663-28587-11182-14146-15959,3982-9742-9773-2951-5741-6641-7178-7297,3186-15799-7762-9830-10374-4556-5140-3505,1161-1916-4935-2050-3607-1689-2482-3774,1070-2739-2692-1495-1354-1107-1146-460,easy
43634-3286-9281-29045-20490-20772-43625-32851,11875-8656-14615-25382-15646-28010-12486-8090,29299-11349-22890-37880-14632-7416-11753-3141,3438-18436-22663-28587-11182-14146-15959-5364,9742-9773-2951-5741-6641-7178-7297-4663,15799-7762-9830-10374-4556-5140-3505-13086,1916-4935-2050-3607-1689-2482-3774-2335,2739-2692-1495-1354-1107-1146-460-978,easy
3286-9281-29045-20490-20772-43625-32851-14728,8656-14615-25382-15646-28010-12486-8090-7793,11349-22890-37880-14632-7416-11753-3141-9643,18436-22663-28587-11182-14146-15959-5364-20890,9773-2951-5741-6641-7178-7297-4663-1989,7762-9830-10374-4556-5140-3505-13086-11630,4935-2050-3607-1689-2482-3774-2335-1815,2692-1495-1354-1107-1146-460-978-1010,easy
9281-29045-20490-20772-43625-32851-14728-13683,14615-25382-15646-28010-12486-8090-7793-3269,22890-37880-14632-7416-11753-3141-9643-3171,22663-28587-11182-14146-15959-5364-20890-1891,2951-5741-6641-7178-7297-4663-1989-1599,9830-10374-4556-5140-3505-13086-11630-2655,2050-3607-1689-2482-3774-2335-1815-812,1495-1354-1107-1146-460-978-1010-692,easy
29045-20490-20772-43625-32851-14728-13683-262280,25382-15646-28010-12486-8090-7793-3269-63131,37880-14632-7416-11753-3141-9643-3171-41306,28587-11182-14146-15959-5364-20890-1891-11412,5741-6641-7178-7297-4663-1989-1599-10150,10374-4556-5140-3505-13086-11630-2655-2896,3607-1689-2482-3774-2335-1815-812-2603,1354-1107-1146-460-978-1010-692-827,easy
20490-20772-43625-32851-14728-13683-262280-189568,15646-28010-12486-8090-7793-3269-63131-35192,14632-7416-11753-3141-9643-3171-41306-11972,11182-14146-15959-5364-20890-1891-11412-20845,6641-7178-7297-4663-1989-1599-10150-7300,4556-5140-3505-13086-11630-2655-2896-1874,1689-2482-3774-2335-1815-812-2603-2816,1107-1146-460-978-1010-692-827-979,easy
20772-43625-32851-14728-13683-262280-189568-9554,28010-12486-8090-7793-3269-63131-35192-9370,7416-11753-3141-9643-3171-41306-11972-5832,14146-15959-5364-20890-1891-11412-20845-13430,7178-7297-4663-1989-1599-10150-7300-500,5140-3505-13086-11630-2655-2896-1874-2268,2482-3774-2335-1815-812-2603-2816-466,1146-460-978-1010-692-827-979-340,easy
43625-32851-14728-13683-262280-189568-9554-304494,12486-8090-7793-3269-63131-35192-9370-28531,11753-3141-9643-3171-41306-11972-5832-33542,15959-5364-20890-1891-11412-20845-13430-14736,7297-4663-1989-1599-10150-7300-500-8145,3505-13086-11630-2655-2896-1874-2268-4259,3774-2335-1815-812-2603-2816-466-818,460-978-1010-692-827-979-340-844,easy
32851-14728-13683-262280-189568-9554-304494-21976,8090-7793-3269-63131-35192-9370-28531-22355,3141-9643-3171-41306-11972-5832-33542-7024,5364-20890-1891-11412-20845-13430-14736-9656,4663-1989-1599-10150-7300-500-8145-5698,13086-11630-2655-2896-1874-2268-4259-6768,2335-1815-812-2603-2816-466-818-4094,978-1010-692-827-979-340-844-1367,easy
